class_0_prob,class_1_prob,class_2_prob,pred_class
0.979,0.000552,0.02068,0
0.9893,0.001784,0.0086,0
0.9824,0.001366,0.01616,0
0.9907,0.001739,0.007263,0
0.989,0.001692,0.00981,0
0.982,0.001182,0.01671,0
0.9814,0.001251,0.01729,0
0.9756,0.000724,0.02373,0
0.9653,0.000593,0.0341,0
0.9917,0.005695,0.002668,0
0.9883,0.002733,0.008835,0
0.979,0.001276,0.01984,0
0.919,0.000483,0.0807,0
0.9697,0.0008655,0.0297,0
0.8706,0.0003915,0.1294,0
0.903,0.0004458,0.09705,0
0.8887,0.000603,0.1105,0
0.8833,0.0006223,0.1165,0
0.909,0.000569,0.09,0
0.936,0.001842,0.06192,0
0.9443,0.001036,0.05426,0
0.833,0.000376,0.1671,0
0.9365,0.00056,0.063,0
0.951,0.0008054,0.04843,0
0.983,0.01494,0.001931,0
0.9507,0.002535,0.04712,0
0.9834,0.01335,0.003437,0
0.9365,0.000898,0.06287,0
0.982,0.01561,0.001933,0
0.976,0.01293,0.01109,0
0.991,0.004288,0.005024,0
0.976,0.001722,0.022,0
0.9736,0.001375,0.0249,0
0.932,0.0005155,0.0673,0
0.9497,0.0004425,0.04926,0
0.9297,0.0003738,0.07043,0
0.9893,0.00151,0.00935,0
0.9863,0.012924,0.000491,0
0.989,0.006283,0.00504,0
0.9917,0.003359,0.004887,0
0.9663,0.0008645,0.03268,0
0.961,0.0004547,0.03876,0
0.9673,0.0005183,0.03198,0
0.973,0.000645,0.02602,0
0.983,0.000916,0.01636,0
0.916,0.0005665,0.0834,0
0.935,0.0006695,0.06415,0
0.958,0.0009427,0.04132,0
0.7607,0.0003474,0.2391,0
0.9297,0.0004501,0.07,0
0.942,0.0004187,0.05707,0
0.9194,0.0004015,0.08026,0
0.8936,0.0004113,0.10614,0
0.985,0.0014105,0.014206,0
0.9844,0.001664,0.01401,0
0.8677,0.000431,0.1321,0
0.815,0.0003257,0.1848,0
0.9556,0.0005474,0.04407,0
0.895,0.0005226,0.1045,0
0.961,0.0009737,0.03842,0
0.869,0.0003831,0.1305,0
0.9683,0.001185,0.03044,0
0.9395,0.0004342,0.05994,0
0.973,0.0005755,0.02588,0
0.992,0.003147,0.00476,0
0.9946,0.00376,0.001991,0
0.993,0.002102,0.004696,0
0.9907,0.001638,0.007698,0
0.96,0.0004535,0.0396,0
0.9756,0.000636,0.0237,0
0.9873,0.000876,0.011475,0
0.992,0.004585,0.003275,0
0.989,0.001171,0.01027,0
0.979,0.006054,0.01483,0
0.9863,0.00453,0.00904,0
0.9883,0.003914,0.00808,0
0.9907,0.005394,0.003593,0
0.989,0.003504,0.00789,0
0.855,0.0003126,0.1447,0
0.965,0.0006375,0.0343,0
0.94,0.000554,0.0595,0
0.9697,0.001978,0.0284,0
0.979,0.005283,0.01575,0
0.974,0.001764,0.02377,0
0.9893,0.002466,0.00789,0
0.9893,0.001397,0.00947,0
0.9663,0.000738,0.03265,0
0.958,0.000639,0.04123,0
0.9785,0.001061,0.02043,0
0.9834,0.0009565,0.01564,0
0.98,0.0007915,0.01913,0
0.972,0.000766,0.02725,0
0.991,0.000954,0.00771,0
0.9907,0.007618,0.001611,0
0.989,0.001928,0.00907,0
0.97,0.02928,0.0004609,0
0.981,0.001014,0.01773,0
0.9844,0.0007777,0.01513,0
0.962,0.0005116,0.03757,0
0.761,0.0003052,0.2385,0
0.958,0.0005217,0.04175,0
0.9116,0.0004616,0.0882,0
0.958,0.001584,0.04068,0
0.971,0.004543,0.0248,0
0.944,0.0548,0.0017395,0
0.949,0.001665,0.04935,0
0.9893,0.00388,0.00642,0
0.9854,0.0021,0.01234,0
0.988,0.010376,0.001306,0
0.985,0.003386,0.01167,0
0.989,0.001949,0.009346,0
0.9775,0.0009985,0.0213,0
0.9756,0.000796,0.02396,0
0.984,0.00159,0.01426,0
0.9155,0.0004992,0.08374,0
0.946,0.0004964,0.05356,0
0.913,0.0004835,0.0864,0
0.9253,0.0004344,0.0742,0
0.969,0.000769,0.03044,0
0.9854,0.003248,0.01125,0
0.984,0.01477,0.001172,0
0.9683,0.0007014,0.03082,0
0.979,0.001174,0.0194,0
0.9907,0.00709,0.001965,0
0.9546,0.000532,0.04477,0
0.9224,0.0007434,0.0764,0
0.942,0.000588,0.05753,0
0.963,0.000724,0.0368,0
0.9033,0.0005,0.09625,0
0.8955,0.0009327,0.10345,0
0.9546,0.000615,0.0445,0
0.925,0.0004325,0.07446,0
0.957,0.0006638,0.0421,0
0.954,0.000811,0.045,0
0.97,0.002449,0.02701,0
0.9536,0.00063,0.04578,0
0.8716,0.0004878,0.1282,0
0.9365,0.001574,0.06244,0
0.9863,0.001111,0.01283,0
0.9873,0.00669,0.006275,0
0.986,0.001212,0.01309,0
0.9375,0.000558,0.06226,0
0.9727,0.00122,0.026,0
0.9536,0.0004256,0.04614,0
0.9434,0.0004675,0.05612,0
0.9634,0.000879,0.03595,0
0.9775,0.0015335,0.02122,0
0.98,0.000646,0.0193,0
0.9653,0.0005774,0.03387,0
0.9956,0.001709,0.003277,0
0.9736,0.000849,0.02553,0
0.99,0.002045,0.007477,0
0.9727,0.001183,0.02628,0
0.9897,0.002941,0.00724,0
0.992,0.002892,0.005283,0
0.877,0.0003421,0.1224,0
0.7256,0.0002801,0.274,0
0.892,0.0003653,0.1078,0
0.9326,0.0004854,0.06696,0
0.929,0.0004916,0.07007,0
0.932,0.0004776,0.0673,0
0.966,0.0006547,0.0335,0
0.9546,0.0005345,0.04474,0
0.846,0.0003555,0.1533,0
0.906,0.0004275,0.0936,0
0.946,0.000572,0.05322,0
0.985,0.001237,0.013824,0
0.9883,0.001494,0.01021,0
0.9893,0.00798,0.002872,0
0.992,0.00499,0.002394,0
0.9814,0.0037,0.01503,0
0.978,0.001203,0.02045,0
0.9873,0.002756,0.0103,0
0.9795,0.004044,0.01645,0
0.913,0.000964,0.0857,0
0.9824,0.005074,0.012825,0
0.9814,0.00545,0.01285,0
0.982,0.01608,0.001692,0
0.9805,0.01556,0.003511,0
0.9795,0.001038,0.01926,0
0.988,0.003502,0.00853,0
0.9424,0.0004053,0.05768,0
0.898,0.000359,0.1014,0
0.9585,0.000534,0.0413,0
0.962,0.0008397,0.0372,0
0.901,0.000981,0.0984,0
0.9434,0.000705,0.0557,0
0.9146,0.0004518,0.085,0
0.9116,0.0004416,0.088,0
0.9814,0.0007286,0.0175,0
0.9297,0.0004256,0.07,0
0.9927,0.00624,0.001326,0
0.952,0.000733,0.04715,0
0.9663,0.0012045,0.03262,0
0.8604,0.0003762,0.1396,0
0.9824,0.0009537,0.0167,0
0.987,0.007374,0.00581,0
0.98,0.001061,0.0188,0
0.9917,0.004787,0.003683,0
0.9897,0.002144,0.008026,0
0.99,0.005116,0.004883,0
0.9927,0.00405,0.003141,0
0.9863,0.003975,0.0096,0
0.9897,0.00828,0.001866,0
0.9736,0.000893,0.02513,0
0.991,0.005745,0.002975,0
0.982,0.001214,0.01686,0
0.9854,0.00856,0.005505,0
0.9907,0.004597,0.004772,0
0.985,0.012054,0.003622,0
0.9595,0.000961,0.03918,0
0.9697,0.0008607,0.02943,0
0.985,0.001386,0.01366,0
0.9717,0.000647,0.02786,0
0.9614,0.000638,0.0377,0
0.8633,0.0003755,0.1366,0
0.9707,0.0007224,0.02827,0
0.8594,0.0003855,0.1401,0
0.75,0.0003328,0.2493,0
0.979,0.0007076,0.02034,0
0.9707,0.0006104,0.02924,0
0.9707,0.0005245,0.02853,0
0.812,0.0003395,0.1876,0
0.978,0.001257,0.02084,0
0.964,0.000874,0.03513,0
0.987,0.001257,0.01174,0
0.9634,0.000924,0.0362,0
0.991,0.004772,0.003933,0
0.9673,0.03056,0.002455,0
0.976,0.001621,0.0226,0
0.9844,0.001322,0.01388,0
0.883,0.000369,0.11676,0
0.9497,0.001151,0.0495,0
0.982,0.001974,0.01591,0
0.9805,0.001645,0.01768,0
0.979,0.000737,0.02075,0
0.896,0.000419,0.1034,0
0.981,0.000674,0.01894,0
0.9575,0.0007734,0.04178,0
0.925,0.0004632,0.07477,0
0.977,0.001812,0.02069,0
0.9907,0.002218,0.00705,0
0.9893,0.003092,0.00787,0
0.992,0.005787,0.001942,0
0.982,0.0007606,0.01738,0
0.9355,0.0004768,0.0642,0
0.977,0.000632,0.02194,0
0.9824,0.001813,0.01578,0
0.9634,0.0007663,0.0357,0
0.976,0.00103,0.02315,0
0.9775,0.001398,0.02109,0
0.982,0.005142,0.01283,0
0.756,0.0004644,0.2434,0
0.9746,0.001871,0.02393,0
0.8765,0.000514,0.12317,0
0.9546,0.000623,0.04477,0
0.5605,0.000526,0.4392,0
0.968,0.005535,0.02654,0
0.9517,0.002323,0.04565,0
0.9346,0.007286,0.05795,0
0.9116,0.000513,0.08765,0
0.9688,0.001051,0.03003,0
0.967,0.001078,0.03253,0
0.9644,0.001135,0.03445,0
0.877,0.0004163,0.12274,0
0.982,0.001702,0.01617,0
0.991,0.004715,0.004166,0
0.956,0.000638,0.0431,0
