class_0_prob,class_1_prob,class_2_prob,pred_class
1.0,0.0,0.0,0
1.0,0.0,0.0,0
1.0,0.0,0.0,0
1.0,0.0,0.0,0
0.5547,0.431,0.01437,0
0.2727,0.7197,0.00724,1
0.746,0.253,0.001315,0
0.5415,0.4587,0.0002106,0
0.6543,0.3457,0.0001155,0
0.9624,0.0375,0.000436,0
0.939,0.0607,0.0002856,0
0.936,0.0635,0.0002365,0
0.975,0.02348,0.001372,0
0.8706,0.1288,0.0002894,0
0.95,0.04913,0.0005455,0
0.9785,0.001796,0.01962,0
0.2151,0.007473,0.7773,2
0.5435,0.0301,0.4263,0
0.9873,0.007835,0.004963,0
0.799,0.00086,0.2002,0
0.1528,0.0001533,0.847,2
0.534,0.0005217,0.465,0
0.6567,0.00645,0.337,0
0.8804,0.001084,0.1187,0
0.282,0.0002792,0.7173,2
0.65,0.0003572,0.3496,0
0.803,0.0003984,0.1963,0
0.2323,0.0001428,0.768,2
0.1523,0.00011355,0.8477,2
0.2698,0.0001968,0.73,2
0.6177,0.000267,0.382,0
0.3093,0.0002122,0.69,2
0.7783,0.000438,0.2216,0
0.2607,0.0001512,0.7397,2
0.927,0.000742,0.072,0
0.4043,0.0001928,0.595,2
0.9077,0.0004482,0.0921,0
0.741,0.0003378,0.2583,0
0.9766,0.001237,0.02199,0
0.937,0.00046,0.06274,0
0.979,0.0009046,0.02016,0
0.784,0.0002928,0.2155,0
0.9526,0.00298,0.0444,0
0.585,0.0003445,0.4148,0
0.884,0.0003438,0.1155,0
0.899,0.0003717,0.10077,0
0.927,0.0004175,0.0729,0
0.4968,0.0002064,0.503,2
0.9795,0.000802,0.01949,0
0.783,0.0003374,0.2166,0
0.3171,0.0001603,0.683,2
0.1589,0.0001116,0.841,2
0.298,0.000148,0.7017,2
0.2712,0.0001388,0.729,2
0.708,0.000284,0.2917,0
0.1714,0.000115,0.8286,2
0.2179,0.0001907,0.7817,2
0.0177,0.0002078,0.982,2
0.53,0.0002606,0.4702,0
0.1498,0.0001407,0.85,2
0.3696,0.00043,0.63,2
0.6436,0.0002878,0.3562,0
0.876,0.000378,0.1239,0
0.2273,0.0002114,0.772,2
0.3018,0.0002642,0.6978,2
0.11426,0.0002346,0.8857,2
0.1451,0.0001252,0.855,2
0.703,0.000266,0.2966,0
0.8154,0.0003612,0.1841,0
0.91,0.0004008,0.089,0
0.567,0.00024,0.4329,0
0.9087,0.0003974,0.09106,0
0.3535,0.0001699,0.6465,2
0.627,0.0002428,0.3733,0
0.8413,0.0003319,0.1587,0
0.8403,0.00035,0.1595,0
0.9814,0.000962,0.01738,0
0.9087,0.000555,0.0908,0
0.7373,0.0004127,0.2622,0
0.7285,0.000985,0.2703,0
0.4958,0.0002092,0.504,2
0.565,0.0003235,0.4348,0
0.8657,0.000355,0.1344,0
0.64,0.000268,0.3599,0
0.1388,0.0001055,0.8613,2
0.514,0.0002835,0.485,0
0.292,0.0001512,0.7075,2
0.7896,0.000297,0.2102,0
0.426,0.0002047,0.5737,2
0.709,0.0003054,0.2903,0
0.8403,0.0004704,0.1592,0
0.827,0.000756,0.1721,0
0.968,0.001262,0.03114,0
0.5386,0.0009155,0.4604,0
0.5664,0.000284,0.4333,0
0.3198,0.0001669,0.6797,2
0.727,0.000731,0.2725,0
0.678,0.005753,0.3164,0
0.3477,0.0001819,0.652,2
0.3357,0.0004082,0.664,2
0.1545,0.00011593,0.8457,2
0.5503,0.0002266,0.45,0
0.934,0.0005956,0.06573,0
0.1956,0.0001235,0.804,2
0.5957,0.0002377,0.4045,0
0.8228,0.0003245,0.1765,0
0.586,0.0002522,0.4138,0
0.3271,0.0001663,0.673,2
0.2737,0.0001585,0.726,2
0.2471,0.0001404,0.753,2
0.1815,0.0001172,0.819,2
0.778,0.0002964,0.2217,0
0.8716,0.000467,0.1279,0
0.8037,0.0004008,0.1963,0
