class_0_prob,class_1_prob,class_2_prob,pred_class
0.09656,0.9023,0.00111,1
0.231,0.769,0.000525,1
0.8237,0.1766,5.51e-05,0
0.003096,0.912,0.0849,1
0.00971,0.9854,0.004963,1
0.00577,0.959,0.03552,1
0.002243,0.937,0.0607,1
0.1871,0.8125,0.0003545,1
0.06287,0.923,0.0141,1
0.1649,0.8315,0.003588,1
0.09296,0.902,0.004894,1
0.0367,0.8384,0.125,1
0.00898,0.325,0.666,2
0.005783,0.93,0.0642,1
0.453,0.546,0.00112,1
0.05038,0.949,0.0005856,1
0.6807,0.306,0.01285,0
0.961,0.02333,0.01555,0
0.9355,0.03616,0.0283,0
0.9326,0.02437,0.04337,0
0.955,0.04395,0.000999,0
0.9673,0.03256,0.0002139,0
0.972,0.0275,0.0002472,0
0.917,0.08234,5.23e-05,0
0.8613,0.1388,3.47e-05,0
0.977,0.023,7.23e-05,0
0.9937,0.00484,0.001485,0
0.9863,0.01314,0.0002933,0
0.995,0.002098,0.002556,0
0.9873,0.012245,0.000264,0
0.9263,0.074,6.56e-05,0
0.883,0.1172,5.97e-05,0
0.4626,0.5376,9.793e-05,1
0.604,0.396,4.536e-05,0
0.2585,0.7417,0.0001519,1
0.966,0.03384,0.0005813,0
0.852,0.1478,0.0001874,0
0.9175,0.0819,0.0004497,0
0.7446,0.2556,0.0002362,0
0.914,0.08624,5.245e-05,0
0.9253,0.07477,4.12e-05,0
0.939,0.0611,0.0001929,0
0.6235,0.3762,3.266e-05,0
0.9214,0.07825,0.0001694,0
0.751,0.2489,4.65e-05,0
0.66,0.3394,5.03e-05,0
0.7134,0.2869,0.0001357,0
0.4387,0.561,9.93e-05,1
0.865,0.135,4.72e-05,0
0.609,0.3909,4.38e-05,0
0.7144,0.2856,4.077e-05,0
0.6343,0.3657,5.865e-05,0
0.03494,0.9316,0.03357,1
0.02335,0.9443,0.03204,1
0.0278,0.9614,0.01068,1
0.498,0.502,0.0002323,1
0.2021,0.797,0.001186,1
0.02641,0.9175,0.0556,1
0.008026,0.37,0.622,2
0.215,0.785,0.000119,1
0.586,0.4138,6.723e-05,0
0.247,0.753,0.0001207,1
0.02974,0.969,0.00118,1
0.197,0.8027,0.0002553,1
0.7827,0.2172,6.63e-05,0
0.1459,0.854,0.0001197,1
0.5522,0.4473,4.214e-05,0
0.913,0.087,4.107e-05,0
0.9785,0.02155,0.0002606,0
0.8843,0.1156,4.226e-05,0
0.9204,0.0796,5.67e-05,0
0.977,0.02173,0.0007005,0
0.6426,0.357,6.074e-05,0
0.9478,0.05157,0.0005527,0
0.851,0.1273,0.02208,0
0.1268,0.8467,0.02663,1
0.10474,0.892,0.002964,1
0.04007,0.9263,0.03363,1
0.9053,0.0803,0.01456,0
0.3855,0.613,0.001327,1
0.001447,0.05704,0.9414,2
0.04178,0.01563,0.9424,2
0.07886,0.01165,0.9097,2
0.01656,0.0223,0.961,2
0.008705,0.02266,0.9688,2
0.01631,0.2197,0.764,2
0.01907,0.02684,0.9536,2
0.0396,0.942,0.01839,1
0.01353,0.004745,0.982,2
0.02612,0.0928,0.881,2
0.014084,0.1453,0.8403,2
0.00251,0.03105,0.9663,2
0.01048,0.9526,0.03726,1
0.266,0.4902,0.2438,1
0.03687,0.2534,0.7095,2
0.2174,0.7686,0.01364,1
0.3972,0.01782,0.585,2
0.816,0.1748,0.00936,0
0.262,0.01367,0.724,2
0.507,0.007023,0.4863,0
0.0995,0.1572,0.743,2
0.523,0.00707,0.47,0
0.4697,0.00883,0.5215,2
0.61,0.1373,0.2527,0
0.1092,0.3853,0.5054,2
0.2156,0.623,0.1611,1
0.3616,0.5874,0.0511,1
0.3176,0.00436,0.6777,2
0.1486,0.00139,0.85,2
0.2727,0.001361,0.726,2
0.1962,0.001264,0.8027,2
0.141,0.0237,0.835,2
0.03412,0.06714,0.899,2
0.0127,0.05594,0.9316,2
0.0709,0.091,0.838,2
0.02054,0.6104,0.369,1
0.0807,0.11206,0.807,2
0.01611,0.3186,0.666,2
0.005184,0.08154,0.913,2
0.005005,0.0895,0.9053,2
0.001843,0.373,0.625,2
0.03137,0.01046,0.958,2
0.01224,0.07104,0.9165,2
0.855,0.0792,0.0661,0
0.02434,0.908,0.06744,1
0.8896,0.1055,0.004597,0
0.02957,0.704,0.2666,1
0.1447,0.0634,0.792,2
0.002022,0.1256,0.8726,2
0.01888,0.1892,0.792,2
0.3286,0.00994,0.6616,2
0.9517,0.004864,0.04343,0
0.77,0.2291,0.000805,0
0.241,0.7554,0.003832,1
0.689,0.3066,0.004616,0
0.3843,0.6133,0.002756,1
0.1387,0.861,0.000698,1
0.802,0.198,0.0003958,0
0.759,0.2334,0.007774,0
0.6987,0.2942,0.00666,0
0.1898,0.8013,0.0088,1
0.654,0.2517,0.0946,0
0.1149,0.02783,0.8574,2
0.536,0.003462,0.4604,0
0.0416,0.0223,0.936,2
0.514,0.005688,0.48,0
0.3848,0.01316,0.6016,2
0.127,0.005516,0.868,2
0.00634,0.00424,0.9893,2
0.1316,0.1467,0.722,2
0.077,0.9062,0.01706,1
0.2046,0.7524,0.04288,1
0.3354,0.625,0.03928,1
0.374,0.0959,0.531,2
0.4368,0.1653,0.398,0
0.2394,0.007607,0.7534,2
0.03415,0.02992,0.936,2
0.038,0.004047,0.958,2
0.01596,0.003532,0.9805,2
0.015274,0.001901,0.983,2
0.00272,0.001157,0.9966,2
0.001675,0.003345,0.995,2
0.002504,0.04944,0.9478,2
0.004875,0.01365,0.9814,2
0.2803,0.0202,0.6997,2
0.006058,0.6978,0.2961,1
0.01265,0.04242,0.945,2
0.0704,0.00519,0.9243,2
0.0698,0.2445,0.686,2
0.5723,0.148,0.2795,0
0.05627,0.004234,0.9395,2
0.01927,0.1382,0.8423,2
0.007473,0.356,0.6367,2
0.04202,0.3914,0.5664,2
0.02097,0.3083,0.671,2
0.0851,0.3027,0.6123,2
0.0931,0.518,0.3894,1
0.001491,0.1688,0.8296,2
0.00284,0.03915,0.958,2
0.005886,0.247,0.747,2
0.002447,0.1146,0.883,2
0.004276,0.96,0.03528,1
0.004387,0.9434,0.05228,1
0.005592,0.748,0.2463,1
0.00401,0.749,0.2472,1
0.08514,0.9126,0.002323,1
0.7534,0.0929,0.1534,0
0.00715,0.06274,0.9297,2
0.1602,0.837,0.002714,1
