class_0_prob,class_1_prob,class_2_prob,pred_class
0.518,0.457,0.02534,0
0.0257,0.04428,0.93,2
0.001605,0.2942,0.7046,2
0.02563,0.01575,0.9585,2
0.0388,0.2312,0.7295,2
0.0477,0.4543,0.4978,2
0.02855,0.5215,0.4502,1
0.002687,0.1137,0.8833,2
0.2864,0.02744,0.686,2
0.01378,0.3848,0.6016,2
0.02638,0.2465,0.727,2
0.9624,0.034,0.003653,0
0.2832,0.06555,0.6514,2
0.978,0.01053,0.01149,0
0.699,0.3003,0.000776,0
0.967,0.02916,0.004116,0
0.8125,0.1765,0.011024,0
0.9893,0.007717,0.003325,0
0.9893,0.001245,0.00985,0
0.821,0.178,0.001153,0
0.8315,0.1656,0.00268,0
0.7373,0.2617,0.001243,0
0.4934,0.507,5.22e-05,1
0.9077,0.0924,0.0001737,0
0.7593,0.2407,0.0001039,0
0.753,0.2467,0.0001458,0
0.637,0.3628,6.12e-05,0
0.9824,0.015495,0.00223,0
0.9707,0.02756,0.001724,0
0.931,0.069,0.0002935,0
0.987,0.01182,0.001291,0
0.9937,0.005463,0.0009627,0
0.7954,0.001074,0.2032,0
0.958,0.001194,0.04123,0
0.933,0.0008364,0.0663,0
0.741,0.000469,0.258,0
0.581,0.0284,0.3906,0
0.981,0.0006914,0.01805,0
0.0559,0.003569,0.9404,2
0.757,0.0003679,0.2427,0
0.776,0.0915,0.1328,0
0.5444,0.4539,0.00217,0
0.2479,0.274,0.478,2
0.05844,0.1555,0.786,2
0.598,0.1783,0.2233,0
0.2124,0.00293,0.785,2
0.3972,0.595,0.00778,1
0.9453,0.0542,0.0007005,0
0.988,0.01135,0.000873,0
0.2433,0.0777,0.679,2
0.987,0.01068,0.002565,0
0.5547,0.001881,0.4434,0
0.7637,0.05127,0.1848,0
0.5063,0.0237,0.47,0
0.944,0.000862,0.05524,0
0.8843,0.10516,0.01045,0
0.9844,0.01196,0.003529,0
0.1663,0.566,0.268,1
0.8433,0.006756,0.1498,0
0.91,0.006466,0.08325,0
0.962,0.003267,0.03458,0
0.635,0.0044,0.361,0
0.9746,0.001995,0.02333,0
0.9165,0.07404,0.00965,0
0.5,0.01255,0.4875,0
0.967,0.02667,0.006374,0
0.8457,0.001008,0.1536,0
0.737,0.0113,0.252,0
0.8145,0.1641,0.02196,0
0.98,0.00784,0.01207,0
0.692,0.01034,0.2976,0
0.861,0.05396,0.085,0
0.9614,0.03476,0.00344,0
0.2864,0.713,0.0002632,1
0.886,0.11395,0.0002697,0
0.977,0.003504,0.01904,0
0.643,0.356,0.001214,0
0.783,0.0687,0.1482,0
0.8345,0.1583,0.00746,0
0.906,0.00112,0.09314,0
0.95,0.00909,0.041,0
0.05548,0.919,0.02548,1
0.1536,0.10834,0.7383,2
0.9053,0.0795,0.01494,0
0.7227,0.0739,0.2032,0
0.3555,0.02293,0.6216,2
0.951,0.03607,0.01297,0
0.456,0.09186,0.4524,0
0.8706,0.001073,0.1285,0
0.9136,0.075,0.011375,0
0.701,0.0611,0.2377,0
0.1066,0.607,0.2864,1
0.05823,0.779,0.1632,1
0.001963,0.0684,0.929,2
0.732,0.002146,0.2659,0
0.03134,0.503,0.4656,1
0.2502,0.2788,0.471,2
0.0895,0.1289,0.7817,2
0.001578,0.5205,0.4778,1
0.002964,0.272,0.725,2
0.1254,0.349,0.526,2
0.0315,0.02487,0.9434,2
0.3118,0.0078,0.6807,2
0.0513,0.005524,0.943,2
0.1945,0.1301,0.676,2
0.4744,0.000548,0.525,2
0.992,0.00422,0.00378,0
0.87,0.1289,0.001103,0
0.9546,0.02838,0.01665,0
0.187,0.2472,0.566,2
0.9736,0.003086,0.02351,0
0.09973,0.0519,0.8486,2
0.2251,0.77,0.00542,1
0.872,0.1181,0.009796,0
0.703,0.1573,0.1395,0
0.1442,0.1653,0.6904,2
0.739,0.1248,0.1366,0
0.011536,0.06433,0.9243,2
0.2328,0.03284,0.7344,2
0.2472,0.01218,0.74,2
0.573,0.002201,0.4246,0
0.1106,0.0597,0.8296,2
0.704,0.001522,0.2947,0
0.822,0.003702,0.1744,0
0.925,0.009575,0.0656,0
0.2485,0.008835,0.743,2
0.986,0.01199,0.001878,0
0.05933,0.00436,0.936,2
0.1388,0.825,0.0361,1
0.3318,0.003397,0.665,2
0.867,0.001239,0.1315,0
0.741,0.000721,0.258,0
0.706,0.01625,0.2778,0
0.4893,0.001625,0.51,2
0.03099,0.01051,0.9585,2
0.364,0.10547,0.531,2
0.02094,0.009865,0.969,2
0.02884,0.003832,0.9673,2
0.00918,0.005177,0.9854,2
0.02208,0.1209,0.857,2
0.00987,0.01316,0.9775,2
0.00914,0.002047,0.9893,2
0.01408,0.004322,0.982,2
0.01166,0.003355,0.985,2
0.001374,0.010056,0.9883,2
0.001354,0.0009403,0.9976,2
0.0005803,0.01985,0.9795,2
0.005173,0.003925,0.991,2
0.01404,0.001614,0.9844,2
0.01431,0.0005765,0.985,2
0.002232,0.0204,0.977,2
0.0839,0.006836,0.909,2
0.05392,0.001616,0.945,2
0.03348,0.002316,0.964,2
0.03302,0.000881,0.966,2
0.00663,0.002048,0.991,2
0.001887,0.02922,0.9688,2
0.04404,0.001914,0.9536,2
0.06616,0.002724,0.9307,2
0.01602,0.01459,0.969,2
0.00667,0.00436,0.9893,2
0.0813,0.01802,0.9004,2
0.013954,0.0411,0.945,2
0.01584,0.0589,0.925,2
0.2734,0.4736,0.2532,1
0.0845,0.9116,0.003618,1
0.00878,0.9165,0.0749,1
0.901,0.08514,0.01403,0
0.01843,0.9355,0.04572,1
0.933,0.02644,0.0407,0
0.969,0.00291,0.02832,0
0.07886,0.4807,0.4407,1
0.7715,0.197,0.03168,0
0.52,0.4622,0.01799,0
0.5894,0.406,0.004734,0
0.678,0.000932,0.321,0
0.643,0.0005155,0.3564,0
0.1646,0.000281,0.835,2
0.0734,0.001504,0.9253,2
0.00968,0.00787,0.983,2
0.07654,0.00833,0.9155,2
0.956,0.009544,0.03464,0
0.86,0.12006,0.02037,0
0.753,0.1109,0.1364,0
0.8745,0.02988,0.09564,0
0.68,0.0824,0.2373,0
0.6055,0.3345,0.0603,0
0.02005,0.877,0.10284,1
0.05716,0.8887,0.054,1
0.0952,0.00496,0.9,2
0.0008144,0.3643,0.635,2
0.009285,0.4314,0.559,2
0.01296,0.0137,0.973,2
0.1884,0.0006948,0.811,2
0.01923,0.01591,0.965,2
0.07666,0.005424,0.9175,2
0.04187,0.000557,0.9575,2
0.04736,0.001862,0.9507,2
0.0468,0.001139,0.952,2
0.003862,0.00878,0.9873,2
0.01639,0.002457,0.9814,2
0.00733,0.0059,0.987,2
0.003294,0.04892,0.9478,2
0.003405,0.00796,0.989,2
0.0093,0.0005774,0.99,2
0.02332,0.003002,0.9736,2
0.005898,0.00945,0.985,2
0.01607,0.2119,0.772,2
0.06158,0.01084,0.9277,2
0.07336,0.001257,0.9253,2
0.0969,0.000677,0.9023,2
0.003544,0.001912,0.9946,2
0.005478,0.0005803,0.9937,2
0.02852,0.002426,0.969,2
0.03357,0.0007424,0.9653,2
0.0186,0.001955,0.9795,2
0.0019,0.005177,0.9927,2
0.00436,0.007668,0.988,2
0.00121,0.00905,0.99,2
0.00495,0.01153,0.9834,2
0.005646,0.005714,0.989,2
0.003902,0.07764,0.9185,2
0.004745,0.009026,0.9863,2
0.00098,0.0689,0.93,2
0.001125,0.0981,0.9004,2
0.003876,0.2443,0.7515,2
0.001114,0.275,0.724,2
0.001159,0.07965,0.9194,2
0.01161,0.05704,0.931,2
0.003918,0.03647,0.9595,2
0.00691,0.0826,0.91,2
0.0019455,0.03296,0.9653,2
0.009415,0.1002,0.89,2
0.010445,0.2054,0.7837,2
0.01305,0.7207,0.2664,1
0.0336,0.923,0.04333,1
0.9155,0.0802,0.00422,0
0.9907,0.005936,0.003416,0
0.959,0.04047,0.000516,0
0.888,0.000463,0.11163,0
0.5576,0.08575,0.3564,0
0.6484,0.3477,0.004173,0
0.4443,0.533,0.02274,1
0.5044,0.4958,0.000219,0
0.6055,0.385,0.00954,0
0.4558,0.419,0.1248,0
0.2827,0.00424,0.713,2
0.863,0.0008945,0.1362,0
0.9795,0.00103,0.01941,0
0.994,0.001984,0.003832,0
0.9805,0.01889,0.0009155,0
0.7876,0.1257,0.0865,0
0.02745,0.01741,0.955,2
0.612,0.01813,0.3704,0
0.1771,0.01436,0.8086,2
0.07513,0.00789,0.917,2
0.2053,0.03143,0.763,2
0.002445,0.0176,0.9795,2
0.00703,0.04382,0.949,2
0.0006967,0.00836,0.9907,2
0.006424,0.01,0.9834,2
0.002533,0.1353,0.8623,2
0.01062,0.006912,0.983,2
0.1791,0.06055,0.7603,2
0.04276,0.008545,0.9487,2
0.1048,0.001459,0.8936,2
0.05276,0.01555,0.9316,2
0.1707,0.005066,0.824,2
0.2238,0.0338,0.742,2
0.01112,0.00518,0.9834,2
0.000627,0.022,0.9775,2
0.0903,0.006157,0.9033,2
0.13,0.008354,0.862,2
0.1965,0.05182,0.752,2
0.03223,0.001703,0.966,2
0.02277,0.003057,0.974,2
0.0095,0.01573,0.975,2
0.0188,0.003078,0.978,2
0.0248,0.001665,0.9736,2
0.005768,0.001743,0.992,2
0.1334,0.00112,0.8657,2
0.01749,0.00907,0.973,2
0.01382,0.001274,0.9844,2
0.02522,0.001107,0.974,2
0.256,0.000816,0.743,2
0.06946,0.002417,0.928,2
0.01236,0.00584,0.982,2
0.0979,0.003714,0.8984,2
0.1274,0.002388,0.87,2
0.00638,0.002289,0.991,2
0.3816,0.534,0.0845,1
0.476,0.0447,0.4792,2
0.3542,0.00867,0.6367,2
0.1294,0.857,0.01388,1
0.259,0.739,0.002369,1
0.2576,0.7397,0.002596,1
0.0068,0.9785,0.01443,1
0.502,0.425,0.07324,0
0.291,0.2175,0.4912,2
0.468,0.459,0.0728,0
0.01965,0.972,0.00839,1
0.00455,0.651,0.3442,1
0.02646,0.84,0.1337,1
0.006027,0.6616,0.3325,1
0.04483,0.9033,0.05173,1
0.0612,0.4434,0.4956,2
0.00471,0.3389,0.6567,2
0.1664,0.0009193,0.833,2
0.3801,0.002474,0.617,2
0.01877,0.0005655,0.981,2
0.03806,0.0833,0.879,2
0.01237,0.0003855,0.9873,2
0.00908,0.001313,0.9893,2
0.12213,0.001482,0.8765,2
0.01964,0.005272,0.9746,2
0.11316,0.0006185,0.886,2
0.01503,0.003447,0.9814,2
0.01206,0.001745,0.987,2
0.01767,0.001235,0.981,2
0.004066,0.001348,0.9946,2
0.01447,0.0013685,0.984,2
0.03156,0.1663,0.8022,2
0.0922,0.1378,0.7695,2
0.1888,0.003666,0.8076,2
0.1166,0.3584,0.525,2
0.9614,0.00982,0.02917,0
0.009026,0.3945,0.596,2
0.0786,0.1576,0.7637,2
0.3154,0.002296,0.682,2
0.3774,0.01857,0.604,2
0.745,0.00967,0.2458,0
0.005775,0.1781,0.8164,2
0.0342,0.0923,0.8735,2
0.00939,0.1598,0.8306,2
0.00558,0.2076,0.787,2
0.00403,0.1614,0.8345,2
0.005173,0.0197,0.975,2
0.1272,0.01278,0.86,2
0.01238,0.01204,0.9756,2
0.04004,0.001317,0.9585,2
0.00955,0.0015955,0.989,2
0.00968,0.002533,0.988,2
0.04382,0.02223,0.934,2
0.4675,0.03604,0.4963,2
0.1858,0.002031,0.812,2
0.03696,0.03156,0.9316,2
0.1674,0.006596,0.826,2
0.04437,0.000782,0.9546,2
0.00698,0.001005,0.9917,2
0.003534,0.022,0.9746,2
0.01878,0.04495,0.9365,2
0.02144,0.00938,0.969,2
0.003078,0.0193,0.9775,2
0.001865,0.02809,0.97,2
0.004063,0.00533,0.9907,2
0.001159,0.005356,0.9937,2
0.0005717,0.06125,0.938,2
0.001246,0.0083,0.99,2
0.0172,0.002188,0.981,2
0.03293,0.006096,0.961,2
0.02907,0.002497,0.9688,2
0.1613,0.002836,0.8354,2
0.185,0.001167,0.8135,2
0.2524,0.006554,0.741,2
0.342,0.00455,0.654,2
0.4956,0.002821,0.5015,2
0.86,0.001257,0.1389,0
0.9653,0.002382,0.0327,0
0.99,0.00925,0.0005817,0
0.994,0.001081,0.004726,0
0.9097,0.0003872,0.08966,0
0.979,0.0005493,0.02019,0
0.967,0.00098,0.0322,0
0.929,0.0004752,0.07025,0
0.774,0.0005364,0.2256,0
0.9785,0.0007367,0.02094,0
0.9893,0.001119,0.009056,0
0.7666,0.000487,0.2324,0
0.926,0.000959,0.0727,0
0.7935,0.000531,0.2062,0
0.915,0.05353,0.0313,0
0.1725,0.7974,0.03076,1
0.2205,0.001914,0.778,2
0.855,0.005146,0.14,0
0.9707,0.004623,0.0246,0
0.9795,0.009415,0.01152,0
0.9907,0.006573,0.002724,0
0.276,0.0005465,0.724,2
0.9346,0.04132,0.02388,0
0.05508,0.2678,0.677,2
0.9536,0.04333,0.00285,0
0.9443,0.05087,0.00482,0
0.9497,0.00285,0.04785,0
0.9307,0.0688,0.0002956,0
0.9946,0.003475,0.001507,0
0.8447,0.0003774,0.155,0
0.9775,0.01386,0.00838,0
0.991,0.000873,0.00791,0
0.937,0.0007176,0.06256,0
0.706,0.0003219,0.2937,0
0.814,0.1467,0.0391,0
0.9805,0.01785,0.001296,0
0.976,0.000754,0.02328,0
0.983,0.001627,0.01555,0
0.8857,0.001539,0.1122,0
0.9307,0.000964,0.0681,0
0.9595,0.004116,0.03632,0
0.9644,0.003616,0.03244,0
0.972,0.008705,0.01921,0
0.9834,0.0096,0.007248,0
0.956,0.01994,0.02443,0
0.9546,0.01756,0.02798,0
0.976,0.00297,0.02098,0
0.9517,0.03308,0.01563,0
0.9375,0.0058,0.05676,0
0.5,0.02992,0.47,0
0.868,0.007298,0.1245,0
0.7817,0.000498,0.2179,0
0.6587,0.00121,0.34,0
0.2098,0.7563,0.03387,1
0.723,0.006676,0.27,0
0.5195,0.001845,0.4788,0
0.8994,0.003307,0.09717,0
0.798,0.11536,0.0871,0
0.908,0.0849,0.00697,0
0.00446,0.05234,0.943,2
0.6655,0.04395,0.2903,0
0.0308,0.0823,0.887,2
0.2336,0.001901,0.764,2
0.3606,0.0006213,0.639,2
0.75,0.00597,0.2439,0
0.6226,0.1083,0.2693,0
0.3777,0.1512,0.4712,2
0.1373,0.149,0.7134,2
0.152,0.02797,0.8203,2
0.05243,0.004646,0.9434,2
0.02348,0.003325,0.973,2
0.1735,0.0004137,0.8267,2
0.7827,0.00445,0.2126,0
0.834,0.02638,0.1396,0
0.0185,0.006622,0.9746,2
0.1265,0.00649,0.8667,2
0.2311,0.001166,0.768,2
0.00766,0.005615,0.987,2
0.8867,0.02681,0.0865,0
0.2678,0.002533,0.73,2
0.03836,0.04004,0.922,2
0.05258,0.062,0.8857,2
0.03687,0.001907,0.9614,2
0.00906,0.09863,0.892,2
0.107,0.00646,0.886,2
0.793,0.0005913,0.2068,0
0.04025,0.004063,0.9556,2
0.2869,0.001014,0.712,2
0.63,0.0213,0.3486,0
0.1196,0.00721,0.873,2
0.716,0.0344,0.25,0
0.921,0.002195,0.0768,0
0.4465,0.1504,0.4033,0
0.8433,0.004524,0.1519,0
0.0815,0.003723,0.9146,2
0.02466,0.1207,0.8545,2
0.7617,0.02344,0.2147,0
0.6206,0.0010805,0.3784,0
0.01563,0.0009003,0.9834,2
0.1952,0.002836,0.802,2
0.1431,0.004147,0.8525,2
0.1603,0.00185,0.8374,2
0.02296,0.00925,0.968,2
0.0716,0.002687,0.9253,2
0.643,0.03412,0.323,0
0.3713,0.01813,0.6104,2
0.5977,0.009186,0.3936,0
0.2703,0.006393,0.7236,2
0.4702,0.006435,0.5234,2
0.1783,0.0006933,0.821,2
0.1821,0.0003521,0.8174,2
0.03845,0.00133,0.9604,2
0.1288,0.0047,0.8667,2
0.887,0.05692,0.0558,0
0.2888,0.0003786,0.7104,2
0.03397,0.0004807,0.9653,2
0.11237,0.01735,0.87,2
0.8433,0.000396,0.1561,0
0.8555,0.0004845,0.1437,0
0.4607,0.0006604,0.5386,2
0.1338,0.00297,0.8633,2
0.4463,0.0004315,0.553,2
0.06323,0.0009375,0.9355,2
0.002472,0.003819,0.9937,2
0.00088,0.007755,0.991,2
0.00877,0.03137,0.96,2
0.00601,0.009605,0.984,2
0.001699,0.000982,0.997,2
0.001772,0.003506,0.9946,2
0.001197,0.00836,0.9907,2
0.006317,0.004757,0.9893,2
0.003746,0.005722,0.99,2
0.0007486,0.06537,0.934,2
0.002602,0.485,0.512,2
0.02495,0.197,0.778,2
0.00568,0.618,0.376,1
0.001891,0.0381,0.9604,2
0.001575,0.4011,0.597,2
0.05014,0.000967,0.949,2
0.12476,0.2432,0.6323,2
0.2014,0.055,0.743,2
0.6133,0.003975,0.3828,0
0.0699,0.2668,0.663,2
0.00789,0.006466,0.9854,2
0.03253,0.0007596,0.9663,2
0.0518,0.004066,0.9443,2
0.3218,0.002478,0.676,2
0.10583,0.0002142,0.8936,2
0.1934,0.0016775,0.805,2
0.0685,0.0008535,0.9307,2
0.326,0.002375,0.672,2
0.03635,0.0005827,0.963,2
0.01888,0.002598,0.9785,2
0.013855,0.00143,0.985,2
0.02695,0.00744,0.966,2
0.00667,0.001566,0.9917,2
0.1196,0.004055,0.8765,2
0.014946,0.001209,0.984,2
0.01633,0.04245,0.941,2
0.03021,0.00492,0.965,2
0.005695,0.0319,0.9624,2
0.0066,0.00413,0.9893,2
