class_0_prob,class_1_prob,class_2_prob,pred_class
0.986,0.01391,0.000711,0
0.959,0.0408,7.91e-05,0
0.995,0.003168,0.00165,0
0.9946,0.004375,0.001244,0
0.994,0.001781,0.003714,0
0.994,0.002766,0.00307,0
0.9946,0.00294,0.002718,0
0.9907,0.0048,0.00451,0
0.9937,0.005424,0.0005727,0
0.9897,0.01035,0.0002367,0
0.986,0.01358,0.0002221,0
0.9717,0.0005975,0.02766,0
0.987,0.01279,0.0003176,0
0.9854,0.01466,0.0001642,0
0.9883,0.01158,0.0001644,0
0.979,0.02081,0.00010455,0
0.991,0.00843,0.0003638,0
0.991,0.00797,0.0007777,0
0.977,0.02301,0.0003054,0
0.9863,0.01312,0.000447,0
0.9946,0.00459,0.0008574,0
0.985,0.0006766,0.01459,0
0.918,0.000373,0.082,0
0.901,0.0003467,0.0987,0
0.951,0.0004096,0.04813,0
0.992,0.001393,0.005947,0
0.996,0.002432,0.001661,0
0.9937,0.001296,0.005024,0
0.971,0.0005383,0.02818,0
0.9956,0.001654,0.002607,0
0.897,0.1029,0.0001476,0
0.974,0.0261,0.0001136,0
0.968,0.0323,0.0001192,0
0.98,0.01967,0.0004714,0
0.982,0.01782,0.0003836,0
0.987,0.01218,0.001096,0
0.985,0.01507,0.0002041,0
0.946,0.05362,6.76e-05,0
0.9688,0.03093,0.0002496,0
0.974,0.02527,0.0003154,0
0.9946,0.00414,0.001265,0
0.9927,0.001553,0.005795,0
0.9893,0.001587,0.00922,0
0.987,0.0008774,0.012314,0
0.989,0.0049,0.006355,0
0.9937,0.002222,0.004173,0
0.9756,0.00121,0.02324,0
0.991,0.007084,0.001709,0
0.995,0.00398,0.001062,0
0.9907,0.00502,0.004074,0
0.991,0.003956,0.004734,0
0.9634,0.03598,0.0008283,0
0.9893,0.002691,0.00817,0
0.9883,0.003181,0.00835,0
0.958,0.0413,0.0003846,0
0.992,0.003952,0.004036,0
0.9883,0.01077,0.000924,0
0.9834,0.01332,0.002907,0
0.98,0.001952,0.01797,0
0.9155,0.000637,0.08356,0
0.991,0.007694,0.001032,0
0.9927,0.002197,0.005146,0
0.9814,0.002491,0.0163,0
0.991,0.008026,0.0007906,0
0.938,0.06226,0.0001038,0
0.7515,0.2482,9.114e-05,0
0.8604,0.1399,0.0001465,0
0.9414,0.05777,0.0004716,0
0.933,0.06683,0.0001662,0
0.84,0.1604,0.000108,0
0.84,0.1599,7.075e-05,0
0.912,0.0875,0.0002913,0
0.9355,0.06396,0.0001029,0
0.993,0.002666,0.004173,0
0.9546,0.04526,0.0001341,0
0.8555,0.1447,0.0001307,0
0.99,0.001946,0.00735,0
0.7554,0.245,0.00012106,0
0.955,0.0445,0.0002223,0
0.987,0.012,0.001278,0
0.9863,0.0117,0.002174,0
0.7446,0.255,8.893e-05,0
0.8413,0.1586,0.0001508,0
0.872,0.1278,0.0001271,0
0.9834,0.01651,0.0002449,0
0.9893,0.01041,0.000481,0
0.9175,0.08234,0.0001451,0
0.8984,0.10126,0.0001961,0
0.5586,0.4407,0.000254,0
0.887,0.11273,9.51e-05,0
0.9385,0.06134,0.0001073,0
0.9785,0.0212,0.0001575,0
0.935,0.06506,0.0001049,0
0.993,0.002958,0.003756,0
0.9917,0.00356,0.004944,0
0.987,0.01157,0.001099,0
0.985,0.010925,0.003845,0
0.986,0.004158,0.009796,0
0.951,0.04828,0.0001292,0
0.9595,0.04034,0.0001955,0
0.992,0.002733,0.004658,0
0.96,0.03928,0.0002075,0
0.9463,0.05368,0.0001414,0
0.959,0.04086,9.185e-05,0
0.973,0.000824,0.02603,0
0.9736,0.02618,0.0003242,0
0.983,0.01686,0.000409,0
0.9717,0.0283,0.0004017,0
0.987,0.002865,0.00988,0
0.9897,0.0024,0.00783,0
0.9883,0.00965,0.002062,0
0.9873,0.000991,0.01126,0
0.9883,0.001396,0.01031,0
0.9854,0.001592,0.01288,0
0.957,0.0004823,0.0422,0
0.995,0.002579,0.002783,0
0.9707,0.0004745,0.02849,0
0.9946,0.003504,0.00208,0
0.993,0.003933,0.002651,0
0.9707,0.02852,0.0002913,0
0.9946,0.002924,0.002224,0
0.9927,0.001166,0.006405,0
0.9917,0.00819,0.000259,0
0.987,0.012695,0.0004888,0
0.994,0.002401,0.003685,0
0.945,0.05508,0.0001432,0
0.83,0.1696,5.305e-05,0
0.9946,0.003506,0.00197,0
0.9873,0.012085,0.0003784,0
0.9917,0.008026,0.0006933,0
0.9863,0.01255,0.0009484,0
0.9937,0.004944,0.001463,0
0.9907,0.00713,0.002342,0
0.9893,0.002037,0.00874,0
0.993,0.003069,0.00382,0
0.974,0.001516,0.0244,0
0.9814,0.001783,0.01663,0
0.955,0.000804,0.0439,0
0.9844,0.001882,0.013664,0
0.993,0.002094,0.00506,0
0.9893,0.00385,0.00685,0
0.989,0.00876,0.002821,0
0.9854,0.01127,0.003248,0
0.987,0.004696,0.0083,0
0.925,0.0745,0.000635,0
0.981,0.0187,0.0004437,0
0.7847,0.2151,0.0001365,0
0.9517,0.048,0.000188,0
0.951,0.04883,0.0001058,0
0.951,0.04904,0.00011474,0
0.6777,0.3223,6.485e-05,0
0.9897,0.003468,0.006664,0
0.9937,0.002035,0.004208,0
0.966,0.000589,0.0334,0
0.9897,0.00747,0.002731,0
0.9854,0.007866,0.006546,0
0.9067,0.0927,0.0002042,0
0.9194,0.0004673,0.0801,0
0.911,0.000582,0.0887,0
0.6694,0.0002773,0.3303,0
0.964,0.000467,0.03506,0
0.993,0.004314,0.00252,0
0.986,0.01306,0.001009,0
0.9517,0.000809,0.04785,0
0.993,0.00197,0.004993,0
0.9785,0.02101,0.000609,0
0.9946,0.004513,0.001274,0
0.9663,0.03278,0.000479,0
0.973,0.02643,0.0005527,0
0.931,0.0687,0.0001365,0
0.9385,0.0614,0.000337,0
0.8335,0.1661,0.0004594,0
0.985,0.01428,0.000984,0
0.99,0.007004,0.00282,0
0.9834,0.01599,0.000317,0
0.8657,0.1345,0.0001299,0
0.9717,0.02835,0.0003953,0
0.811,0.189,0.0001235,0
0.988,0.0007296,0.011604,0
0.9775,0.001144,0.0211,0
0.9683,0.003511,0.02818,0
0.9937,0.002537,0.003733,0
0.9727,0.02705,0.0004513,0
0.9785,0.02168,0.000372,0
0.9834,0.016,0.000543,0
0.981,0.01854,0.0004404,0
0.994,0.002722,0.002972,0
0.9917,0.00558,0.003222,0
0.9653,0.03394,0.0002959,0
0.982,0.01685,0.001276,0
0.989,0.001265,0.01,0
0.983,0.003067,0.01396,0
0.9907,0.00718,0.002134,0
0.9893,0.006035,0.00446,0
0.986,0.01147,0.002577,0
0.991,0.004364,0.004887,0
0.979,0.000752,0.02026,0
0.9937,0.003807,0.002401,0
0.977,0.02182,0.0007133,0
0.9663,0.03317,0.0005198,0
0.931,0.06866,0.0001615,0
0.9805,0.01866,0.000699,0
0.82,0.18,0.00012076,0
0.9746,0.02446,0.000598,0
0.9844,0.00243,0.0134,0
0.99,0.006584,0.003117,0
0.952,0.0005693,0.0469,0
0.9272,0.000565,0.07214,0
0.991,0.004887,0.004066,0
0.9736,0.001089,0.02556,0
0.9526,0.04706,0.000182,0
