class_0_prob,class_1_prob,class_2_prob,pred_class
0.847,0.03784,0.1153,0
0.7812,0.1211,0.09784,0
0.6304,0.001192,0.3687,0
0.9067,0.001879,0.0916,0
0.9385,0.001725,0.06033,0
0.8667,0.0186,0.11475,0
0.9424,0.001993,0.05566,0
0.7305,0.2118,0.05753,0
0.827,0.02017,0.1527,0
0.9272,0.05084,0.02185,0
0.4563,0.2456,0.2983,0
0.1212,0.857,0.02188,1
0.0205,0.3225,0.657,2
0.2313,0.4675,0.3015,1
0.4685,0.527,0.004623,1
0.1198,0.8774,0.00265,1
0.2052,0.793,0.002136,1
0.3992,0.5967,0.004166,1
0.3816,0.529,0.08997,1
0.1603,0.8364,0.003107,1
0.1768,0.8228,0.000617,1
0.04816,0.938,0.013725,1
0.5728,0.4258,0.001124,0
0.4133,0.5864,5.966e-05,1
0.1647,0.8354,0.0001774,1
0.737,0.2627,0.0001892,0
0.2664,0.7334,0.0004597,1
0.03308,0.9614,0.00551,1
0.3794,0.62,0.0002935,1
0.09485,0.904,0.0012245,1
0.02669,0.9473,0.02632,1
0.3208,0.6787,0.0001726,1
0.0335,0.9526,0.0138,1
0.2406,0.7544,0.00464,1
0.1694,0.8237,0.006805,1
0.0289,0.9487,0.0223,1
0.02098,0.677,0.3027,1
0.4922,0.5073,0.0004992,1
0.5605,0.04825,0.3914,0
0.4524,0.5215,0.0262,1
0.9736,0.010735,0.01545,0
0.375,0.1638,0.4612,2
0.883,0.0364,0.0806,0
0.4434,0.1073,0.4492,2
0.2869,0.7075,0.00533,1
0.848,0.012085,0.1396,0
0.03055,0.7305,0.2386,1
0.838,0.0236,0.1385,0
0.7446,0.01021,0.2455,0
0.8433,0.1027,0.05453,0
0.8774,0.12195,0.0003953,0
0.439,0.529,0.03256,1
0.4524,0.4958,0.05145,1
0.334,0.665,0.0007567,1
0.1884,0.811,0.000346,1
0.333,0.667,0.0001363,1
0.02489,0.941,0.03394,1
0.4553,0.5444,0.000422,1
0.8433,0.10803,0.04837,0
0.479,0.5205,0.0001074,1
0.958,0.0373,0.00491,0
0.7573,0.2418,0.000949,0
0.3552,0.641,0.003212,1
0.977,0.014656,0.00833,0
0.7104,0.2852,0.00433,0
0.7593,0.2402,0.0004423,0
0.9014,0.0971,0.001889,0
0.9517,0.04788,0.0001997,0
0.8477,0.1525,0.0001671,0
0.2258,0.608,0.1661,1
0.1157,0.8677,0.01633,1
0.61,0.378,0.012215,0
0.1316,0.8623,0.006504,1
0.4607,0.5386,0.0006657,1
0.01425,0.938,0.04788,1
0.0816,0.9165,0.002089,1
0.004448,0.1038,0.8916,2
0.05286,0.2944,0.653,2
0.011765,0.658,0.3298,1
0.1263,0.7583,0.11536,1
0.01484,0.8345,0.1501,1
0.0542,0.613,0.3328,1
0.2373,0.7495,0.013725,1
0.4016,0.5977,0.0004632,1
0.462,0.5376,0.0002525,1
0.02945,0.9116,0.0586,1
0.02663,0.66,0.3135,1
0.6426,0.2404,0.11694,0
0.2224,0.773,0.004864,1
0.5273,0.4685,0.003796,0
0.04312,0.9316,0.02507,1
0.1428,0.8535,0.003689,1
0.11456,0.714,0.1716,1
0.01427,0.6265,0.3594,1
0.01153,0.8535,0.1354,1
0.1667,0.25,0.5835,2
0.0957,0.004616,0.9,2
0.06586,0.053,0.8813,2
0.1101,0.883,0.007034,1
0.01407,0.7754,0.2103,1
0.1868,0.5435,0.2698,1
0.010864,0.7983,0.1907,1
0.007416,0.1454,0.847,2
0.001941,0.1131,0.8853,2
0.005726,0.6816,0.312,1
0.001703,0.618,0.3804,1
0.002308,0.7627,0.2346,1
0.189,0.799,0.01193,1
0.004627,0.9243,0.07135,1
0.000633,0.4558,0.5435,2
0.03836,0.96,0.001603,1
0.03062,0.9053,0.0642,1
0.1558,0.843,0.001253,1
0.0862,0.9116,0.001984,1
0.2456,0.754,0.0008116,1
0.005512,0.859,0.1356,1
0.005177,0.981,0.01372,1
0.01645,0.976,0.007748,1
0.0716,0.9146,0.01378,1
0.05652,0.9375,0.005817,1
0.2101,0.53,0.26,1
0.0099,0.968,0.02231,1
0.1544,0.844,0.001161,1
0.03152,0.9644,0.003994,1
0.01839,0.973,0.00865,1
0.411,0.588,0.00095,1
0.063,0.9277,0.00915,1
0.05106,0.921,0.02774,1
0.1718,0.7812,0.04688,1
0.132,0.8677,0.0005703,1
0.906,0.0859,0.00845,0
0.884,0.11456,0.001755,0
0.3696,0.63,0.0001894,1
0.668,0.3289,0.003387,0
0.0263,0.9575,0.01656,1
0.9346,0.0644,0.0007944,0
0.71,0.2896,0.000871,0
0.7407,0.2585,0.0004356,0
0.5117,0.4883,0.0001625,0
0.3948,0.604,0.001226,1
0.2124,0.787,8.637e-05,1
0.09283,0.9043,0.002405,1
0.9175,0.0636,0.01901,0
0.967,0.01619,0.01703,0
0.847,0.00438,0.1487,0
0.02686,0.3586,0.6147,2
0.1458,0.8457,0.00844,1
0.04425,0.9546,0.001555,1
0.1943,0.7676,0.03833,1
0.921,0.0724,0.006695,0
0.017,0.942,0.0411,1
0.00972,0.9224,0.0678,1
0.04736,0.9517,0.001333,1
0.4753,0.524,0.0001064,1
0.3176,0.678,0.003815,1
0.2015,0.7983,0.0002792,1
0.1029,0.8804,0.01654,1
0.00961,0.9175,0.0729,1
0.06616,0.93,0.003727,1
0.001622,0.887,0.1111,1
0.01862,0.9717,0.00988,1
0.04715,0.948,0.004967,1
0.1436,0.8438,0.01271,1
0.2605,0.736,0.003513,1
0.2368,0.763,0.0004172,1
0.1409,0.859,0.0004678,1
0.5874,0.412,0.0008993,0
0.632,0.368,0.0001776,0
0.0602,0.9395,0.0003433,1
0.129,0.871,0.0002842,1
0.5386,0.461,0.000267,0
0.901,0.0988,0.000151,0
0.608,0.3926,0.0001566,0
0.7344,0.2654,0.0004134,0
0.86,0.1371,0.003262,0
0.7046,0.2944,0.0007453,0
0.513,0.4602,0.02638,0
0.6987,0.2844,0.0171,0
0.627,0.000552,0.3723,0
0.8286,0.1708,0.0006056,0
0.982,0.01715,0.001425,0
0.993,0.004356,0.002134,0
0.916,0.0003781,0.0835,0
0.9634,0.0006804,0.03598,0
0.982,0.0010805,0.01698,0
0.984,0.00419,0.0121,0
0.995,0.00206,0.003096,0
