class_0_prob,class_1_prob,class_2_prob,pred_class
0.02066,0.3755,0.604,2
0.02756,0.965,0.007553,1
0.0566,0.931,0.012436,1
0.002851,0.02179,0.975,2
0.4648,0.05466,0.4805,2
0.2086,0.006245,0.785,2
0.789,0.04352,0.1671,0
0.3982,0.00785,0.5938,2
0.1079,0.08136,0.8105,2
0.1879,0.000436,0.812,2
0.8286,0.1664,0.00479,0
0.7046,0.00201,0.2935,0
0.918,0.02036,0.0617,0
0.9316,0.000999,0.0674,0
0.9316,0.04102,0.02701,0
0.838,0.000883,0.1608,0
0.002548,0.015274,0.982,2
0.02094,0.01193,0.967,2
0.7607,0.002789,0.2365,0
0.892,0.001825,0.10583,0
0.003134,0.04617,0.9507,2
0.509,0.000553,0.4905,0
0.2375,0.0003884,0.7617,2
0.00463,0.00469,0.9907,2
0.05606,0.0003104,0.9434,2
0.0449,0.02373,0.931,2
0.11633,0.01834,0.865,2
0.752,0.0209,0.2272,0
0.0386,0.003342,0.958,2
0.01979,0.1229,0.857,2
0.865,0.0009027,0.1337,0
0.976,0.00849,0.01547,0
0.7075,0.001852,0.2905,0
0.981,0.00705,0.0116,0
0.4304,0.5327,0.03708,1
0.9385,0.00894,0.05206,0
0.6543,0.006172,0.3396,0
0.6465,0.281,0.07227,0
0.5977,0.002731,0.3994,0
0.9043,0.001452,0.0945,0
0.8276,0.00309,0.1696,0
0.5986,0.002283,0.3994,0
0.733,0.00055,0.2664,0
0.0917,0.003433,0.905,2
0.2856,0.000218,0.714,2
0.657,0.000527,0.3418,0
0.8896,0.001264,0.1089,0
0.885,0.006786,0.1079,0
0.4045,0.0009274,0.594,2
0.9834,0.006798,0.00979,0
0.922,0.0763,0.00196,0
0.967,0.01095,0.02213,0
0.9575,0.02238,0.01988,0
0.1674,0.05035,0.782,2
0.8745,0.001963,0.12396,0
0.455,0.006042,0.539,2
0.8086,0.1877,0.003576,0
0.1555,0.476,0.3682,1
0.4822,0.516,0.001735,1
0.386,0.0012665,0.613,2
0.775,0.006115,0.2185,0
0.2852,0.000586,0.714,2
0.899,0.007507,0.0933,0
0.4663,0.0006285,0.533,2
0.9385,0.0242,0.0371,0
0.2025,0.583,0.2146,1
0.9155,0.0007153,0.0836,0
0.2202,0.765,0.01494,1
0.811,0.189,0.0003564,0
0.988,0.00618,0.006073,0
0.9624,0.008156,0.02945,0
0.9893,0.00813,0.002716,0
0.978,0.00701,0.01491,0
0.9424,0.05615,0.001063,0
0.979,0.01886,0.001793,0
0.9663,0.001105,0.03265,0
0.8677,0.0004587,0.1321,0
0.9585,0.003222,0.0385,0
0.788,0.0003567,0.2113,0
0.8413,0.000469,0.1577,0
0.8467,0.000369,0.1531,0
0.71,0.0003088,0.2898,0
0.934,0.000617,0.06525,0
0.8,0.0003288,0.2,0
0.9546,0.00049,0.04532,0
0.8022,0.0003402,0.1974,0
0.875,0.0003464,0.1247,0
0.8994,0.00038,0.10004,0
0.82,0.001048,0.1791,0
0.882,0.000641,0.11774,0
0.893,0.0037,0.103,0
0.939,0.05145,0.00924,0
0.791,0.0005956,0.2081,0
0.7964,0.000386,0.203,0
0.812,0.001314,0.187,0
0.847,0.001136,0.1511,0
0.7783,0.0003102,0.221,0
0.913,0.002438,0.0848,0
0.663,0.0003183,0.3364,0
0.841,0.0007606,0.1586,0
0.971,0.00215,0.02713,0
0.8374,0.0004153,0.1625,0
0.9595,0.000667,0.0398,0
0.9756,0.0009174,0.02379,0
0.9814,0.01399,0.00432,0
0.916,0.001093,0.08276,0
0.692,0.0005283,0.3079,0
0.8257,0.0004478,0.1741,0
0.853,0.0007567,0.1464,0
0.478,0.0002432,0.521,2
0.7305,0.000499,0.269,0
0.7886,0.0004456,0.2108,0
0.7827,0.0007715,0.2164,0
0.7856,0.0007,0.2137,0
0.517,0.0002859,0.4822,0
0.5366,0.0004413,0.463,0
0.912,0.001785,0.08563,0
0.705,0.0004907,0.2944,0
0.5625,0.0002956,0.437,0
0.8086,0.000636,0.1908,0
0.9414,0.014206,0.04477,0
0.89,0.002007,0.1082,0
0.918,0.0006437,0.0814,0
0.707,0.0006237,0.2925,0
0.954,0.00785,0.03787,0
0.9507,0.01195,0.03745,0
0.9775,0.01431,0.00818,0
0.9565,0.013115,0.03055,0
0.895,0.000667,0.10443,0
0.7065,0.0002866,0.293,0
0.5225,0.0002275,0.4773,0
0.749,0.0003352,0.2505,0
0.946,0.0005493,0.0535,0
0.9097,0.0004132,0.0896,0
0.8594,0.0004518,0.1404,0
0.903,0.0005317,0.09656,0
0.8784,0.0004125,0.12103,0
0.7876,0.0003452,0.212,0
0.892,0.0004635,0.1076,0
0.9746,0.02289,0.002758,0
0.9375,0.001035,0.06152,0
0.9717,0.002584,0.02583,0
0.9854,0.002079,0.01244,0
0.9653,0.001664,0.03314,0
0.9937,0.002354,0.00414,0
0.7847,0.0003676,0.215,0
0.0873,0.001995,0.9106,2
0.8623,0.01654,0.12146,0
0.925,0.02145,0.0537,0
0.964,0.001549,0.03494,0
0.987,0.006367,0.007133,0
0.953,0.003658,0.04288,0
0.99,0.003128,0.006924,0
0.8086,0.12384,0.06757,0
0.275,0.0982,0.6265,2
0.611,0.0661,0.3228,0
0.7495,0.002108,0.2485,0
0.0834,0.0005207,0.916,2
0.3623,0.000448,0.637,2
0.02658,0.001464,0.9717,2
0.2893,0.0002842,0.71,2
0.5654,0.0004241,0.4343,0
0.6035,0.003176,0.393,0
0.2373,0.01584,0.7466,2
0.803,0.02048,0.1764,0
0.736,0.01334,0.2507,0
0.761,0.071,0.168,0
0.8047,0.04565,0.1499,0
0.918,0.0789,0.00264,0
0.965,0.0007644,0.03452,0
0.699,0.00922,0.2915,0
0.909,0.00631,0.08466,0
0.977,0.003572,0.01932,0
0.8477,0.003784,0.1487,0
0.3845,0.000745,0.6143,2
0.559,0.0004873,0.4404,0
0.338,0.002583,0.6597,2
0.054,0.0003457,0.946,2
0.01547,0.0005274,0.984,2
0.2505,0.0008698,0.7485,2
0.10394,0.0003679,0.8955,2
0.01006,0.0019455,0.988,2
0.001695,0.001959,0.9966,2
0.01173,0.0003364,0.9883,2
0.006004,0.0002759,0.9937,2
0.2778,0.000432,0.722,2
0.004845,0.007694,0.988,2
0.0328,0.001984,0.9653,2
0.02954,0.02086,0.9497,2
0.288,0.006012,0.706,2
0.8486,0.0418,0.10944,0
0.2378,0.003689,0.7583,2
0.8413,0.00895,0.1503,0
0.04538,0.001318,0.9536,2
0.0965,0.10626,0.7974,2
0.02905,0.002571,0.9683,2
0.02203,0.02141,0.9565,2
0.3066,0.01582,0.6777,2
0.0686,0.01095,0.9204,2
0.09033,0.7046,0.2051,1
0.1646,0.134,0.701,2
0.2273,0.0005946,0.7725,2
0.4167,0.04425,0.539,2
0.03384,0.01826,0.9478,2
0.9116,0.006218,0.08167,0
0.022,0.3027,0.6753,2
0.0982,0.889,0.013,1
0.2292,0.6157,0.155,1
0.96,0.005875,0.03406,0
0.191,0.0944,0.715,2
0.8193,0.0546,0.1262,0
0.1312,0.2773,0.5913,2
0.8457,0.00931,0.1448,0
0.309,0.687,0.003704,1
0.4287,0.5713,0.0002239,1
0.07574,0.897,0.0268,1
0.1981,0.3599,0.4424,2
0.6406,0.0377,0.3215,0
0.618,0.07404,0.3076,0
0.557,0.006523,0.4363,0
0.00806,0.01645,0.9756,2
0.311,0.00274,0.6865,2
0.02745,0.9478,0.02501,1
0.666,0.000984,0.3333,0
0.314,0.0003655,0.6855,2
0.519,0.000733,0.48,0
0.9585,0.005177,0.03674,0
0.3833,0.5,0.11676,1
0.409,0.0003893,0.591,2
0.4646,0.0002894,0.5347,2
0.899,0.001036,0.10034,0
0.572,0.003714,0.4246,0
0.3167,0.001799,0.6816,2
0.8125,0.05093,0.1362,0
0.692,0.00844,0.2996,0
0.9307,0.063,0.0064,0
0.8105,0.1686,0.02089,0
0.06714,0.00473,0.9277,2
0.05612,0.002176,0.942,2
0.3875,0.0006423,0.612,2
0.2445,0.006706,0.7485,2
0.4277,0.005135,0.5674,2
0.1534,0.2223,0.624,2
0.1301,0.0953,0.775,2
0.504,0.003445,0.4924,0
0.07776,0.007275,0.9146,2
0.0477,0.2275,0.7246,2
0.03427,0.758,0.2079,1
0.269,0.0372,0.6934,2
0.3406,0.0197,0.6396,2
0.04382,0.4604,0.4958,2
0.2352,0.6562,0.10815,1
0.2947,0.05115,0.6543,2
0.689,0.11707,0.1936,0
0.2834,0.001235,0.7153,2
0.781,0.218,0.00083,0
0.003214,0.00453,0.992,2
0.0008874,0.546,0.4534,1
0.01559,0.3503,0.6343,2
0.02135,0.0676,0.911,2
0.792,0.1614,0.04694,0
0.323,0.00523,0.6724,2
0.1996,0.001697,0.7983,2
0.158,0.839,0.003302,1
0.0457,0.006413,0.9478,2
0.003279,0.8506,0.1456,1
0.4263,0.001282,0.5728,2
0.3884,0.000584,0.6113,2
0.896,0.000543,0.1034,0
0.7017,0.00102,0.2974,0
0.7163,0.0329,0.251,0
0.856,0.1418,0.002304,0
0.925,0.0743,0.001137,0
0.887,0.04013,0.0726,0
0.652,0.0009317,0.347,0
0.6396,0.0005856,0.3596,0
