pred
0.02611
0.02904
0.02821
0.02942
0.02696
0.02711
0.02696
0.02641
0.02795
0.02965
0.02806
0.02802
0.02855
0.02876
0.02908
0.02838
0.02753
0.0267
0.0278
0.02666
0.02676
0.02641
0.0263
0.0262
0.02596
0.02681
0.02881
0.06152
0.09467
0.0656
0.0384
0.02701
0.0277
0.02722
0.02646
0.02571
0.0258
0.02556
0.02556
0.02591
0.02681
0.02518
0.02596
0.02591
0.02606
0.02626
0.02676
0.02591
0.02646
0.02641
0.02661
0.02711
0.02666
0.02635
0.02692
0.0277
0.02615
0.02635
0.02626
0.02635
0.02615
0.02591
0.0263
0.02641
0.02681
0.02681
0.02661
0.0263
0.02586
0.0263
0.026
0.02791
0.02844
0.0281
0.02849
0.02821
0.02914
0.02866
0.0292
0.0286
0.02866
0.02701
0.02744
0.02655
0.02759
0.02737
0.02737
0.02655
0.02802
0.02954
0.0336
0.02965
0.02942
0.03004
0.03366
0.035
0.0464
0.05145
0.04904
0.03366
0.02791
0.02795
0.02676
0.02576
0.0262
0.02718
0.02711
0.02733
0.02722
0.02727
0.02795
0.02763
0.02676
0.02887
0.02718
0.02887
0.02821
0.0278
0.03044
0.02676
0.02692
0.02586
0.02606
0.02586
0.02626
0.02611
0.02817
0.02692
0.0286
0.02925
0.0442
0.0511
0.08435
0.03818
0.06573
0.0496
0.03897
0.03038
0.0286
0.02866
0.02692
0.02676
0.02641
0.02707
0.02733
0.02692
0.02904
0.02711
0.02982
0.02931
0.02975
0.02806
0.0292
0.02959
0.03162
0.02893
0.0305
0.02914
0.02855
0.02914
0.02904
0.03079
0.03156
0.03021
0.0286
0.03038
0.02817
0.03027
0.03506
0.02959
0.03186
0.0478
0.0548
0.03168
0.03906
0.06198
0.0329
0.03955
0.03732
0.03748
0.03378
0.03174
0.02931
0.0305
0.03096
0.03062
0.03918
0.03156
0.0354
0.03403
0.02827
0.02791
0.02686
0.02655
0.02692
0.02635
0.02686
0.02676
0.02676
0.02641
0.02707
0.02676
0.02701
0.0265
0.02681
0.0262
0.02646
0.02722
0.02701
0.02785
0.02641
0.02718
0.02774
0.02711
0.02722
0.0277
0.02791
0.02802
0.02821
0.0277
0.0278
0.02759
0.02774
0.02795
0.02795
0.02722
0.02686
0.0278
0.02821
0.02959
0.03004
0.03516
0.03296
0.02975
0.03044
0.02904
0.02898
0.02722
0.02866
0.03027
0.04996
0.02881
0.03223
0.02908
0.02707
0.0265
0.02596
0.02596
0.0258
0.02626
0.0267
0.02696
0.02646
0.02681
0.02591
0.02509
0.02504
0.02527
0.02513
0.02556
0.02542
0.02538
0.02551
0.02556
0.03964
0.0343
0.04248
0.03824
0.04047
0.02696
0.02707
0.02701
0.02701
0.02655
0.02696
0.02681
0.02655
0.02655
0.0262
0.02596
0.0258
0.02596
0.02641
0.0262
0.02641
0.02596
0.026
0.02596
0.02571
0.02567
0.0258
0.0258
0.0262
0.0265
0.02733
0.02866
0.02866
0.02887
0.02887
0.02849
0.02676
0.02567
0.02586
0.026
0.02591
0.02615
0.02646
0.02661
0.02925
0.02722
0.02718
0.02701
0.0277
0.02489
0.02686
0.0262
0.02646
0.0318
0.03125
0.03265
0.03403
0.0363
0.04077
0.1301
0.02893
0.0258
0.0262
0.02646
0.02744
0.02759
0.02696
0.02676
0.02821
0.02655
0.02666
0.02992
0.03062
0.04123
0.04016
0.0372
0.0379
0.03943
0.03833
0.04587
0.0386
0.0451
0.03818
0.03378
0.0359
0.0321
0.0387
0.03247
0.03125
0.0292
0.03616
0.0356
0.03296
0.02626
0.02733
0.02744
0.0281
0.02707
0.02759
0.02696
0.02635
0.02718
0.03102
0.03476
0.05005
0.03574
0.03418
0.0292
0.02676
0.02611
0.02606
0.02661
0.02774
0.02701
0.02937
0.0329
0.03278
0.03732
0.03186
0.0329
0.0313
0.03091
0.0301
0.0401
0.04443
0.04492
0.04077
0.03378
0.03235
0.03004
0.02893
0.02791
0.0292
0.02707
0.02681
0.02606
0.02562
0.02562
0.02591
0.02556
0.0258
0.02586
0.02556
0.02576
0.02527
0.02748
0.02696
0.0267
0.03027
0.0321
0.02635
0.0267
0.02744
0.0267
0.02753
0.0281
0.02763
0.02834
0.02817
0.02821
0.02937
0.02759
0.02817
0.0281
0.02748
0.02774
0.03192
0.03494
0.03354
0.03384
0.04724
0.03378
0.0531
0.04535
0.0336
0.0312
0.02914
0.0315
0.02774
0.02834
0.02748
0.02611
0.02753
0.02718
0.03021
0.0343
0.03833
0.03143
0.0323
0.03174
0.02753
0.02711
0.02795
0.02855
0.02849
0.0286
0.02855
0.03314
0.0327
0.03442
0.03027
0.02982
0.02744
0.02948
0.0265
0.0262
0.02615
0.02641
0.02626
0.02707
0.02655
0.02696
0.0267
0.02646
0.02615
0.02722
0.02596
0.02681
0.02711
0.02748
0.02744
0.0312
0.03296
0.03062
0.0301
0.03217
0.03033
0.0277
0.02759
0.02681
0.0277
0.02635
0.02666
0.02611
0.02681
0.02701
0.02722
0.02707
0.02707
0.03726
0.045
0.0937
0.0865
0.0631
0.0553
0.0537
0.04025
0.04486
0.04733
0.03726
0.0281
0.02571
0.02567
0.02504
0.0265
0.02661
0.02727
0.02696
0.02737
0.02733
0.02718
0.03085
0.02881
0.02887
0.02937
0.02838
0.02849
0.02893
0.02817
0.02898
0.02817
0.02596
0.02596
0.0263
0.02641
0.02759
0.02681
0.03174
0.02855
0.03021
0.02753
0.02791
0.026
0.0281
0.0267
0.0267
0.02744
0.02759
0.0287
0.02834
0.02876
0.02844
0.02904
0.02763
0.0286
0.02696
0.02737
0.02727
0.02806
0.02737
0.02838
0.02759
0.02834
0.02763
0.02711
0.02827
0.02806
0.02722
0.03114
0.03004
0.02965
0.02711
0.02696
0.02646
0.02849
0.02965
0.02908
0.02817
0.02795
0.02914
0.03056
0.02821
0.02898
0.02959
0.04327
0.04178
0.04257
