pred
0.0601
0.03928
0.02556
0.02666
0.04468
0.0589
0.03854
0.03308
0.0551
0.06537
0.04492
0.1439
0.1464
0.2502
0.1309
0.5615
0.2448
0.2896
0.0801
0.899
0.05698
0.04327
0.0281
0.04257
0.0483
0.03506
0.03044
0.059
0.0504
0.065
0.1312
0.1375
0.112
0.1488
0.2378
0.0526
0.02931
0.0265
0.025
0.02806
0.02666
0.03897
0.04297
0.03308
0.02423
0.02419
0.02538
0.05194
0.4912
0.65
0.897
0.616
0.6787
0.717
0.04578
0.03278
0.02876
0.02527
0.02461
0.025
0.02396
0.02513
0.02356
0.02551
0.02328
0.0343
0.04312
0.02518
0.02881
0.02661
0.03348
0.03882
0.04663
0.10895
0.12
0.2815
0.1583
0.621
0.569
0.2651
0.3513
0.4666
0.2722
0.0708
0.05203
0.1794
0.0636
0.04346
0.0833
0.04996
0.0247
0.02838
0.04
0.04062
0.02666
0.0548
0.03912
0.094
0.07104
0.082
0.0363
0.05542
0.04492
0.12024
0.04803
0.122
0.4639
0.0821
0.10706
0.3167
0.6177
0.516
0.6284
0.10126
0.1447
0.09534
0.1405
0.1268
0.4956
0.3743
0.188
0.0469
0.05154
0.04147
0.0553
0.03754
0.0933
0.0553
0.0882
0.1241
0.183
0.1735
0.2273
0.708
0.217
0.06064
0.07947
0.05243
0.288
0.1741
0.1543
0.0589
0.03912
0.0456
0.0688
0.05823
0.07275
0.0869
0.0997
0.2009
0.218
0.2961
0.1272
0.082
0.2184
0.1757
0.0831
0.1056
0.08093
0.0341
0.0379
0.04312
0.1105
0.282
0.1869
0.4163
0.191
0.16
0.0851
0.2147
0.4207
0.1483
0.094
0.0688
0.04752
0.03522
0.037
0.04486
0.03683
0.0933
0.03004
0.1704
0.162
0.774
0.274
0.0942
0.1678
0.0312
0.04663
0.03186
0.04263
0.04346
0.05865
0.02586
0.07544
0.04062
0.0827
0.14
0.09875
0.0651
0.189
0.1289
0.08154
0.08167
0.09283
0.4226
0.11395
0.083
0.172
0.229
0.1405
0.3215
