class_0_prob,class_1_prob,class_2_prob,pred_class
0.005966,0.991,0.003128,1
0.000439,0.9556,0.0443,1
0.001481,0.977,0.02144,1
0.00594,0.97,0.02376,1
0.002045,0.9795,0.01807,1
0.001519,0.9424,0.05618,1
0.001092,0.9473,0.05167,1
0.003029,0.868,0.1287,1
0.0026,0.9683,0.02924,1
0.01083,0.984,0.005074,1
0.08887,0.9097,0.0012,1
0.12177,0.8774,0.00113,1
0.07556,0.9233,0.001039,1
0.03027,0.9688,0.001,1
0.07764,0.9214,0.000875,1
0.07837,0.921,0.000858,1
0.3035,0.6953,0.00117,1
0.02287,0.976,0.001123,1
0.01903,0.979,0.00192,1
0.003284,0.9453,0.05118,1
0.000859,0.191,0.808,2
0.04147,0.8164,0.1418,1
0.02225,0.0735,0.904,2
0.08466,0.2483,0.667,2
0.001784,0.15,0.848,2
0.02194,0.949,0.02887,1
0.0328,0.965,0.002077,1
0.01991,0.976,0.004147,1
0.003658,0.9927,0.00354,1
0.0188,0.98,0.000994,1
0.01999,0.979,0.0008864,1
0.02336,0.9756,0.0006576,1
0.02243,0.977,0.0008855,1
0.00457,0.994,0.001245,1
0.002716,0.9956,0.001655,1
0.00284,0.9956,0.001702,1
0.002153,0.996,0.001443,1
0.002295,0.9966,0.001133,1
0.003351,0.995,0.001359,1
0.00502,0.9937,0.000978,1
0.007042,0.992,0.0008874,1
0.0912,0.9077,0.0008955,1
0.1512,0.8477,0.0009565,1
0.4097,0.589,0.001301,1
0.3577,0.641,0.001375,1
0.67,0.3274,0.002283,0
0.6636,0.331,0.00498,0
0.928,0.06506,0.006336,0
0.2747,0.721,0.004066,1
0.2167,0.7793,0.003805,1
0.2074,0.7876,0.004704,1
0.10364,0.758,0.1382,1
0.0944,0.803,0.10223,1
0.02293,0.795,0.1824,1
0.01828,0.2225,0.76,2
0.2231,0.5103,0.2666,1
0.01804,0.31,0.672,2
0.043,0.2032,0.7534,2
0.013824,0.1102,0.8755,2
0.003437,0.085,0.912,2
0.005127,0.06082,0.934,2
0.003656,0.258,0.738,2
0.01788,0.2472,0.7354,2
0.01965,0.2031,0.7773,2
0.04843,0.1615,0.79,2
0.05338,0.06573,0.8804,2
0.02138,0.07556,0.903,2
0.009865,0.3987,0.592,2
0.763,0.0664,0.1707,0
0.74,0.2537,0.006184,0
0.8945,0.09784,0.007217,0
0.9155,0.03235,0.05212,0
0.7505,0.04013,0.2096,0
0.391,0.4194,0.1898,1
0.8506,0.1383,0.010994,0
0.3506,0.3286,0.3208,0
0.284,0.5093,0.2067,1
0.04532,0.9214,0.03366,1
0.529,0.4688,0.002434,0
0.597,0.4014,0.0016575,0
0.7563,0.2418,0.001353,0
0.819,0.1796,0.001612,0
0.798,0.2009,0.001105,0
0.9683,0.03044,0.001297,0
0.9507,0.04825,0.001354,0
