class_0_prob,class_1_prob,class_2_prob,pred_class
0.1107,0.8867,0.002485,1
0.1233,0.8745,0.001854,1
0.4695,0.529,0.001812,1
0.2764,0.722,0.001183,1
0.507,0.4922,0.0007954,0
0.2292,0.77,0.0006967,1
0.0676,0.932,0.0005875,1
0.006775,0.992,0.0009236,1
0.002138,0.996,0.001396,1
0.001643,0.997,0.001455,1
0.0009203,0.997,0.001709,1
0.001021,0.997,0.001687,1
0.00168,0.9976,0.001065,1
0.00184,0.997,0.0009236,1
0.001267,0.997,0.00152,1
0.00249,0.997,0.000821,1
0.002932,0.9966,0.0007052,1
0.003294,0.996,0.000821,1
0.004807,0.9946,0.000657,1
0.01468,0.985,0.0006127,1
0.4814,0.5176,0.000841,1
0.7295,0.27,0.000949,0
0.506,0.4932,0.000819,0
0.2805,0.7188,0.0008974,1
0.06805,0.931,0.0009294,1
0.04022,0.959,0.0008845,1
0.00719,0.992,0.0007915,1
0.0043,0.9946,0.001054,1
0.01175,0.9873,0.001193,1
0.04428,0.9546,0.001006,1
0.02017,0.979,0.000879,1
0.01247,0.9863,0.001104,1
0.01877,0.979,0.002087,1
0.02988,0.969,0.0009494,1
0.003738,0.9946,0.001669,1
0.003172,0.9946,0.0024,1
0.009865,0.9873,0.002743,1
0.03607,0.961,0.002935,1
0.02255,0.976,0.001471,1
0.03784,0.9595,0.002192,1
0.02174,0.976,0.002346,1
0.00902,0.989,0.00248,1
0.0074,0.9897,0.003021,1
0.005424,0.9927,0.002108,1
0.01446,0.984,0.001233,1
0.463,0.536,0.001082,1
0.528,0.4697,0.00205,0
0.506,0.493,0.001607,0
0.5654,0.4329,0.001438,0
0.648,0.3508,0.001334,0
0.0394,0.96,0.000858,1
0.03738,0.9614,0.001025,1
0.02473,0.974,0.001211,1
0.005283,0.993,0.001238,1
0.000807,0.997,0.002272,1
0.0007796,0.9976,0.0017185,1
0.0008464,0.9976,0.001327,1
0.00078,0.9976,0.001454,1
0.000603,0.997,0.00233,1
0.0005894,0.997,0.00248,1
0.0004702,0.996,0.003628,1
0.0004926,0.9917,0.00805,1
0.0007257,0.9956,0.003296,1
0.0007696,0.992,0.00701,1
0.813,0.1857,0.001252,0
0.7847,0.2142,0.001148,0
0.684,0.3147,0.001161,0
0.371,0.628,0.001068,1
0.0694,0.93,0.000733,1
0.05695,0.942,0.0007806,1
0.00811,0.9907,0.001361,1
0.02332,0.9756,0.001074,1
0.7593,0.2395,0.001211,0
0.773,0.2257,0.00116,0
0.731,0.2676,0.001228,0
0.8643,0.1346,0.001209,0
0.9146,0.08435,0.0009084,0
0.9316,0.06744,0.0008593,0
0.8213,0.1777,0.0009346,0
0.8623,0.1366,0.0009413,0
0.7603,0.2384,0.000937,0
0.544,0.455,0.000889,0
0.2173,0.7817,0.000935,1
0.2532,0.746,0.00088,1
0.0682,0.931,0.0006933,1
0.02927,0.97,0.000718,1
0.05026,0.9487,0.0009136,1
0.04575,0.9536,0.00094,1
0.2008,0.7983,0.0008936,1
0.0899,0.909,0.001008,1
0.05066,0.9487,0.0009065,1
0.435,0.564,0.001186,1
0.02437,0.9746,0.000873,1
0.02283,0.9766,0.000741,1
0.1392,0.8604,0.000707,1
0.07776,0.9214,0.000702,1
0.12164,0.878,0.000776,1
0.05753,0.9414,0.000863,1
0.05145,0.9478,0.0006905,1
0.0295,0.9697,0.000862,1
0.0181,0.981,0.001196,1
0.00316,0.9946,0.00197,1
0.01926,0.9795,0.001263,1
0.277,0.721,0.001465,1
0.3652,0.6304,0.00429,1
0.005573,0.9863,0.008286,1
0.001431,0.988,0.01032,1
0.001564,0.9927,0.006058,1
0.002392,0.9937,0.00403,1
0.000996,0.99,0.008415,1
0.001213,0.9897,0.00861,1
0.002125,0.9805,0.01756,1
0.001573,0.8403,0.1583,1
0.00707,0.893,0.1001,1
0.0368,0.911,0.0518,1
0.007195,0.992,0.000858,1
0.01883,0.981,0.0006804,1
0.01404,0.985,0.000698,1
0.003925,0.995,0.00127,1
0.005028,0.993,0.001666,1
0.006126,0.993,0.0008187,1
0.003077,0.9956,0.001159,1
0.005188,0.9937,0.001007,1
0.001957,0.9966,0.001279,1
0.002405,0.9956,0.001892,1
0.001569,0.9443,0.05435,1
0.02274,0.9756,0.001678,1
0.01105,0.9863,0.002632,1
0.2196,0.775,0.005894,1
0.02275,0.975,0.002064,1
0.06137,0.937,0.0017185,1
0.0761,0.9224,0.001736,1
0.03766,0.9614,0.001182,1
0.1599,0.839,0.001636,1
0.0798,0.9194,0.0009627,1
0.5596,0.4385,0.002113,0
0.2434,0.7544,0.00168,1
0.7114,0.2876,0.001565,0
0.768,0.2306,0.001304,0
0.6523,0.3462,0.0016365,0
0.635,0.3638,0.001207,0
0.6855,0.3135,0.001155,0
0.6714,0.3271,0.001233,0
0.842,0.1573,0.000748,0
0.8945,0.1045,0.000717,0
0.9385,0.0607,0.000788,0
0.3247,0.6743,0.0008006,1
0.456,0.543,0.0009713,1
0.331,0.668,0.001039,1
0.0829,0.916,0.001135,1
0.01297,0.986,0.00113,1
0.01006,0.988,0.00196,1
0.002415,0.996,0.001723,1
0.003736,0.9956,0.001092,1
0.001435,0.997,0.001547,1
0.001523,0.997,0.001881,1
0.003193,0.996,0.000819,1
0.00357,0.995,0.000822,1
0.007057,0.9927,0.000588,1
0.00658,0.9927,0.0006194,1
0.00894,0.99,0.0005965,1
0.00971,0.9897,0.0006514,1
0.044,0.9556,0.0005465,1
0.09155,0.9077,0.0006285,1
0.0627,0.9365,0.000512,1
0.10034,0.8994,0.0006084,1
0.0679,0.9316,0.000533,1
0.0876,0.9116,0.0005927,1
0.05966,0.9395,0.000579,1
0.02547,0.9736,0.0007105,1
0.00915,0.9897,0.000775,1
0.009415,0.9897,0.000886,1
0.004932,0.994,0.0009174,1
0.002283,0.996,0.001426,1
0.003054,0.9956,0.001256,1
0.002047,0.996,0.001404,1
0.00396,0.9946,0.001158,1
0.00627,0.9927,0.0009604,1
0.01837,0.9805,0.001068,1
0.06445,0.9346,0.00118,1
0.05115,0.9478,0.001277,1
0.03616,0.9624,0.001131,1
0.6,0.3984,0.001147,0
0.7627,0.2367,0.0009637,0
0.8833,0.1151,0.000993,0
0.95,0.04907,0.0007863,0
0.9473,0.05215,0.000853,0
0.9653,0.0343,0.0006948,0
0.929,0.0701,0.000704,0
0.9653,0.03418,0.000688,0
0.958,0.04166,0.0007186,0
0.9604,0.03885,0.0008388,0
