class_0_prob,class_1_prob,class_2_prob,pred_class
0.1484,0.373,0.4783,2
0.734,0.1575,0.1085,0
0.8076,0.0668,0.1252,0
0.8203,0.08154,0.0978,0
0.873,0.10223,0.02495,0
0.8623,0.1185,0.01874,0
0.8384,0.1354,0.02605,0
0.926,0.0159,0.05807,0
0.974,0.006992,0.01889,0
0.982,0.003567,0.01439,0
0.9805,0.004864,0.014366,0
0.983,0.00636,0.010445,0
0.984,0.003422,0.012344,0
0.9854,0.001804,0.01276,0
0.987,0.002138,0.01114,0
0.981,0.00809,0.01114,0
0.8906,0.09875,0.010574,0
0.4268,0.567,0.006428,1
0.9175,0.0732,0.009155,0
0.534,0.4602,0.00555,0
0.4526,0.5415,0.00517,1
0.3516,0.639,0.00911,1
0.2593,0.7334,0.006813,1
0.604,0.3909,0.005276,0
0.8096,0.1831,0.007427,0
0.9663,0.02809,0.00569,0
0.9043,0.08984,0.00554,0
0.06003,0.9375,0.002293,1
0.049,0.948,0.003065,1
0.0864,0.9097,0.003534,1
0.413,0.5835,0.0034,1
0.299,0.696,0.00551,1
0.1926,0.7935,0.01416,1
0.404,0.589,0.006893,1
0.492,0.4995,0.00872,1
0.3801,0.6094,0.0107,1
0.8877,0.0959,0.01646,0
0.982,0.005825,0.011894,0
0.982,0.00856,0.009346,0
0.977,0.01016,0.01281,0
0.929,0.05402,0.01717,0
0.8115,0.1787,0.00952,0
0.975,0.015015,0.009636,0
0.9624,0.03204,0.005653,0
0.9717,0.02626,0.002016,0
0.965,0.03296,0.00212,0
0.977,0.0196,0.003338,0
0.932,0.0662,0.001747,0
0.9624,0.03574,0.002207,0
0.9404,0.05835,0.00126,0
0.9673,0.0316,0.001406,0
0.99,0.00766,0.002075,0
0.987,0.01099,0.002201,0
0.972,0.02628,0.001384,0
0.9565,0.04086,0.002445,0
0.962,0.03583,0.002378,0
0.957,0.04095,0.002548,0
0.9917,0.005753,0.002352,0
0.9863,0.00747,0.006317,0
0.9683,0.013695,0.0176,0
0.8877,0.1012,0.01099,0
0.8374,0.1403,0.02231,0
0.8057,0.1797,0.014786,0
0.8022,0.1815,0.01663,0
0.6226,0.3628,0.015045,0
0.7153,0.2722,0.012794,0
0.7524,0.2375,0.009895,0
0.811,0.1649,0.02365,0
0.86,0.1356,0.004337,0
0.761,0.2358,0.003016,0
0.881,0.11475,0.00409,0
0.9473,0.0486,0.00415,0
0.961,0.03482,0.00413,0
0.988,0.007355,0.00492,0
0.982,0.01184,0.006443,0
0.971,0.02165,0.0067,0
0.9604,0.03397,0.005547,0
0.7515,0.2455,0.002893,0
0.966,0.0316,0.002844,0
0.5566,0.4402,0.00299,0
0.5405,0.4573,0.001849,0
0.4185,0.5796,0.00199,1
0.519,0.4788,0.002258,0
0.592,0.4053,0.002834,0
0.6987,0.2993,0.002026,0
0.9233,0.0742,0.00247,0
0.933,0.06396,0.002846,0
0.9673,0.0282,0.004498,0
0.9785,0.0183,0.003199,0
0.9854,0.00929,0.005463,0
0.982,0.0072,0.01061,0
0.9756,0.02051,0.004307,0
0.953,0.04123,0.005463,0
0.7607,0.2289,0.01014,0
0.098,0.3618,0.54,2
0.0916,0.888,0.01999,1
0.0405,0.9014,0.05777,1
0.1276,0.853,0.01984,1
0.02872,0.957,0.01454,1
0.06976,0.9233,0.006714,1
0.0842,0.9067,0.00889,1
0.03757,0.9253,0.03714,1
0.004574,0.9927,0.002514,1
0.003172,0.9927,0.003862,1
0.002474,0.9956,0.001751,1
0.001006,0.9966,0.002632,1
0.001283,0.9683,0.03032,1
0.0005956,0.9824,0.01721,1
0.0006814,0.982,0.01738,1
0.0008097,0.992,0.00703,1
0.0007386,0.9937,0.005276,1
0.001217,0.995,0.003181,1
0.001577,0.995,0.002972,1
0.004837,0.991,0.004044,1
0.008156,0.977,0.01502,1
0.03833,0.9404,0.02074,1
0.2351,0.759,0.00642,1
0.04477,0.9526,0.00257,1
0.08453,0.9136,0.002237,1
0.142,0.852,0.00593,1
0.03848,0.9595,0.002516,1
0.4375,0.56,0.002604,1
0.715,0.2827,0.001869,0
0.745,0.2524,0.001869,0
0.932,0.0662,0.001894,0
0.9097,0.0872,0.003525,0
0.9077,0.08936,0.002802,0
0.803,0.194,0.002836,0
0.5645,0.4326,0.003092,0
0.3945,0.6035,0.001909,1
0.4758,0.522,0.00173,1
0.1008,0.898,0.0008254,1
0.2908,0.7085,0.001147,1
0.153,0.8457,0.000895,1
0.0982,0.9014,0.000748,1
0.3657,0.633,0.001027,1
0.1172,0.882,0.000936,1
0.2705,0.729,0.00113,1
0.05634,0.9424,0.00122,1
0.03075,0.968,0.001129,1
0.05927,0.9395,0.001459,1
0.04984,0.9487,0.001582,1
0.2484,0.747,0.004494,1
0.201,0.7954,0.003239,1
0.4717,0.524,0.004406,1
0.526,0.4717,0.002394,0
0.4265,0.5693,0.003956,1
0.3096,0.686,0.00412,1
0.542,0.4553,0.002577,0
0.6743,0.324,0.002129,0
0.2727,0.7246,0.002335,1
0.05722,0.942,0.001034,1
0.1114,0.887,0.001238,1
0.0665,0.932,0.001171,1
0.4292,0.57,0.001197,1
0.11426,0.885,0.0008507,1
0.3289,0.6694,0.001093,1
0.1813,0.818,0.001011,1
0.2006,0.799,0.0008907,1
0.4055,0.5938,0.001135,1
0.2366,0.761,0.002026,1
0.425,0.572,0.002983,1
0.1869,0.8096,0.003944,1
0.3176,0.6777,0.00512,1
0.642,0.3535,0.004074,0
0.2642,0.73,0.00551,1
0.3044,0.692,0.003355,1
0.02832,0.967,0.004868,1
0.009705,0.912,0.0784,1
0.09216,0.901,0.006737,1
0.4421,0.548,0.0097,1
0.3188,0.662,0.01917,1
0.01431,0.4753,0.5103,2
0.002441,0.1111,0.886,2
0.001005,0.831,0.1676,1
0.001388,0.3474,0.6514,2
0.001963,0.3743,0.6235,2
0.006306,0.2322,0.7617,2
0.02136,0.0748,0.904,2
0.006542,0.86,0.1333,1
0.002064,0.9766,0.02124,1
0.004955,0.9497,0.04544,1
0.00825,0.989,0.003092,1
0.01402,0.9844,0.001549,1
0.01407,0.975,0.010735,1
0.05466,0.941,0.004314,1
0.10925,0.8853,0.00569,1
0.05045,0.916,0.03357,1
0.1713,0.815,0.01414,1
0.8687,0.1273,0.003998,0
0.969,0.02785,0.002739,0
0.9854,0.011536,0.003553,0
0.9907,0.005787,0.003016,0
0.88,0.1155,0.004646,0
0.876,0.1215,0.002623,0
0.914,0.0818,0.00464,0
0.9277,0.06976,0.002525,0
0.9004,0.0958,0.003527,0
0.9194,0.07733,0.00288,0
0.847,0.1506,0.002335,0
0.9287,0.06836,0.002787,0
0.9424,0.0536,0.003956,0
0.9717,0.02512,0.003246,0
0.983,0.01507,0.00243,0
0.9727,0.02466,0.00262,0
0.9165,0.0813,0.002449,0
0.9624,0.03552,0.002342,0
0.945,0.05276,0.002851,0
0.9673,0.02945,0.003523,0
0.637,0.3604,0.002504,0
0.9,0.014206,0.08563,0
0.705,0.05475,0.2397,0
0.015175,0.923,0.06195,1
0.08246,0.904,0.013695,1
0.0711,0.852,0.07697,1
0.2385,0.36,0.4019,2
0.2961,0.323,0.381,2
0.3655,0.5903,0.04413,1
0.11127,0.883,0.005928,1
0.05524,0.943,0.001419,1
0.0556,0.9414,0.002604,1
0.001527,0.9614,0.03674,1
0.01006,0.6465,0.3438,1
0.0536,0.3127,0.634,2
0.03622,0.744,0.22,1
0.01959,0.9375,0.04294,1
0.005184,0.99,0.004128,1
0.002602,0.9937,0.00386,1
0.001217,0.9956,0.002913,1
0.001044,0.997,0.001892,1
0.001309,0.9966,0.002005,1
0.001041,0.985,0.01418,1
0.005512,0.989,0.0057,1
0.00846,0.9897,0.001417,1
0.00386,0.992,0.003899,1
0.001719,0.924,0.0747,1
0.014626,0.1615,0.8237,2
0.06305,0.5527,0.3843,1
0.0627,0.4912,0.446,1
0.0193,0.4307,0.55,2
0.00497,0.625,0.37,1
0.005543,0.7163,0.2783,1
0.009605,0.9795,0.010796,1
0.04147,0.9526,0.005913,1
0.832,0.02507,0.1431,0
0.89,0.02739,0.0826,0
0.957,0.012245,0.03061,0
0.9316,0.0605,0.008446,0
0.939,0.04758,0.0134,0
0.929,0.01878,0.0519,0
0.972,0.00621,0.02187,0
0.98,0.004143,0.0165,0
0.983,0.005825,0.01111,0
0.8447,0.0088,0.1467,0
0.982,0.00512,0.01295,0
0.99,0.004944,0.005135,0
0.989,0.005054,0.005848,0
0.996,0.0012045,0.00267,0
0.995,0.001,0.003796,0
0.9937,0.001061,0.005516,0
0.9863,0.0018,0.01148,0
0.9785,0.002813,0.01859,0
0.966,0.002676,0.0317,0
0.991,0.002605,0.005947,0
0.92,0.06934,0.01081,0
0.932,0.06192,0.00605,0
0.547,0.4495,0.003693,0
0.5347,0.4363,0.02895,0
0.634,0.3345,0.03156,0
0.8794,0.05948,0.06085,0
0.945,0.02457,0.03064,0
0.925,0.003862,0.07117,0
0.971,0.00452,0.02435,0
0.979,0.007267,0.013954,0
0.988,0.004906,0.00718,0
0.9844,0.007397,0.008255,0
0.99,0.003855,0.005775,0
0.9907,0.002998,0.006485,0
0.989,0.002796,0.00804,0
0.9834,0.00775,0.008934,0
0.9873,0.005436,0.007465,0
0.986,0.00585,0.007866,0
0.9893,0.005123,0.00587,0
0.983,0.006157,0.010994,0
0.989,0.004192,0.00738,0
0.994,0.002153,0.003313,0
0.992,0.003626,0.004578,0
0.991,0.003716,0.005306,0
0.9917,0.003428,0.00499,0
0.991,0.002861,0.005905,0
0.9893,0.003605,0.007427,0
0.99,0.003107,0.00658,0
0.9893,0.002691,0.0082,0
0.991,0.002344,0.006477,0
0.9917,0.003714,0.004547,0
0.991,0.002527,0.006462,0
0.9907,0.00308,0.00606,0
0.9893,0.004128,0.00659,0
0.9907,0.005093,0.004177,0
0.9927,0.003513,0.004,0
0.99,0.00532,0.00431,0
0.9907,0.00564,0.003107,0
0.9927,0.004753,0.00257,0
0.9937,0.003641,0.002373,0
0.993,0.002897,0.003523,0
0.9937,0.0025,0.003439,0
0.994,0.002462,0.003372,0
0.994,0.002031,0.003513,0
0.9956,0.002104,0.002352,0
0.994,0.003212,0.002266,0
0.995,0.003147,0.001668,0
0.9956,0.00295,0.001546,0
0.9937,0.003975,0.002365,0
0.9907,0.00626,0.003483,0
0.9907,0.004982,0.004192,0
0.992,0.00414,0.003664,0
0.9937,0.00301,0.003363,0
0.993,0.003288,0.003204,0
0.994,0.003963,0.002077,0
0.994,0.00227,0.003613,0
0.9927,0.003183,0.00429,0
0.993,0.002483,0.00429,0
0.9707,0.001141,0.02844,0
0.914,0.003342,0.0827,0
0.9634,0.002707,0.03415,0
0.946,0.002434,0.05154,0
0.942,0.008224,0.0496,0
0.996,0.001464,0.002449,0
0.996,0.001379,0.002712,0
0.991,0.002401,0.00678,0
0.9917,0.002502,0.006012,0
0.9917,0.003412,0.004894,0
0.982,0.004097,0.013855,0
0.951,0.01363,0.03497,0
0.9814,0.006454,0.011925,0
0.979,0.005875,0.014946,0
0.9727,0.00472,0.02263,0
0.9126,0.0201,0.06726,0
0.949,0.01816,0.03256,0
0.9536,0.03653,0.00998,0
0.951,0.03754,0.01149,0
0.7964,0.1843,0.01959,0
0.9326,0.0641,0.003635,0
0.992,0.003448,0.004803,0
0.9917,0.004513,0.004074,0
0.992,0.002079,0.005783,0
0.9907,0.002018,0.00767,0
0.984,0.00191,0.01447,0
0.975,0.002472,0.0225,0
0.8994,0.00288,0.0976,0
0.948,0.003092,0.04825,0
0.9746,0.00406,0.02124,0
0.968,0.007298,0.02464,0
0.9624,0.02245,0.01515,0
0.961,0.02127,0.01813,0
0.964,0.01955,0.01706,0
0.7793,0.1635,0.05713,0
0.811,0.1573,0.03128,0
0.961,0.02763,0.011475,0
0.9614,0.02876,0.00991,0
0.9434,0.0491,0.007477,0
0.4707,0.0509,0.4783,2
0.2218,0.751,0.02705,1
0.677,0.0696,0.2537,0
0.5615,0.11194,0.3267,0
0.695,0.04227,0.2627,0
0.633,0.034,0.3335,0
0.4412,0.2651,0.2935,0
0.8916,0.01672,0.09143,0
0.8765,0.02165,0.1016,0
0.8384,0.07104,0.09064,0
0.9717,0.00691,0.02162,0
0.9585,0.01912,0.02266,0
0.963,0.02951,0.007782,0
0.9126,0.08344,0.004192,0
0.9136,0.0832,0.003479,0
0.8955,0.1015,0.003094,0
0.9453,0.05072,0.003595,0
0.9346,0.0596,0.005848,0
0.9634,0.0307,0.005875,0
0.958,0.01816,0.02374,0
0.826,0.007286,0.1667,0
0.986,0.0084,0.005997,0
0.9883,0.007656,0.00409,0
0.9834,0.01289,0.003302,0
0.986,0.007713,0.00649,0
0.7847,0.006493,0.2091,0
0.9834,0.01431,0.00248,0
0.979,0.018,0.003279,0
0.9746,0.0236,0.001566,0
0.9834,0.01454,0.00203,0
0.9453,0.05206,0.002548,0
0.9146,0.08215,0.00375,0
0.8716,0.12225,0.00583,0
0.872,0.1216,0.006123,0
0.5757,0.4214,0.003246,0
0.624,0.3735,0.002432,0
0.3528,0.6416,0.00593,1
0.8003,0.1954,0.00424,0
0.382,0.615,0.00251,1
0.5176,0.44,0.04248,0
0.8345,0.1437,0.02138,0
0.279,0.6807,0.04016,1
0.6226,0.3447,0.03293,0
0.7856,0.1399,0.0747,0
0.5405,0.4233,0.03598,0
0.988,0.005314,0.00659,0
0.9272,0.005653,0.0671,0
0.766,0.003004,0.2306,0
0.9604,0.002165,0.03735,0
0.8755,0.001273,0.12335,0
0.879,0.001542,0.1191,0
0.658,0.001486,0.34,0
0.6665,0.002123,0.3313,0
0.827,0.001885,0.171,0
0.85,0.002995,0.1464,0
0.9277,0.006947,0.0653,0
0.8345,0.01409,0.1516,0
0.951,0.005825,0.04352,0
0.8516,0.00454,0.1439,0
0.9365,0.00558,0.05756,0
0.8354,0.006596,0.1576,0
0.912,0.006153,0.0822,0
0.9243,0.006733,0.0689,0
0.9585,0.006485,0.03503,0
0.5957,0.06198,0.342,0
0.3557,0.005707,0.638,2
0.209,0.00912,0.7817,2
0.3796,0.012,0.6084,2
0.3027,0.003593,0.694,2
0.005222,0.1115,0.8833,2
0.00611,0.1225,0.8716,2
0.005657,0.1368,0.8574,2
0.002775,0.04688,0.95,2
0.007244,0.02518,0.9673,2
0.003458,0.02452,0.972,2
0.002245,0.03577,0.962,2
0.01468,0.00814,0.977,2
0.11414,0.0128,0.8735,2
0.02524,0.009445,0.9653,2
0.959,0.002337,0.0387,0
0.9185,0.002428,0.0794,0
0.8184,0.00308,0.1786,0
0.7695,0.003567,0.2264,0
0.2883,0.004444,0.707,2
0.02834,0.0776,0.894,2
0.5903,0.01516,0.394,0
0.793,0.02818,0.179,0
0.359,0.3315,0.3098,0
0.2834,0.629,0.0879,1
0.301,0.521,0.1777,1
0.1169,0.875,0.00798,1
0.4126,0.583,0.004078,1
0.3528,0.6426,0.004677,1
0.745,0.2532,0.001902,0
0.9272,0.0708,0.001912,0
0.896,0.1011,0.002785,0
0.97,0.02638,0.003569,0
0.9883,0.00915,0.002554,0
0.9873,0.009605,0.002773,0
0.988,0.009186,0.002996,0
0.988,0.001902,0.01017,0
0.989,0.00239,0.00877,0
0.991,0.002844,0.00589,0
0.9634,0.002417,0.03415,0
0.9897,0.002138,0.00818,0
0.962,0.003092,0.03464,0
0.9736,0.003216,0.02315,0
0.977,0.003326,0.01935,0
0.991,0.001271,0.007362,0
0.985,0.001704,0.01372,0
0.9883,0.001693,0.010475,0
0.9893,0.001433,0.00938,0
0.9907,0.001452,0.00778,0
0.995,0.001358,0.00322,0
0.9956,0.00134,0.003075,0
0.995,0.001326,0.003378,0
0.9897,0.001867,0.008125,0
0.9927,0.001687,0.00553,0
0.989,0.00429,0.007126,0
0.992,0.0041,0.003963,0
0.993,0.00289,0.003693,0
0.9873,0.00987,0.002714,0
0.981,0.01656,0.002317,0
0.9653,0.03296,0.001911,0
0.9795,0.01768,0.002878,0
0.978,0.01912,0.002674,0
0.9644,0.03397,0.00185,0
0.983,0.01499,0.001614,0
0.9756,0.02292,0.001621,0
0.974,0.02353,0.00279,0
0.972,0.02551,0.001995,0
0.985,0.01246,0.002424,0
0.954,0.04324,0.002241,0
0.975,0.0222,0.002872,0
0.983,0.015564,0.001269,0
0.993,0.00496,0.0017395,0
0.979,0.00981,0.0114,0
0.9253,0.010025,0.0648,0
0.938,0.002869,0.05908,0
0.976,0.00313,0.02113,0
0.96,0.00264,0.03754,0
0.982,0.002018,0.01564,0
0.979,0.003828,0.0171,0
0.986,0.003363,0.01111,0
0.9805,0.003601,0.01582,0
0.827,0.003086,0.1699,0
0.5327,0.0351,0.4316,0
0.824,0.03278,0.1428,0
0.919,0.03738,0.0437,0
0.883,0.03983,0.0771,0
0.8745,0.0545,0.0708,0
0.871,0.0719,0.05713,0
0.9077,0.03214,0.06046,0
0.3684,0.5444,0.0875,1
0.444,0.523,0.03333,1
0.3975,0.5645,0.03806,1
0.61,0.2864,0.10345,0
0.59,0.0439,0.3667,0
0.04498,0.01855,0.9365,2
0.1697,0.0702,0.7603,2
0.32,0.07404,0.606,2
0.0116,0.01953,0.9688,2
0.005142,0.01157,0.984,2
0.1151,0.02356,0.8613,2
0.9517,0.002203,0.04654,0
0.0715,0.00212,0.9263,2
0.0964,0.004482,0.8994,2
0.9736,0.004242,0.02219,0
0.8013,0.0065,0.1921,0
0.849,0.005802,0.1451,0
0.987,0.005444,0.00803,0
0.9316,0.00482,0.06396,0
0.9663,0.00399,0.03009,0
0.9697,0.006298,0.02419,0
0.9707,0.00834,0.0206,0
0.8545,0.0946,0.05066,0
0.9185,0.00833,0.07294,0
0.04712,0.05875,0.894,2
0.00847,0.0464,0.9453,2
0.001897,0.00942,0.9883,2
0.002262,0.003649,0.9937,2
0.001795,0.004364,0.9937,2
0.001536,0.00589,0.9927,2
0.002308,0.00396,0.9937,2
0.001182,0.005028,0.9937,2
0.005177,0.007965,0.987,2
0.004093,0.013954,0.982,2
0.002628,0.0718,0.9253,2
0.0753,0.6807,0.2443,1
0.1307,0.3247,0.544,2
0.197,0.6724,0.1305,1
0.0052,0.527,0.4675,1
0.05637,0.2283,0.7153,2
0.0947,0.1709,0.7344,2
0.27,0.1676,0.5625,2
0.12213,0.1377,0.74,2
0.3323,0.10156,0.566,2
0.1564,0.05234,0.7915,2
0.2214,0.027,0.752,2
0.2194,0.04126,0.7393,2
0.811,0.01741,0.1716,0
0.807,0.0682,0.1245,0
0.8496,0.05844,0.0918,0
0.3782,0.589,0.0329,1
0.663,0.3257,0.01123,0
0.5903,0.3923,0.01718,0
0.5405,0.4275,0.0321,0
0.2896,0.6743,0.03577,1
0.447,0.4668,0.08624,1
0.6353,0.1453,0.2195,0
0.538,0.1488,0.313,0
0.6025,0.1514,0.2461,0
0.5894,0.06476,0.346,0
0.5024,0.009926,0.4873,0
0.6255,0.005856,0.369,0
0.7505,0.01176,0.2378,0
0.6973,0.01845,0.2842,0
0.671,0.003859,0.3252,0
0.866,0.005646,0.1277,0
0.8975,0.01746,0.0852,0
0.966,0.02597,0.00826,0
0.958,0.02122,0.0204,0
0.925,0.0617,0.01328,0
0.9126,0.0729,0.01447,0
0.871,0.04062,0.0877,0
0.689,0.02696,0.2842,0
0.579,0.01342,0.407,0
0.508,0.03848,0.4536,0
0.2325,0.0227,0.745,2
0.1594,0.00805,0.8325,2
