class_0_prob,class_1_prob,class_2_prob,pred_class
0.9883,0.002485,0.009254,0
0.989,0.00282,0.008514,0
0.9893,0.002728,0.00822,0
0.986,0.002897,0.011154,0
0.984,0.002756,0.01318,0
0.986,0.003609,0.01051,0
0.9834,0.003687,0.012985,0
0.9863,0.004166,0.00958,0
0.992,0.00422,0.00403,0
0.992,0.004856,0.003227,0
0.9897,0.007664,0.002323,0
0.994,0.004215,0.00196,0
0.992,0.00574,0.002007,0
0.9907,0.00706,0.00214,0
0.982,0.01582,0.002457,0
0.986,0.01107,0.003021,0
0.983,0.01316,0.003998,0
0.9756,0.02188,0.002539,0
0.975,0.021,0.003422,0
0.97,0.02678,0.002953,0
0.9507,0.0443,0.005436,0
0.9688,0.02603,0.005276,0
0.9707,0.02222,0.00675,0
0.9507,0.03812,0.010956,0
0.943,0.046,0.01135,0
0.9644,0.02959,0.005955,0
0.975,0.01897,0.005474,0
0.983,0.01362,0.003551,0
0.9834,0.013245,0.003271,0
0.9697,0.02501,0.00522,0
0.951,0.03967,0.0093,0
0.8916,0.07385,0.03485,0
0.9673,0.01543,0.01717,0
0.9717,0.01492,0.01337,0
0.9585,0.03528,0.00625,0
0.978,0.01747,0.00475,0
0.978,0.01701,0.005375,0
0.9795,0.015305,0.00477,0
0.9844,0.01072,0.004723,0
0.9844,0.01122,0.004074,0
0.9897,0.006027,0.0044,0
0.9897,0.00563,0.004803,0
0.99,0.005714,0.00395,0
0.985,0.010605,0.00445,0
0.983,0.013115,0.00413,0
0.9595,0.0193,0.02135,0
0.968,0.02618,0.006195,0
0.9585,0.03467,0.006428,0
0.94,0.05692,0.002916,0
0.9644,0.03217,0.003305,0
0.917,0.0804,0.00222,0
0.9272,0.071,0.002192,0
0.947,0.05075,0.002518,0
0.9443,0.05197,0.003675,0
0.969,0.02786,0.0026,0
0.9854,0.01164,0.002735,0
0.981,0.01674,0.002417,0
0.981,0.01515,0.00388,0
0.986,0.01089,0.003386,0
0.9834,0.011475,0.00551,0
0.9814,0.01277,0.00563,0
0.973,0.01991,0.006767,0
0.988,0.00572,0.00638,0
0.9893,0.005184,0.005535,0
0.984,0.01009,0.00584,0
0.9795,0.015305,0.005703,0
0.9854,0.009125,0.00548,0
0.9834,0.012695,0.004013,0
0.964,0.02977,0.006245,0
0.952,0.04022,0.007523,0
0.946,0.0409,0.01352,0
0.975,0.01281,0.011925,0
0.9297,0.02138,0.0493,0
0.9736,0.0159,0.010414,0
0.985,0.0106,0.00478,0
0.9795,0.01495,0.00525,0
0.983,0.01307,0.003647,0
0.9873,0.01014,0.002192,0
0.992,0.00585,0.002193,0
0.9946,0.00419,0.001537,0
0.994,0.003525,0.002039,0
0.992,0.00683,0.001434,0
0.992,0.006947,0.001434,0
0.9893,0.009186,0.001514,0
0.991,0.006416,0.002388,0
0.9907,0.00559,0.003838,0
0.9907,0.005604,0.00378,0
0.9917,0.004925,0.003925,0
0.9863,0.008896,0.004684,0
0.9863,0.008156,0.005116,0
0.9873,0.00794,0.005123,0
0.9897,0.00497,0.005295,0
0.916,0.01651,0.0677,0
0.96,0.0221,0.01807,0
0.952,0.02762,0.02048,0
0.9595,0.03458,0.006145,0
0.967,0.02634,0.0066,0
0.9707,0.02429,0.004654,0
0.984,0.01305,0.003164,0
0.9824,0.014114,0.003325,0
0.9873,0.00962,0.003025,0
0.98,0.016,0.003872,0
0.9946,0.00376,0.001503,0
0.9946,0.003408,0.00176,0
0.995,0.003145,0.002192,0
0.9956,0.002375,0.002213,0
0.9946,0.001952,0.003195,0
0.9937,0.00279,0.003172,0
0.9946,0.002752,0.002968,0
0.992,0.003563,0.00412,0
0.992,0.00494,0.003128,0
0.994,0.001986,0.003792,0
0.9927,0.002068,0.005108,0
0.9917,0.003223,0.00531,0
0.9937,0.00224,0.004528,0
0.992,0.003368,0.004494,0
0.992,0.003937,0.003716,0
0.9927,0.003485,0.00407,0
0.993,0.002874,0.003786,0
0.993,0.00341,0.003325,0
0.9927,0.004223,0.003223,0
0.989,0.004704,0.006195,0
0.9844,0.0085,0.006832,0
0.912,0.0259,0.062,0
0.6143,0.0636,0.3218,0
0.898,0.0357,0.06647,0
0.669,0.056,0.2754,0
0.634,0.1094,0.2566,0
0.707,0.1153,0.1777,0
0.2847,0.09143,0.624,2
