class_0_prob,class_1_prob,class_2_prob,pred_class
0.97,0.02885,0.0008116,0
0.9136,0.0852,0.001178,0
0.921,0.07764,0.001058,0
0.9507,0.0484,0.0010605,0
0.9854,0.01372,0.000625,0
0.9824,0.01706,0.0006204,0
0.9805,0.01816,0.000837,0
0.985,0.013885,0.001166,0
0.9897,0.00961,0.001037,0
0.9883,0.010735,0.000911,0
0.98,0.01952,0.000793,0
0.9194,0.0797,0.0005994,0
0.5957,0.4033,0.000624,0
0.8257,0.1743,0.0006127,0
0.7925,0.2064,0.000672,0
0.961,0.0385,0.000629,0
0.9736,0.0262,0.000601,0
0.9185,0.0808,0.0006943,0
0.7905,0.2086,0.000786,0
0.9663,0.03284,0.0008264,0
0.9795,0.01917,0.0009303,0
0.985,0.01418,0.001144,0
0.9585,0.0406,0.000802,0
0.9375,0.06158,0.001043,0
0.9614,0.03748,0.000837,0
0.9785,0.02106,0.0008736,0
0.981,0.01845,0.0008144,0
0.986,0.013374,0.0007663,0
0.9893,0.009834,0.0007977,0
0.9873,0.01189,0.000744,0
0.984,0.01516,0.0007114,0
0.971,0.02786,0.000719,0
0.954,0.04532,0.000662,0
0.9272,0.0718,0.0007563,0
0.9346,0.06415,0.000909,0
0.837,0.1621,0.000972,0
0.875,0.1242,0.001039,0
0.941,0.05814,0.000877,0
0.92,0.0788,0.000897,0
0.96,0.03928,0.0008926,0
0.9717,0.02733,0.000842,0
0.6406,0.3586,0.0008626,0
0.9478,0.05093,0.00163,0
0.9746,0.02408,0.001036,0
0.9575,0.04105,0.00153,0
0.988,0.01136,0.000997,0
0.9854,0.01328,0.001094,0
0.9775,0.0217,0.000736,0
0.988,0.0119,0.000701,0
0.9595,0.03986,0.0007358,0
0.9795,0.01994,0.000879,0
0.982,0.01689,0.001182,0
0.978,0.02084,0.00119,0
0.967,0.03177,0.001159,0
0.966,0.0328,0.001199,0
0.9478,0.05118,0.001147,0
0.9683,0.03073,0.0009775,0
0.9375,0.06155,0.0008655,0
0.9424,0.05704,0.0008006,0
0.967,0.03217,0.001055,0
0.9443,0.0552,0.0008593,0
0.8906,0.10876,0.0008163,0
0.9614,0.03793,0.000784,0
0.97,0.02893,0.0008554,0
0.9927,0.00633,0.0007687,0
0.9663,0.03275,0.001149,0
0.938,0.06094,0.001247,0
0.978,0.02057,0.001499,0
0.964,0.03375,0.002068,0
0.9316,0.067,0.001346,0
0.9253,0.07306,0.001586,0
0.9263,0.07196,0.001584,0
0.804,0.1942,0.001732,0
0.7896,0.2086,0.00162,0
0.744,0.2546,0.001324,0
0.974,0.02489,0.001136,0
0.9536,0.045,0.001177,0
0.9653,0.03314,0.001443,0
0.982,0.01653,0.001502,0
0.982,0.0169,0.001384,0
0.9893,0.00899,0.001902,0
0.9805,0.0173,0.002348,0
0.9834,0.01465,0.001583,0
0.9893,0.00899,0.001753,0
0.985,0.01311,0.001515,0
0.974,0.02353,0.001952,0
0.95,0.04645,0.003326,0
0.9263,0.07227,0.001625,0
0.9487,0.04993,0.001711,0
0.9897,0.00891,0.001072,0
0.9736,0.025,0.001589,0
0.9883,0.00945,0.00251,0
0.9834,0.0147,0.002045,0
0.965,0.03099,0.004444,0
0.9736,0.02228,0.004414,0
0.962,0.03537,0.002739,0
0.942,0.05594,0.002077,0
0.948,0.04932,0.002182,0
0.974,0.02228,0.003588,0
0.9946,0.00276,0.002733,0
0.9946,0.002668,0.002972,0
0.9937,0.00295,0.002954,0
0.992,0.00564,0.001965,0
0.993,0.005146,0.001525,0
0.9907,0.00794,0.00181,0
0.9873,0.011086,0.001275,0
0.987,0.01162,0.001405,0
0.981,0.01796,0.001216,0
0.988,0.01109,0.001349,0
0.99,0.00848,0.001523,0
0.994,0.004375,0.001264,0
0.993,0.004963,0.001572,0
0.9893,0.00883,0.001918,0
0.987,0.01133,0.001987,0
0.9795,0.01875,0.001341,0
0.9697,0.02878,0.001295,0
0.986,0.01286,0.001459,0
0.9775,0.02167,0.001123,0
0.973,0.0255,0.001213,0
0.9175,0.0818,0.001033,0
0.841,0.1581,0.0012865,0
0.9233,0.0754,0.001036,0
0.849,0.1494,0.001293,0
0.979,0.01985,0.00126,0
0.9854,0.01305,0.001322,0
0.991,0.007202,0.001305,0
0.981,0.01749,0.0013485,0
0.984,0.015175,0.001231,0
0.9893,0.009674,0.001159,0
0.9937,0.005447,0.001067,0
0.9946,0.004116,0.00137,0
0.996,0.002674,0.001475,0
0.995,0.00348,0.001473,0
0.9937,0.005165,0.001469,0
0.9956,0.002413,0.00224,0
0.995,0.003204,0.001566,0
0.9966,0.002298,0.0011425,0
0.9966,0.002457,0.001217,0
0.9946,0.004276,0.001128,0
0.9863,0.01228,0.00135,0
0.981,0.01765,0.001151,0
0.977,0.02203,0.001153,0
0.978,0.02063,0.0010805,0
0.985,0.014404,0.000971,0
0.956,0.04315,0.001033,0
0.965,0.03433,0.001022,0
0.823,0.1759,0.001175,0
0.4473,0.552,0.000943,1
0.8467,0.1525,0.001022,0
0.9624,0.03683,0.00105,0
0.9146,0.0846,0.001271,0
0.9155,0.08344,0.0009575,0
0.9507,0.04803,0.000963,0
0.9453,0.05356,0.001048,0
0.982,0.01697,0.0008364,0
0.9785,0.02043,0.0008087,0
0.965,0.03418,0.00083,0
0.987,0.01212,0.000962,0
0.993,0.006123,0.000927,0
0.99,0.009,0.0009356,0
0.9927,0.006332,0.000773,0
0.859,0.1399,0.001264,0
0.4116,0.5874,0.001198,1
0.8223,0.1764,0.001544,0
0.8086,0.1902,0.001038,0
0.9434,0.05536,0.00109,0
0.974,0.02515,0.0007644,0
0.9766,0.0229,0.0007405,0
0.954,0.04514,0.000703,0
0.9688,0.03065,0.000732,0
0.936,0.0632,0.000727,0
0.9673,0.03207,0.0007005,0
0.974,0.02519,0.000692,0
0.9526,0.0466,0.0005946,0
0.9688,0.031,0.000625,0
0.957,0.04214,0.0007477,0
0.9077,0.0917,0.000968,0
0.225,0.774,0.000707,1
0.1733,0.8257,0.000875,1
0.684,0.3152,0.0010605,0
0.877,0.1223,0.001049,0
0.427,0.5723,0.001092,1
0.4868,0.511,0.001777,1
0.9478,0.0499,0.002438,0
0.9624,0.03506,0.002363,0
0.9873,0.01081,0.00155,0
0.991,0.00804,0.001294,0
0.9893,0.00969,0.0012,0
0.9844,0.01414,0.001046,0
0.9683,0.0305,0.001099,0
0.7324,0.2659,0.001442,0
0.8164,0.1824,0.001311,0
0.1962,0.8027,0.001136,1
0.0767,0.9224,0.0008316,1
0.1476,0.8516,0.001001,1
0.10126,0.898,0.0008245,1
0.05295,0.946,0.0008264,1
0.2029,0.796,0.001218,1
0.813,0.1853,0.001645,0
0.868,0.1305,0.001517,0
0.863,0.136,0.001438,0
0.7925,0.2059,0.001755,0
0.924,0.0746,0.001807,0
0.8813,0.11707,0.001676,0
0.857,0.1394,0.00331,0
0.97,0.02748,0.002214,0
0.937,0.0605,0.002144,0
0.668,0.3296,0.002335,0
0.684,0.1099,0.2064,0
0.3835,0.607,0.00974,1
0.7153,0.2832,0.001982,0
0.546,0.4521,0.00182,0
0.6523,0.3462,0.001559,0
0.537,0.4614,0.001308,0
0.3855,0.614,0.00087,1
0.4375,0.562,0.000848,1
0.4055,0.5938,0.000957,1
0.4944,0.505,0.0009227,1
0.4944,0.505,0.0009317,1
0.675,0.3242,0.0008135,0
0.848,0.1512,0.000677,0
0.836,0.1631,0.0007625,0
0.689,0.31,0.0008054,0
0.544,0.4553,0.00078,0
0.646,0.3533,0.000836,0
0.741,0.2578,0.000988,0
0.38,0.619,0.0009737,1
0.3757,0.623,0.0009604,1
0.4246,0.5747,0.001009,1
0.7627,0.2361,0.0010195,0
0.9614,0.0381,0.0007415,0
0.9688,0.03073,0.00098,0
0.9517,0.04745,0.000925,0
0.83,0.1664,0.003313,0
0.7026,0.2932,0.004177,0
0.6445,0.3518,0.00375,0
0.908,0.08704,0.00467,0
0.959,0.036,0.00515,0
0.9595,0.0367,0.00402,0
0.9473,0.0483,0.00394,0
0.97,0.02667,0.003077,0
0.9717,0.02481,0.003357,0
0.9907,0.007072,0.002405,0
0.9897,0.007095,0.003197,0
0.9443,0.05377,0.002062,0
0.985,0.01299,0.002136,0
0.9863,0.01263,0.001379,0
0.9883,0.01027,0.001582,0
0.9844,0.01384,0.001707,0
0.9893,0.00958,0.0013485,0
0.9785,0.02007,0.001102,0
0.9053,0.09406,0.0009136,0
0.774,0.2249,0.001017,0
0.7886,0.2109,0.000837,0
0.7153,0.2837,0.001088,0
0.6274,0.3716,0.000936,0
0.443,0.556,0.000745,1
0.3074,0.692,0.0006356,1
0.5044,0.4946,0.0006695,0
0.763,0.2361,0.000712,0
0.7427,0.257,0.000751,0
0.8438,0.1558,0.0006766,0
0.751,0.2487,0.0008416,0
0.798,0.2013,0.0007577,0
0.92,0.07947,0.0006957,0
0.8325,0.1667,0.000843,0
0.5713,0.428,0.00105,0
0.6826,0.3164,0.001116,0
0.534,0.4648,0.00107,0
0.532,0.467,0.001024,0
0.769,0.2299,0.000989,0
0.797,0.2023,0.0008235,0
0.1362,0.8633,0.0006237,1
0.2542,0.745,0.000846,1
0.2002,0.799,0.0007114,1
0.244,0.755,0.001248,1
0.934,0.06433,0.001449,0
0.863,0.136,0.001032,0
0.9365,0.0619,0.001709,0
0.9575,0.0417,0.001027,0
0.9688,0.02997,0.001212,0
0.9785,0.02063,0.001007,0
0.9854,0.01409,0.00068,0
0.977,0.02269,0.000566,0
0.96,0.03928,0.000592,0
0.935,0.0638,0.000718,0
0.9688,0.02997,0.0009184,0
0.944,0.05496,0.001026,0
0.867,0.1321,0.001082,0
0.9175,0.08154,0.001089,0
0.957,0.04196,0.0009723,0
0.951,0.04834,0.0008807,0
0.9243,0.0744,0.001049,0
0.9316,0.0677,0.0009704,0
0.932,0.0663,0.001196,0
0.8394,0.1595,0.001088,0
0.8237,0.1749,0.0011015,0
0.7905,0.2086,0.000831,0
0.793,0.206,0.000832,0
0.713,0.2861,0.000873,0
0.788,0.2112,0.0009212,0
0.8237,0.1755,0.0009685,0
0.8916,0.1077,0.001004,0
0.8945,0.1041,0.00098,0
0.742,0.2566,0.000979,0
0.7456,0.2537,0.001046,0
0.653,0.3462,0.001045,0
0.682,0.3171,0.0009446,0
0.8857,0.1136,0.0008535,0
0.885,0.1142,0.0008492,0
0.945,0.05435,0.0007973,0
0.9785,0.02092,0.000756,0
0.9185,0.0809,0.0008793,0
0.7705,0.2286,0.000866,0
0.6196,0.3794,0.001041,0
0.6387,0.3604,0.000985,0
0.753,0.2462,0.001042,0
0.943,0.0565,0.00097,0
0.907,0.0917,0.001164,0
0.918,0.08,0.001604,0
0.8145,0.184,0.001911,0
0.9136,0.0853,0.001392,0
0.9644,0.03442,0.000902,0
0.9795,0.01965,0.0008073,0
0.988,0.0113,0.0007296,0
0.985,0.01456,0.0006466,0
0.966,0.03308,0.000697,0
0.947,0.0525,0.000791,0
0.9272,0.072,0.000739,0
0.952,0.04697,0.0008674,0
0.9277,0.07104,0.0007057,0
0.832,0.1671,0.0008783,0
0.891,0.1081,0.000843,0
0.9243,0.0749,0.0009046,0
0.7417,0.2576,0.001073,0
0.794,0.205,0.001009,0
0.811,0.1881,0.000806,0
0.89,0.1089,0.000742,0
0.9604,0.03894,0.0008984,0
0.9365,0.06204,0.000933,0
0.9634,0.0359,0.0008245,0
0.958,0.041,0.000846,0
0.8677,0.1321,0.0008583,0
0.816,0.1831,0.0009704,0
0.7803,0.2189,0.000879,0
0.87,0.1296,0.0007806,0
0.8833,0.11633,0.0007095,0
0.9243,0.0751,0.0006313,0
0.889,0.10986,0.000653,0
0.8965,0.10284,0.000638,0
0.8535,0.146,0.000706,0
0.8257,0.1735,0.0007424,0
0.931,0.06824,0.0007553,0
0.884,0.1152,0.0007753,0
0.896,0.10315,0.0008736,0
0.868,0.1304,0.001165,0
0.6733,0.3252,0.001037,0
0.6694,0.3296,0.0009737,0
0.7095,0.2898,0.000994,0
0.446,0.5527,0.000942,1
0.4382,0.5605,0.0008383,1
0.598,0.4011,0.000976,0
0.3066,0.693,0.0007925,1
0.6367,0.3628,0.000935,0
0.614,0.3857,0.001036,0
0.259,0.74,0.0008044,1
0.8257,0.1713,0.002712,0
0.656,0.3423,0.002176,0
0.74,0.2585,0.001582,0
0.9604,0.0372,0.001959,0
0.982,0.01611,0.001791,0
0.09436,0.905,0.000812,1
0.0409,0.9585,0.000693,1
0.02435,0.975,0.0007753,1
0.0749,0.9243,0.000833,1
0.893,0.1049,0.001857,0
0.4355,0.563,0.001215,1
0.3298,0.669,0.001176,1
0.1917,0.8076,0.000868,1
0.2192,0.7793,0.001099,1
0.4238,0.575,0.00144,1
0.98,0.01881,0.001618,0
0.987,0.01173,0.001262,0
0.9575,0.0416,0.001091,0
0.955,0.044,0.0009503,0
0.729,0.2686,0.001982,0
0.7188,0.28,0.001115,0
0.712,0.2861,0.00216,0
0.4172,0.581,0.001619,1
0.0652,0.934,0.0006676,1
0.1913,0.8076,0.0007153,1
0.1043,0.895,0.0006585,1
0.04288,0.9565,0.0005755,1
0.1683,0.831,0.000615,1
0.4155,0.584,0.0006948,1
0.7173,0.2815,0.0008483,0
0.01756,0.9805,0.001823,1
0.185,0.814,0.0010195,1
0.914,0.08435,0.001557,0
0.989,0.00417,0.007103,0
0.995,0.002754,0.002455,0
0.9946,0.00265,0.003006,0
0.9946,0.003876,0.001647,0
0.9927,0.006126,0.001181,0
0.9893,0.00949,0.001763,0
0.987,0.01163,0.001551,0
0.9917,0.00725,0.0007615,0
0.9707,0.0285,0.0006757,0
0.9507,0.04883,0.00083,0
0.9453,0.05377,0.000761,0
0.8687,0.1306,0.0006647,0
0.931,0.06775,0.000683,0
0.8657,0.1339,0.0007443,0
0.971,0.0279,0.000736,0
0.966,0.03345,0.0006776,0
0.9795,0.01959,0.0006557,0
0.965,0.03384,0.001093,0
0.9434,0.05557,0.001094,0
0.9653,0.03372,0.001038,0
0.8486,0.1504,0.001239,0
0.865,0.1337,0.00122,0
0.814,0.1852,0.00109,0
0.4207,0.5786,0.001013,1
0.0959,0.904,0.0006275,1
0.12317,0.876,0.0006332,1
0.04675,0.9526,0.0005436,1
0.2211,0.778,0.0006666,1
0.351,0.648,0.0007486,1
0.001791,0.9927,0.005222,1
0.03577,0.963,0.0010805,1
0.0958,0.9033,0.0007663,1
0.506,0.4932,0.001084,0
0.3145,0.685,0.00075,1
0.8066,0.1925,0.000945,0
0.8315,0.168,0.0008073,0
0.9224,0.0765,0.0007873,0
0.9004,0.099,0.0007625,0
0.911,0.08826,0.00077,0
0.8457,0.1534,0.0008855,0
0.8945,0.1047,0.0006757,0
0.959,0.04044,0.0005255,0
0.8735,0.1255,0.0005817,0
0.9497,0.0498,0.0006213,0
0.915,0.08405,0.000775,0
0.7075,0.2917,0.000926,0
0.2488,0.7505,0.0006943,1
0.0613,0.9385,0.000521,1
0.2499,0.7495,0.000808,1
0.1963,0.8027,0.0007253,1
0.1733,0.826,0.00069,1
0.4744,0.524,0.001348,1
0.847,0.1515,0.001264,0
0.911,0.0874,0.0013485,0
0.9883,0.01034,0.001585,0
0.983,0.0162,0.0010195,0
0.983,0.01627,0.001008,0
0.9214,0.07666,0.001359,0
0.8,0.1986,0.001148,0
0.06506,0.9346,0.00073,1
0.0953,0.9043,0.000719,1
0.1605,0.839,0.000637,1
0.0773,0.9224,0.0005493,1
0.0736,0.9263,0.0005193,1
0.069,0.9307,0.0005097,1
0.1313,0.868,0.000586,1
0.1348,0.8647,0.000611,1
0.2393,0.7603,0.0007486,1
0.1158,0.884,0.000646,1
