class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.00425,0.4612,0.224,2.56e-06,0.3105,0.0001527,1
0.00256,0.00844,0.1471,1.43e-06,0.8413,1.67e-05,4
0.00944,0.004684,0.00827,2e-07,0.9775,9.4e-06,4
0.00197,0.01031,0.04636,3.6e-07,0.942,3.8e-06,4
0.003273,0.007793,0.0704,5.4e-07,0.9185,3.93e-06,4
0.007107,0.001732,0.01416,2.4e-07,0.977,2.74e-06,4
0.00247,0.0003293,0.00476,2.4e-07,0.9927,2.5e-06,4
0.03455,0.001963,0.00529,8.3e-07,0.958,3.16e-06,4
0.006233,0.01463,0.004303,5e-07,0.9746,2.26e-06,4
0.05893,0.02908,0.002506,8.3e-07,0.9097,4.77e-06,4
0.1206,0.01148,0.0006742,5.4e-07,0.867,2.68e-05,4
0.252,0.175,0.003332,8e-07,0.57,3.03e-05,4
0.4216,0.1566,0.0003395,1.85e-06,0.4211,7.95e-05,0
0.464,0.3516,0.0001615,2.44e-06,0.1838,0.0004504,0
0.2441,0.639,0.000186,1.55e-06,0.11646,7.62e-05,1
0.1715,0.7236,0.0003457,8e-07,0.1042,0.000248,1
0.2944,0.6855,0.00082,6.6e-07,0.01933,3.37e-05,1
0.1659,0.833,0.0001943,4e-07,0.001056,1.043e-05,1
0.3906,0.605,0.0001571,4e-07,0.00394,2.533e-05,1
0.3003,0.6953,0.000108,6e-07,0.004215,9.24e-06,1
0.1453,0.854,0.0002716,5e-07,0.0004437,4.7e-06,1
0.1556,0.8433,2.563e-05,5.4e-07,0.001244,2.474e-05,1
0.2244,0.774,2.05e-05,8e-07,0.001568,3.326e-05,1
0.4304,0.5615,1.425e-05,8e-07,0.00774,8.863e-05,1
0.528,0.4443,3.415e-05,1.2e-06,0.02818,4.673e-05,0
0.4482,0.5405,1.454e-05,1.55e-06,0.01104,9.63e-05,1
0.4133,0.583,1.56e-05,1.43e-06,0.00355,6.45e-05,1
0.232,0.7534,1.04e-05,1.8e-06,0.01432,9.45e-05,1
0.27,0.717,1.425e-05,1.8e-06,0.0128,8.54e-05,1
0.2908,0.6963,1.68e-05,1.43e-06,0.01243,0.0001987,1
0.1188,0.879,1.395e-05,1.13e-06,0.002344,9.936e-05,1
0.0892,0.8887,2.36e-05,9.5e-07,0.02203,6.83e-05,1
0.1212,0.86,1.41e-05,1e-06,0.01904,4.303e-05,1
0.02086,0.97,1.943e-05,9.5e-07,0.008644,3.95e-05,1
0.0522,0.927,3.445e-05,1.6e-06,0.02077,1.204e-05,1
0.0494,0.844,2.15e-05,3.2e-06,0.10626,3.97e-05,1
0.04977,0.7905,0.0001936,1.13e-06,0.1593,1.323e-05,1
0.1177,0.701,0.000493,1.8e-06,0.1804,2.05e-05,1
0.1434,0.843,0.005787,1.2e-06,0.0079,5.84e-06,1
0.3062,0.683,0.003925,1.9e-06,0.00661,4.4e-06,1
0.1548,0.7817,0.0621,1.55e-06,0.001327,3.1e-06,1
0.1296,0.8467,0.02298,2.56e-06,0.0005093,1.4e-06,1
0.289,0.6567,0.004627,1.43e-06,0.0499,5.1e-06,1
0.6504,0.1523,0.001822,1.43e-06,0.1956,1.526e-05,0
0.703,0.00515,0.006535,1e-06,0.2852,2.74e-05,0
0.5884,0.08514,0.00236,1.13e-06,0.3242,3.356e-05,0
0.665,0.313,0.0003436,1.43e-06,0.02144,4.226e-05,0
0.2974,0.689,0.001429,1.85e-06,0.01223,8.64e-06,1
0.4375,0.4937,0.001709,1.97e-06,0.067,2.056e-05,1
0.41,0.568,0.0001838,3.04e-06,0.02211,4.91e-05,1
0.7686,0.1843,0.000494,7.03e-06,0.04633,4.75e-05,0
0.7925,0.2,0.0003934,9.36e-06,0.007103,1.955e-05,0
0.4626,0.5356,0.000823,3.6e-06,0.000973,7.45e-06,1
0.6284,0.3694,0.0002613,1.323e-05,0.002314,1.34e-05,0
0.1577,0.8423,7.594e-05,2.575e-05,8.86e-05,2.5e-06,1
0.1205,0.879,0.0006194,6.9e-06,0.000239,6e-07,1
0.08734,0.9116,0.0002496,3.9e-06,0.000601,6.6e-07,1
0.03558,0.9634,7.75e-05,6e-06,0.001058,9.5e-07,1
0.0661,0.929,6.7e-05,3.2e-06,0.004314,2.26e-06,1
0.08124,0.917,9.704e-05,3.3e-06,0.001783,1.3e-06,1
0.09247,0.8965,7.17e-05,4.2e-06,0.010735,2.86e-06,1
0.01646,0.9814,4.774e-05,2.56e-06,0.001564,2.7e-06,1
0.0165,0.9814,3.26e-05,1.7e-06,0.002365,5.54e-06,1
0.02313,0.972,1.615e-05,2.56e-06,0.005,2.04e-05,1
0.05984,0.922,3.71e-05,1.8e-06,0.01807,0.0002126,1
0.0986,0.893,6.81e-05,9e-07,0.007904,0.000265,1
0.0326,0.8794,1.73e-05,7.1e-06,0.086,0.001968,1
0.1597,0.828,0.001774,1.33e-05,0.010345,0.0001096,1
0.009094,0.857,0.11414,6.753e-05,0.01958,3.61e-05,1
0.05753,0.03696,0.001061,3.16e-06,0.905,5.34e-05,4
0.08563,0.002262,0.00425,3.5e-06,0.9077,5.35e-05,4
0.06012,0.006886,0.00901,3.6e-06,0.9243,1.854e-05,4
0.1147,0.00513,0.0405,3.9e-06,0.8394,3.58e-05,4
0.5474,0.03928,0.01982,4.65e-06,0.3936,3.815e-05,0
0.0688,0.1948,0.08234,4.78e-05,0.654,3.05e-05,4
0.3176,0.08075,0.4067,0.0002713,0.1943,5.555e-05,2
0.02092,0.2532,0.7236,0.000801,0.001541,1.54e-05,2
0.006363,0.009445,0.9653,0.000863,0.01785,5.627e-05,2
0.01653,0.01912,0.9614,0.0004275,0.002357,3.32e-05,2
0.02187,0.008835,0.9634,0.00439,0.001023,0.000675,2
0.075,0.2844,0.637,0.001048,0.002146,0.0003738,2
0.03665,0.3408,0.622,0.0002327,0.000624,0.0001066,2
0.003374,0.922,0.0733,2.03e-05,0.001335,1.645e-05,1
0.00872,0.9634,0.02708,7.6e-06,0.0004497,3.46e-06,1
0.014175,0.98,0.001544,7.45e-06,0.00443,1.5e-06,1
0.01724,0.977,0.003645,2.396e-05,0.001739,1.85e-06,1
0.05,0.9443,0.0003622,2.736e-05,0.00479,1.07e-05,1
0.0339,0.9663,4.39e-05,5e-06,7.063e-05,2.65e-05,1
