class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.001448,1.26e-05,0.04355,0.9517,2.9e-06,0.003231,3
0.0005665,4.584e-05,0.00234,0.971,5.66e-06,0.02568,3
0.01212,0.000572,0.01158,0.8955,1.36e-05,0.08026,3
0.00379,0.000905,0.00229,0.004795,3.82e-05,0.988,5
0.002346,0.001818,0.00876,9.733e-05,0.003298,0.984,5
0.005203,0.001205,0.01923,0.0002364,0.001339,0.9727,5
0.01205,0.0005627,0.00334,6.52e-05,0.0002005,0.9834,5
0.00528,0.0003822,0.0004091,3.123e-05,0.000713,0.993,5
0.01356,0.03262,0.003126,4.005e-05,0.000555,0.95,5
0.015434,0.003265,8.8e-06,1.16e-05,2.855e-05,0.9814,5
0.02118,0.02185,7.87e-06,1.23e-05,2.325e-05,0.957,5
0.06604,0.01524,3.964e-05,1.21e-05,3.564e-05,0.9185,5
0.01642,0.0168,1.63e-05,2.1e-06,0.00026,0.9663,5
0.26,0.02176,9.06e-06,5.6e-06,1.526e-05,0.718,5
0.911,0.03415,6.5e-06,3.1e-06,1.013e-05,0.05423,0
0.9526,0.02574,6.4e-06,4.1e-06,3.2e-06,0.02151,0
0.9507,0.03041,8.34e-06,1.67e-06,6.3e-06,0.01881,0
0.9546,0.00372,5.54e-06,2.4e-06,4.6e-06,0.04227,0
0.9146,0.02028,3.71e-05,3e-06,3.8e-06,0.06537,0
0.7495,0.01872,0.000132,6.3e-06,7.33e-06,0.2317,0
0.7417,0.01772,0.0002213,2.915e-05,2.3e-06,0.2404,0
0.9067,0.02383,0.004055,1.59e-05,8.64e-06,0.0655,0
0.6597,0.009514,0.3203,9.92e-05,1.246e-05,0.01056,0
0.935,0.03113,0.00876,5.55e-05,2.2e-06,0.02483,0
0.81,0.00402,0.0001035,1.1e-05,3.1e-06,0.1857,0
0.9272,0.01877,1.895e-05,6.74e-06,8.46e-06,0.05377,0
0.924,0.02174,6.42e-05,0.001101,6e-07,0.05307,0
0.655,0.006992,1.556e-05,0.000506,1.5e-06,0.3376,0
0.6724,0.001169,2.867e-05,0.01656,1.2e-06,0.3103,0
0.677,0.00878,2.06e-05,0.03796,2.6e-06,0.2766,0
0.3184,0.003653,1.216e-05,0.03061,3.2e-06,0.647,5
0.1484,0.0003505,9.54e-06,0.00474,2.7e-06,0.8467,5
0.1389,0.00011307,2.8e-06,0.00704,2.1e-06,0.854,5
0.307,0.001009,2.6e-06,0.0171,3.8e-06,0.6753,5
0.2489,8.75e-05,2.1e-06,0.001836,2.15e-06,0.749,5
0.6577,0.0004425,2.486e-05,0.02089,1.6e-06,0.3213,0
0.9907,0.00058,1.14e-05,0.003618,5.4e-07,0.0049,0
0.9937,0.0004091,3.64e-06,0.000613,1.2e-06,0.005253,0
0.994,0.000708,1.55e-06,1.45e-05,2.4e-06,0.00567,0
0.994,0.00236,1.9e-06,1.264e-05,2.86e-06,0.00376,0
0.997,0.002111,1.7e-06,1.466e-05,1.3e-06,0.0007544,0
0.996,0.003723,5.9e-06,0.0001173,1e-06,0.00017,0
0.995,0.005024,9.7e-06,1.496e-05,6.6e-07,4.745e-05,0
0.983,0.01474,0.0003324,0.001882,2e-07,1.407e-05,0
0.9126,0.08234,5.513e-05,0.004562,3e-07,3.576e-05,0
0.9995,0.0002234,3.4e-06,2.617e-05,4e-07,0.0004199,0
0.954,0.001166,1.44e-05,0.0002537,1.43e-06,0.04437,0
0.4856,0.3472,0.007442,0.0741,1.67e-06,0.0857,0
0.963,0.001891,4.655e-05,0.0338,6e-08,0.001341,0
0.616,0.001296,0.002176,0.3774,6e-08,0.002985,0
0.5728,0.004417,0.0004647,0.4087,6e-08,0.01325,0
0.552,0.2915,0.000817,0.1516,6e-08,0.00447,0
0.06635,0.002281,0.001698,0.9287,0.0,0.001069,3
0.05853,0.003462,0.532,0.4043,2.4e-07,0.001786,2
0.1799,0.002584,0.646,0.1587,1.7e-06,0.013245,2
0.11237,0.0022,0.8037,0.0811,6e-07,0.001072,2
0.425,0.0052,0.1183,0.264,1.97e-06,0.1873,0
0.11115,0.00027,0.2498,0.624,1.2e-06,0.014595,3
0.1254,0.001237,0.2255,0.6343,3.7e-06,0.01331,3
0.012886,0.0004342,0.417,0.5664,4.5e-06,0.003567,3
0.000922,0.0009284,0.009766,0.984,5e-07,0.004147,3
0.02965,0.02078,0.004116,0.9297,1.85e-06,0.01613,3
0.09125,0.6826,0.04944,0.004517,5.95e-05,0.1722,1
0.000721,0.589,0.3323,0.0781,2.2e-06,0.0001057,1
0.0004303,0.9844,0.01349,0.001432,6.5e-06,0.000554,1
0.001561,0.9717,0.02574,0.0002248,2.4e-06,0.0007286,1
0.0004897,0.9224,0.0057,0.0009193,0.0001332,0.07,1
0.00403,0.825,0.0001484,0.000323,3.12e-05,0.1699,1
0.002583,0.451,1.687e-05,0.0002236,8.31e-05,0.546,5
0.00668,0.3496,1.57e-05,1.26e-05,0.0003493,0.643,5
0.01486,0.6772,8.17e-06,5.2e-06,0.0001974,0.3076,1
0.03152,0.7407,1.64e-05,3.8e-06,0.0001476,0.2278,1
0.012924,0.9727,1.29e-05,8e-07,0.00010675,0.01402,1
0.03075,0.9683,7.135e-05,6.56e-06,1.2e-06,0.000942,1
0.02711,0.969,8.297e-05,3.01e-05,6e-07,0.004135,1
0.2102,0.7656,0.00011986,1.377e-05,3.2e-06,0.02432,1
