class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.9526,8.035e-05,5.66e-06,2.4e-06,0.001581,0.04535,0
0.976,0.0005116,1.85e-06,2.15e-06,0.000152,0.02325,0
0.9844,0.0001996,2.15e-06,2.4e-06,0.0003512,0.015274,0
0.9717,0.0001292,9.6e-06,4.9e-06,2.605e-05,0.02795,0
0.981,0.0003567,5.877e-05,1.34e-05,4.23e-05,0.01836,0
0.993,0.000526,0.0002236,5.4e-06,2.98e-05,0.00616,0
0.962,0.000455,9.73e-05,3.415e-05,7.224e-05,0.03708,0
0.982,7.12e-05,6.89e-05,1.514e-05,9e-06,0.01767,0
0.9736,5.21e-05,2.78e-05,0.0002414,6e-06,0.02621,0
0.9746,1.764e-05,1.454e-05,3.27e-05,4.06e-05,0.02527,0
0.9224,4.935e-05,1.79e-05,0.0001029,2.813e-05,0.0771,0
0.9854,6.765e-05,3.946e-05,0.0004375,1.6e-06,0.01404,0
0.971,5.12e-05,9.2e-06,0.003038,2.3e-06,0.02551,0
0.9824,2.444e-05,9.6e-06,0.003025,8.94e-06,0.014336,0
0.9883,4.166e-05,1.884e-05,0.00806,2.6e-06,0.003277,0
0.978,2.6e-05,2.8e-06,0.002302,2.74e-06,0.01994,0
0.862,1.4e-05,2.205e-05,0.010284,1.7e-06,0.1277,0
0.928,9.83e-06,1.99e-05,0.001319,2.1e-06,0.07043,0
0.6396,1.08e-05,4.73e-05,0.001901,3.6e-06,0.3586,0
0.3765,1.08e-05,3.4e-06,0.0004625,7.6e-06,0.623,5
0.8706,3.7e-05,3.844e-05,0.000329,3.46e-06,0.1287,0
0.8013,5.57e-05,1.12e-05,8.523e-05,2.414e-05,0.1987,0
0.7573,0.0001088,4.23e-06,0.0001188,1.305e-05,0.2429,0
0.7637,0.000108,2.44e-06,0.0002078,1.776e-05,0.2356,0
0.7974,0.0001117,1.6e-06,2.98e-05,5.853e-05,0.2024,0
0.668,4.125e-05,2.1e-06,4.81e-05,0.0001383,0.332,0
0.4656,2.35e-05,1.3e-06,1.4e-05,0.000363,0.5337,5
0.7915,8.17e-06,2.1e-06,8.535e-05,0.0002868,0.208,0
0.3047,4.9e-06,1.55e-06,9.01e-05,0.0001633,0.6953,5
0.396,7.75e-06,3.7e-06,1.13e-05,0.0001526,0.6035,5
0.03995,1.3e-06,1.67e-06,1.3e-05,6.175e-05,0.9595,5
0.1992,2.86e-06,4.06e-05,7.68e-05,2.646e-05,0.801,5
0.12085,1.55e-06,5.7e-06,0.0002382,1.13e-05,0.879,5
0.1997,2.74e-06,1.824e-05,0.000314,2.086e-05,0.8,5
0.4414,4.065e-05,2.38e-05,0.0009212,2.4e-06,0.558,5
0.2659,3.58e-05,1.28e-05,6.78e-05,1.21e-05,0.7344,5
0.0821,0.0001683,9.08e-05,0.00010026,3.7e-06,0.9175,5
0.0944,0.0006175,0.0001202,0.0001367,4.35e-06,0.905,5
0.1432,0.0001937,6.44e-06,0.0001053,1.6e-06,0.8564,5
0.3665,0.000465,7.4e-06,0.0001266,8.2e-06,0.6333,5
0.3108,3.207e-05,7.87e-06,7.45e-05,5.7e-06,0.6895,5
0.5933,0.0001308,5.84e-06,0.0002061,3.9e-06,0.4062,0
0.791,6.455e-05,4.6e-06,0.0001397,4.9e-06,0.2089,0
0.901,3.61e-05,6.9e-06,0.0001405,1.55e-06,0.0992,0
0.3235,7.94e-05,2.74e-06,4.77e-06,1.69e-05,0.677,5
0.1635,0.000272,5.96e-06,7.87e-06,6.9e-06,0.8364,5
0.3008,0.00012136,8.05e-06,7.72e-05,1.7e-06,0.6987,5
0.2524,9.59e-05,5.54e-06,1.09e-05,1.097e-05,0.7476,5
0.1962,8.386e-05,2.193e-05,6.133e-05,6.14e-06,0.8037,5
0.3225,2.12e-05,1.42e-05,4.363e-05,4.5e-06,0.6772,5
0.2734,0.000614,1.985e-05,3.73e-05,5.36e-06,0.726,5
0.9536,0.001235,2.3e-05,0.000207,3.6e-07,0.0445,0
0.904,0.00479,0.00012153,0.0002162,4e-07,0.09143,0
0.521,0.000775,4.1e-05,0.0005383,4e-07,0.478,0
0.9136,0.000688,3.976e-05,0.0001309,5.4e-07,0.08496,0
0.6055,0.0001961,2.62e-05,0.0002325,9e-07,0.394,0
0.502,0.000533,2.56e-06,3.56e-05,4e-06,0.498,0
0.7627,0.002832,3.5e-06,0.0001116,1.25e-06,0.2345,0
0.8447,0.001249,1.43e-06,1.89e-05,5.7e-06,0.1544,0
0.5264,0.00139,2.3e-06,2.85e-05,4.9e-06,0.4717,0
0.748,0.000573,2.56e-06,7.2e-06,1.144e-05,0.2515,0
0.783,0.000463,2.2e-06,3.9e-06,1.49e-05,0.2167,0
0.9814,0.0002093,5.7e-06,2.7e-06,2.58e-05,0.01816,0
0.9565,8.404e-05,4.95e-06,4.2e-06,2.027e-05,0.04337,0
0.9976,0.0002656,3.7e-06,1.13e-06,5.35e-05,0.002419,0
0.995,9e-05,3.93e-06,9.83e-06,2.426e-05,0.004246,0
0.9976,0.0003917,4.8e-06,7.4e-06,4.286e-05,0.00262,0
0.999,0.0001409,3.64e-06,2.41e-05,0.0001869,0.000733,0
0.998,0.001552,1.89e-05,1.31e-05,3.58e-05,0.0006113,0
0.997,0.001655,2.3e-05,4.816e-05,1.097e-05,0.001219,0
0.9834,0.01532,2.515e-05,0.0001422,4.05e-06,0.0008616,0
0.973,0.02574,0.0001156,0.0001031,1.526e-05,0.001054,0
0.9956,0.001074,6.74e-06,7.47e-05,5e-06,0.003223,0
0.9927,0.00502,4.91e-05,1.407e-05,1.12e-05,0.001968,0
0.9873,0.004665,4.53e-06,2.15e-05,1.484e-05,0.008095,0
0.986,0.011826,2.664e-05,1e-05,1.013e-05,0.002184,0
0.995,0.00287,4e-06,1.4e-05,1.57e-05,0.002153,0
0.9595,0.03543,2.4e-06,7.4e-06,9.24e-06,0.004642,0
0.994,0.004333,1.6e-06,9.3e-06,8.34e-06,0.001411,0
0.976,0.00534,1.43e-06,2.5e-06,0.0001533,0.01848,0
0.9946,0.00404,1.85e-06,3.64e-06,8.64e-06,0.00118,0
0.9937,0.003508,2.4e-06,3.4e-06,2.74e-06,0.002604,0
0.9897,0.00896,3.3e-06,2.6e-06,5.54e-06,0.001655,0
0.983,0.01617,2.5e-06,9.9e-06,6.74e-06,0.0009737,0
0.997,0.00259,2.1e-06,2.57e-05,8e-07,0.0005217,0
0.996,0.0003915,1.55e-06,5.4e-06,6.8e-06,0.003374,0
0.993,0.0003486,2.2e-06,3e-06,8.76e-06,0.00668,0
0.96,5.41e-05,4.1e-06,3.93e-06,1.556e-05,0.04,0
0.989,6.455e-05,6.1e-06,1.2e-06,2.164e-05,0.01109,0
0.994,6.974e-05,3.31e-05,1.8e-06,3.9e-06,0.005455,0
0.9927,4.375e-05,7.67e-05,8e-07,0.0001171,0.00726,0
0.9614,0.00116,0.000352,1.5e-06,0.0002433,0.03668,0
0.9585,0.0002236,9.75e-05,6e-07,5.75e-05,0.04105,0
0.9424,0.0003624,4.33e-05,7e-07,0.0001067,0.057,0
0.8457,6.276e-05,6.5e-06,1e-06,0.003736,0.1504,0
0.6787,0.000233,2.4e-06,2e-06,0.0006185,0.3208,0
0.613,0.000869,2.86e-06,1.1e-06,0.01778,0.3687,0
0.866,0.002003,5.25e-06,5.4e-07,0.001075,0.1309,0
0.7744,0.00275,3.3e-06,1.13e-06,0.0002362,0.2228,0
0.78,0.00694,9e-06,8.3e-07,0.0001783,0.2128,0
0.568,0.0002463,6.6e-07,8.3e-06,5.877e-05,0.432,0
0.902,0.0004873,5e-07,8.94e-06,0.0001905,0.0973,0
0.965,0.000655,1.13e-06,4.8e-06,0.0001132,0.0344,0
0.6167,0.004295,1.5e-06,8.1e-06,5.275e-05,0.3787,0
0.8735,0.0004294,2.6e-06,1.526e-05,6.145e-05,0.1256,0
0.7275,0.00111,1.43e-06,7.1e-06,7.6e-05,0.2717,0
0.977,0.001453,9.5e-07,5.2e-06,2.31e-05,0.02142,0
0.8574,0.000392,1e-06,7.1e-06,0.0001432,0.1421,0
0.8125,6.96e-05,1.6e-06,1.687e-05,3.4e-05,0.1871,0
0.7773,1.96e-05,1.9e-06,1.854e-05,4.077e-05,0.2227,0
0.9355,0.000275,4.48e-05,0.0001781,1.97e-06,0.064,0
0.9985,0.0001484,1.18e-05,4.49e-05,2.6e-06,0.001706,0
0.992,6.926e-05,3.45e-05,3.71e-05,6.3e-06,0.007538,0
0.999,4.77e-05,7.19e-05,0.000378,7.4e-06,0.0005593,0
0.9985,3.43e-05,3.487e-05,6.723e-05,3.3e-06,0.001589,0
0.998,0.0002108,9.37e-05,5.99e-05,1.1e-06,0.001513,0
0.999,4.11e-05,0.0001202,3.797e-05,8.3e-07,0.0008764,0
0.997,3.916e-05,0.0002097,0.001149,3e-07,0.001857,0
0.996,0.003073,0.0006895,3.06e-05,4e-07,0.0002468,0
0.999,0.0004528,0.0001018,0.000137,2e-07,0.000625,0
0.965,0.000627,4.214e-05,8.17e-06,9.5e-07,0.0342,0
0.9863,8.27e-05,9.28e-05,1.97e-05,4e-07,0.01349,0
0.9414,0.000748,0.0001141,4.2e-06,3.76e-06,0.05795,0
