class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.8525,0.1471,0.0001272,1.25e-06,1.61e-05,9.4e-06,0
0.878,0.1216,7.96e-05,6.6e-07,4.03e-05,1.16e-05,0
0.783,0.2167,5.34e-05,1.25e-06,1.46e-05,1.526e-05,0
0.907,0.093,3.135e-05,6.6e-07,7.33e-06,5.41e-05,0
0.9263,0.0733,3.47e-05,5e-07,4.65e-06,9.31e-05,0
0.9,0.0989,6.85e-06,6.6e-07,1.746e-05,0.000768,0
0.882,0.11786,9.3e-06,5e-07,3.105e-05,0.0002421,0
0.969,0.03093,5.84e-06,7e-07,8.94e-06,0.00010556,0
0.9316,0.0683,7.3e-06,1.13e-06,4.6e-06,0.0002111,0
0.8584,0.1415,7.5e-06,9e-07,1.645e-05,0.0001494,0
0.8916,0.09985,6.56e-06,5.4e-07,5.75e-05,0.008354,0
0.9565,0.03403,5.2e-06,5.4e-07,4.447e-05,0.00951,0
0.962,0.0354,6.9e-06,3.6e-07,3.994e-05,0.002605,0
0.959,0.0382,9.8e-06,3.6e-07,4.166e-05,0.002508,0
0.9917,0.00577,4.23e-06,9.5e-07,1.365e-05,0.002697,0
0.9956,0.004135,4.494e-05,8.3e-07,6.8e-06,0.0002123,0
0.991,0.00732,3.177e-05,1.2e-06,4.5e-06,0.001365,0
0.95,0.0493,9.99e-05,8.3e-07,1.85e-06,0.0005465,0
0.9336,0.0662,8.935e-05,1.3e-06,9.5e-07,0.0001699,0
0.977,0.02235,0.0002418,8e-07,9e-07,0.0001003,0
0.976,0.02292,0.0006433,2e-07,9.9e-06,2.885e-05,0
0.9937,0.006016,0.0001959,2e-07,6.14e-06,3.636e-05,0
0.988,0.01238,6.104e-05,3e-07,3.93e-06,4.6e-05,0
0.99,0.00933,0.0004587,9e-07,6e-07,0.0001033,0
0.9814,0.01845,0.0001207,6e-07,1.2e-06,5.92e-05,0
0.9917,0.00788,1.15e-05,6e-07,2.26e-06,0.000704,0
0.9233,0.0763,2.39e-05,1.25e-06,1.9e-06,0.0002016,0
0.9937,0.003399,3.93e-06,6e-07,7.57e-06,0.002872,0
0.992,0.006474,7.57e-06,9e-07,4.5e-06,0.001058,0
0.9775,0.01979,3.4e-06,1.43e-06,1.085e-05,0.00308,0
0.9844,0.01401,3.9e-06,8.3e-07,1.03e-05,0.001418,0
0.9795,0.01169,2.4e-06,1.8e-06,9.83e-06,0.00911,0
0.9395,0.05115,6.6e-06,1e-06,2.193e-05,0.00931,0
0.6665,0.3274,4.2e-06,1.25e-06,0.0001101,0.00567,0
0.838,0.133,3.2e-06,1.55e-06,0.0001769,0.02905,0
0.7705,0.2203,4.77e-06,1.13e-06,0.0001708,0.009315,0
0.7183,0.05655,2.3e-06,1.55e-06,0.00112,0.2238,0
0.96,0.005383,3.7e-06,3e-07,0.002031,0.0327,0
0.99,0.00626,3.12e-05,6e-08,0.0008984,0.002401,0
0.978,0.0196,3.54e-05,6e-08,0.0002704,0.001672,0
0.9526,0.04688,1.92e-05,2.4e-07,0.0001446,0.0002352,0
0.9824,0.01668,9.3e-06,2e-07,2.253e-05,0.000678,0
0.9946,0.004707,1.31e-05,2e-07,1.39e-05,0.0003495,0
0.9966,0.00275,7.87e-06,5.4e-07,7.5e-06,0.000688,0
0.9985,0.0009584,1.05e-05,7e-07,5.9e-06,0.000188,0
0.9976,0.002354,1.705e-05,6.6e-07,2.86e-06,0.000265,0
0.998,0.002209,1.615e-05,8.3e-07,2.3e-06,7.97e-05,0
0.99,0.00971,3.9e-06,1.67e-06,3.04e-06,0.0001513,0
0.9976,0.00222,2.4e-06,1.13e-06,1.264e-05,0.000224,0
0.95,0.04916,3.1e-06,2.15e-06,1.34e-05,0.0002148,0
0.97,0.02992,6.26e-06,1.43e-06,6.2e-06,6.68e-05,0
0.991,0.00851,4e-06,3.6e-07,8.14e-05,6.056e-05,0
0.995,0.004173,2.2e-06,3.6e-07,0.0002449,0.0002136,0
0.992,0.00722,5.36e-06,2.4e-07,0.0003362,6.26e-05,0
0.9966,0.00345,9.24e-06,3e-07,3.76e-05,5.55e-05,0
0.996,0.00367,1.717e-05,2e-07,3.37e-05,5.45e-05,0
0.999,0.0002882,5.6e-06,2e-07,4.81e-05,0.0008974,0
0.998,0.001215,4.5e-06,4e-07,3.35e-05,0.000894,0
0.9937,0.000639,1.1e-05,3.6e-07,2.867e-05,0.00561,0
0.997,0.000562,1.02e-05,2.4e-07,3.237e-05,0.00204,0
0.9844,0.0004776,3.386e-05,8e-07,7.45e-06,0.01528,0
0.995,0.001049,2.19e-05,3.6e-07,7.7e-06,0.004036,0
0.9897,0.0003054,7.98e-05,3.6e-07,2.444e-05,0.00994,0
0.6226,0.000522,1.55e-06,1e-06,0.001156,0.376,0
0.875,0.003618,3.3e-06,5e-07,0.007595,0.11365,0
0.981,0.002918,3.93e-06,2e-07,0.001602,0.01458,0
0.986,0.002172,3.64e-06,2.4e-07,0.0001276,0.01156,0
0.9873,0.001425,2.15e-06,5e-07,4.86e-05,0.01127,0
0.981,0.0006285,1.8e-06,3.6e-07,0.0001758,0.01814,0
0.9976,0.0006366,1.5e-06,3e-07,0.0002053,0.001671,0
0.9995,0.0006256,2.134e-05,1e-07,9.62e-05,8.26e-05,0
0.9946,0.004837,2.205e-05,3e-07,7.474e-05,2.915e-05,0
0.9766,0.00877,4.9e-06,5e-07,0.01479,0.0002668,0
0.999,0.000957,6.74e-06,2.4e-06,3.4e-06,7.46e-05,0
0.999,0.0005746,6.8e-06,4.3e-06,1.25e-06,0.0002973,0
0.9985,0.001129,8.4e-06,1.38e-05,8e-07,0.0003672,0
0.995,0.003225,1.955e-05,2.1e-06,5.1e-06,0.001273,0
0.9927,0.0005374,4.8e-06,1.02e-05,5.25e-06,0.0065,0
0.975,0.02498,9.5e-06,6.74e-06,1.806e-05,0.0004282,0
0.9634,0.036,2.784e-05,1.943e-05,2.5e-06,4.274e-05,0
0.9365,0.0638,2.75e-05,4.9e-06,1.65e-05,2.235e-05,0
0.98,0.01994,7.15e-06,7.1e-06,5.66e-06,9.24e-05,0
0.994,0.002798,8e-06,5.1e-06,2.074e-05,0.002981,0
0.992,0.006042,8.3e-06,1e-06,0.00011265,0.001542,0
0.994,0.001792,7.1e-06,1.13e-06,0.000227,0.003698,0
0.9946,0.002977,5.54e-06,6e-07,0.0003996,0.001976,0
0.9883,0.01008,6.56e-06,9e-07,0.000318,0.001682,0
0.991,0.003397,6.9e-06,8.3e-07,0.0001158,0.004932,0
0.977,0.02052,6.7e-06,9.5e-07,7.52e-05,0.002474,0
0.9077,0.09143,5.63e-05,1.2e-06,4.05e-06,0.0007777,0
0.6704,0.329,4.125e-05,7e-07,1.66e-05,0.000737,0
