class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.01799,2.5e-06,1.2e-06,6.706e-05,4.3e-06,0.982,5
0.013214,2.2e-06,8e-07,0.0003815,2.86e-06,0.9863,5
0.0161,2.3e-06,2.4e-06,0.0006113,1.13e-06,0.983,5
0.0182,2.74e-06,1.55e-06,0.001147,1.25e-06,0.9805,5
0.01784,5.36e-06,1.13e-06,0.0006537,1.43e-06,0.982,5
0.04163,1e-05,9.5e-07,0.0001174,2.26e-06,0.9585,5
0.05106,2.354e-05,1.85e-06,3.65e-05,3.46e-06,0.9487,5
0.05014,1.78e-05,5.3e-06,5.97e-05,2.8e-06,0.9497,5
0.10547,7.18e-05,7e-06,1.56e-05,8.76e-06,0.894,5
0.2788,0.0009184,1.293e-05,3.64e-06,1.56e-05,0.72,5
0.203,0.0002816,5.2e-06,1.85e-06,3.49e-05,0.797,5
0.7593,0.01866,1.86e-05,2.6e-06,3.19e-05,0.2219,0
0.8037,0.01573,1.526e-05,1.85e-06,3.11e-05,0.1802,0
0.9224,0.03583,2.6e-05,1.25e-06,2.12e-05,0.04153,0
0.9272,0.06177,3.77e-05,2.56e-06,9.8e-06,0.01079,0
0.8853,0.00125,2.86e-05,9.5e-07,7.796e-05,0.1132,0
0.969,0.01055,1.913e-05,5.4e-07,3.254e-05,0.02011,0
0.923,0.0009756,1.36e-05,3.76e-06,5.4e-06,0.0762,0
0.88,0.0004432,7.7e-06,2.74e-06,3.064e-05,0.12,0
0.9697,0.00355,7e-06,1.5e-06,5.05e-05,0.02661,0
0.8184,0.0002202,7.3e-06,2.74e-06,0.000498,0.1812,0
0.931,0.002008,4.65e-06,1.3e-06,0.000152,0.06647,0
0.405,6.44e-05,4.65e-06,3.8e-06,0.0001776,0.594,5
0.3098,3.17e-05,2.74e-06,9.83e-06,4.137e-05,0.6904,5
0.0708,8.8e-06,1.25e-06,2.074e-05,1.37e-05,0.929,5
0.2394,6.13e-05,3.9e-06,2.95e-05,6.3e-06,0.7607,5
0.562,8.756e-05,8.64e-06,5.8e-06,2.8e-05,0.4377,0
0.2727,6.354e-05,4.53e-06,8.6e-06,1.407e-05,0.727,5
0.4883,0.0002096,6.4e-06,4.2e-06,1.37e-05,0.5117,5
0.3784,0.0002708,8.3e-06,5.3e-06,8.76e-06,0.6216,5
0.76,0.003555,3.16e-06,7.03e-06,6.26e-06,0.2362,0
0.5254,0.001429,4.35e-06,7.33e-06,3.6e-06,0.473,0
0.884,0.03006,4.4e-06,9.36e-06,3e-06,0.086,0
0.4236,0.1783,2.24e-05,1.377e-05,5.4e-06,0.398,0
0.3184,0.01314,7.2e-06,8.64e-06,4.4e-06,0.6685,5
0.604,0.007416,7.9e-06,9.66e-06,2.7e-06,0.3887,0
0.4065,0.001288,2.706e-05,2.8e-05,6.6e-07,0.592,5
0.3376,0.001216,5.9e-06,5.36e-06,5.2e-06,0.661,5
0.1882,0.000559,1.41e-05,3.2e-06,3.46e-06,0.8115,5
0.3284,0.0005627,4.61e-05,6.7e-06,1.67e-06,0.671,5
0.297,0.000504,9.31e-05,1.45e-05,9.5e-07,0.702,5
0.2018,9.81e-05,2.64e-05,1.156e-05,1.67e-06,0.798,5
0.1733,0.000154,8.44e-05,3.04e-05,2.26e-06,0.8267,5
0.5737,0.0001287,5.42e-05,5.9e-06,4.23e-06,0.4263,0
0.9185,0.0002584,0.001544,3.5e-05,1.2e-06,0.0792,0
0.3918,7.79e-05,0.001046,2.366e-05,8.5e-06,0.607,5
0.2532,3.904e-05,7.653e-05,2.116e-05,5.54e-06,0.7466,5
0.2886,0.0001562,3.67e-05,1.013e-05,2.86e-06,0.7114,5
0.6313,0.0001798,1.866e-05,3.25e-05,1.43e-06,0.3682,0
0.7734,2.93e-05,6.866e-05,0.0001191,1e-06,0.2261,0
0.6797,7.64e-05,3.856e-05,9.674e-05,1.1e-06,0.3198,0
0.4746,4.85e-05,3.797e-05,2.205e-05,2.9e-06,0.5254,5
0.4773,0.0002985,4.3e-06,1.496e-05,3.46e-06,0.522,5
0.6885,0.0005264,1.264e-05,3.56e-05,6.9e-06,0.3103,0
0.5435,0.000598,5.5e-06,1.436e-05,7.1e-06,0.4558,0
0.8955,0.007706,6.56e-06,1.02e-05,5.96e-06,0.09644,0
0.925,0.00331,7.8e-06,7.5e-06,2.6e-06,0.07214,0
0.946,0.0006933,1.11e-05,6e-06,1.97e-06,0.05347,0
0.977,0.002525,5.84e-06,6.2e-06,1e-06,0.02008,0
0.9346,0.0006566,2.09e-05,2.8e-06,3e-06,0.06445,0
0.946,0.000816,1.425e-05,1.6e-06,3e-06,0.05325,0
0.931,0.00057,1.68e-05,7.03e-06,8.3e-07,0.06866,0
0.462,4.99e-05,1.22e-05,1.395e-05,3.4e-06,0.538,5
0.6157,0.0001224,7.33e-06,3.14e-05,1.25e-06,0.384,0
0.1987,5.8e-06,1.16e-05,2.265e-05,5e-06,0.8013,5
0.2493,0.000551,3.475e-05,2.176e-05,1.67e-06,0.75,5
0.1337,2.15e-06,0.0001243,0.001011,1.67e-06,0.865,5
0.12335,1.85e-06,1.22e-05,0.0001825,4e-06,0.877,5
0.07635,1.3e-06,0.0001502,0.000456,2.4e-06,0.9233,5
0.04956,2.2e-06,6.64e-05,0.0002234,1.55e-06,0.95,5
0.2487,4.05e-06,0.0001785,0.011314,1.55e-06,0.7397,5
0.0731,2.6e-06,6.3e-05,0.001135,1.67e-06,0.926,5
0.689,6.68e-05,9.22e-05,0.0003347,5.4e-07,0.3103,0
0.1136,5.96e-06,8.98e-05,3.57e-05,5.25e-06,0.886,5
0.1948,5.96e-06,0.0001565,0.00012195,2.1e-06,0.8047,5
0.04306,1.13e-06,3.386e-05,9.71e-05,2.8e-06,0.957,5
0.0977,2.8e-06,0.0001364,8.67e-05,1.85e-06,0.902,5
0.06256,2.15e-06,4.23e-05,5.007e-05,1.9e-06,0.9375,5
0.3232,1.73e-05,5.12e-05,4.19e-05,1.13e-06,0.6763,5
0.1056,6.7e-06,9.57e-05,7.1e-05,1e-06,0.894,5
0.08295,8.8e-06,0.000691,6.354e-05,1.67e-06,0.9165,5
0.6987,0.000274,0.02292,3.815e-05,2.74e-06,0.278,0
0.2986,5.71e-05,0.0008163,1.997e-05,1.85e-06,0.7,5
0.4697,0.0001645,0.00994,3.08e-05,3.93e-06,0.52,5
0.547,0.0002518,0.002512,0.00012076,5.4e-07,0.45,0
0.4336,0.0002854,0.001064,8.48e-05,6.6e-07,0.5654,5
0.3535,0.001532,0.0001686,6.175e-05,6e-07,0.645,5
0.1012,0.0001259,4.29e-05,2.99e-05,8e-07,0.8984,5
0.382,0.0003579,9.12e-05,2.074e-05,1.1e-06,0.6177,5
0.7393,0.001869,9.73e-05,7.4e-06,1.85e-06,0.259,0
0.948,0.00604,7.07e-05,1.43e-06,2.26e-06,0.04547,0
0.9185,0.002771,5.07e-05,3.9e-06,1.13e-06,0.079,0
0.917,0.003534,6.22e-05,6e-06,9e-07,0.0796,0
0.8535,0.000817,6.46e-05,0.0004287,1e-07,0.1451,0
0.428,4.94e-05,0.00010794,0.0003045,3.6e-07,0.5713,5
0.3057,3.45e-05,9.6e-05,0.00010234,6.6e-07,0.6943,5
0.3132,0.0001374,0.0001101,0.000245,3e-07,0.6865,5
0.3132,7.06e-05,4.64e-05,0.0001878,3.6e-07,0.6865,5
0.6763,0.0002584,2.587e-05,0.0002364,2e-07,0.3232,0
0.7656,0.000955,0.000174,0.00011176,2e-07,0.233,0
0.1525,2.26e-05,3.725e-05,0.000763,2.4e-07,0.8467,5
0.2338,3.24e-05,0.0002078,0.002462,3e-07,0.763,5
0.8164,0.0001714,0.005238,0.0003781,5e-07,0.178,0
0.666,0.0003474,5.543e-05,5.025e-05,9.5e-07,0.3337,0
0.6772,0.000655,1.204e-05,2.25e-05,2.44e-06,0.3223,0
0.3745,0.0002432,8.76e-06,8.42e-05,1.2e-06,0.625,5
0.1561,8.273e-05,2.8e-06,0.00011486,9e-07,0.8438,5
0.1013,1.824e-05,1.9e-06,0.00010216,1.25e-06,0.899,5
0.1471,1.043e-05,5.6e-06,8.43e-05,1.5e-06,0.853,5
0.2207,1.293e-05,5.36e-06,6.676e-05,1.6e-06,0.7793,5
0.2063,2.42e-05,3.2e-06,8.01e-05,1.25e-06,0.7935,5
0.283,1.466e-05,1.27e-05,0.0003202,6.6e-07,0.717,5
0.6074,1.2e-05,5.114e-05,0.000216,7e-07,0.392,0
0.739,6.49e-05,1.64e-05,3.77e-05,7e-07,0.2612,0
0.719,0.000163,2.664e-05,7.29e-05,4e-07,0.2805,0
0.929,0.000222,4.745e-05,2.7e-06,1.85e-06,0.07043,0
0.939,0.001912,1.913e-05,8.3e-07,5.9e-06,0.05875,0
0.919,0.004215,0.000147,3.3e-06,2.1e-06,0.0765,0
0.777,0.005447,6.5e-06,2.3e-06,1.87e-05,0.2178,0
0.3135,0.001703,5.5e-06,3.9e-06,2.19e-05,0.6846,5
0.10266,0.0002794,8.3e-06,4.35e-06,8.8e-06,0.897,5
0.04434,8.99e-05,2.9e-06,2.86e-06,2.33e-05,0.9556,5
0.02647,1.25e-05,2.74e-06,3.415e-05,5.2e-06,0.973,5
0.0464,1.955e-05,3.72e-05,2.74e-06,3.37e-05,0.953,5
0.0854,5.7e-06,0.0001304,1.51e-05,3.21e-05,0.9146,5
0.2905,8e-06,0.001753,2.927e-05,6.47e-05,0.708,5
0.3164,8e-06,0.00886,0.0001857,5.305e-05,0.6743,5
0.6494,1.514e-05,0.0932,0.0002458,5.627e-05,0.2573,0
0.6206,1.097e-05,0.004303,6.735e-05,2.676e-05,0.375,0
0.9536,1.57e-05,0.00901,4.053e-05,5.25e-06,0.03748,0
0.5195,6.8e-06,4.995e-05,1.64e-05,1.746e-05,0.4805,0
0.752,1.913e-05,9.44e-05,5.54e-06,1.07e-05,0.2479,0
0.849,6.557e-05,6.27e-05,5e-07,0.0001521,0.1505,0
0.873,0.0001396,3.52e-05,4e-07,6.85e-05,0.127,0
0.871,3.31e-05,2.664e-05,9e-07,4.953e-05,0.129,0
0.5596,0.0001752,1.305e-05,2.3e-06,9.36e-06,0.4407,0
0.677,0.0001576,0.0002023,3.5e-06,5.07e-06,0.3235,0
