class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.0001093,1.0,3.94e-05,4.9e-06,3.2e-06,2.4e-06,1
0.0002282,1.0,2.21e-05,3.4e-06,8.3e-06,2.26e-06,1
0.0001644,1.0,3.89e-05,1.85e-06,1.21e-05,3.2e-06,1
0.0002964,0.9995,2.1e-05,1.67e-06,1.45e-05,3.34e-06,1
0.000483,0.9995,1.63e-05,1e-06,1.81e-05,3.16e-06,1
0.000807,0.9995,1.484e-05,1.2e-06,8.9e-06,2.3e-06,1
0.00092,0.9995,2.503e-05,1.4e-06,1.42e-05,1.43e-06,1
0.001136,0.9985,2.295e-05,8e-07,3.093e-05,1.3e-06,1
0.001446,0.9985,2.724e-05,8e-07,2.044e-05,1.13e-06,1
0.001337,0.9985,3.24e-05,7e-07,1.335e-05,1.1e-06,1
0.001948,0.998,5.966e-05,4e-07,1.44e-05,8e-07,1
0.00207,0.998,4.697e-05,5.4e-07,1.41e-05,7e-07,1
0.002363,0.997,0.0001862,4e-07,1.943e-05,5.4e-07,1
0.002382,0.997,8.47e-05,5.4e-07,1.08e-05,6.6e-07,1
0.0008583,0.9995,9.465e-05,5.4e-07,5.4e-06,4e-07,1
0.0009384,0.9985,0.0001228,4e-07,6.3e-06,3e-07,1
0.0005703,0.9995,0.0001371,6e-07,4.4e-06,2.4e-07,1
0.0006027,0.9995,0.0001453,7e-07,1.097e-05,2.4e-07,1
0.0003629,1.0,7.576e-05,1e-06,5.6e-06,4e-07,1
0.0003438,0.9995,6.03e-05,9e-07,1.6e-05,5e-07,1
0.0002381,1.0,3.39e-05,1.4e-06,1.37e-05,1.2e-06,1
0.0004332,0.9995,3.713e-05,1.55e-06,1.675e-05,1.3e-06,1
0.000514,0.9995,1.556e-05,2.15e-06,1.25e-05,1.43e-06,1
0.001237,0.9985,1.013e-05,1.5e-06,2.92e-05,2.7e-06,1
0.001444,0.998,1.425e-05,9e-07,0.000318,3.46e-06,1
0.001143,0.998,1.454e-05,1.13e-06,0.000723,4.05e-06,1
0.001391,0.9976,1.66e-05,1.3e-06,0.000599,4e-06,1
0.0014105,0.9985,1.484e-05,1.25e-06,0.0002694,4.6e-06,1
0.001149,0.998,1.806e-05,9.5e-07,0.0004373,2.74e-06,1
0.002407,0.997,1.276e-05,6e-07,0.0003302,3.04e-06,1
0.00232,0.9976,2.605e-05,5e-07,0.0002298,1.3e-06,1
0.002825,0.997,2.43e-05,6e-07,4.6e-05,8.3e-07,1
0.002174,0.998,5.394e-05,5e-07,3.57e-05,5e-07,1
0.002258,0.998,9.406e-05,8e-07,1.675e-05,3e-07,1
0.002419,0.9976,6.44e-05,8.3e-07,3.46e-06,5e-07,1
0.001398,0.9985,0.00011224,6e-07,4.2e-06,3e-07,1
0.000918,0.999,4.59e-05,4e-07,8.5e-06,5e-07,1
0.0009694,0.999,3.87e-05,5e-07,1.544e-05,4e-07,1
0.000798,0.999,1.56e-05,6e-07,1.86e-05,8.3e-07,1
0.000843,0.999,2.116e-05,7e-07,2.52e-05,6.6e-07,1
0.001489,0.9985,7.9e-06,1.13e-06,1.41e-05,1.13e-06,1
0.000828,0.999,7.5e-06,2.15e-06,6.5e-06,1.25e-06,1
0.000755,0.9995,5.8e-06,5.8e-06,3.6e-06,2.1e-06,1
0.000403,1.0,6.9e-06,1.05e-05,2.9e-06,4e-06,1
0.0004258,0.9995,7.1e-06,8.76e-06,5.5e-06,5.25e-06,1
0.0004992,0.9995,5.1e-06,6.9e-06,7.57e-06,1.03e-05,1
0.0005503,0.9995,7.2e-06,5.5e-06,1.633e-05,1.127e-05,1
0.0003383,0.9995,1.37e-05,8.3e-06,6.14e-06,6.9e-06,1
0.0005255,0.9995,2.4e-05,7.3e-06,9e-06,5.07e-06,1
0.000937,0.9995,1.82e-05,2.6e-06,7.57e-06,2.74e-06,1
0.000642,0.9995,2.28e-05,1.3e-06,2.474e-05,2.5e-06,1
0.001121,0.9985,2.575e-05,7e-07,2.52e-05,1.6e-06,1
0.001411,0.9985,2.12e-05,6e-07,2.9e-05,2.2e-06,1
0.001693,0.9985,2.89e-05,5.4e-07,1.633e-05,2e-06,1
0.003157,0.997,2.36e-05,5.4e-07,1.85e-05,1.4e-06,1
0.004063,0.9956,4.524e-05,5.4e-07,2.223e-05,1.4e-06,1
0.001546,0.9985,5.36e-05,3.6e-07,1.34e-05,8.3e-07,1
0.007584,0.9927,2.08e-05,1.43e-06,8.9e-06,2.1e-06,1
0.005566,0.9946,2.956e-05,1.3e-06,8.17e-06,1.4e-06,1
0.006668,0.9937,3.04e-05,1.8e-06,5.96e-06,1.2e-06,1
0.007275,0.9927,2.38e-05,2.7e-06,5.5e-06,1.25e-06,1
0.00838,0.9917,3.04e-05,3.16e-06,3e-06,1.3e-06,1
0.00927,0.9907,2.63e-05,3.64e-06,2.44e-06,1.4e-06,1
0.006554,0.9937,3.84e-05,6e-06,1.9e-06,6e-07,1
0.00649,0.9937,7.59e-05,5.25e-06,1.6e-06,5.4e-07,1
0.01015,0.9897,6.044e-05,6.44e-06,1.67e-06,5.4e-07,1
0.01207,0.988,2.04e-05,8.34e-06,2.56e-06,6e-07,1
0.001021,0.999,1.12e-05,1.6e-06,1.8e-06,1.5e-06,1
0.001512,0.998,1.6e-05,1.9e-06,1.5e-06,8e-07,1
0.00167,0.998,5.3e-06,2.56e-06,1.9e-06,2.44e-06,1
0.001587,0.998,4.2e-06,3.5e-06,1.97e-06,2.26e-06,1
0.001017,0.999,4.05e-06,3.7e-06,2.2e-06,3.76e-06,1
0.0008197,0.999,3.46e-06,4.2e-06,6.44e-06,3.93e-06,1
0.0008473,0.999,4.05e-06,3.64e-06,6.6e-06,6.6e-06,1
0.0009203,0.999,5.7e-06,4.6e-06,5.25e-06,4.05e-06,1
0.000808,0.9995,1.08e-05,3.04e-06,4.8e-06,1.9e-06,1
0.001099,0.9985,1.27e-05,3.3e-06,5.84e-06,1.55e-06,1
0.001426,0.9985,1.216e-05,2.56e-06,7.87e-06,1.5e-06,1
0.00237,0.9976,1.574e-05,2.15e-06,9.24e-06,1.2e-06,1
0.001704,0.9985,1.615e-05,1.25e-06,1.63e-05,1.2e-06,1
0.002289,0.9976,1.87e-05,1e-06,8.5e-06,9.5e-07,1
0.001551,0.9985,2.87e-05,8.3e-07,1.31e-05,7e-07,1
0.000984,0.9985,3.81e-05,9.5e-07,8.8e-06,6e-07,1
0.001039,0.9985,5.245e-05,8e-07,4.2e-06,5e-07,1
0.0008326,0.9995,0.0001035,6e-07,5.6e-06,3.6e-07,1
0.0008855,0.999,8.97e-05,6e-07,3.34e-06,3.6e-07,1
0.0005975,0.9995,9.906e-05,6.6e-07,3.4e-06,3.6e-07,1
0.0007524,0.999,5.305e-05,5e-07,3.7e-06,5e-07,1
0.0006504,0.999,3.18e-05,8e-07,2.15e-06,4e-07,1
0.000575,0.999,1.776e-05,9.5e-07,3.76e-06,3.6e-07,1
0.000886,0.999,1.06e-05,1.7e-06,2.26e-06,7e-07,1
0.0006657,0.999,8.05e-06,2.3e-06,1.7e-06,1.4e-06,1
0.001608,0.998,6.14e-06,3.93e-06,1.1e-06,1.8e-06,1
0.000627,0.999,4.23e-06,2.44e-06,4.35e-06,3.5e-06,1
