class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.10254,0.014725,0.001311,0.881,6e-08,0.000529,3
0.4004,0.03775,0.0002,0.561,6e-08,0.000398,3
0.964,0.008224,2.76e-05,0.0241,1e-07,0.004047,0
0.8115,0.09534,1.15e-05,0.0801,4e-07,0.013115,0
0.9497,0.0433,6.2e-06,0.005413,3e-07,0.001571,0
0.9673,0.001963,8.76e-06,0.000386,3e-07,0.02997,0
0.9478,0.01333,0.0003428,0.03583,1e-07,0.002546,0
0.8555,0.04333,0.004295,0.097,6e-08,0.0002373,0
0.982,0.005657,0.002077,0.01017,6e-08,3.976e-05,0
0.9263,0.01796,0.003708,0.0525,6e-08,4.71e-05,0
0.977,0.006805,0.01109,0.00522,1e-07,2.14e-05,0
0.739,0.003553,0.08673,0.1711,1e-07,3.17e-05,0
0.4507,0.001729,0.3726,0.175,3.6e-07,0.0001899,0
0.6475,0.0272,0.3237,0.001357,4e-07,0.0002456,0
0.9756,0.00695,0.0132,0.0002147,1.8e-06,0.004124,0
0.9644,0.01326,0.0001564,0.000426,1.85e-06,0.02214,0
0.9604,0.03894,6.27e-05,1.84e-05,9e-07,0.0002594,0
0.8755,0.1235,0.000879,2.2e-06,5.6e-06,7.546e-05,0
0.879,0.1206,5.716e-05,1.09e-05,9.5e-07,0.0005236,0
0.9863,0.01296,0.001,1.156e-05,3e-07,2.95e-05,0
0.996,0.00417,0.000165,1.323e-05,3.6e-07,0.0001293,0
0.998,0.0002732,0.001516,8.1e-06,3.6e-06,2.426e-05,0
0.993,0.0054,0.001404,6.2e-06,3.1e-06,3.886e-05,0
0.9985,0.0006795,0.00010496,0.0001591,2.4e-06,0.000472,0
0.994,0.004944,8.637e-05,6.39e-05,1.9e-06,0.0004032,0
0.9946,0.003983,7.57e-06,4.464e-05,4.3e-06,0.001234,0
0.964,0.02548,4.62e-05,2.01e-05,7.5e-06,0.01041,0
0.964,0.009995,4.81e-05,9.06e-06,3.266e-05,0.0259,0
0.9736,0.01596,5.97e-05,4.8e-05,3.9e-06,0.01082,0
0.966,0.03217,0.000592,0.00010073,3e-07,0.001361,0
0.978,0.01598,0.0001336,0.001447,1e-07,0.00424,0
0.897,0.06146,0.0001372,0.001125,5e-07,0.0401,0
0.3528,0.64,0.000209,0.003445,8e-07,0.00344,1
0.727,0.2708,0.001041,0.0001347,8.3e-07,0.000759,0
0.5693,0.4126,0.01521,0.002123,2.7e-06,0.0006933,0
0.513,0.10675,0.3777,0.002102,2.164e-05,7.67e-05,0
0.3262,0.05316,0.62,0.0003424,2.79e-05,4.7e-06,2
0.8438,0.0825,0.067,0.00688,5.36e-06,1.484e-05,0
0.757,0.218,0.01697,0.0077,6.56e-06,3.064e-05,0
0.7334,0.2563,0.00996,0.0002253,6.235e-05,1.1e-05,0
0.716,0.2827,0.001374,0.0001054,0.0001764,5.776e-05,0
0.4475,0.5464,0.0002357,0.006145,5.1e-06,0.0001768,1
0.7817,0.2163,0.00122,2.51e-05,6.95e-05,0.0001489,0
0.935,0.06226,0.00010306,0.001127,2.26e-06,0.0011015,0
0.9834,0.01607,4.57e-05,9.88e-05,1e-06,0.0002092,0
0.4453,0.526,0.002522,0.02644,1.67e-06,0.0002152,1
0.1604,0.5684,0.001882,0.269,3e-07,0.000109,1
0.03021,0.5186,0.01248,0.4385,9.5e-07,2.26e-05,1
0.0626,0.327,0.004,0.606,5.4e-07,0.0001577,3
0.4521,0.1582,0.00123,0.3867,7e-07,0.00211,0
0.0331,0.6797,0.04443,0.2428,5e-07,7.4e-05,1
0.2462,0.3022,0.01633,0.4346,9e-07,0.0003417,3
0.2507,0.4084,0.0143,0.3264,6e-07,0.000468,1
0.01866,0.1018,0.006195,0.8726,4e-07,0.0007486,3
0.00814,0.4133,0.11127,0.4666,7.915e-05,0.000625,3
0.1531,0.7837,0.02362,0.03238,0.00173,0.005466,1
0.2842,0.5376,0.04337,0.129,0.0018425,0.00434,1
0.2048,0.3848,0.0009017,0.3904,3.3e-05,0.01895,3
0.872,0.01289,0.00989,0.1037,4.1e-06,0.001437,0
0.8257,0.02737,0.00438,0.1415,9e-07,0.001068,0
0.844,0.1054,0.01433,0.03607,1.97e-06,2.7e-05,0
0.688,0.11163,0.0006876,0.1954,2.384e-05,0.004227,0
0.8784,0.007214,0.0002009,0.113,4.02e-05,0.001549,0
0.4565,0.014725,1.76e-05,0.4897,4.35e-06,0.03888,3
0.5938,0.0981,1e-05,0.2527,5.805e-05,0.05566,0
