class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.9883,0.011475,6.26e-06,1.806e-05,3.34e-06,0.0002415,0
0.9917,0.00795,4.05e-06,1.615e-05,9e-06,0.0003693,0
0.998,0.001426,3.16e-06,0.0004027,3.8e-06,0.0002115,0
0.9985,0.000577,1.4e-06,0.0002126,6.74e-06,0.000656,0
0.9985,0.0005193,4.77e-06,0.0005555,2.86e-06,9.656e-05,0
0.9995,0.0002737,2.9e-06,0.0002465,1.67e-06,0.0001594,0
0.998,0.001072,4.5e-06,0.000882,9e-07,0.0001347,0
0.9985,0.0007114,2.86e-06,0.0003307,3.16e-06,0.0001497,0
0.9976,0.0002756,9.54e-06,0.00196,3.4e-06,7.194e-05,0
0.9976,0.0001696,6.44e-06,0.001842,2.1e-06,0.0001544,0
0.9995,4.84e-05,1.02e-05,0.0003867,4.35e-06,0.0001736,0
0.9995,9.257e-05,7.4e-06,0.0002594,5.96e-06,0.0001867,0
0.998,1.48e-05,5.4e-06,0.0001266,5.96e-06,0.0018635,0
0.999,1.46e-05,1.11e-05,5.835e-05,1.26e-05,0.0008407,0
0.9995,3.17e-05,1.436e-05,0.0001581,4.77e-06,0.0002251,0
0.9985,1.76e-05,1.854e-05,0.0006638,1.4e-05,0.0003974,0
0.9995,2.22e-05,2.205e-05,0.0003397,1.56e-05,0.0001796,0
0.9966,1.86e-05,1.81e-05,3.23e-05,0.0004156,0.003414,0
0.997,8.04e-05,9.2e-06,1.5e-05,3.35e-05,0.002853,0
0.9976,0.000136,1.35e-05,1.16e-05,0.0001497,0.002419,0
0.998,0.000529,5.36e-06,1.115e-05,0.000129,0.001337,0
0.9985,8.44e-05,6.85e-06,2.444e-05,0.00010043,0.001218,0
0.998,0.000796,5.8e-06,5.84e-06,0.0001664,0.0007744,0
0.999,0.0005364,3.6e-06,2.635e-05,1.496e-05,0.00058,0
0.9976,0.001482,4.9e-06,5.52e-05,4.756e-05,0.0009613,0
0.9985,0.0005426,2.6e-06,5.07e-06,0.0001135,0.0006776,0
0.9956,0.000899,2e-06,5.5e-06,4.46e-05,0.003317,0
0.9966,0.0007906,2.4e-06,1.53e-05,7.2e-06,0.002594,0
0.996,0.001955,2.9e-06,1.63e-05,6.8e-06,0.001595,0
0.997,0.001198,1.6e-06,9e-06,3.76e-06,0.002012,0
0.989,0.005066,2.6e-06,7.1e-06,7.7e-06,0.006126,0
0.9854,0.002352,3.3e-06,1.85e-06,6.9e-06,0.012634,0
0.9863,0.004585,5.5e-06,1.25e-06,1.54e-05,0.00948,0
0.976,0.0002954,2.6e-06,5.25e-06,6.35e-05,0.02318,0
0.9927,0.0004141,2.3e-06,8.05e-06,1.81e-05,0.00667,0
0.908,8.73e-05,7.8e-06,3.4e-06,0.0001029,0.0915,0
0.9746,9.334e-05,6.2e-06,3.64e-06,3.6e-05,0.02538,0
0.9688,6.4e-05,3.93e-06,5.2e-06,9.68e-05,0.03079,0
0.9116,3.79e-05,8.46e-06,2.56e-06,0.0002224,0.0883,0
0.935,4.76e-05,7.5e-06,3.4e-06,0.0005164,0.06476,0
0.9287,2.82e-05,1.01e-05,5.54e-06,0.00012153,0.0712,0
0.9526,2.38e-05,8e-06,6.7e-06,0.0002035,0.0473,0
0.955,3.87e-05,1.043e-05,2.3e-06,0.0003927,0.04477,0
0.986,2.223e-05,1.544e-05,4.23e-06,5.82e-05,0.013794,0
0.968,7.695e-05,1.067e-05,1.55e-06,4.9e-05,0.03156,0
0.9985,0.000149,1.425e-05,8.34e-06,2.2e-06,0.001006,0
0.995,0.00415,1.687e-05,1.055e-05,1.25e-06,0.0007052,0
0.883,0.1167,2.42e-05,2.18e-05,8e-07,3.976e-05,0
0.9663,0.03412,1.31e-05,4.27e-05,3e-07,6.74e-05,0
0.9565,0.04312,2.277e-05,3.28e-05,6e-07,5.49e-05,0
0.9854,0.01424,1.01e-05,3.36e-05,3.6e-07,0.0001745,0
0.981,0.01834,7.4e-06,6.306e-05,5.4e-07,0.0003147,0
0.9956,0.004635,3.91e-05,4.81e-05,5.4e-07,0.0001994,0
0.998,0.002064,1.58e-05,6.45e-05,3.6e-07,0.0001934,0
0.9985,0.001261,5.79e-05,4.447e-05,2e-07,0.0001884,0
0.999,0.000512,7.55e-05,1.454e-05,3.6e-07,0.0006027,0
0.998,0.00011504,8.404e-05,5.2e-06,2.44e-06,0.001411,0
0.997,5.48e-05,4.92e-05,3.04e-06,8.2e-06,0.002663,0
0.9985,4.864e-05,5.937e-05,9.5e-06,3.4e-06,0.001458,0
0.9976,4.786e-05,4.786e-05,1.01e-05,2.8e-06,0.002491,0
0.999,7.194e-05,7.945e-05,3.1e-06,5.96e-06,0.000772,0
0.998,0.0001551,7.97e-05,6.85e-06,1.08e-05,0.001637,0
0.998,0.0001788,7.11e-05,4.35e-06,1.353e-05,0.001767,0
0.997,5.084e-05,2.52e-05,6.44e-06,1.895e-05,0.002928,0
0.998,7.86e-05,1.57e-05,1.8e-05,4.65e-06,0.001834,0
0.9995,0.0001177,1.72e-05,3.105e-05,3.4e-06,0.0002785,0
0.9995,0.0004041,1.08e-05,1.353e-05,1.67e-06,0.0004177,0
