class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.942,0.05804,2.7e-06,2.36e-05,0.0001317,4.363e-05,0
0.9956,0.004044,1.5e-06,9.46e-05,1.37e-05,7.236e-05,0
0.992,0.007217,8.3e-07,2.98e-05,3.58e-05,0.0002128,0
0.9985,0.0003803,8.3e-07,7.68e-05,0.0001058,0.00064,0
0.9985,0.000591,5.4e-07,7.296e-05,5.83e-05,0.001096,0
0.9985,0.0007668,1.1e-06,0.0001566,2.176e-05,0.000326,0
0.9604,0.0388,3.5e-06,5.08e-05,4.464e-05,0.0001997,0
0.9023,0.0949,1.48e-05,0.001508,3.1e-06,0.001114,0
0.9507,0.04828,3.9e-06,5.627e-05,6.235e-05,0.0004659,0
0.9565,0.04312,1.15e-05,9.197e-05,0.0001844,6.396e-05,0
0.9824,0.01755,5e-06,4.32e-05,1.425e-05,4.55e-05,0
0.9624,0.03745,9.54e-06,2.956e-05,1.407e-05,1.794e-05,0
0.892,0.1082,1.28e-05,7.36e-05,8.76e-05,1.02e-05,0
0.9297,0.06976,9.7e-06,4.84e-05,5.68e-05,1.3e-05,0
0.974,0.02467,1.025e-05,1.544e-05,0.001048,4.6e-05,0
0.9824,0.01404,1.276e-05,4.11e-05,0.003803,5.53e-05,0
0.996,0.0007668,1.54e-05,6.276e-05,0.00277,0.0001656,0
0.981,0.002172,1.293e-05,1.806e-05,0.01689,9.394e-05,0
0.997,0.0001531,2.45e-05,0.0001188,0.002068,0.0003147,0
0.9985,0.0007505,7.23e-05,1.335e-05,0.000462,3.38e-05,0
0.9995,5.04e-05,1.66e-05,5.07e-05,7.15e-05,0.0001832,0
0.999,0.0002978,9.95e-06,4.38e-05,9.865e-05,0.00010425,0
0.999,0.0001471,8.2e-06,3.89e-05,9.567e-05,0.0002406,0
0.999,0.0002058,7.5e-06,1.99e-05,0.0001267,0.0001844,0
1.0,0.0002347,3.94e-05,8.72e-05,3.88e-05,2.766e-05,0
0.9946,0.000941,0.000942,2.503e-05,0.003511,2.164e-05,0
0.983,0.01657,0.0004008,3.153e-05,0.00031,5e-06,0
0.9937,0.003448,0.002033,5.98e-05,0.000926,4.8e-06,0
0.995,0.00304,0.001952,0.0001656,6.247e-05,7.45e-06,0
0.9917,0.006554,0.001498,6.175e-05,0.0002409,1.127e-05,0
0.9927,0.003532,0.002287,9.36e-05,0.001279,9.4e-06,0
0.991,0.002403,0.003824,3.165e-05,0.002743,1.17e-05,0
0.9995,0.0004268,0.0001119,1.29e-05,0.0001606,2.44e-05,0
0.9985,0.000539,0.0002997,2.044e-05,0.0001969,1.13e-05,0
0.9995,0.0005026,3.034e-05,2.19e-05,7.69e-05,7.09e-05,0
0.998,0.001015,1.4e-05,8.1e-06,0.0004432,0.000479,0
0.998,0.001282,8.2e-06,1.87e-05,0.0004268,0.0003881,0
0.995,8.43e-05,9.06e-06,4.13e-05,0.002512,0.002396,0
0.9966,0.0001531,6.2e-06,2.25e-05,0.002556,0.0005984,0
0.9946,3.463e-05,1.025e-05,0.0001519,0.002392,0.002659,0
0.9946,2.37e-05,1.11e-05,8.65e-05,0.001762,0.003231,0
0.99,7.31e-05,1.776e-05,4.953e-05,0.00404,0.005745,0
0.9927,6.926e-05,1.84e-05,6.14e-05,0.001504,0.005806,0
0.966,0.0001323,1.216e-05,0.0003073,0.01318,0.02034,0
0.99,0.0001674,1.186e-05,0.000175,0.00672,0.00316,0
0.988,0.0003552,7e-06,4.554e-05,0.0109,0.0011425,0
0.9946,0.0002685,8.8e-06,1.56e-05,0.002398,0.002424,0
0.993,0.001817,1.49e-05,1.3e-05,0.003986,0.000722,0
