class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.2177,6.9e-06,0.046,2.164e-05,0.735,0.001052,4
0.3582,9.8e-06,0.3076,5.66e-05,0.3337,0.0004535,0
0.2732,1.64e-05,0.7046,2.277e-05,0.02142,7.35e-05,2
0.5205,1.1e-05,0.4038,7.856e-05,0.075,0.0002354,0
0.5376,7.75e-06,0.1963,3.624e-05,0.2656,0.00058,0
0.4675,9.66e-06,0.221,5.37e-05,0.309,0.002197,0
0.5127,8.6e-06,0.10706,7.31e-05,0.368,0.01211,0
0.2401,1.55e-05,0.49,8.53e-05,0.2568,0.01332,2
0.3298,7.86e-05,0.0682,4.52e-05,0.4226,0.1793,4
0.5513,7.66e-05,0.03815,6.58e-05,0.03296,0.378,0
0.389,0.0001291,0.001683,1.293e-05,0.0002704,0.6094,5
0.346,0.0002364,0.0006933,3.16e-06,0.01542,0.638,5
0.345,0.0001976,0.000223,3.2e-06,0.01002,0.6445,5
0.362,0.000486,0.000445,1.127e-05,0.000991,0.636,5
0.536,0.00011617,0.0008016,5.2e-06,0.005768,0.4568,0
0.967,0.0002668,0.0002283,1.25e-06,0.000961,0.03143,0
0.829,5.25e-05,0.0002985,1.87e-05,0.00904,0.1617,0
0.546,8.55e-05,0.0001374,8.7e-06,0.3079,0.146,0
0.6997,8.214e-05,0.0007563,7.87e-06,0.251,0.0482,0
0.4355,3.98e-05,0.0003881,7.03e-06,0.555,0.009155,4
0.3313,4.06e-05,0.000699,1.11e-05,0.6665,0.001156,4
0.799,7.59e-05,0.0001153,7.62e-05,0.186,0.01506,0
0.781,3.41e-05,0.0003574,6.6e-05,0.1637,0.05493,0
0.9126,3.7e-06,0.01072,0.010796,0.03168,0.03424,0
0.9277,4.65e-06,0.03687,0.002254,0.02162,0.0113,0
0.828,5.36e-06,0.107,0.004097,0.03075,0.02983,0
0.5503,1.86e-05,0.265,0.0042,0.05707,0.12335,0
0.268,5.25e-06,0.7134,0.00398,0.01336,0.0008874,2
0.1141,5.36e-06,0.8823,0.001771,0.001919,0.0004992,2
0.07214,3.3e-06,0.92,0.006744,9.674e-05,0.00103,2
0.4595,4.23e-06,0.527,0.008194,0.004513,0.001087,2
0.03644,3.76e-06,0.9487,0.00831,0.006035,0.00011456,2
0.2876,1.84e-05,0.604,0.1087,1.17e-05,0.0001132,2
0.466,9.8e-06,0.307,0.2267,1.8e-06,0.0002728,0
0.3499,1.2e-05,0.505,0.1453,2.47e-05,5.41e-05,2
0.2485,4.4e-06,0.6733,0.0782,3.7e-05,2.84e-05,2
0.2302,6.85e-06,0.288,0.4814,2.21e-05,0.0001595,3
0.599,4.35e-06,0.1613,0.2368,0.000577,0.00212,0
0.8794,6.14e-06,0.08563,0.03204,0.002249,0.0005665,0
0.8604,6.026e-05,0.00806,0.00121,0.1294,0.001066,0
0.1638,0.0004478,0.834,0.0003328,0.001608,8.94e-06,2
0.3157,5.16e-05,0.667,0.0002321,0.01636,0.000775,2
0.1283,0.0001589,0.8643,0.000981,0.00551,0.0005264,2
0.01332,0.0001267,0.911,0.000333,0.07513,0.0003166,2
0.07025,0.000167,0.927,0.0006886,0.0018635,0.0006604,2
0.09216,0.0001272,0.9062,0.000778,0.0002114,9.16e-05,2
0.04218,4.55e-05,0.956,0.001475,1.22e-05,1.33e-05,2
0.009,3.04e-05,0.9897,0.000907,1.395e-05,3.64e-06,2
0.02261,1.615e-05,0.975,0.00241,0.0001949,8.065e-05,2
0.02136,7.6e-06,0.96,0.0176,3.12e-05,0.0004754,2
0.11035,0.0001843,0.8867,0.001874,3.2e-06,0.0009694,2
0.2546,2.33e-05,0.744,0.001157,1.9e-06,0.0001808,2
0.3958,3.67e-05,0.6035,0.0001981,5.4e-06,0.0001394,2
0.6675,5.75e-05,0.3296,0.0001805,1.16e-05,0.002785,0
0.4673,1.645e-05,0.531,0.001165,9.346e-05,0.0003912,2
0.618,0.0001224,0.3809,0.0001726,3.44e-05,0.0004573,0
0.941,3.5e-05,0.05817,2.414e-05,0.000433,0.0006824,0
0.9507,3.9e-05,0.0451,4.536e-05,0.003868,0.0006337,0
0.9805,2.66e-05,0.01776,3.2e-06,0.001512,0.000653,0
0.9604,2.307e-05,0.01401,2.02e-05,0.0005994,0.02524,0
0.9263,9.4e-06,0.06384,3.38e-05,0.006367,0.00375,0
0.786,6.3e-06,0.03076,0.0004056,0.001335,0.1814,0
0.7363,1.94e-05,0.03204,0.001052,0.0003004,0.2299,0
0.832,3.33e-05,0.005028,0.0001799,0.0001972,0.1622,0
0.2827,8.47e-05,8.243e-05,4.995e-05,0.0001364,0.717,5
0.175,4.76e-05,2.21e-05,3.64e-05,7.79e-05,0.8247,5
0.0891,1.03e-05,1.115e-05,1.05e-05,0.000496,0.9106,5
0.2089,1.127e-05,1.085e-05,1.63e-05,0.003023,0.788,5
0.544,0.0001419,5.25e-05,1.514e-05,0.001323,0.4543,0
0.9756,0.001397,0.000675,6.2e-06,0.003057,0.0192,0
0.6367,0.02213,0.3264,0.0001366,0.01354,0.00107,0
0.534,0.01064,0.4517,0.0003152,0.002512,0.0008497,0
0.9297,0.00283,0.06525,0.0004075,4.876e-05,0.001822,0
0.1572,0.000513,0.842,0.0002506,0.0005627,5.78e-05,2
0.1339,0.0001541,0.8657,0.00032,5.39e-05,1.466e-05,2
0.2115,0.00228,0.786,0.0001612,1.37e-05,2.1e-05,2
0.0854,0.0002475,0.913,0.001036,2.06e-05,6.1e-06,2
0.065,0.0001556,0.929,0.00586,9.83e-06,1.1e-05,2
0.11566,0.00329,0.8765,0.0049,4.9e-06,2.2e-05,2
0.03296,9.36e-06,0.9087,0.0584,0.0001332,3.26e-05,2
0.8047,1.264e-05,0.07513,0.08734,0.0003242,0.03232,0
0.8423,2.74e-06,0.003223,0.02638,6.82e-05,0.1282,0
0.9756,5.7e-06,0.001087,0.01116,0.0003617,0.01167,0
0.9434,7.7e-06,0.00476,0.0382,0.000477,0.01323,0
0.843,1.23e-05,0.000481,0.001346,0.002678,0.1528,0
0.9214,5.9e-06,5.627e-05,0.001237,0.01263,0.0646,0
0.8726,7e-06,0.0002024,7.176e-05,0.10284,0.02428,0
0.972,1.097e-05,1.08e-05,1.633e-05,0.01726,0.01068,0
0.9663,7.1e-06,1.36e-05,2.2e-05,0.00525,0.02866,0
0.9717,2.4e-06,0.000521,4.3e-05,0.00683,0.02048,0
0.97,5.54e-06,0.00039,8.6e-06,0.001176,0.0281,0
0.897,4.53e-06,0.000909,2.01e-05,0.001849,0.1004,0
0.795,1.31e-05,0.0002759,4.6e-06,0.0008073,0.2042,0
0.1722,3.34e-06,1.49e-05,1.71e-05,0.0001223,0.8276,5
0.2925,5.6e-06,1.115e-05,2.27e-05,0.0005174,0.707,5
0.4578,6.44e-06,9.48e-05,2.03e-05,0.01093,0.531,5
0.2173,4.23e-06,1.49e-05,4.16e-05,0.002724,0.78,5
0.1133,5.1e-06,0.0001323,3.4e-05,0.02463,0.862,5
0.0768,1.37e-05,0.0003521,0.0001801,0.00717,0.915,5
