class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.001262,0.001341,9e-07,3.93e-06,9.346e-05,0.9976,5
0.004143,0.0005326,1.3e-06,2.1e-06,2.39e-05,0.9956,5
0.01386,0.0001273,5.4e-07,1.7e-06,1.186e-05,0.986,5
0.01389,0.0001779,7e-07,1.1e-06,0.0002859,0.986,5
0.01651,2.944e-05,6.6e-07,9.54e-06,1.46e-05,0.9834,5
0.003983,0.0001322,2.2e-06,5.12e-05,2.56e-06,0.9956,5
0.02763,8.3e-06,1.08e-05,2.33e-05,2.9e-06,0.972,5
0.2247,2.96e-05,9.47e-05,7.05e-05,3.6e-06,0.775,5
0.1544,3.9e-06,0.0004685,0.0003452,8.9e-06,0.8447,5
0.2102,3.76e-06,0.0007052,0.00131,7.8e-06,0.7876,5
0.361,1.24e-05,0.04227,0.00995,3.67e-05,0.5864,5
0.07385,2.15e-06,0.0001126,0.001059,3.4e-06,0.925,5
0.1257,1.1e-06,0.0004504,0.004578,1.985e-05,0.869,5
0.05765,1.5e-06,7.16e-05,0.000351,1.055e-05,0.9414,5
0.02759,9.4e-06,1.55e-06,0.0001059,1.76e-05,0.9727,5
0.03464,6e-06,9.1e-06,5.114e-05,0.0002682,0.9653,5
0.04022,5.3e-06,5e-07,1.794e-05,8.75e-05,0.9595,5
0.03885,4.42e-05,5.4e-07,3.04e-06,0.001867,0.959,5
0.075,1.81e-05,3e-07,9.66e-06,0.0004694,0.9243,5
0.0905,0.0002221,5e-07,4.95e-06,0.0162,0.8936,5
0.3,5.49e-05,6.6e-07,1.45e-05,0.003042,0.6973,5
0.2399,0.0003467,8.3e-07,7.7e-06,0.000735,0.7593,5
0.1086,0.0001768,5.4e-07,1.34e-05,7.97e-05,0.891,5
0.3032,0.0002022,8.3e-07,6e-06,0.0003333,0.6963,5
0.0755,0.000589,8.3e-07,3.16e-06,0.0005198,0.9233,5
0.2308,0.001283,1.55e-06,2.44e-06,0.0047,0.763,5
0.2134,0.0001404,1.6e-06,5.4e-06,0.00302,0.783,5
0.2522,2.82e-05,1.1e-06,4.95e-06,0.0004523,0.7476,5
0.4102,6.45e-05,2.325e-05,4.23e-06,0.0002353,0.59,5
0.1677,1.353e-05,2.74e-06,3.1e-06,0.0001763,0.832,5
0.308,2.43e-05,2.26e-06,1.7e-06,0.0001675,0.692,5
0.5195,6.8e-06,1.67e-06,4.923e-05,4.977e-05,0.4805,0
0.2883,5.9e-06,2.8e-06,1.3e-05,4.05e-05,0.711,5
0.1555,2.37e-05,1e-06,5.6e-06,2.843e-05,0.844,5
0.06683,1.21e-05,4e-07,2.19e-05,4.05e-06,0.9336,5
0.1294,3.46e-06,8e-07,6.06e-05,1.365e-05,0.8706,5
0.04605,1.85e-06,5e-07,0.0001377,2.33e-05,0.954,5
0.0538,1.7e-06,1.3e-06,0.0003664,2.08e-05,0.9463,5
0.01822,5.4e-07,2.26e-06,0.011314,3.3e-05,0.9707,5
0.02866,4.9e-06,4.65e-06,0.2842,5.54e-06,0.6875,5
0.03677,5.54e-06,1.67e-06,0.09186,4.3e-06,0.8716,5
0.01613,4.62e-05,2.915e-05,0.712,1.13e-06,0.2722,3
0.00771,4.786e-05,7.23e-05,0.92,1.55e-06,0.0723,3
0.00893,7.81e-05,0.0001168,0.1542,4.74e-05,0.837,5
0.01362,1.46e-05,0.0003715,0.014496,2.58e-05,0.9717,5
0.0861,1.6e-05,0.0004253,0.00384,2.82e-05,0.909,5
0.02386,1.44e-05,9.09e-05,0.002537,3.8e-06,0.9736,5
0.0088,1.09e-05,1.43e-05,0.003471,1.7e-06,0.9873,5
0.01203,8.476e-05,7.45e-06,0.011345,1.5e-06,0.976,5
0.01831,5.1e-06,7.9e-06,0.002785,1.13e-06,0.9785,5
0.01188,2.307e-05,2.1e-06,0.002708,1.4e-06,0.9854,5
0.01292,3.31e-05,1.13e-06,0.0005274,9e-07,0.987,5
0.05298,5.937e-05,8e-07,0.001368,1.2e-06,0.946,5
0.02563,3.9e-05,6e-07,0.002518,5e-07,0.9717,5
0.0337,0.0001627,3.6e-07,0.0004423,8.3e-07,0.9653,5
0.0342,0.0001297,3.6e-07,0.0002735,9e-07,0.9653,5
0.01712,0.00305,5.4e-07,0.0005155,8e-07,0.979,5
0.0576,0.005882,9e-07,0.001788,9e-07,0.9346,5
0.02658,0.02597,3.2e-06,0.01469,1e-06,0.933,5
0.02084,0.03235,6.1e-06,0.009895,7e-07,0.9365,5
0.02576,0.00739,7.4e-06,0.04468,4e-07,0.922,5
0.02455,0.0008287,1.3e-06,0.01875,3.6e-07,0.9556,5
0.006577,0.00557,9e-07,0.007122,7e-07,0.981,5
0.003635,0.003603,9.5e-07,0.012314,6.6e-07,0.98,5
0.01269,0.00948,1.2e-06,0.010506,6e-07,0.9673,5
0.003523,0.01023,2.4e-06,0.014,3.6e-07,0.9727,5
0.005184,0.00825,1.97e-06,0.0073,3e-07,0.979,5
0.006588,0.002031,1.25e-06,0.005566,3e-07,0.986,5
0.008514,0.004086,1.2e-06,0.000256,6e-07,0.9873,5
0.03494,0.022,3.93e-06,5.555e-05,1.8e-06,0.943,5
0.07117,0.02692,1.2e-06,7.3e-06,2.927e-05,0.902,5
0.0553,0.1432,3.16e-06,8.2e-06,4.727e-05,0.8013,5
0.0769,0.002562,1.8e-06,6.26e-06,2.664e-05,0.9204,5
0.2312,0.002012,1.4e-06,2.6e-06,3.815e-05,0.767,5
0.1259,0.0002283,1.8e-06,8.05e-06,3.624e-05,0.874,5
0.2443,1.776e-05,1.2e-06,0.00011766,8.4e-06,0.7554,5
0.271,3.9e-06,4.95e-06,0.001079,1.02e-05,0.728,5
0.4478,2.5e-06,4.3e-05,0.003462,1.37e-05,0.549,5
0.419,2.6e-06,9.155e-05,0.001925,3.34e-05,0.579,5
0.6245,2.29e-05,9.3e-06,0.000652,9.3e-06,0.3745,0
0.753,0.0001649,4.23e-06,7.9e-05,3.58e-05,0.2473,0
0.5503,0.0007386,3.34e-06,0.0001992,2.766e-05,0.449,0
0.513,0.00010526,2.26e-06,0.0001682,4.1e-06,0.486,0
0.332,0.003345,1.85e-06,0.001685,4.2e-06,0.663,5
0.6616,0.0005264,1.13e-06,0.0008497,2.26e-06,0.3367,0
0.4841,0.0002925,7e-07,0.001782,6.74e-06,0.5137,5
0.5576,0.00011927,6.6e-07,0.001063,2.44e-06,0.441,0
0.3623,0.0001696,6.6e-07,0.0094,3.34e-06,0.6284,5
0.58,8.62e-05,1.13e-06,0.011765,2.56e-06,0.4082,0
