class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.4463,0.000638,5e-06,4.51e-05,1e-06,0.553,5
0.283,9.215e-05,4.77e-06,2.39e-05,1.97e-06,0.717,5
0.6104,0.0002885,2.6e-06,2.38e-05,3.6e-06,0.3894,0
0.565,7.84e-05,3.16e-06,1.58e-05,7.3e-06,0.4348,0
0.7676,7.06e-05,3.34e-06,1.42e-05,6.8e-06,0.2323,0
0.684,7.39e-05,3.93e-06,1.13e-05,7.15e-06,0.3157,0
0.804,0.000572,7.57e-06,8.6e-06,2.8e-06,0.1948,0
0.8564,0.0005846,3.9e-06,1.95e-05,3.4e-06,0.1431,0
0.4495,0.0001659,4.35e-06,2.49e-05,2.9e-06,0.551,5
0.4724,0.0005913,4.65e-06,7.5e-06,6.85e-06,0.527,5
0.9517,0.00741,1.6e-06,8.6e-06,5.9e-06,0.04117,0
0.967,0.001545,2.8e-06,6.3e-06,3.34e-06,0.03156,0
0.9575,0.01996,3.1e-06,1.47e-05,1.9e-06,0.02272,0
0.912,0.049,2.4e-06,2.76e-05,3.5e-06,0.03906,0
0.688,0.2184,2.7e-06,0.0001717,3.7e-06,0.09314,0
0.895,0.05667,1.6e-06,0.0001048,2.6e-06,0.04807,0
0.7925,0.0263,1e-06,4.727e-05,6.7e-06,0.1816,0
0.7466,0.003113,1.9e-06,1.746e-05,2.6e-06,0.25,0
0.7285,0.1631,1.2e-06,0.0002491,5.7e-06,0.10803,0
0.5615,0.4292,1.97e-06,0.00119,2.1e-06,0.00833,0
0.4858,0.1644,2.6e-06,0.00010693,6.4e-06,0.35,0
0.1185,0.002645,6e-07,2.223e-05,6.7e-06,0.879,5
0.1482,0.00532,2.7e-06,3.93e-06,1.78e-05,0.8467,5
0.12164,0.0002227,1.43e-06,5.5e-06,1.043e-05,0.878,5
0.08716,0.000588,8.3e-07,1.97e-06,4.03e-05,0.9126,5
0.07086,0.0002362,6e-07,3e-06,2.56e-05,0.929,5
0.07684,0.001253,4e-07,6.26e-06,1.3e-05,0.922,5
0.399,0.02486,2.2e-06,1.15e-05,1.44e-05,0.576,5
0.2537,0.0006175,1.6e-06,2.21e-05,2.5e-06,0.7456,5
0.271,0.001398,1.8e-06,8.34e-06,5.5e-06,0.7275,5
0.3022,0.000776,2.86e-06,1.46e-05,3.16e-06,0.697,5
0.5854,0.001047,8.8e-06,1.204e-05,2.7e-06,0.4136,0
0.834,0.001819,2.33e-05,7.03e-06,1.25e-06,0.1636,0
0.4968,0.04037,2.09e-05,1.985e-05,2.56e-06,0.463,0
0.631,0.0317,0.0006757,0.0001793,4e-07,0.3364,0
0.3506,0.515,0.000632,0.02675,2e-07,0.1069,1
0.1371,0.8296,0.0003242,0.000482,2.4e-07,0.0322,1
0.4229,0.4836,0.00011736,0.000281,4e-07,0.09326,1
0.9766,0.006493,0.0002062,0.0001606,6e-08,0.01639,0
0.9487,0.009094,0.0001802,0.002995,6e-08,0.03918,0
0.9263,0.0019,0.000544,0.003067,6e-08,0.0684,0
0.9727,0.00871,3.576e-05,0.002449,6e-08,0.01662,0
0.9004,0.000799,3.403e-05,0.0008473,6e-08,0.09796,0
0.934,0.000675,1.526e-05,0.0009017,6e-08,0.06445,0
0.9062,0.000132,1.74e-05,0.0002056,1e-07,0.0938,0
0.8438,9.376e-05,7.8e-06,5.69e-05,5.4e-07,0.1561,0
0.966,2.51e-05,6.2e-05,7.415e-05,3e-07,0.03375,0
0.3684,4.71e-05,4.5e-06,5.406e-05,2.56e-06,0.632,5
0.596,0.0002129,5e-06,3.225e-05,6.7e-06,0.4033,0
0.176,1.967e-05,2e-06,2.52e-05,3.9e-06,0.8237,5
0.1175,8.214e-05,6.6e-07,3.09e-05,3.46e-06,0.882,5
0.11163,1.32e-05,9e-07,4.09e-05,3.1e-06,0.888,5
0.2444,2.414e-05,1.8e-06,7.69e-05,2.3e-06,0.756,5
0.251,2.57e-05,1.5e-06,4.26e-05,3.93e-06,0.749,5
0.2372,3.85e-05,1.43e-06,2.98e-05,3.04e-06,0.7627,5
0.345,0.0001353,1.3e-06,2.31e-05,3.2e-06,0.655,5
0.333,0.00010693,1.13e-06,2.7e-05,4.7e-06,0.667,5
0.4666,0.0001305,1e-06,3.56e-05,5.54e-06,0.533,5
0.1644,0.0002115,6.6e-07,1.36e-05,4.9e-06,0.8354,5
0.1732,0.0003653,6e-07,2.354e-05,4.23e-06,0.8267,5
