class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.767,0.2308,5.29e-05,1.47e-05,0.002077,0.0001315,0
0.1527,0.835,0.0002606,4.905e-05,0.01168,5.454e-05,1
0.1823,0.801,0.0001643,0.0001235,0.01614,0.0001305,1
0.2305,0.764,0.0004764,0.0001637,0.00444,3.09e-05,1
0.1279,0.8687,0.0002968,1.44e-05,0.003222,1.776e-05,1
0.3308,0.6113,0.000406,2.134e-05,0.0569,0.0001907,1
0.0974,0.8247,0.000551,5.9e-06,0.077,0.0001328,1
0.10016,0.6445,0.0005226,1.633e-05,0.255,3.326e-05,1
0.0742,0.433,0.0003865,5e-06,0.4924,5.47e-05,4
0.02618,0.07574,0.0002164,1.07e-05,0.8975,1.836e-05,4
0.0429,0.1366,9.91e-05,1.36e-05,0.8203,5.275e-05,4
0.0758,0.3215,0.000534,5.7e-05,0.602,3.1e-05,4
0.0799,0.1561,0.0001504,2.736e-05,0.764,6.604e-05,4
0.1482,0.2102,5.42e-05,3.594e-05,0.641,4.935e-05,4
0.11285,0.1192,3.92e-05,3.177e-05,0.7676,0.0005403,4
0.614,0.0309,2.205e-05,1.77e-05,0.354,0.001027,0
0.576,0.03967,7.18e-05,1.705e-05,0.383,0.001069,0
0.8687,0.0733,4.1e-05,1.32e-05,0.05624,0.001316,0
0.3896,0.2169,4.97e-05,4.99e-05,0.3904,0.002861,4
0.722,0.2245,6.616e-05,2.9e-05,0.05307,0.0005784,0
0.545,0.2966,0.0007706,0.0003598,0.157,0.000186,0
0.7695,0.2063,0.001002,0.0002373,0.02164,0.0007396,0
0.4392,0.2052,0.00789,0.001618,0.3447,0.001526,0
0.3298,0.2812,0.3352,0.001238,0.05222,0.0002615,2
0.3718,0.1808,0.3257,0.000616,0.12006,0.0009108,0
0.449,0.063,0.3896,0.0001464,0.0952,0.003155,0
0.2852,0.4204,0.2869,8.59e-05,0.006638,0.001042,1
0.4612,0.2014,0.3308,3.82e-05,0.00554,0.0009184,0
0.662,0.0591,0.2294,3.64e-05,0.03455,0.01492,0
0.382,0.2493,0.3313,2.724e-05,0.0341,0.003036,0
0.2642,0.08734,0.6475,1.14e-05,0.0008826,0.0004153,2
0.5693,0.1531,0.2705,5.84e-06,0.006577,0.0003843,0
0.3147,0.4153,0.2522,8e-06,0.01782,0.0001831,1
0.5557,0.2451,0.07513,3.1e-06,0.1235,0.000627,0
0.09753,0.801,0.03345,1.3e-06,0.06805,0.0001705,1
0.1339,0.03818,0.002415,4e-07,0.825,0.0003352,4
0.03056,0.1495,0.0005155,8e-07,0.8193,6.45e-05,4
0.04678,0.5444,0.00505,9e-07,0.4038,3.666e-05,1
0.03653,0.2708,0.000756,1.43e-06,0.6914,0.000309,4
0.08203,0.826,0.005646,2.44e-06,0.0859,2.956e-05,1
0.0828,0.8516,0.00953,1.7e-06,0.05582,0.000596,1
0.03235,0.9014,0.00499,2.74e-06,0.06116,0.0003586,1
0.06915,0.6226,0.000931,6.4e-06,0.2668,0.0403,1
0.01799,0.04828,4.03e-05,3.296e-05,0.3022,0.6313,5
0.2421,0.02135,1.425e-05,4.8e-06,0.3137,0.4229,5
0.0811,0.5684,5.525e-05,9.24e-06,0.12286,0.2274,1
0.514,0.2251,2.08e-05,1.55e-06,0.1803,0.08026,0
0.67,0.06836,1.687e-05,1e-06,0.03406,0.2275,0
0.862,0.0138,7.635e-05,3.6e-07,0.03937,0.085,0
0.363,0.6274,0.00449,8.3e-07,0.0005765,0.004562,1
0.7427,0.2369,0.008385,1.2e-06,0.001002,0.01122,0
0.4548,0.525,0.004242,2.6e-06,0.0001801,0.01628,1
0.897,0.0882,0.0007463,1.13e-06,0.003078,0.01095,0
0.876,0.0624,0.00056,5e-07,0.001739,0.0592,0
