class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.937,0.0443,3.2e-05,6.6e-07,0.01788,0.0009723,0
0.8667,0.02254,0.000485,2.7e-06,0.1102,0.0004108,0
0.876,0.00947,0.0005703,9.54e-06,0.11224,0.001319,0
0.9575,0.01355,0.0004432,4.6e-06,0.0244,0.00437,0
0.9463,0.02553,0.001439,4.35e-06,0.02364,0.002954,0
0.986,0.004982,0.001141,4.1e-06,0.003122,0.004738,0
0.965,0.001114,0.0004492,2.56e-05,0.003038,0.03035,0
0.985,0.005253,0.003645,4.63e-05,0.0003536,0.00611,0
0.916,0.08356,0.000227,2.5e-06,0.0007243,8.36e-05,0
0.9434,0.05548,0.0001765,1.1e-06,0.0012455,0.0001173,0
0.945,0.05374,0.0001002,8e-07,0.000924,0.0001813,0
0.9023,0.0968,8.506e-05,9.5e-07,0.0009093,0.0002599,0
0.967,0.03183,9.364e-05,5.4e-07,0.000778,0.0003,0
0.9204,0.07715,1.35e-05,3.6e-07,0.0001562,0.002434,0
0.966,0.03137,1.24e-05,9.5e-07,0.0001264,0.00254,0
0.973,0.02104,1.085e-05,6.14e-06,5.39e-05,0.005764,0
0.9727,0.0245,1.01e-05,1.67e-06,3.01e-05,0.002892,0
0.983,0.01349,5.5e-06,6.6e-07,0.0002213,0.00336,0
0.949,0.048,5.8e-06,9.5e-07,9.36e-05,0.002525,0
0.935,0.06323,7.15e-06,5.4e-07,0.0001585,0.001501,0
0.811,0.00314,2e-06,1.97e-06,0.0001527,0.1853,0
0.8823,0.001544,1.67e-06,1.2e-06,0.0003006,0.1157,0
0.9404,0.01724,1.55e-06,7e-07,0.003023,0.0391,0
0.946,0.004196,3.3e-06,1e-06,0.000627,0.04916,0
0.969,0.01991,3.9e-06,2.4e-07,0.001358,0.00934,0
0.9214,0.0648,1.9e-06,6.6e-07,0.003248,0.01075,0
0.945,0.01999,2.2e-06,5e-07,0.01376,0.02151,0
0.03683,0.007042,1.097e-05,1e-07,0.9556,0.0002036,4
0.02129,0.0001836,7.7e-06,6e-08,0.978,0.0001316,4
0.00425,0.0004964,7.5e-06,0.0,0.995,0.0002704,4
0.03217,0.000982,0.0001482,6e-08,0.9663,2.09e-05,4
0.2394,0.2725,0.000584,2.4e-07,0.4873,0.000255,4
0.4639,0.5127,0.0002002,3e-07,0.02333,0.000255,1
0.7627,0.05118,2.42e-05,4e-07,0.1848,0.0007334,0
0.9736,0.00221,0.0001292,3.6e-07,0.02345,0.0003653,0
0.953,0.00204,0.0001429,3.6e-07,0.04465,0.0001886,0
0.9624,0.03168,0.000739,8e-07,0.00498,5.27e-05,0
0.9204,0.0006986,0.000259,1.4e-06,0.07825,0.0004907,0
0.981,0.001849,0.00563,8.1e-06,0.01071,0.0009246,0
0.9863,0.0003598,0.0002804,3.6e-07,0.01165,0.001193,0
0.98,0.01013,0.0003452,1.1e-06,0.000511,0.008965,0
0.988,0.005245,0.002531,1.03e-05,0.00339,0.000772,0
0.913,0.01935,0.0002978,8e-07,0.001993,0.06525,0
