class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.00913,1.05e-05,0.001362,0.9897,6e-08,8e-07,3
0.001662,2.1e-06,0.011314,0.987,2.4e-07,1.25e-06,3
0.003746,8e-07,0.00345,0.9927,3.6e-07,2.44e-06,3
0.000962,5.4e-07,0.00269,0.9966,3e-07,4e-06,3
0.001402,4e-07,0.00463,0.994,1.13e-06,2.15e-06,3
0.01021,6.6e-07,0.002054,0.988,3.6e-06,8.05e-06,3
0.04053,1.1e-06,0.001955,0.9575,2.09e-05,9.24e-06,3
0.0141,2.5e-06,0.007618,0.978,1.07e-05,2.15e-06,3
0.0925,4.23e-06,0.003153,0.9043,6.88e-05,7.45e-06,3
0.0406,3.34e-06,0.0009317,0.9585,3.56e-05,5.5e-06,3
0.05054,3.34e-06,0.00894,0.9404,0.0004458,1.02e-05,3
0.05783,8.94e-06,0.001373,0.9404,0.0001637,7.15e-06,3
0.02469,3.6e-06,0.0002563,0.975,4.84e-05,3.076e-05,3
0.01306,1.174e-05,0.0004835,0.9863,0.0001267,1.204e-05,3
0.02415,4.77e-06,0.001283,0.9746,0.0001291,8.4e-06,3
0.001221,1.3e-06,0.05447,0.9434,0.0007505,7e-06,3
0.0002189,9.66e-06,0.0736,0.9253,0.000629,2.4e-06,3
0.0008416,2.2e-06,0.0453,0.9536,0.00011563,2.9e-06,3
0.0003986,3.9e-06,0.02396,0.9756,2.32e-05,1.97e-06,3
0.00243,2.7e-06,0.00892,0.989,8.76e-06,2.3e-06,3
0.002344,3.8e-06,0.00771,0.99,1.25e-05,5.8e-06,3
0.000802,2.56e-06,0.015,0.9844,6.1e-06,5.7e-06,3
0.001851,6.26e-06,0.00749,0.9907,4.5e-06,3.1e-06,3
0.002775,7.5e-06,0.01677,0.981,3.16e-06,1.15e-05,3
0.02393,2.676e-05,0.00848,0.9673,1.8e-06,1.526e-05,3
0.02592,2.95e-05,0.006325,0.9673,5.5e-06,6.7e-06,3
0.02014,9.48e-05,0.001517,0.978,7e-07,9.8e-06,3
0.01486,0.0001893,0.00835,0.9766,1.25e-06,4.77e-06,3
0.08606,0.0001353,0.01504,0.899,1e-06,5.6e-06,3
0.1775,4.786e-05,0.01087,0.811,8e-07,7.8e-06,3
0.02945,7.004e-05,0.03278,0.9375,2.9e-06,1.9e-06,3
0.02391,8.035e-05,0.02255,0.953,1.25e-06,5.9e-06,3
0.004158,0.0001367,0.09326,0.902,6.6e-06,3.46e-06,3
0.02428,0.0002433,0.01098,0.9644,2.8e-06,2.4e-06,3
0.003826,7.05e-05,0.014496,0.9814,2e-06,1e-06,3
0.00511,8.637e-05,0.001164,0.9937,8.3e-07,9e-07,3
0.002165,1.58e-05,0.00305,0.9946,1.1e-06,6.6e-07,3
0.005566,4.1e-06,0.011986,0.9824,7.15e-06,1.55e-06,3
0.0042,2.86e-06,0.01688,0.979,2.86e-06,2.3e-06,3
0.001823,3.2e-06,0.008255,0.9897,1.13e-06,5.4e-07,3
0.002598,2.3e-06,0.00798,0.9897,6.6e-07,1e-06,3
0.003355,6.2e-06,0.002567,0.994,3.6e-07,7e-07,3
0.00236,2.86e-06,0.00576,0.9917,2.4e-07,6.6e-07,3
0.001001,4.1e-06,0.0342,0.965,7e-07,1.4e-06,3
0.008575,1.4e-06,0.04773,0.944,1.67e-06,1.88e-05,3
0.006573,1.55e-06,0.02245,0.9707,7e-07,1.436e-05,3
0.004208,9e-07,0.05084,0.945,4.6e-06,8.76e-06,3
0.001037,1.4e-06,0.0522,0.9463,2.9e-06,2.486e-05,3
0.00548,1.7e-06,0.00903,0.9854,5e-07,1.615e-05,3
0.007195,2.86e-06,0.011185,0.9814,5.4e-07,8.94e-06,3
0.003756,5.7e-06,0.01938,0.9766,6.6e-07,7.4e-06,3
0.001892,1.67e-05,0.006954,0.9907,3e-07,7e-07,3
0.002167,2.26e-05,0.00877,0.9893,4e-07,7e-07,3
0.000787,2.36e-05,0.003712,0.9956,2e-07,4e-07,3
0.000866,4.34e-05,0.004967,0.994,2.4e-07,6e-07,3
0.000907,2.05e-05,0.01387,0.9854,6e-07,3e-07,3
0.004513,6.38e-05,0.06137,0.934,9.5e-07,5e-07,3
0.006104,3.3e-06,0.1024,0.892,5.66e-06,1.6e-06,3
0.00482,1.1e-06,0.1832,0.8115,1.884e-05,4.05e-06,3
0.004528,7e-07,0.05414,0.9414,1.96e-05,2.86e-06,3
0.009125,5e-07,0.02844,0.9624,2.825e-05,7.3e-06,3
0.003847,2e-06,0.1478,0.8477,0.0003543,3.64e-06,3
0.0006647,1.174e-05,0.2336,0.7656,5.233e-05,6e-07,3
0.000968,1.806e-05,0.1776,0.8213,2.366e-05,5e-07,3
0.0001675,8.327e-05,0.2673,0.7324,3.725e-05,3.6e-07,3
0.00103,7.784e-05,0.277,0.7217,7.516e-05,3e-07,3
0.00213,0.0001781,0.1487,0.8486,7.904e-05,3e-07,3
0.0003836,4.29e-05,0.02423,0.975,8.7e-06,2e-07,3
0.0006833,1.69e-05,0.0235,0.976,9.66e-06,3e-07,3
0.0007167,2.53e-05,0.02798,0.9707,1.63e-05,3e-07,3
0.0006304,3.624e-05,0.005863,0.9937,1.1e-06,2.4e-07,3
0.0002155,0.0001093,0.06757,0.932,4e-06,4e-07,3
0.0002333,0.0001773,0.1147,0.885,3.8e-06,3.6e-07,3
0.00010866,0.0001303,0.03815,0.9614,1.3e-06,1e-06,3
0.0001059,0.0001234,0.3435,0.6567,1.7e-06,1.13e-06,3
3.96e-05,4.2e-05,0.614,0.3857,8.5e-06,3.3e-06,2
0.000202,2.63e-05,0.12463,0.875,2.5e-06,9e-07,3
9.32e-05,1.53e-05,0.2773,0.7227,5.36e-06,3e-06,3
0.0004575,9.54e-06,0.2042,0.7954,2.5e-06,2e-06,3
0.0003355,2.27e-05,0.2932,0.706,1e-06,8e-07,3
0.0001513,8.3e-06,0.59,0.4102,2.06e-05,3.2e-06,2
0.00109,3.6e-06,0.3206,0.6787,3.034e-05,1.2e-06,3
0.0005345,2.8e-06,0.3047,0.6943,2.05e-05,1.5e-06,3
0.000402,1e-06,0.1384,0.861,1.365e-05,5.6e-06,3
0.00245,3.16e-06,0.2576,0.74,1.323e-05,1.13e-06,3
0.04565,3.2e-06,0.01329,0.941,2.1e-06,3.1e-06,3
0.01558,1.67e-06,0.07715,0.907,8.64e-06,3.04e-06,3
0.1311,3.16e-06,0.007416,0.862,4.6e-06,7.8e-06,3
0.10895,7e-06,0.01428,0.877,1.234e-05,2.1e-06,3
0.05328,3e-06,0.002083,0.9443,2.26e-06,3.3e-06,3
0.0409,3.46e-06,0.03326,0.926,1.454e-05,2.5e-06,3
