class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.6035,0.396,1.68e-05,3e-05,1.25e-06,0.0003028,0
0.707,0.2925,7e-06,1.14e-05,2.33e-05,0.000599,0
0.719,0.2773,7.8e-06,2.41e-05,5.1e-06,0.003532,0
0.6006,0.3984,8.7e-06,1.93e-05,1.21e-05,0.0004137,0
0.884,0.1144,7.7e-06,1.87e-05,8.1e-06,0.001537,0
0.725,0.2734,7.45e-06,1.58e-05,5.7e-06,0.001503,0
0.8364,0.1617,7.2e-06,1.41e-05,5.1e-06,0.001902,0
0.819,0.1807,2.66e-05,1.81e-05,3.16e-06,0.001051,0
0.905,0.09375,1.83e-05,1.025e-05,4e-06,0.001584,0
0.932,0.06555,0.0002091,2.134e-05,1.43e-06,0.00217,0
0.8726,0.1267,0.0005097,3.2e-06,1.4e-06,3.994e-05,0
0.9663,0.03268,0.0003526,6.5e-06,5e-07,0.0001497,0
0.9854,0.01485,5.5e-05,2.4e-06,8.3e-07,0.0001516,0
0.996,0.003302,2.104e-05,6e-06,1e-06,0.0009346,0
0.9966,0.002737,1.216e-05,2.7e-06,1.4e-06,0.0004184,0
0.9956,0.003809,5.2e-05,2.7e-06,1.67e-06,0.0004141,0
0.993,0.006447,0.0003142,1.9e-06,1.38e-05,0.0001343,0
0.9746,0.025,2.05e-05,6.6e-07,0.0003676,9.59e-05,0
0.995,0.003817,3.93e-06,6e-07,0.000537,0.0006943,0
0.7153,0.2844,1.09e-05,3.2e-06,0.0001868,2.71e-05,0
0.983,0.01694,1.484e-05,9.5e-07,3.29e-05,0.0001329,0
0.9717,0.02069,4.77e-06,3.04e-06,4.375e-05,0.007572,0
0.94,0.05997,6.3e-06,1.43e-06,0.00021,0.0002105,0
0.8384,0.1558,5.4e-06,1.67e-06,0.0004833,0.00537,0
0.956,0.03665,4.05e-06,1.2e-06,0.0007343,0.00644,0
0.9287,0.0601,5.07e-06,1.25e-06,0.0001266,0.01118,0
0.973,0.02441,2.26e-06,7e-07,0.000282,0.002003,0
0.9443,0.05106,3.3e-06,1e-06,0.0002754,0.00449,0
0.889,0.1094,3.04e-06,1.3e-06,0.000873,0.0009055,0
0.843,0.1553,5.5e-06,1.55e-06,0.000574,0.001241,0
0.595,0.3674,7e-06,2.6e-06,0.03665,0.0006957,0
