class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.8135,0.0002713,4.36e-05,1.8e-06,1.02e-05,0.1859,0
0.9585,0.0001098,4.93e-05,2.26e-06,3.04e-06,0.0418,0
0.973,0.000535,0.0001638,8e-07,9.66e-06,0.02588,0
0.9956,0.0001882,0.001744,1.43e-06,8.17e-06,0.002213,0
0.992,0.0001041,0.00656,2.5e-06,1.013e-05,0.001478,0
0.9727,3.81e-05,0.02705,6.8e-06,6.2e-06,0.0001737,0
0.9795,4.73e-05,0.02007,2.563e-05,2.44e-06,2.426e-05,0
0.9185,7.975e-05,0.08136,3.54e-05,3.6e-06,1.156e-05,0
0.9995,2.337e-05,0.0001961,7e-07,1.67e-05,7.886e-05,0
0.9985,0.0002792,5.6e-06,9e-07,4.99e-05,0.0006995,0
0.9956,0.0003514,2.986e-05,8.3e-07,2.06e-05,0.00407,0
0.9937,1.293e-05,0.005463,4.256e-05,4.53e-06,0.0006857,0
0.98,7.3e-06,0.01642,0.0008516,1e-06,0.002754,0
0.9893,1.43e-06,0.007103,0.0008903,4.9e-06,0.002996,0
0.8525,5.36e-06,0.1328,0.011536,3.7e-06,0.002897,0
0.8833,8.1e-06,0.1044,0.010826,5.2e-06,0.001811,0
0.8257,2.9e-06,0.001509,0.002523,1.87e-05,0.1703,0
0.933,1.2e-06,0.0004663,0.001858,6.52e-05,0.065,0
0.9106,7.7e-06,0.000348,0.001744,9.2e-06,0.0875,0
0.783,1.29e-05,0.0001214,6.9e-06,1.717e-05,0.2166,0
0.625,8.76e-06,0.001083,2.265e-05,1.585e-05,0.3735,0
0.9326,7.82e-05,0.045,0.0001124,6.85e-06,0.02231,0
0.9346,0.0001307,0.01854,1.49e-05,2.694e-05,0.04675,0
0.9463,9.6e-05,0.0094,1.7e-06,0.0001502,0.0439,0
0.933,3.594e-05,0.0002364,5.4e-07,0.001984,0.06494,0
0.822,2.503e-05,0.000213,9e-07,0.001313,0.1771,0
0.8022,2.23e-05,0.001184,1.5e-06,0.001442,0.195,0
0.92,0.0002503,0.000317,2.4e-07,0.0003774,0.07935,0
0.9717,0.0001158,0.0003228,2.4e-07,0.00595,0.0219,0
0.9263,8.833e-05,4.125e-05,3.6e-07,0.0081,0.06555,0
0.9707,0.0002401,8.315e-05,1e-07,0.02449,0.004932,0
0.7056,9.793e-05,2.36e-05,4e-07,0.2595,0.03424,0
0.8716,0.0001436,5.43e-05,3e-07,0.1222,0.005646,0
0.9614,0.0001321,8.73e-05,2.4e-07,0.0374,0.001081,0
0.3442,0.0009136,0.0016365,6.6e-07,0.653,2.486e-05,4
0.6304,0.0007553,0.001495,8.3e-07,0.3674,3.45e-05,0
0.4258,0.001078,0.002768,2.74e-06,0.571,1.06e-05,4
0.6943,0.000515,0.02173,1.293e-05,0.2834,9.95e-06,0
0.943,0.000614,0.044,2.78e-05,0.01227,4.7e-06,0
0.646,8.965e-05,0.03038,7.7e-06,0.3235,7.66e-05,0
0.9004,0.000166,0.0721,3.767e-05,0.02765,3.666e-05,0
0.6323,5.406e-05,0.0664,3.07e-05,0.301,0.0001601,0
0.931,1.144e-05,0.04453,0.0001913,0.02399,0.0001496,0
0.815,3.1e-06,0.1394,0.002628,0.0425,0.000621,0
0.931,9.5e-07,0.06287,0.004272,6.7e-05,0.001923,0
0.9585,1.13e-06,0.02797,0.00736,1.895e-05,0.006203,0
0.9346,1e-06,0.05466,0.003891,0.000321,0.006622,0
0.1412,5.4e-07,0.0002446,0.00011843,0.0005803,0.858,5
0.397,2.56e-06,0.0001626,1.496e-05,0.05353,0.5493,5
0.601,1.67e-06,0.001234,0.0001668,0.00787,0.3894,0
0.845,4.65e-06,0.0001509,2.09e-05,0.1396,0.01475,0
0.968,2.4e-06,3.105e-05,3.034e-05,0.0194,0.01285,0
0.998,1e-06,0.0005565,3.08e-05,0.0005465,0.001054,0
0.9976,1.3e-06,0.0012455,4.464e-05,0.0001814,0.000961,0
0.985,6.6e-07,0.0006213,0.0001692,0.000192,0.01416,0
0.7607,1.5e-06,0.002785,0.01545,1e-05,0.2211,0
0.521,2.5e-06,0.002394,0.000578,2.71e-05,0.4763,0
0.515,1.13e-06,0.0003643,0.0005584,0.0001012,0.484,0
0.7363,2.74e-06,0.0001956,0.0002222,1.615e-05,0.2634,0
0.7197,2.86e-06,3.254e-05,0.0001861,2.21e-05,0.2795,0
0.3665,1.01e-05,4.3e-06,4.137e-05,2.056e-05,0.6333,5
0.5996,9.83e-06,4.804e-05,0.0005717,5.4e-06,0.3994,0
0.557,8.15e-05,1.305e-05,7.33e-06,1.48e-05,0.4424,0
