class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.9995,3.9e-05,8.5e-06,0.00053,1.57e-05,1.84e-05,0
0.999,1.15e-05,0.0001557,0.000796,2.15e-06,6.1e-06,0
0.9995,0.0001941,9.84e-05,0.0002114,1.2e-06,1.43e-06,0
0.9995,0.0004191,5.4e-06,0.0001516,7.75e-06,5.3e-06,0
0.986,0.00292,7.32e-05,0.0109,9.5e-07,1.5e-05,0
0.996,0.001233,0.002134,0.0008106,5e-06,6.56e-06,0
0.999,0.00025,0.0004559,0.0005627,3.16e-06,3.34e-06,0
0.996,6.95e-05,0.0004165,0.003368,2.9e-06,2.223e-05,0
0.9756,4.864e-05,0.000681,0.02318,3.5e-06,1.56e-05,0
0.874,0.0001193,0.002556,0.12366,9.5e-07,1.776e-05,0
0.98,0.00137,0.001083,0.01758,1.1e-06,1.67e-05,0
0.887,5.93e-05,0.00672,0.1062,1.6e-06,1.603e-05,0
0.777,1.013e-05,0.02574,0.1979,9.7e-06,2.17e-05,0
0.796,2.84e-05,0.04556,0.1588,3e-06,1.39e-05,0
0.9536,5.1e-05,0.01216,0.03427,2.6e-06,3.5e-06,0
0.48,2.265e-05,0.00287,0.517,2.1e-06,1.1e-05,3
0.6064,1.633e-05,0.011475,0.3823,1.55e-06,1.7e-05,0
0.8467,1.55e-05,0.007732,0.1453,7e-07,1.47e-05,0
0.735,2.21e-05,0.0001581,0.265,3.04e-06,2.74e-05,0
0.79,1.067e-05,0.0009456,0.2094,1.2e-06,3.344e-05,0
0.842,6.7e-06,0.0005264,0.1576,9.5e-07,0.0001095,0
0.985,1.44e-05,8.05e-06,0.01421,4.35e-06,0.0005555,0
0.998,7.24e-05,1.4e-06,0.0007577,3.5e-06,0.001298,0
0.9995,1.32e-05,0.0001398,0.0003371,1.85e-06,9.3e-06,0
0.997,1.556e-05,9.83e-06,0.002357,1.5e-06,0.0005007,0
1.0,2.26e-06,4.756e-05,7.194e-05,2.03e-05,0.000256,0
1.0,1.92e-05,7.91e-05,1.33e-05,1.63e-05,1.5e-05,0
0.999,5.67e-05,7.41e-05,6.26e-06,0.0001967,3.356e-05,0
0.9976,0.0001227,0.0003662,5.6e-06,0.00213,0.0001737,0
0.9917,0.006153,4.196e-05,2.4e-07,0.0019045,6.765e-05,0
0.9795,0.0001558,0.0002013,5e-07,0.02045,8.49e-05,0
0.982,0.00033,0.01003,6.6e-07,0.00817,2.015e-05,0
0.9844,2.82e-05,0.01229,2.8e-06,0.003601,1.57e-05,0
0.995,0.000618,0.002369,1.1e-06,0.001778,2.74e-06,0
0.987,0.011314,0.001504,8e-07,0.000523,3.04e-06,0
0.998,0.0003207,0.001724,1.3e-06,5.585e-05,3.16e-06,0
0.997,0.000674,0.002106,1.43e-06,5.645e-05,5.25e-06,0
0.993,0.005024,0.001494,1.25e-06,2.64e-05,2.86e-06,0
0.9854,0.014046,0.0007825,6.6e-07,4.99e-05,1.01e-05,0
0.9917,0.0001112,0.008286,5.335e-05,8.6e-06,2.26e-06,0
0.998,3.64e-05,0.001549,0.0002575,1.1e-06,5.6e-06,0
0.9995,5.484e-05,0.000215,6.396e-05,1.4e-06,1.806e-05,0
0.999,0.0007553,0.0001528,1.3e-06,4.9e-06,1.04e-05,0
0.9985,0.001315,0.0001953,2.15e-06,2.5e-06,7.2e-06,0
0.999,0.0005918,0.0005894,1.3e-06,3.5e-06,6.6e-06,0
0.999,0.0003445,0.0003605,2.8e-06,4.23e-06,6.44e-06,0
0.999,0.0007677,0.0001906,1.5e-06,2.11e-05,5.07e-06,0
0.9995,0.0002553,5.76e-05,5.84e-06,4.2e-06,9.6e-06,0
0.999,0.0001962,0.0004642,1.46e-05,2.5e-06,1.395e-05,0
0.999,6.795e-05,0.0004265,6.2e-05,3e-06,1.615e-05,0
0.996,0.001614,0.001936,5.7e-06,2.46e-05,2.86e-06,0
0.999,0.0001429,0.0002778,7.7e-05,2e-06,1.067e-05,0
0.9966,0.00316,5.91e-05,2.617e-05,1.16e-05,5.96e-06,0
