class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.905,1.06e-05,0.0912,0.00011885,0.003601,0.000386,0
0.8945,3e-05,0.09595,2.73e-05,0.00953,7.8e-05,0
0.259,1.07e-05,0.06046,8.3e-06,0.6797,0.000978,4
0.4087,0.000248,0.08405,4.65e-06,0.507,7.755e-05,4
0.2346,0.0005093,0.001727,1.25e-06,0.763,6.014e-05,4
0.9814,0.0001283,0.0017185,1.55e-06,0.013985,0.00239,0
0.964,6.27e-05,0.00284,1.61e-05,0.01999,0.01323,0
0.9355,4.506e-05,0.01177,3.636e-05,0.0411,0.01122,0
0.4695,6.8e-05,0.0008183,0.00010526,0.003918,0.526,5
0.9473,0.04752,3.9e-05,9.6e-06,0.000533,0.004932,0
0.878,0.09735,5.5e-06,9.4e-06,0.0003147,0.02443,0
0.9375,0.0612,0.0007677,7.2e-06,8.5e-06,0.0001212,0
0.892,0.1076,9.09e-05,3.73e-05,8.3e-07,0.0002534,0
0.832,0.1667,0.001295,2.307e-05,2.5e-06,3.73e-05,0
0.9326,0.05304,0.01429,4.8e-05,3.46e-06,3.284e-05,0
0.9194,0.08026,0.0001436,6.44e-06,2.396e-05,0.0001669,0
0.979,0.02063,0.0001912,4.05e-06,4.095e-05,2.426e-05,0
0.995,0.004818,1.323e-05,4.8e-06,4.65e-06,7.796e-05,0
0.992,0.00801,4.57e-05,6.1e-06,1.454e-05,6.39e-05,0
0.995,0.003328,0.001366,0.0001075,8.3e-07,0.000363,0
0.977,0.02257,0.0007854,1.353e-05,8.3e-07,3.946e-05,0
0.9395,0.06003,0.0003877,1.204e-05,1.3e-06,0.0001571,0
0.7524,0.1737,0.05627,7.4e-06,1.37e-05,0.01756,0
0.6787,0.2993,0.004948,7.4e-06,4.1e-06,0.01688,0
0.8394,0.1389,0.002792,3.13e-05,7e-07,0.01898,0
0.488,0.3108,0.006565,0.00205,1.4e-06,0.1925,0
0.856,0.02365,0.0008197,0.0003865,1.3e-06,0.11926,0
0.8887,0.006683,0.0002146,0.0001576,1.55e-06,0.1042,0
0.9097,0.001312,2.885e-05,7.42e-05,1.03e-05,0.089,0
0.558,0.000358,1.23e-05,0.0003352,9.1e-06,0.4414,0
0.0742,0.0002128,7e-07,0.0004144,7.33e-06,0.9253,5
0.02959,3.79e-05,6.6e-07,5.305e-05,5.59e-05,0.97,5
0.013855,1.67e-06,1.67e-06,0.0001657,2.85e-05,0.9863,5
0.03003,3.64e-06,2.89e-05,9.98e-05,4.12e-05,0.969,5
0.5464,0.0001516,0.0001509,5.25e-06,0.000279,0.453,0
0.766,2.37e-05,0.00496,3.463e-05,0.0004036,0.2283,0
0.9077,8.523e-05,0.0452,3.36e-05,0.009605,0.03766,0
0.9033,0.0001657,0.03134,5.66e-05,0.003092,0.06186,0
0.5967,0.0001169,0.007004,5.46e-05,0.004227,0.392,0
0.913,0.000262,0.01305,3.8e-05,0.002165,0.0714,0
0.8022,0.0004873,0.01675,5.09e-05,0.001122,0.179,0
0.682,3.52e-05,0.003094,6.4e-05,0.0003977,0.3142,0
0.7026,7.93e-05,0.0006847,3.03e-05,0.0001626,0.2961,0
0.86,0.0017395,0.005585,2.366e-05,0.0001255,0.1326,0
0.926,0.008354,0.02321,6.324e-05,7.963e-05,0.0429,0
0.7383,0.002481,0.0002434,4.64e-05,2.825e-05,0.2588,0
0.2756,0.000197,4.9e-06,8.81e-05,1.54e-05,0.7236,5
0.0739,2.825e-05,2.52e-05,0.000326,7.5e-06,0.9253,5
0.651,0.00081,0.005783,0.0008082,4.68e-05,0.3418,0
0.411,0.0005918,0.02231,0.001464,3.13e-05,0.565,5
0.3152,0.000703,0.05844,0.003332,1.8e-05,0.622,5
0.4487,0.00395,0.02164,0.0009007,3.004e-05,0.5244,5
0.451,0.002304,0.02402,0.0001372,6.586e-05,0.5225,5
0.3276,0.002703,0.001104,8.637e-05,0.000249,0.668,5
0.5547,0.001419,0.0003767,1.9e-05,0.003244,0.4397,0
0.441,0.000985,0.000731,7.194e-05,0.0005283,0.557,5
0.542,0.002796,0.0002878,0.0001458,0.0002112,0.4546,0
0.4788,0.001011,0.0003772,0.000289,5.025e-05,0.5195,5
0.04938,3.7e-06,6.77e-05,0.0001061,2.05e-05,0.95,5
0.01842,2.07e-05,0.002596,6.45e-05,0.0003934,0.9785,5
0.01432,2.86e-05,0.002495,0.0002321,0.003368,0.9795,5
0.0446,1.657e-05,0.00552,0.0005274,0.02052,0.929,5
0.04434,4.685e-05,0.012054,0.0001421,0.07465,0.869,5
0.0961,2.36e-05,0.00462,5.29e-05,0.2869,0.6123,5
0.049,3.96e-05,0.001299,3e-05,0.0805,0.869,5
0.05032,1.64e-05,2.47e-05,3.207e-05,0.0132,0.9365,5
0.0313,1.67e-06,9.24e-06,0.00010765,0.00139,0.967,5
0.03464,1.6e-06,5.96e-06,9.85e-05,8.744e-05,0.9653,5
0.12256,4.35e-06,8.1e-06,8.92e-05,3.13e-05,0.8774,5
0.1628,2.15e-06,8.2e-06,0.0001948,4.71e-05,0.837,5
0.07635,1.97e-06,1.6e-06,0.001477,2.295e-05,0.9224,5
0.396,6.14e-06,5.8e-06,0.002434,5.8e-06,0.6016,5
0.1931,1.365e-05,0.0001435,0.0708,3.34e-06,0.7363,5
0.1617,4.76e-05,0.000505,0.03302,2.1e-06,0.804,5
0.4548,0.0007153,2.74e-06,2.91e-05,6.98e-05,0.544,5
0.9795,0.0004807,0.0002828,0.00010777,1.013e-05,0.01962,0
0.2854,0.00956,8.5e-05,3.8e-05,4.125e-05,0.7046,5
0.1344,0.005054,4.69e-05,2.16e-05,5.01e-05,0.8604,5
0.0366,3.034e-05,3.16e-06,2.396e-05,0.0009246,0.9624,5
0.02023,9.155e-05,2.056e-05,6.04e-05,0.000612,0.979,5
0.4243,0.5757,7.3e-06,8.7e-06,2.635e-05,0.0001329,1
0.392,0.6074,1.22e-05,4e-06,8.25e-05,0.00010574,1
0.065,0.935,7.85e-05,4e-07,7.75e-05,4.77e-06,1
0.0902,0.909,0.000782,1.5e-06,0.00021,4e-06,1
0.3296,0.667,0.003122,8.7e-06,2.48e-05,1.01e-05,1
0.3938,0.597,0.00881,2.65e-05,6.56e-06,4.11e-05,1
0.2937,0.7007,0.005592,2.46e-05,8e-06,7.9e-06,1
0.1257,0.7886,0.0856,4.2e-05,1.85e-06,4.7e-06,1
0.6646,0.1765,0.1592,9.763e-05,3.2e-06,5.4e-06,0
0.8354,0.1426,0.02208,7.5e-06,2.1e-06,1.4e-05,0
0.03308,3.6e-06,7.57e-06,5.69e-05,1.144e-05,0.967,5
0.2576,2.47e-05,2.134e-05,1.82e-05,5.32e-05,0.742,5
0.05917,1.8e-06,6.51e-05,1.335e-05,0.001133,0.9395,5
0.0713,1.85e-06,1.75e-05,5.144e-05,0.0001494,0.928,5
0.03607,9.5e-07,4.47e-05,0.0002937,8.583e-05,0.9634,5
0.0522,1.85e-06,3.76e-06,0.0002816,4.554e-05,0.9478,5
0.04535,1.01e-05,7e-07,0.0001694,1.53e-05,0.9546,5
0.0996,0.0002222,9.48e-05,0.003359,8.17e-06,0.8965,5
0.3508,0.2546,0.03087,0.085,1.603e-05,0.2786,0
0.1113,0.3357,0.5347,0.00707,1.067e-05,0.01126,2
0.0552,0.00825,0.923,0.0006266,3.4e-05,0.01322,2
0.07745,0.004375,0.916,0.0003202,6.2e-06,0.001518,2
0.05673,0.0017,0.9214,0.0002575,8.065e-05,0.01956,2
0.05118,0.00423,0.9375,0.0001664,1.854e-05,0.00673,2
0.0745,0.004986,0.907,0.000138,3.38e-05,0.01306,2
0.1138,0.01343,0.8496,0.0001204,3.743e-05,0.02289,2
0.0991,0.03406,0.821,0.0001127,0.0001006,0.0462,2
0.3972,0.127,0.10236,3.386e-05,0.000801,0.3728,0
0.00943,0.0001631,0.000329,5.907e-05,0.00209,0.988,5
0.01506,7.826e-05,1.633e-05,3.61e-05,0.001312,0.984,5
0.02109,0.000231,0.0002161,7.534e-05,0.001204,0.977,5
0.1385,0.000624,4.345e-05,7.4e-06,0.0022,0.859,5
