class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.99,0.00697,0.002693,1.75e-05,3.04e-06,4.48e-05,0
0.994,0.00488,0.0002191,0.0001471,5e-07,0.0001239,0
0.9985,0.0010195,7.03e-06,0.0001764,2.4e-07,0.0003817,0
0.9995,0.0001248,1.41e-05,0.0001476,3e-07,0.0006347,0
0.9746,0.0001961,3.04e-06,0.000236,4.4e-06,0.02495,0
0.919,0.000297,1.85e-06,0.000536,2.74e-06,0.08026,0
0.897,0.0005903,2e-06,0.000605,3.4e-06,0.10187,0
0.856,0.0001589,1.97e-06,0.0008335,4.9e-06,0.1431,0
0.5044,5.87e-05,1.9e-06,0.001243,1.41e-05,0.4944,0
0.815,8.47e-05,6.26e-06,0.0004413,1.19e-05,0.1848,0
0.959,0.0001844,2.89e-05,0.0003688,2.14e-05,0.04028,0
0.9863,0.001709,0.0001639,6.413e-05,4.53e-06,0.01177,0
0.995,0.00332,0.0001207,4.66e-05,1.85e-06,0.0012865,0
0.9863,0.01294,0.0001512,1.764e-05,1.4e-06,0.000996,0
0.9595,0.04,0.00067,1.794e-05,6.5e-06,6.217e-05,0
0.9224,0.07513,0.002058,2.18e-05,1.08e-05,9.48e-05,0
0.9824,0.01497,0.00257,1.11e-05,4.53e-06,6.46e-05,0
0.9697,0.02725,0.003258,8.34e-06,4.35e-06,4.894e-05,0
0.997,0.001305,0.001055,1.127e-05,1.55e-06,0.0001951,0
0.998,0.001235,5.347e-05,1.335e-05,1.1e-06,0.000605,0
0.9736,0.00836,8.863e-05,2.01e-05,8e-07,0.01837,0
0.9883,0.005253,1.794e-05,4.25e-05,3.6e-07,0.00702,0
0.9673,0.001825,1.866e-05,3.904e-05,1.13e-06,0.03108,0
0.9507,0.001625,5.9e-06,2.15e-05,2.44e-06,0.0477,0
0.9863,0.002401,4.9e-06,1.72e-05,2.44e-06,0.01137,0
0.9985,0.000663,4.95e-06,4.27e-05,8e-07,0.001087,0
0.9326,5.63e-05,0.0001528,8.196e-05,5.3e-06,0.0677,0
0.9844,0.0001053,0.0001459,4.93e-05,2.2e-06,0.0153,0
0.992,0.0005565,2.843e-05,0.00011593,2.4e-07,0.007103,0
0.993,0.000663,2.14e-05,9.507e-05,4e-07,0.006004,0
0.9863,0.001476,2.253e-05,2.927e-05,1.67e-06,0.011635,0
0.967,6.9e-06,0.001775,8.3e-06,0.0002599,0.03119,0
0.9883,3.16e-06,0.000595,9.06e-06,4.35e-05,0.010994,0
0.933,5.8e-06,0.0002017,8.2e-06,0.0002716,0.0664,0
0.998,3.16e-06,5.066e-05,5.8e-06,2.41e-05,0.002033,0
0.9995,3.6e-06,0.0004597,2.366e-05,1.335e-05,0.0004501,0
0.999,1.17e-05,0.0004752,8.94e-06,7.45e-06,0.0003192,0
0.997,0.0003045,0.0001662,2.5e-06,3.3e-06,0.002625,0
0.9966,0.0007915,1.425e-05,1.53e-05,1.4e-06,0.002783,0
0.9956,0.0004778,0.000128,6.14e-06,2.8e-06,0.003986,0
0.998,0.001495,0.0003164,2.09e-05,4.3e-06,0.0004208,0
0.997,0.00203,4.32e-05,7.71e-05,5.4e-07,0.001123,0
0.9956,0.002274,3.44e-05,0.000245,6e-07,0.002151,0
0.9014,0.09766,0.0001117,0.0001577,3.34e-06,0.0005083,0
0.3442,0.6553,2.754e-05,6.45e-05,5.4e-06,5.48e-05,1
0.742,0.257,0.0001858,2.13e-05,8.94e-06,2.53e-05,0
0.486,0.5137,0.0002286,1.11e-05,3.11e-05,7.7e-06,1
0.5127,0.4873,0.0002904,1.12e-05,3.34e-05,4.5e-06,0
0.7964,0.2034,0.0004811,1.39e-05,4.79e-05,5.8e-06,0
0.9155,0.08374,0.0001428,1.11e-05,0.0001307,0.0003612,0
0.9824,0.01264,2.89e-05,7.87e-06,2e-06,0.004784,0
0.979,0.0202,5.64e-05,1.43e-06,8.34e-06,0.0003629,0
0.8984,0.0995,0.0002398,2.4e-06,9.8e-06,0.001649,0
0.9395,0.06033,0.0002751,2.4e-06,2.56e-06,5.186e-05,0
0.985,0.014465,0.0007043,1.13e-06,5.8e-06,1.985e-05,0
0.9863,0.013695,0.0002959,2.44e-06,8.9e-06,9.66e-06,0
0.994,0.0051,0.0004363,2.5e-06,2.2e-06,7.01e-05,0
0.999,0.0001326,0.0003045,0.00010216,2.4e-07,1.27e-05,0
0.999,2.706e-05,1.603e-05,2.104e-05,9e-07,0.0004742,0
0.9995,2.94e-05,4.363e-05,4.84e-05,9.5e-07,0.0006022,0
0.9985,1.61e-05,0.0001284,4.18e-05,4e-07,0.0007863,0
