class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.656,0.002855,0.0001451,1.8e-06,0.3416,1.043e-05,0
0.897,0.01191,0.0001718,1.43e-06,0.0909,1.097e-05,0
0.978,0.006668,0.0004528,9.5e-07,0.01477,4.53e-06,0
0.9736,0.015526,0.0004456,3.6e-07,0.010284,9.7e-06,0
0.854,0.0436,0.002523,1.43e-06,0.0996,5.25e-06,0
0.8267,0.1713,0.0003731,3.7e-06,0.00117,7.2e-06,0
0.728,0.271,0.0001776,3.1e-06,0.000513,1.436e-05,0
0.7354,0.2642,0.0003512,4.6e-06,0.0002033,8.05e-06,0
0.527,0.4722,0.000839,7e-06,3.153e-05,3.34e-06,0
0.36,0.6396,0.0005155,6.1e-06,4.9e-05,3.34e-06,1
0.2932,0.706,0.0002327,4.23e-06,1.1e-05,2.3e-06,1
0.3748,0.625,0.0002086,7.4e-06,5.84e-06,4.35e-06,1
0.3198,0.68,0.0001562,1.323e-05,4.05e-06,3.2e-06,1
0.3005,0.699,0.0003493,1.2e-05,1.55e-05,1.7e-06,1
0.49,0.51,4.977e-05,1.1e-05,0.00011665,1.58e-05,1
0.5264,0.4736,4.977e-05,9.54e-06,0.000197,1.14e-05,0
0.756,0.2365,4.24e-05,1.87e-05,0.007645,2.93e-05,0
0.68,0.3176,1.84e-05,9.66e-06,0.002659,5.35e-05,0
0.9224,0.0657,9.08e-05,1.186e-05,0.01161,1.51e-05,0
0.6074,0.392,9.82e-05,1.574e-05,0.0001465,4.7e-06,0
0.958,0.04135,0.000144,4.8e-06,2.73e-05,4.23e-06,0
0.826,0.1738,8.655e-05,4.9e-06,6.557e-05,8.17e-06,0
0.8267,0.1693,0.004154,4.05e-06,0.0001295,1.25e-06,0
0.9585,0.04114,2.8e-06,4.5e-06,0.0002787,0.0001157,0
0.973,0.02629,1.46e-05,9.5e-07,0.0007668,3.24e-05,0
0.9775,0.02237,9.66e-06,1.67e-06,3.767e-05,6.16e-05,0
0.958,0.04193,3.5e-06,1.97e-06,3.284e-05,0.0002412,0
0.974,0.02481,6.3e-06,9e-07,1.544e-05,0.001049,0
0.9805,0.01807,1.41e-05,6.6e-07,2.07e-05,0.001139,0
0.9937,0.004963,2.44e-06,9e-07,0.0001196,0.001044,0
0.9717,0.02861,2.795e-05,1.55e-06,1.067e-05,2.706e-05,0
0.9526,0.04752,2.79e-05,1.01e-05,5e-07,0.00010896,0
0.6934,0.3064,0.0001131,1.556e-05,9e-07,2.04e-05,0
0.8384,0.161,0.0001053,2.91e-05,8e-07,7.4e-06,0
0.717,0.283,0.00010103,4.05e-05,1.2e-06,3.16e-06,0
0.4482,0.5513,0.0001675,0.00010437,2.74e-06,1.3e-06,1
0.5225,0.4773,0.000211,1.41e-05,2.795e-05,1.5e-06,0
0.718,0.2822,1.27e-05,1.615e-05,0.0001557,7.75e-06,0
0.429,0.571,1.18e-05,1.824e-05,2.67e-05,1.24e-05,1
0.7915,0.208,1.33e-05,5.9e-05,4.49e-05,2.97e-05,0
0.821,0.1787,4.65e-06,2.46e-05,0.0002052,0.0001702,0
0.6826,0.3176,5.88e-05,6.235e-05,1.734e-05,1.276e-05,0
0.714,0.2861,0.00011665,1.276e-05,0.0002801,2.32e-05,0
0.62,0.3774,0.001943,2.11e-05,0.0001163,4.05e-06,0
0.609,0.3906,0.0005794,5.07e-06,2.617e-05,7.14e-05,0
0.93,0.06946,0.0003874,2.5e-06,0.0001179,6.56e-05,0
0.738,0.2622,5.835e-05,3.4e-06,2.337e-05,0.0001097,0
0.987,0.01192,0.001014,7.75e-06,0.000173,0.0001824,0
0.995,0.003952,0.0004373,1.05e-05,4.035e-05,0.0001663,0
0.8784,0.00891,0.1126,9.906e-05,6.396e-05,4.68e-05,0
0.9365,0.02512,0.03802,9.47e-05,5.54e-06,1.99e-05,0
0.744,0.00602,0.2499,3.53e-05,8.76e-06,1.67e-05,0
0.6504,0.3032,0.04623,7.57e-06,4.46e-05,9.3e-06,0
0.9404,0.02446,0.03522,3.03e-05,1e-05,7.313e-05,0
0.958,0.02054,0.0218,1.12e-05,1.84e-05,3.856e-05,0
0.9927,0.00601,0.001538,1.43e-06,5.305e-05,2.843e-05,0
0.99,0.007603,0.001899,1.55e-06,3.89e-05,4.727e-05,0
0.995,0.003027,0.00169,9e-07,9.89e-05,2.074e-05,0
0.942,0.05756,7.063e-05,1.13e-06,9.66e-06,5.75e-05,0
0.8,0.2002,0.000137,1.7e-06,4.53e-06,9.567e-05,0
0.683,0.3164,1.19e-05,1.7e-06,5.746e-05,9.31e-05,0
0.702,0.2974,0.00068,6e-07,5.054e-05,3.475e-05,0
0.9,0.0994,0.0002128,5.4e-07,0.0002513,3.27e-05,0
0.8584,0.139,0.000597,4e-07,0.001518,9e-06,0
0.744,0.2474,0.000611,4e-07,0.00758,1.585e-05,0
0.9463,0.02444,8.446e-05,3e-07,0.02905,6.55e-05,0
0.5337,0.02025,2.253e-05,8e-07,0.4458,0.000219,0
0.816,0.002024,4.13e-05,5.4e-07,0.1816,0.0004206,0
0.72,0.0776,0.0001106,8.3e-07,0.2019,8.38e-05,0
0.825,0.0903,0.0002186,8.3e-07,0.08417,3.13e-05,0
0.922,0.0489,0.0001638,3.04e-06,0.02934,1.127e-05,0
0.9614,0.0316,1.81e-05,1.97e-06,0.006786,5.805e-05,0
0.9385,0.05313,1.57e-05,1.55e-06,0.008644,3.165e-05,0
0.938,0.0467,1.35e-05,1.43e-06,0.015305,6.545e-05,0
0.942,0.05646,0.0001656,2.7e-06,0.001444,2.26e-06,0
0.966,0.03293,0.0004818,1.43e-06,0.00086,1.6e-06,0
0.8926,0.1048,0.002401,4.95e-06,8.38e-05,9.5e-07,0
0.7285,0.2686,0.002918,7e-06,3.606e-05,9e-07,0
0.957,0.04163,8.84e-05,1.2e-06,0.001377,6.74e-06,0
0.9585,0.03732,3.27e-05,6.6e-07,0.004044,4.37e-05,0
0.935,0.06366,3.17e-05,2.3e-06,0.0008698,1.49e-05,0
0.9473,0.0397,1.55e-05,8.4e-06,0.01328,3.386e-05,0
0.4915,0.209,2.927e-05,1.806e-05,0.2998,4.846e-05,0
0.2089,0.7593,5.955e-05,1.186e-05,0.0319,8.6e-06,1
0.3406,0.3647,6.706e-05,8.345e-05,0.2942,4.435e-05,1
0.05322,0.2272,0.0004752,4.92e-05,0.719,5.2e-06,4
0.05707,0.2402,0.0001388,6.676e-05,0.7026,1.81e-05,4
0.05573,0.02858,0.000164,1.84e-05,0.9155,5.6e-06,4
0.04108,0.01321,0.00052,1.216e-05,0.9453,1.5e-06,4
0.08826,0.01132,0.0002023,1.097e-05,0.9004,2.6e-06,4
0.48,0.03848,0.0001696,1.377e-05,0.4817,5.84e-06,4
0.4895,0.02841,7.29e-05,2.736e-05,0.482,1.085e-05,0
