class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.8657,0.0006433,2.3e-06,4.78e-05,1.4e-06,0.1338,0
0.969,0.001368,2e-06,9.614e-05,1.13e-06,0.0292,0
0.9917,0.000706,3.2e-06,7.44e-05,7e-07,0.00716,0
0.9897,0.0001182,3.8e-06,9.05e-05,5.9e-06,0.00975,0
0.9326,6.87e-05,3.3e-06,2.07e-05,1.264e-05,0.06744,0
0.8315,3.24e-05,4.4e-06,5.823e-05,3.79e-05,0.1682,0
0.88,3.403e-05,5.6e-06,0.0001966,1.25e-05,0.12006,0
0.969,0.0001551,5.66e-06,0.001435,1.4e-06,0.02893,0
0.983,0.0003798,3.16e-06,3.33e-05,3.5e-06,0.01646,0
0.9927,0.000612,2.74e-06,1.6e-05,7.6e-06,0.006065,0
0.9966,0.001286,3.76e-06,1.043e-05,3.1e-06,0.002602,0
0.9937,0.0006824,4.9e-06,9e-06,4e-06,0.005394,0
0.973,0.0006824,9.9e-06,3.34e-06,2.44e-06,0.02626,0
0.969,0.000624,6e-06,4.5e-06,2e-06,0.03024,0
0.9746,0.0007973,1.526e-05,4.53e-06,1.6e-06,0.02473,0
0.917,0.001121,2.14e-05,3.34e-06,3.76e-06,0.0818,0
0.9253,0.0032,2.98e-05,8.94e-06,2.3e-06,0.07135,0
0.9795,0.004597,1.23e-05,3.16e-06,2e-06,0.01598,0
0.984,0.0004416,9.95e-06,1.7e-06,3.04e-06,0.015526,0
0.9917,0.000348,9.06e-06,1.13e-06,9e-06,0.007545,0
0.9893,0.001285,5.5e-06,2e-06,4.53e-06,0.00931,0
0.9897,0.0002801,2.5e-06,2.5e-06,2.253e-05,0.009865,0
0.997,0.0003035,2.9e-06,3.8e-06,7.5e-06,0.002813,0
0.9966,0.0003452,1.5e-06,7.15e-06,1.585e-05,0.002974,0
0.998,0.0007577,2.1e-06,4.3e-06,1.365e-05,0.001581,0
0.997,0.001086,1.7e-06,4.05e-06,2.265e-05,0.001889,0
0.998,0.000735,1.4e-06,2.3e-06,6.83e-05,0.001524,0
