class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.9985,0.0003293,0.0009484,3e-07,1.06e-05,6.455e-05,0
0.9995,0.000162,0.000225,3.6e-07,5.36e-06,2.253e-05,0
0.9995,7.12e-05,0.0001886,5.4e-07,2.74e-06,4.566e-05,0
0.9995,0.0003252,0.0001428,5.4e-07,1.5e-06,4.86e-05,0
0.9995,5.174e-05,3.2e-05,1.1e-06,5.1e-06,0.000298,0
1.0,5.347e-05,0.0001166,3.46e-06,1.02e-05,4.69e-05,0
1.0,0.00011104,1.15e-05,1.02e-05,1.657e-05,0.00011885,0
0.997,0.002472,1.454e-05,4.31e-05,4.63e-05,3.225e-05,0
0.9995,0.0002627,2.813e-05,9.91e-05,2.44e-06,2.06e-05,0
0.999,0.0006533,1.19e-05,0.0001097,2.7e-05,0.0002129,0
0.997,0.00205,5.6e-06,4.1e-06,5.3e-05,0.000308,0
0.9966,0.00216,1.46e-05,8.2e-06,2.5e-06,0.0009685,0
0.9966,0.003143,5.49e-05,5.3e-06,1.3e-06,5.156e-05,0
0.9966,0.003399,2.575e-05,6.3e-06,1e-06,4.59e-05,0
0.9956,0.00422,3e-05,7.3e-06,9e-07,7.13e-05,0
0.9917,0.00814,2.265e-05,7.6e-06,1.1e-06,4.566e-05,0
0.9756,0.02397,3.165e-05,4.2e-06,1.4e-06,0.0001559,0
0.988,0.01213,2.974e-05,2.37e-05,1.1e-06,4.38e-05,0
0.9897,0.01014,2.19e-05,5.58e-05,2.3e-06,2.843e-05,0
0.944,0.0559,2.384e-05,0.0003033,1.7e-06,1.574e-05,0
0.928,0.07074,3.23e-05,0.00107,4.23e-06,8.34e-06,0
0.997,0.002825,1.15e-05,0.0002851,4.7e-06,8.17e-06,0
0.9976,0.00264,7.87e-06,0.0002025,1.27e-05,6.2e-06,0
0.9985,0.001521,1.38e-05,9.984e-05,1.45e-05,2.9e-06,0
0.9985,0.001123,3.767e-05,0.0001249,9.5e-06,1.9e-06,0
0.999,0.000861,8.9e-05,0.00010794,1.13e-05,9.5e-07,0
0.9995,0.000691,5.364e-05,9.09e-05,7.6e-06,1e-06,0
0.999,0.0002246,0.0001212,0.0004659,3.2e-06,1.13e-06,0
0.9995,0.0003736,0.000261,0.0001333,1.55e-06,5e-07,0
0.998,0.000705,7.23e-05,0.000985,2.1e-06,2.7e-06,0
0.9985,0.0001811,0.0002856,0.000792,1.734e-05,1.4e-06,0
0.999,2.885e-05,0.0002527,0.000517,2.59e-05,4.7e-06,0
0.994,4.804e-05,0.000952,0.004875,5.34e-05,4.95e-06,0
0.9595,9.364e-05,0.001046,0.03912,4.107e-05,1.14e-05,0
0.9893,3.934e-05,7.03e-05,0.01055,4.953e-05,0.0001147,0
0.999,0.0001662,7.516e-05,0.0007205,4.846e-05,1.38e-05,0
0.999,6.88e-05,5.35e-05,0.0002792,6.4e-06,2.88e-05,0
0.9995,0.0007715,1.764e-05,4.125e-05,5.5e-06,7.2e-06,0
0.997,0.002686,9.2e-06,6e-06,1.2e-06,6.46e-05,0
0.9995,0.0006967,2.605e-05,2.9e-06,1e-06,1.57e-05,0
0.9985,0.001019,8.83e-05,5.96e-06,5e-07,5.4e-06,0
1.0,0.000252,6.98e-05,9.4e-06,4e-07,5.25e-06,0
0.9995,0.0004506,5.317e-05,4.464e-05,1e-07,1.323e-05,0
0.9985,0.0014105,2.486e-05,1.17e-05,2e-07,3.75e-05,0
0.99,0.00921,8.64e-06,8e-06,1.85e-06,7.65e-05,0
0.998,0.001862,3.6e-06,7.1e-06,1.25e-06,0.0001093,0
0.991,0.00859,2.86e-06,4.095e-05,5.07e-06,1.33e-05,0
0.9976,0.002357,6.1e-06,0.0001581,3.2e-06,2.14e-05,0
0.9956,0.002232,0.001093,0.001094,3.67e-05,1e-06,0
0.995,0.001743,3.6e-05,0.00322,2.15e-05,1.085e-05,0
0.9937,0.006,5.9e-06,0.0002295,8.7e-06,2.34e-05,0
0.9087,0.0912,0.0001126,0.0001229,6.4e-06,2e-06,0
0.979,0.02048,0.0001314,8.553e-05,5.8e-06,1.6e-06,0
0.998,0.0008736,0.000456,1.73e-05,1.1e-06,1.3e-06,0
0.995,0.004326,0.00011736,3.46e-06,6e-07,1.013e-05,0
0.995,0.00447,1.59e-05,1.365e-05,8.3e-07,6.574e-05,0
