class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.579,0.0004873,1.55e-06,5e-06,4.47e-05,0.4204,0
0.7407,0.00029,2.74e-06,2.2e-06,0.0001515,0.259,0
0.797,0.001487,3.76e-06,1.1e-06,0.000869,0.2007,0
0.578,0.000355,1.5e-06,4.1e-06,0.00012094,0.4216,0
0.3733,0.001541,2.2e-06,1.25e-06,7.504e-05,0.625,5
0.514,0.0007153,6.56e-06,1.3e-06,4.13e-05,0.485,0
0.9805,0.002731,1.025e-05,1.9e-06,1.86e-05,0.01706,0
0.9795,0.000126,6.1e-06,2.784e-05,1.276e-05,0.01994,0
0.9937,0.001003,1.02e-05,4.2e-06,6.3e-06,0.005283,0
0.9663,8.98e-05,4.4e-06,3.04e-05,5e-06,0.03326,0
0.9727,0.001242,7.1e-06,2.91e-05,5e-06,0.02573,0
0.886,0.0003073,1.6e-06,0.00011873,1.13e-05,0.1131,0
0.9556,0.0008087,3.7e-06,3.46e-05,1.98e-05,0.04373,0
0.967,0.00385,2.44e-06,1.34e-05,9.85e-05,0.02937,0
0.977,0.005436,2.26e-06,9.4e-06,0.0001284,0.01752,0
0.975,0.01591,2.3e-06,4.35e-06,0.0006456,0.00868,0
0.945,0.009476,1.13e-06,5.3e-06,0.0004299,0.04547,0
0.8984,0.02411,2.3e-06,1.8e-06,0.000701,0.07623,0
0.9277,0.0232,2.5e-06,2.4e-06,0.000341,0.0485,0
0.9062,0.0896,4.4e-06,1.85e-06,0.0001157,0.00379,0
0.977,0.01442,1.85e-06,8.3e-07,0.0001024,0.0082,0
0.982,0.01439,3.4e-06,7e-07,1.866e-05,0.003983,0
0.978,0.00843,3.7e-06,1.25e-06,1.484e-05,0.01381,0
0.986,0.001521,2.74e-06,1.5e-06,1.395e-05,0.01284,0
0.983,0.001501,3.3e-06,1.9e-06,1.675e-05,0.01561,0
0.985,0.00869,4.77e-06,5e-07,7.755e-05,0.006214,0
0.921,0.00272,3.6e-06,3.93e-06,1.46e-05,0.0766,0
0.8335,0.005398,4.9e-06,2e-06,2.843e-05,0.1611,0
0.264,0.01561,4e-06,6.44e-06,4.596e-05,0.72,5
0.1382,0.001918,1.4e-06,7.1e-06,4.953e-05,0.86,5
0.1056,0.0001953,8.3e-07,1.454e-05,1.276e-05,0.894,5
0.0581,0.002409,8.3e-07,1.08e-05,1.967e-05,0.9395,5
0.04126,0.000981,6.6e-07,4.65e-06,1.53e-05,0.958,5
0.083,0.00812,8e-07,4.3e-06,4.42e-05,0.908,5
0.1569,0.011566,1.4e-06,3.04e-06,9.75e-05,0.8315,5
0.597,0.0563,3.16e-06,4.7e-06,0.0001316,0.3462,0
0.1437,0.01912,9e-07,5.6e-06,5.64e-05,0.8374,5
0.4912,0.01959,1.4e-06,7.45e-06,2.77e-05,0.489,0
0.2225,0.000956,6e-07,8.64e-06,1.9e-05,0.7764,5
0.1539,0.000928,5.4e-07,1e-05,1.13e-05,0.845,5
0.4854,0.00639,1.25e-06,1.097e-05,1.08e-05,0.5083,5
0.4846,0.00919,1.7e-06,4.62e-05,4.2e-06,0.506,5
0.3572,0.006195,1.5e-06,3.86e-05,5.4e-06,0.6367,5
0.3037,0.02472,3.5e-06,2.24e-05,6.74e-06,0.6714,5
0.1026,0.001183,1.13e-06,4.19e-05,2.2e-06,0.8965,5
0.2369,0.01582,1.85e-06,3.5e-05,1.55e-05,0.747,5
0.3162,0.00352,8.3e-07,1.21e-05,1.19e-05,0.6797,5
0.441,0.003765,8.3e-07,1.013e-05,1.854e-05,0.555,5
0.1753,0.001148,6.6e-07,8.46e-06,9.66e-06,0.8237,5
0.527,0.000499,1.6e-06,1.6e-06,6.61e-05,0.4724,0
0.6284,0.000526,1.85e-06,1.67e-06,6.48e-05,0.3708,0
