class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.1559,0.2888,0.5547,1.72e-05,2.617e-05,0.0002534,2
0.913,0.05215,0.0232,2.1e-06,0.003725,0.007317,0
0.8164,0.04077,0.1097,4.3e-06,0.00699,0.02618,0
0.7744,0.04306,0.1378,4.77e-06,0.03372,0.01156,0
0.901,0.01875,0.008,1.13e-06,0.05325,0.01869,0
0.9263,0.00801,0.001378,3.6e-07,0.06183,0.002514,0
0.86,0.010864,0.03424,8e-07,0.09406,0.000846,0
0.8315,0.0723,0.000154,3.76e-06,0.0946,0.001508,0
0.9595,0.02225,0.000961,8.3e-07,0.01732,0.0002103,0
0.8843,0.013695,0.03003,1.25e-06,0.07184,5.156e-05,0
0.9565,0.0175,0.002247,4e-07,0.02332,5.937e-05,0
0.8516,0.02365,0.010704,8e-07,0.1139,5.76e-05,0
0.925,0.00303,0.00085,1e-07,0.0707,0.0004008,0
0.926,0.0011635,4.01e-05,2e-07,0.07153,0.001151,0
0.9785,0.000598,8e-06,5e-07,0.00605,0.0147,0
0.9756,0.0002316,5.96e-05,1.1e-06,0.01338,0.011185,0
0.947,4.23e-05,4.023e-05,3.34e-06,0.01616,0.0373,0
0.964,5.114e-05,0.0002933,2e-06,0.003222,0.03287,0
0.819,1.013e-05,0.0002068,3.28e-05,0.002407,0.1788,0
0.803,2.193e-05,0.0003412,2.66e-05,0.001163,0.1953,0
0.259,8.05e-06,3.69e-05,3.135e-05,4.48e-05,0.741,5
0.519,0.00010896,0.000628,1.93e-05,0.0001835,0.4797,0
0.6875,0.000312,0.003592,0.0001416,4.56e-05,0.3086,0
0.932,0.00189,0.0632,1.127e-05,0.0002083,0.002361,0
0.8994,0.000134,0.05557,4.554e-05,0.0002234,0.0447,0
0.9565,5.823e-05,0.007812,5.84e-06,0.005856,0.0293,0
0.7544,0.00372,0.2274,1.395e-05,0.00010777,0.01464,0
0.7646,0.03568,0.1946,5.3e-06,7.52e-05,0.005547,0
0.8423,0.010056,0.04013,8.5e-06,0.0001298,0.1077,0
0.593,0.0009537,0.03406,2.77e-05,0.00291,0.3694,0
0.614,0.002052,0.2098,4.464e-05,0.002422,0.1719,0
0.1093,6.783e-05,0.0024,2.587e-05,0.0065,0.8813,5
0.322,0.00462,0.6685,1.943e-05,0.001771,0.003296,2
0.4602,0.001342,0.5254,1.77e-05,0.004818,0.00794,2
0.4705,0.002718,0.52,1.746e-05,0.0002775,0.006897,2
0.3499,0.000493,0.646,2.77e-05,0.00010294,0.00374,2
0.2524,0.002314,0.745,1.51e-05,4.977e-05,0.0001322,2
0.391,0.0003934,0.608,4.66e-05,2.396e-05,0.0002352,2
0.3503,0.000805,0.6484,4.85e-05,2.867e-05,0.00010073,2
0.4038,0.0003486,0.5957,3.123e-05,9.15e-05,0.000226,2
0.1906,0.000878,0.8086,2.1e-05,6.57e-05,3.153e-05,2
0.162,0.0003264,0.8374,1.47e-05,0.00010127,3.77e-05,2
0.2115,0.000646,0.7876,2.17e-05,5.716e-05,2.503e-05,2
0.1048,0.0003796,0.895,1.335e-05,4.21e-05,1.407e-05,2
0.2473,0.000858,0.7515,1.93e-05,2.4e-05,2.19e-05,2
0.1447,0.005325,0.85,1.174e-05,6.77e-05,2.074e-05,2
0.2355,0.002893,0.7617,2.885e-05,1.35e-05,8.79e-05,2
0.469,0.013695,0.517,1.62e-05,2.39e-05,0.0001469,2
0.7197,0.0005827,0.2793,7.25e-05,4.9e-06,0.0002204,0
0.75,0.006115,0.2434,5.54e-05,1.377e-05,0.0002207,0
0.922,0.004017,0.07336,1.78e-05,8.94e-06,0.0008936,0
0.9326,0.001959,0.06213,2.16e-05,3.004e-05,0.003672,0
0.647,0.01264,0.3403,8.18e-05,4.1e-06,0.0002842,0
0.5454,0.02815,0.426,4.55e-05,1.35e-05,0.0001849,0
0.4753,0.00871,0.5156,2.843e-05,2.19e-05,0.0001003,2
0.597,0.03784,0.365,1.395e-05,5.704e-05,3.03e-05,0
0.1188,0.852,0.02899,2.056e-05,3.46e-06,7.6e-06,1
0.03058,0.059,0.91,7.993e-05,2.15e-06,1.16e-05,2
0.1115,0.36,0.5283,3.034e-05,6.9e-06,1.216e-05,2
0.00848,0.10706,0.8843,6.05e-05,3.7e-06,6.4e-06,2
0.01553,0.0375,0.947,8.72e-05,2.74e-06,2.1e-06,2
0.00515,0.07825,0.917,0.00010836,2.3e-06,2.1e-06,2
0.00808,0.01967,0.972,0.0001855,1.1e-06,4.53e-06,2
0.01103,0.01493,0.9736,0.0001917,6e-07,3.6e-06,2
0.04108,0.003294,0.9556,0.0001706,1.13e-06,4.77e-06,2
0.03806,0.004963,0.957,0.000296,1e-06,5.54e-06,2
0.03275,0.00872,0.9585,5.496e-05,3.46e-06,2.9e-06,2
0.0397,0.002092,0.958,0.0002248,3.6e-06,5.84e-06,2
0.0252,0.007183,0.9673,0.0002623,6.6e-07,4.53e-06,2
0.07666,0.007133,0.9155,0.0004342,1.25e-06,6.56e-06,2
0.08624,0.001997,0.911,0.00066,2.86e-06,2.47e-05,2
0.1743,0.0057,0.82,0.0001473,3.64e-06,1.61e-05,2
0.1959,0.003075,0.801,8.893e-05,3.135e-05,0.00010985,2
0.1453,0.01791,0.836,0.00056,1.02e-05,0.0002162,2
0.4036,0.01264,0.5825,0.0003738,2.86e-05,0.0003872,2
0.6855,0.02017,0.2937,9.24e-05,0.000257,0.0002632,0
0.368,0.04495,0.5864,2.13e-05,7.37e-05,7.54e-05,2
0.504,0.00132,0.4941,1.7e-05,0.0001334,0.0001377,0
0.602,0.00463,0.393,1.556e-05,7.27e-05,0.000305,0
0.3416,0.008156,0.6504,1.323e-05,7.5e-05,3.53e-05,2
0.3257,0.0048,0.67,2.49e-05,1.65e-05,2.53e-05,2
0.2483,0.01709,0.7344,1.884e-05,2.06e-05,4.08e-05,2
0.1061,0.0381,0.856,2.01e-05,2.056e-05,3.237e-05,2
0.12164,0.0403,0.838,1.9e-05,4.23e-05,4.053e-05,2
0.1763,0.1609,0.663,1.067e-05,7.4e-05,3.51e-05,2
0.02272,0.3591,0.618,4.4e-06,5.245e-05,1.013e-05,2
0.03717,0.354,0.609,6.5e-06,3.576e-05,1.836e-05,2
0.00592,0.4563,0.5376,3.93e-06,7.26e-05,6.56e-06,2
0.0179,0.1575,0.8247,7.03e-06,5.58e-05,1.86e-05,2
0.04877,0.01843,0.9326,2.86e-06,0.0001985,2.81e-05,2
0.1537,0.003267,0.843,4.65e-06,0.0004003,7.546e-05,2
0.3696,0.002594,0.6265,1.174e-05,0.001344,0.0001632,2
0.2225,0.00226,0.7744,7.75e-06,0.0003052,6.753e-05,2
0.01862,0.01567,0.9653,7.3e-06,4.91e-05,5.07e-06,2
0.0216,0.005547,0.9727,8.4e-06,0.0001837,9.54e-06,2
0.02742,0.01794,0.9546,1.76e-05,0.0001404,1.56e-05,2
0.0354,0.02219,0.9424,1.055e-05,0.0001884,1.67e-05,2
0.02652,0.02432,0.949,1.43e-05,4.24e-05,5.54e-06,2
0.0216,0.001099,0.9775,2.98e-05,2.086e-05,7.87e-06,2
0.009926,0.0039,0.9863,2.19e-05,1.407e-05,8.94e-06,2
