class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.02034,1.3e-06,0.0001286,0.002224,5.6e-06,0.9775,5
0.03235,6.6e-06,1.377e-05,5.04e-05,4.9e-06,0.968,5
0.0455,2.32e-05,0.0001663,0.000982,1e-06,0.9536,5
0.04218,7.45e-06,0.000753,0.000979,2e-06,0.9556,5
0.1387,2.74e-05,0.000506,0.0001286,3.1e-06,0.861,5
0.11005,9.26e-05,2.64e-05,1.1e-05,3.3e-06,0.8896,5
0.1624,0.0003593,2.89e-05,3.6e-05,1.6e-06,0.8374,5
0.835,0.001465,2.486e-05,3.153e-05,1.9e-06,0.1637,0
0.876,0.0003586,8.42e-05,5.186e-05,1.8e-06,0.1237,0
0.957,0.0005083,9.584e-05,7.34e-05,2.2e-06,0.04205,0
0.6553,0.0004468,2.545e-05,0.2483,2.4e-07,0.09607,0
0.319,3.58e-05,5.84e-05,0.229,4e-07,0.4517,5
0.803,0.0001312,0.0004983,0.10724,2e-07,0.0892,0
0.8784,5.364e-05,0.000536,0.03064,3e-07,0.09064,0
0.0111,2.1e-06,0.0002025,0.953,2e-07,0.03534,3
0.4124,1.3e-05,0.0004973,0.5615,2e-07,0.02554,3
0.06726,9.06e-06,0.0001754,0.8843,2.4e-07,0.04816,3
0.1973,2.193e-05,6.384e-05,0.7686,3e-07,0.03403,3
0.8887,4.226e-05,0.000116,0.0864,3e-07,0.02481,0
0.7827,0.0001167,3.284e-05,0.1836,4e-07,0.03363,0
0.934,0.0001965,2.5e-06,4.786e-05,3.2e-06,0.0651,0
0.841,0.000359,3.8e-06,2.86e-05,8e-06,0.1587,0
0.9575,0.000135,3.76e-06,1.85e-06,0.0001503,0.04193,0
0.2466,1.07e-05,3.5e-06,0.0001606,2.16e-05,0.753,5
0.6133,9.87e-05,6.1e-06,6.8e-06,1.18e-05,0.3867,0
0.495,1.81e-05,6.75e-05,1.03e-05,2.897e-05,0.505,5
0.276,1.05e-05,1.085e-05,2.784e-05,7.6e-06,0.724,5
0.5728,6.41e-05,3.36e-05,3.58e-05,3.64e-06,0.4272,0
0.9673,3.3e-05,4.67e-05,7.91e-05,1.4e-06,0.03226,0
0.739,2.33e-05,0.00010806,0.000387,7.7e-06,0.2605,0
0.838,8.91e-05,2.73e-05,0.002333,1e-06,0.1598,0
0.4392,4.95e-06,1.11e-05,0.001336,5.3e-06,0.5596,5
0.545,7.4e-06,8.17e-06,0.0018,3e-06,0.4534,0
0.414,3.49e-05,1.7e-06,0.0001943,5.54e-06,0.586,5
0.5596,4.7e-06,0.0001262,0.012634,2.7e-06,0.4277,0
0.3962,6.3e-06,0.0002111,0.1027,2.3e-06,0.501,5
0.2103,2.3e-06,7.904e-05,0.1022,3.76e-06,0.687,5
0.06995,1.5e-06,6.086e-05,0.0528,3.76e-06,0.8774,5
0.19,2.1e-06,1.38e-05,0.006805,4.8e-06,0.803,5
0.0893,1.1e-06,0.0001104,0.412,4.9e-06,0.499,5
0.126,6.6e-07,3.326e-05,0.023,1.127e-05,0.851,5
0.1346,7e-07,2.563e-05,0.00745,1.14e-05,0.858,5
0.5684,4.53e-06,1.87e-05,0.05728,7.87e-06,0.3745,0
0.2218,5.4e-06,5.3e-06,0.01008,6.9e-06,0.7686,5
0.747,3.8e-06,3.356e-05,0.00814,3.5e-06,0.2445,0
0.3542,5e-06,1.615e-05,0.001718,3.64e-06,0.644,5
0.4663,4e-06,4.464e-05,0.01358,2.56e-06,0.52,5
0.495,1.013e-05,1.913e-05,0.00405,1.4e-06,0.501,5
0.5654,3.64e-06,0.0002978,0.0112,2.3e-06,0.4233,0
0.6396,0.00010663,2.074e-05,3.654e-05,1.5e-06,0.3604,0
0.183,1.14e-05,6.8e-06,0.0001128,2.7e-06,0.817,5
0.397,7.2e-06,2.116e-05,7.117e-05,7.15e-06,0.603,5
0.2012,4.4e-06,1.407e-05,0.0004108,2.3e-06,0.799,5
0.5566,1.544e-05,1.92e-05,0.0001944,2.7e-06,0.4436,0
0.5254,3.064e-05,8.1e-06,8.61e-05,1.85e-06,0.4746,0
0.0432,4.5e-06,1.94e-05,0.02367,2.2e-06,0.9326,5
0.1254,5.66e-06,1.78e-05,0.04486,2.4e-06,0.83,5
0.1897,4.2e-06,9.36e-06,0.009125,5.5e-06,0.8013,5
0.1256,7.03e-06,8.64e-06,0.02637,2e-06,0.848,5
0.06143,1.02e-05,1.07e-05,0.0201,1.97e-06,0.9185,5
0.0962,2.05e-05,8.76e-06,0.086,2.3e-06,0.818,5
0.0978,7.3e-06,5e-06,0.003468,8.4e-06,0.899,5
0.01012,5.54e-06,0.0001037,0.535,2.8e-06,0.4543,3
0.07086,2.8e-06,5.275e-05,0.157,7e-06,0.7725,5
0.0484,7e-07,2.16e-05,0.02429,3.01e-05,0.9272,5
0.2162,6.6e-07,1.17e-05,0.002172,0.0001416,0.7817,5
0.2361,9e-07,1.293e-05,0.001516,5.55e-05,0.7627,5
0.2069,6e-07,7.88e-05,0.003239,8.625e-05,0.79,5
0.1774,7e-07,0.0001065,0.00204,0.0003173,0.8203,5
0.786,4.2e-06,0.0001664,0.0003085,0.0006766,0.2125,0
0.824,1.97e-06,0.0003676,0.001695,0.0002401,0.1735,0
0.2264,5.07e-06,8.62e-05,0.004642,0.000766,0.7686,5
0.3345,5.5e-06,8.9e-06,7.814e-05,0.000725,0.665,5
0.6084,9.8e-06,1.04e-05,0.000551,7.49e-05,0.391,0
0.3171,8.4e-06,8.34e-06,0.001382,9.83e-06,0.6816,5
0.322,5.36e-06,2.73e-05,0.00977,4.7e-06,0.6685,5
0.3484,4.23e-06,9.316e-05,0.01872,5.9e-06,0.6333,5
0.561,1.42e-05,4.97e-05,0.006943,2.7e-06,0.432,0
0.1733,1.54e-05,5.06e-05,0.02791,1e-06,0.799,5
0.3499,6.884e-05,1.71e-05,0.00694,8e-07,0.643,5
0.1693,0.0005507,7.03e-06,9.423e-05,4.2e-06,0.83,5
0.4119,0.0001139,9.5e-06,0.0003793,6.3e-06,0.588,5
0.3718,0.0001453,2.56e-06,3.59e-05,2.95e-05,0.628,5
0.4,2.67e-05,2.8e-06,0.0001906,9.36e-06,0.6,5
0.295,0.0003345,1e-06,1.7e-06,0.0002123,0.7046,5
0.1931,4.935e-05,1.43e-06,2.86e-06,0.00010914,0.8066,5
0.4155,0.0001695,4e-06,7.9e-06,8.3e-06,0.584,5
0.4185,0.000294,3.04e-06,3e-06,4.78e-05,0.581,5
0.1434,1.913e-05,3.34e-06,0.001338,2.86e-06,0.855,5
0.09265,0.0001109,4e-06,2.104e-05,9.32e-05,0.907,5
0.1587,0.0001365,3.64e-06,6.51e-05,1.7e-05,0.8413,5
