class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.9873,0.006794,1.186e-05,3e-07,1.17e-05,0.005676,0
0.9688,0.004494,1.156e-05,3.6e-07,2.56e-05,0.02628,0
0.9883,0.00196,1.943e-05,3.6e-07,1.01e-05,0.00993,0
0.9873,0.0008707,2.396e-05,8.3e-07,1.26e-05,0.012184,0
0.9824,0.00452,6.56e-06,1.13e-06,9.95e-06,0.012856,0
0.9907,0.00548,3.46e-06,2.56e-06,5.2e-06,0.00391,0
0.986,0.01084,4.5e-06,7.33e-06,8.3e-07,0.003023,0
0.9824,0.010735,7.03e-06,1.07e-05,1.6e-06,0.00704,0
0.981,0.008224,3e-06,1.657e-05,2.44e-06,0.01102,0
0.947,0.004025,3.2e-06,4.23e-06,1.055e-05,0.04892,0
0.8394,0.004856,7.03e-06,2.6e-06,2.18e-05,0.1555,0
0.8965,0.001128,6.85e-06,1.6e-06,1.92e-05,0.1023,0
0.1646,6.783e-05,2.9e-06,2.3e-06,2.265e-05,0.8354,5
0.782,0.003914,1.96e-05,1.2e-06,1.27e-05,0.2135,0
0.531,0.0007052,4.05e-06,1.13e-06,3.52e-05,0.4685,0
0.5474,0.0007033,7.8e-06,6e-07,4.977e-05,0.452,0
0.7725,0.001224,3.6e-06,3.6e-07,0.0004077,0.2258,0
0.802,0.001069,2.6e-06,3e-07,0.0024,0.195,0
0.658,0.003311,2.56e-06,3.6e-07,0.002487,0.3362,0
0.553,0.002623,3.3e-06,3e-07,0.001413,0.4429,0
0.2646,0.003777,2e-06,4e-07,0.00118,0.7305,5
0.4897,0.001559,3.1e-06,3e-07,0.002806,0.5054,5
0.7363,0.0004587,3e-06,3e-07,0.006824,0.2563,0
0.54,0.0004795,2.4e-06,4e-07,0.009995,0.4497,0
0.4368,0.0003023,1.7e-06,5.4e-07,0.00212,0.561,5
0.5674,0.0003793,1.67e-06,8e-07,0.000655,0.4316,0
0.5947,0.00037,2.5e-06,8.3e-07,0.0002311,0.4043,0
0.449,0.0002407,1.9e-06,9.5e-07,0.0005755,0.55,5
0.2803,0.0007296,1.3e-06,6.6e-07,0.0004122,0.7188,5
0.741,0.002396,1.3e-06,9e-07,0.000449,0.256,0
0.8394,0.000828,1.43e-06,7e-07,0.0003915,0.1589,0
0.7676,0.001265,1.85e-06,5e-07,0.00359,0.2278,0
0.9575,0.000747,1.43e-06,3.6e-07,0.001043,0.04062,0
0.985,0.000514,1.97e-06,3.6e-07,0.00012064,0.01463,0
0.9956,0.001461,1.8e-06,2.4e-07,0.000124,0.00263,0
0.992,0.0003324,2.3e-06,3e-07,5.585e-05,0.007126,0
0.9966,0.0029,2.33e-05,5e-07,1.85e-06,0.0007253,0
0.995,0.003809,2.5e-05,6e-07,3.3e-06,0.001008,0
0.997,0.0006914,3.34e-05,1.13e-06,3.16e-06,0.001982,0
0.988,0.0004838,2.87e-05,3.93e-06,2.4e-06,0.01205,0
0.9893,0.002842,0.0001062,6.26e-06,6.6e-07,0.00807,0
0.855,0.0005345,7.15e-06,6.56e-06,4.77e-06,0.1439,0
0.8335,0.0005484,7.3e-06,7.57e-06,4.23e-06,0.1661,0
0.801,0.007347,4.1e-06,3.4e-06,2.223e-05,0.192,0
0.5083,0.03296,1.75e-05,1.43e-06,4.554e-05,0.459,0
0.2251,0.001267,2.6e-06,9.5e-07,5.615e-05,0.7734,5
0.1919,0.0003557,3.34e-06,6e-07,9.29e-05,0.808,5
