class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.1835,7.6e-06,1.97e-06,7.87e-06,2.54e-05,0.8164,5
0.1859,1.204e-05,1.13e-06,8.3e-06,3.27e-05,0.814,5
0.1037,1.89e-05,9.5e-07,4.23e-06,1.08e-05,0.896,5
0.09845,1.7e-05,8e-07,4.7e-06,1.08e-05,0.9014,5
0.0895,1.52e-05,9.5e-07,4.6e-06,8.1e-06,0.9106,5
0.01473,5.2e-06,5e-07,1.967e-05,1.6e-06,0.9854,5
0.01343,4.65e-06,5.4e-07,1.955e-05,1.43e-06,0.987,5
0.0066,1.395e-05,2.4e-07,1.32e-05,1.3e-06,0.993,5
0.003355,1.01e-05,2e-07,2.92e-05,1.4e-06,0.996,5
0.01406,9.7e-06,3e-07,1.15e-05,1.43e-06,0.986,5
0.0082,1.174e-05,2.4e-07,1.52e-05,1.3e-06,0.9917,5
0.02567,1.21e-05,4e-07,1.097e-05,1.6e-06,0.9746,5
0.03918,1.89e-05,6e-07,6.2e-06,3.46e-06,0.9604,5
0.0607,1.48e-05,5.4e-07,1.19e-05,4.5e-06,0.939,5
0.0863,2.354e-05,6e-07,2.104e-05,3.4e-06,0.914,5
0.1716,7.28e-05,6e-07,2.75e-05,5.66e-06,0.8286,5
0.1124,5.83e-05,4e-07,3.12e-05,3.64e-06,0.887,5
0.4941,6.914e-05,1.67e-06,2.52e-05,6.56e-06,0.506,5
0.2018,7.28e-05,7e-07,2.545e-05,5.84e-06,0.7983,5
0.398,8.017e-05,1.13e-06,2.28e-05,8.2e-06,0.602,5
0.548,1.836e-05,7.4e-06,1.28e-05,8.9e-06,0.4524,0
0.561,9.66e-06,1.25e-05,7.75e-06,2.146e-05,0.4385,0
0.669,1.7e-05,7.4e-06,1.09e-05,1.717e-05,0.331,0
0.777,1.77e-05,5.6e-06,8.5e-06,2.49e-05,0.2234,0
0.6655,1.77e-05,6.9e-06,1.764e-05,1.7e-05,0.3347,0
0.639,3.874e-05,5.36e-06,9.24e-06,9.06e-06,0.3613,0
0.3123,2.42e-05,4.1e-06,5.1e-06,1.27e-05,0.6875,5
0.5513,0.0001189,4.7e-06,4.65e-06,9.5e-06,0.4482,0
0.601,0.000496,8.1e-06,1.85e-06,1.246e-05,0.3987,0
0.567,0.001647,2.5e-06,4.23e-06,1.264e-05,0.4312,0
0.445,0.0009017,2.4e-06,1.025e-05,4.95e-06,0.5537,5
0.2651,0.0002018,1.25e-06,3.564e-05,2.15e-06,0.735,5
0.494,0.0003724,1.7e-06,2.98e-05,4.65e-06,0.5054,5
0.5396,0.002039,1.13e-06,4.72e-05,3.8e-06,0.458,0
0.501,0.00497,1.3e-06,4.58e-05,3.5e-06,0.4937,0
0.472,0.00124,1.25e-06,7.12e-05,2.5e-06,0.5264,5
0.4412,0.003073,1.1e-06,0.0002334,2.86e-06,0.5557,5
0.2238,0.001106,6e-07,5.925e-05,2.9e-06,0.775,5
0.1871,0.0003023,6e-07,0.0001593,1.85e-06,0.8125,5
0.41,0.0006948,6.6e-07,0.0001345,3.1e-06,0.5894,5
0.2876,0.0002701,8e-07,5.72e-05,2.56e-06,0.7124,5
0.2286,0.0007806,7e-07,1.925e-05,3.93e-06,0.7705,5
0.6807,0.001493,9.5e-07,0.00010866,1.97e-06,0.3176,0
0.2274,0.0005517,1.43e-06,1.264e-05,2.8e-06,0.772,5
0.4238,0.0008316,1.4e-06,3.314e-05,3.1e-06,0.575,5
0.3252,0.001361,1.55e-06,1.866e-05,3.2e-06,0.6733,5
0.2783,0.0003552,1.6e-06,9.83e-06,5e-06,0.7217,5
0.12463,0.0002937,7e-07,8.2e-06,4.2e-06,0.8755,5
0.5127,0.00146,2.3e-06,3e-06,1.734e-05,0.4856,0
0.1979,0.0003319,5e-07,1.127e-05,8.05e-06,0.8013,5
0.3098,0.0003288,1.1e-06,4.8e-06,1.83e-05,0.6904,5
0.383,0.0001134,9.5e-07,5.3e-06,3.785e-05,0.617,5
0.2283,7.74e-05,1.2e-06,2.86e-06,3.54e-05,0.772,5
0.4863,0.0001283,1.85e-06,5.5e-06,1.96e-05,0.5137,5
0.433,3.666e-05,4.6e-06,5e-06,1.44e-05,0.567,5
0.655,4.54e-05,4.23e-06,9.9e-06,1.41e-05,0.3452,0
0.8213,3.064e-05,1.36e-05,4.4e-06,2.85e-05,0.1783,0
0.838,0.0009193,7.1e-06,3.46e-06,1.556e-05,0.1614,0
0.5425,0.000944,2.4e-06,3.8e-06,5.19e-05,0.4565,0
0.7246,0.000489,4.2e-06,4.95e-06,1.985e-05,0.275,0
0.3513,0.0003796,2.2e-06,9.8e-06,3.9e-06,0.6484,5
0.3484,0.000503,2.5e-06,1.64e-05,2.3e-06,0.651,5
0.7227,0.0006194,3.7e-06,1.37e-05,3.3e-06,0.2764,0
0.8267,0.0004323,7.5e-06,1.69e-05,1.6e-06,0.1726,0
0.804,0.0009594,1.37e-05,4.303e-05,9.5e-07,0.1948,0
0.684,5.15e-05,1.115e-05,2.77e-05,1.67e-06,0.3157,0
0.6963,2.45e-05,6.88e-05,8.01e-05,1e-06,0.3032,0
0.3875,1.62e-05,3.237e-05,0.0001488,9e-07,0.612,5
0.3867,9.6e-06,2.974e-05,0.0001159,1.2e-06,0.6133,5
0.3774,1.4e-05,1.216e-05,9.28e-05,1.43e-06,0.622,5
0.2186,2.223e-05,3.93e-06,6.16e-05,1.4e-06,0.7812,5
0.3513,6.09e-05,2.86e-06,0.0001919,1.4e-06,0.6484,5
0.2605,5.835e-05,3.7e-06,5.09e-05,1.55e-06,0.7397,5
0.1475,1.943e-05,3e-06,2.545e-05,2.5e-06,0.8525,5
0.4233,5.58e-05,3.5e-06,3.606e-05,2.2e-06,0.576,5
0.308,0.000351,9e-07,4.49e-05,2.2e-06,0.692,5
0.3064,0.0002618,6.6e-07,3.994e-05,3.9e-06,0.693,5
0.4922,0.0002785,1.3e-06,1.42e-05,8.34e-06,0.5073,5
0.2532,0.0002105,7e-07,4.41e-05,2.4e-06,0.7466,5
0.431,0.0004346,5.4e-07,0.0001603,5.84e-06,0.569,5
