class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.0938,5.764e-05,9.12e-05,6e-08,0.9043,0.001652,4
0.03403,1.484e-05,0.00010794,6e-08,0.959,0.006336,4
0.10657,4.286e-05,0.0001563,1e-07,0.8765,0.01671,4
0.09534,5.22e-05,3.797e-05,1e-07,0.8936,0.0111,4
0.04593,9.36e-06,0.001717,3e-07,0.943,0.010056,4
0.03265,1.99e-05,4.864e-05,1e-07,0.9653,0.00195,4
0.2289,0.00010353,7.343e-05,2e-07,0.7686,0.002424,4
0.07556,1.59e-05,0.0001092,1e-07,0.924,0.0004048,4
0.09766,1.49e-05,0.0004742,1e-07,0.902,0.0002503,4
0.2898,3.195e-05,0.0001984,2e-07,0.709,0.0009403,4
0.1398,2.35e-05,0.0002388,1e-07,0.8594,0.0003698,4
0.1302,1.955e-05,5.18e-05,1e-07,0.869,0.000619,4
0.2184,3.153e-05,7.385e-05,2.4e-07,0.7803,0.0006914,4
0.4746,0.003742,0.0001001,1e-07,0.5215,0.0003479,4
0.07996,4.035e-05,1.55e-05,2e-07,0.919,0.0005007,4
0.427,0.00218,1.276e-05,4e-07,0.5703,0.0006604,4
0.0645,0.001224,4.95e-06,1e-07,0.9336,0.000365,4
0.3677,0.001531,4.6e-06,5e-07,0.6274,0.002958,4
0.5215,0.000565,8.05e-06,3.6e-07,0.4639,0.014,0
0.3127,0.0008607,1.514e-05,2e-07,0.6855,0.000689,4
0.1138,0.0005207,4.86e-05,6e-08,0.8853,0.0002137,4
0.2266,0.0006366,0.0001497,1e-07,0.7725,0.00012076,4
0.02814,0.0003915,0.0006957,6e-08,0.971,1.705e-05,4
0.0647,0.000174,0.001773,6e-08,0.9336,1.5e-05,4
0.00611,0.00246,0.005886,6e-08,0.9854,1.5e-06,4
0.006214,0.00105,0.002974,6e-08,0.9897,2.5e-06,4
0.065,0.245,0.0246,3e-07,0.6655,8.9e-06,4
0.03806,0.02367,0.01232,2e-07,0.9263,3.93e-06,4
0.04614,0.0871,0.03754,5e-07,0.829,4.3e-06,4
0.5728,0.032,0.0004172,2e-07,0.3945,8.833e-05,0
0.848,0.1296,0.0002239,2e-07,0.02203,8.89e-05,0
0.895,0.10297,6.723e-05,2e-07,0.0016575,0.000206,0
0.673,0.324,3.225e-05,3e-07,0.003014,0.0002373,0
0.9688,0.02892,1.01e-05,3.6e-07,0.0001863,0.00236,0
0.984,0.00873,1.04e-05,1.67e-06,5.5e-06,0.007263,0
0.9,0.0385,9.36e-06,1.2e-06,0.00011593,0.06174,0
0.951,0.007126,2.44e-06,2.1e-06,5.585e-05,0.04184,0
0.936,0.02144,2.1e-06,2.26e-06,3.797e-05,0.04227,0
0.9414,0.001694,3.4e-06,1.85e-06,3.654e-05,0.05667,0
0.973,0.002148,1.7e-06,1.4e-06,4.41e-05,0.02446,0
0.9424,0.001901,5.25e-06,7e-07,5.454e-05,0.0553,0
0.947,0.02383,3.7e-06,1.1e-06,3.31e-05,0.02954,0
0.8047,0.0015135,4e-06,1.85e-06,3.05e-05,0.1934,0
0.823,0.002668,2.56e-06,1.7e-06,0.0001295,0.1736,0
0.9175,0.00672,3.8e-06,7e-07,0.000988,0.07513,0
0.8364,0.004677,3.1e-06,1e-06,0.000656,0.1586,0
0.6553,0.001357,7.45e-06,1.3e-06,0.000385,0.3428,0
0.53,0.002378,6.5e-06,1.85e-06,0.0003717,0.4673,0
0.9277,0.00963,2.635e-05,5.4e-07,0.00397,0.05847,0
0.9375,0.007004,2.02e-05,5e-07,0.00563,0.04987,0
0.824,0.002676,0.00010175,5.4e-07,0.1034,0.0695,0
0.891,0.007694,6.05e-05,4e-07,0.0683,0.03256,0
0.08954,0.000546,8.8e-06,1e-07,0.9077,0.001812,4
0.4177,0.001176,1.425e-05,4e-07,0.479,0.1018,4
0.1926,0.000342,4.095e-05,2e-07,0.777,0.02983,4
0.2659,0.0005465,3.23e-05,2e-07,0.712,0.02136,4
0.1373,0.0002145,9.07e-05,2e-07,0.845,0.01747,4
0.1565,0.0002097,4.47e-05,2.4e-07,0.823,0.0202,4
0.188,0.0003154,6.21e-05,2e-07,0.7856,0.02615,4
0.12286,0.0003839,3.47e-05,6e-08,0.87,0.006836,4
0.3406,0.001246,0.000254,1e-07,0.641,0.01712,4
0.1989,0.000701,0.001749,6e-08,0.7974,0.001419,4
0.7095,0.000963,0.001621,1e-07,0.2666,0.02179,0
0.556,0.001179,0.013336,2e-07,0.3691,0.0605,0
0.3496,0.00028,0.0001585,6e-08,0.636,0.013916,4
0.3,0.00027,0.0001488,6e-08,0.6978,0.00214,4
0.3909,0.0005064,6.086e-05,6e-08,0.6055,0.003387,4
0.689,0.0002573,0.0004873,6e-08,0.3057,0.004772,0
0.4026,0.001449,8.33e-05,6e-08,0.595,0.001067,4
0.1908,4.34e-05,0.002306,2.4e-07,0.8022,0.004276,4
0.0766,1.1e-05,0.0005302,1e-07,0.9224,0.0003076,4
0.1887,4.04e-05,0.0003343,2e-07,0.8105,0.000481,4
0.4634,0.00010353,8.5e-05,2e-07,0.533,0.003067,4
0.3164,6.31e-05,6.837e-05,3e-07,0.68,0.00374,4
0.321,0.0002491,5.5e-05,1e-07,0.6772,0.001092,4
