class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.993,0.006386,0.0001184,2.474e-05,0.000406,0.0002241,0
0.986,0.01365,7.945e-05,3.904e-05,0.0002168,3.53e-05,0
0.9976,0.001697,0.00010186,0.0003195,0.0001465,0.000139,0
0.994,0.00446,3.225e-05,0.0004466,6.175e-05,0.0005426,0
0.998,0.0004551,0.0001585,0.00065,7e-05,7.504e-05,0
0.9976,0.000385,0.00011134,0.002203,5.13e-05,4.35e-05,0
0.999,0.0004737,3.105e-05,0.0005,4.21e-05,4.876e-05,0
0.999,0.0004814,2.563e-05,0.000696,9.9e-06,6.485e-05,0
0.9805,0.000738,0.0001737,0.0185,7.87e-06,1.53e-05,0
0.987,0.001525,9e-06,0.0101,3e-06,0.001486,0
0.987,0.001789,8.76e-06,0.01106,6.1e-06,0.0007954,0
0.9824,0.00376,3.34e-06,0.01146,1.5e-06,0.002031,0
0.985,0.006363,3.7e-06,0.008156,1.7e-06,0.001029,0
0.98,0.01611,7.57e-06,0.003696,9.4e-06,0.000165,0
0.978,0.02136,4.53e-06,0.0004954,5.84e-06,0.0001534,0
0.9756,0.02301,1.55e-06,0.000466,1.717e-05,0.000487,0
0.959,0.0405,2.26e-06,0.0002952,4.12e-05,0.000421,0
0.892,0.1075,3.7e-06,0.0002284,2.77e-05,0.0003557,0
0.918,0.0813,2.1e-06,6.81e-05,1.484e-05,0.000849,0
0.787,0.2125,3.76e-06,6.17e-05,3.57e-05,0.0001836,0
0.984,0.014915,2.7e-06,6.06e-05,9.835e-05,0.0008817,0
0.976,0.02374,4.4e-06,0.00011927,8.917e-05,8.43e-05,0
0.993,0.006367,8.17e-06,0.0001211,0.0003285,0.0001129,0
0.9966,0.003326,1.05e-05,0.0001861,0.0001107,5.573e-05,0
0.9966,0.00276,4.37e-05,9.82e-05,0.0003164,2.486e-05,0
0.9917,0.005093,0.0001297,0.0002694,0.002602,3.195e-05,0
0.99,0.00589,0.0009284,0.002195,0.000816,8.947e-05,0
0.995,0.00358,0.0001546,0.0005293,0.000425,2.664e-05,0
