class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.4429,0.01184,2.48e-05,1.55e-06,0.05505,0.4902,5
0.861,0.002512,1.603e-05,5e-07,0.001258,0.1351,0
0.809,0.0014715,7.15e-06,1e-06,0.001255,0.1885,0
0.79,0.003641,4.4e-06,7e-07,0.000962,0.2057,0
0.4395,0.01772,8e-06,2.44e-06,0.0002189,0.5425,5
0.7656,0.0004005,7.4e-06,3.6e-06,6.78e-05,0.2335,0
0.9126,0.01608,2.12e-05,2.44e-06,0.0002099,0.0716,0
0.76,0.002604,7.5e-06,1e-06,0.00225,0.2354,0
0.6885,0.001144,4.8e-06,1.1e-06,0.0004408,0.3103,0
0.5415,5.9e-05,7.8e-06,1.25e-05,0.000881,0.4578,0
0.122,0.000227,2.44e-06,4.35e-06,0.001453,0.8765,5
0.4988,0.000372,0.0002663,1.377e-05,0.1415,0.3591,0
0.2397,0.007347,0.0005264,1.34e-05,0.06555,0.687,5
0.3472,0.0001665,0.004326,5.686e-05,0.003279,0.645,5
0.288,7.63e-05,0.004124,2.7e-05,0.0316,0.6763,5
0.1544,7.266e-05,9.1e-06,1.67e-06,0.01059,0.835,5
0.6904,7.576e-05,0.0002809,9.36e-06,0.01181,0.2974,0
0.262,7.26e-05,9.09e-05,2.956e-05,0.0002137,0.738,5
0.8247,0.002321,0.006203,0.0003831,6.12e-05,0.1661,0
0.884,0.0006576,0.000614,1.156e-05,0.001402,0.1137,0
0.813,0.0004675,0.02347,0.0002537,7.65e-05,0.163,0
0.611,0.000532,0.00787,0.0001466,4.894e-05,0.3806,0
0.8247,0.001599,0.00119,5.75e-05,2.325e-05,0.1725,0
0.3958,0.001377,0.000504,3.98e-05,0.000124,0.602,5
0.7427,0.02463,0.0002327,2.9e-06,0.0001583,0.2323,0
0.912,0.05286,0.000593,1.4e-06,0.0001467,0.03452,0
0.7573,0.01311,0.01447,3.4e-06,0.1713,0.04388,0
0.1475,0.02568,0.0002651,3.64e-06,0.346,0.4805,5
0.0766,0.002064,0.00082,2.15e-06,0.03107,0.889,5
0.0118,0.0151,7.087e-05,6.3e-06,0.00178,0.9717,5
