class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.9185,0.0689,1.51e-05,3.874e-05,3.4e-06,0.012825,0
0.9927,0.00652,1.544e-05,9.8e-06,4.6e-06,0.0007634,0
0.9893,0.00677,2.14e-05,1.33e-05,1.246e-05,0.00422,0
0.955,3.827e-05,4.54e-05,9.245e-05,1.14e-05,0.04483,0
0.8145,0.0002458,0.000303,0.0001563,1.466e-05,0.1849,0
0.914,0.0005245,0.0001998,2.71e-05,1.97e-05,0.0857,0
0.88,9.11e-05,0.0001595,5.7e-05,1.585e-05,0.11957,0
0.9824,0.000184,0.0001553,5.75e-05,3.2e-06,0.01729,0
0.985,0.000124,3.05e-05,2.63e-05,3.4e-06,0.01457,0
0.9775,0.0005574,0.0001472,4.5e-06,7.45e-06,0.02188,0
0.9883,0.0006127,0.0001417,5.54e-06,3.8e-06,0.01075,0
0.9937,0.0008726,0.0002337,2.235e-05,9.5e-07,0.00528,0
0.986,0.002506,0.0002015,5.233e-05,7e-07,0.01144,0
0.991,0.001026,0.0001402,6.5e-06,7e-07,0.007626,0
0.995,0.00223,0.0001008,1.794e-05,8e-07,0.002583,0
0.955,0.04495,3.95e-05,1.156e-05,8.3e-07,0.0003383,0
0.9688,0.03023,3.85e-05,3.093e-05,1.3e-06,0.001076,0
0.947,0.05188,3.81e-05,1.603e-05,3.7e-06,0.0009613,0
0.9365,0.06192,3.904e-05,1.925e-05,1.8e-06,0.001446,0
0.8584,0.1412,2.205e-05,1.77e-05,2.3e-06,0.0004487,0
0.891,0.1085,5.82e-05,1.48e-05,1.7e-06,0.0002431,0
0.9614,0.03772,3.02e-05,8.6e-06,3.2e-06,0.0006356,0
0.806,0.194,1.56e-05,4.35e-06,9.06e-06,6.676e-05,0
0.805,0.1942,1.73e-05,4.77e-06,6.1e-06,7.8e-05,0
0.8857,0.11444,1.85e-05,5.07e-06,3.64e-06,3.964e-05,0
0.9233,0.07666,1.603e-05,4.1e-06,3.93e-06,5.114e-05,0
0.849,0.1514,2.086e-05,8.64e-06,1.85e-06,4.435e-05,0
0.866,0.1337,1.436e-05,1.794e-05,2.1e-06,3.004e-05,0
0.9585,0.04123,7.1e-06,1.93e-05,1.3e-06,3.636e-05,0
0.9834,0.01678,6.85e-06,1.89e-05,1.1e-06,9.865e-05,0
0.9863,0.013504,4e-06,2.52e-05,1e-06,0.000138,0
0.996,0.00401,9.7e-06,3.54e-05,6e-07,0.000196,0
0.986,0.01404,7.57e-06,2.07e-05,6.6e-07,7.48e-05,0
0.993,0.006218,5.7e-06,9e-06,6e-07,0.0001855,0
0.976,0.02354,1.17e-05,3.93e-06,8.3e-07,0.0001612,0
0.9956,0.004494,1.216e-05,3.1e-06,1.25e-06,0.0001876,0
0.999,0.000686,9.66e-06,3.16e-06,1.2e-06,0.0001646,0
0.9995,0.0002573,1.32e-05,1.8e-06,1.25e-06,0.0002584,0
0.9985,0.001503,3.02e-05,1.3e-06,8e-07,7.85e-05,0
0.9917,0.00847,2.056e-05,1.5e-06,1.43e-06,2.91e-05,0
0.9946,0.00483,1.63e-05,1.1e-06,1.55e-06,4.816e-05,0
0.9976,0.002504,9.66e-06,1.4e-06,6.6e-07,0.0001596,0
0.999,0.0002059,9.3e-06,1e-06,1.2e-06,0.000916,0
