class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.9634,0.03696,4.5e-06,2.24e-05,4.6e-06,2.444e-05,0
0.986,0.01424,4.95e-06,2.33e-05,2.5e-06,1.556e-05,0
0.992,0.007595,4.7e-06,2.42e-05,1.97e-06,1.806e-05,0
0.992,0.007664,4.9e-06,3.004e-05,1.55e-06,2.23e-05,0
0.9814,0.01859,5.84e-06,4.88e-05,2.1e-06,2.694e-05,0
0.9663,0.0336,8.5e-06,0.00011647,3.76e-06,1.603e-05,0
0.979,0.02083,6.7e-06,4.375e-05,3.7e-06,5.23e-05,0
0.985,0.01493,6.6e-06,3.076e-05,2.86e-06,4.685e-05,0
0.9893,0.01061,9.7e-06,4.98e-05,3.5e-06,8.76e-06,0
0.995,0.004288,4.1e-06,1.86e-05,1.25e-06,0.00010484,0
0.97,0.02986,1e-05,1.13e-05,1.11e-05,0.0002193,0
0.997,0.002497,6.74e-06,1.22e-05,2.74e-06,0.000532,0
0.9814,0.01768,1.02e-05,1.645e-05,4e-06,0.0004983,0
0.902,0.0981,1.91e-05,0.0001638,1.3e-06,0.00010806,0
0.9927,0.007442,1.305e-05,0.0001398,2e-06,0.0001256,0
0.9907,0.009155,1.76e-05,4.29e-05,1.7e-06,9e-05,0
0.974,0.02551,2.944e-05,8.8e-05,1e-06,3.684e-05,0
0.979,0.02077,2.57e-05,0.0001364,6.6e-07,0.00011593,0
0.95,0.0491,2.67e-05,0.0001984,1.25e-06,4.965e-05,0
0.8813,0.11835,6.7e-05,0.0001498,1.67e-06,6.497e-05,0
0.8535,0.1453,3.743e-05,0.001108,9.5e-07,7.68e-05,0
0.9194,0.07635,3.51e-05,0.004135,8e-07,0.0002425,0
0.8584,0.1415,2.605e-05,0.0003066,1.5e-06,0.00010043,0
0.9604,0.0385,1.02e-05,0.000753,8e-07,0.000579,0
0.99,0.00889,5.1e-06,0.0003026,5.4e-07,0.000531,0
0.991,0.00814,4.5e-06,0.0002956,1.43e-06,0.0002022,0
0.9985,0.000854,5e-06,0.00010353,2.15e-06,0.0003557,0
0.9976,0.001987,3.3e-06,8.714e-05,2.9e-06,0.0001516,0
0.9976,0.002363,6e-06,0.00010043,6e-06,0.000218,0
0.996,0.003805,7.15e-06,6.205e-05,8.64e-06,6.77e-05,0
0.998,0.001534,2.74e-06,2.164e-05,3.7e-06,0.0002806,0
0.9985,0.000908,3.46e-06,1.854e-05,2.5e-06,0.000253,0
0.9985,0.0011215,3e-06,4.16e-05,2.86e-06,0.0003078,0
