class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.019,0.9805,2.44e-06,0.0003636,1.1e-06,1.59e-05,1
0.01372,0.9863,3.1e-06,0.0003154,9e-07,7.45e-06,1
0.01433,0.9854,3.8e-06,0.0002033,8.3e-07,4.1e-06,1
0.006664,0.993,2.7e-06,0.0001174,6.6e-07,3.46e-06,1
0.013535,0.9863,4.2e-06,6.443e-05,8.3e-07,2.1e-06,1
0.0444,0.955,3.7e-06,0.00010264,1.85e-06,5.8e-06,1
0.02795,0.972,3e-06,0.0001284,1.5e-06,5.1e-06,1
0.01741,0.9824,3.04e-06,2.694e-05,1.7e-06,2.5e-06,1
0.02936,0.97,3.1e-06,2.54e-05,2.5e-06,3.5e-06,1
0.03415,0.966,2.4e-06,2.79e-05,2.7e-06,6e-06,1
0.02365,0.976,1.9e-06,1.985e-05,3.04e-06,5.3e-06,1
0.03577,0.9644,1.8e-06,3.13e-05,2.7e-06,7.9e-06,1
0.0325,0.967,1.8e-06,1.67e-05,3.93e-06,8.7e-06,1
0.0927,0.9077,2.7e-06,3.105e-05,4.2e-06,1.13e-05,1
0.0535,0.9463,2.1e-06,3.56e-05,2.9e-06,1.13e-05,1
0.0905,0.909,2e-06,8.667e-05,2.7e-06,1.997e-05,1
0.06995,0.93,2.8e-06,6.79e-05,1.7e-06,2.843e-05,1
0.0875,0.912,2.9e-06,0.0001394,1.97e-06,3.165e-05,1
0.0534,0.947,3.8e-06,6.306e-05,1.55e-06,1.29e-05,1
0.01582,0.984,2.4e-06,0.0001317,1.85e-06,1.4e-05,1
0.03738,0.9624,3.4e-06,0.0001221,1.7e-06,1.085e-05,1
0.01898,0.981,4.35e-06,0.0001693,1.4e-06,7e-06,1
0.03049,0.969,3.34e-06,0.0001254,1.4e-06,6.74e-06,1
0.015045,0.9854,3.6e-06,0.000285,1e-06,5.3e-06,1
0.02562,0.974,2.3e-06,0.000145,1.43e-06,9.5e-06,1
0.02748,0.972,2.8e-06,0.0001945,1.3e-06,9.1e-06,1
0.0571,0.943,4.35e-06,0.0002227,1.85e-06,3.8e-06,1
0.03818,0.9614,4.53e-06,0.0002041,1.6e-06,3.4e-06,1
0.10144,0.896,4.3e-06,0.002827,2.9e-06,1.62e-05,1
0.04105,0.9585,3.16e-06,0.0003316,2e-06,6.56e-06,1
0.03308,0.9663,4.23e-06,0.0001795,1.6e-06,4.65e-06,1
0.02567,0.9746,3.9e-06,8.95e-05,2e-06,4.23e-06,1
0.1229,0.877,1.05e-05,4.36e-05,3.2e-06,5.3e-06,1
0.1289,0.871,1.776e-05,2.974e-05,6.26e-06,2.2e-06,1
0.1882,0.8115,2.915e-05,5.15e-05,1.58e-05,2e-06,1
0.2415,0.7583,1.836e-05,7.83e-05,3.195e-05,4.65e-06,1
0.268,0.732,2.27e-05,0.0002099,3.06e-05,5.4e-06,1
0.327,0.6733,2.74e-05,0.0001355,3.815e-05,5.07e-06,1
0.4397,0.56,4.065e-05,1.52e-05,8.7e-06,4.6e-06,1
0.03494,0.9653,2.6e-05,3.976e-05,5.96e-06,1.5e-06,1
0.0705,0.929,2.53e-05,2.12e-05,8.9e-06,1.55e-06,1
0.05856,0.942,1.365e-05,7.606e-05,4.5e-06,1.3e-06,1
0.04468,0.9556,1.35e-05,2.67e-05,4.7e-06,7e-07,1
0.0369,0.963,2.07e-05,5.454e-05,3.5e-06,4e-07,1
0.0216,0.9785,2.563e-05,0.0002301,2.1e-06,3.6e-07,1
