class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.6104,0.001269,7.03e-06,8e-07,7.564e-05,0.388,0
0.6655,0.001881,7.1e-06,9e-07,4.166e-05,0.3323,0
0.5757,0.001033,8.2e-06,6e-07,0.0001105,0.4229,0
0.1338,0.0009127,2.74e-06,7e-07,4.25e-05,0.8657,5
0.0798,0.0001637,3.64e-06,6e-07,2.74e-05,0.9204,5
0.0847,0.0002928,3.46e-06,6.6e-07,4.07e-05,0.9146,5
0.267,0.000796,6.6e-06,6.6e-07,5.174e-05,0.732,5
0.0897,0.000255,3.7e-06,8e-07,2.45e-05,0.91,5
0.4607,0.0009212,1.985e-05,6e-07,5.91e-05,0.5386,5
0.3809,0.000912,1.234e-05,6e-07,0.0001108,0.6187,5
0.5093,0.0133,1.98e-05,5.4e-07,0.0001633,0.4768,0
0.8193,0.006577,3.165e-05,3e-07,0.0003529,0.1733,0
0.705,0.00564,1.95e-05,5e-07,0.0002842,0.2888,0
0.8364,0.01826,4.63e-05,3e-07,0.0002102,0.145,0
0.6274,0.03256,2.41e-05,2e-07,0.00844,0.3313,0
0.837,0.00726,7.53e-05,1e-07,0.06354,0.0921,0
0.72,0.01539,0.0002223,1e-07,0.08826,0.1758,0
0.6675,0.001104,0.000668,1e-07,0.01834,0.3127,0
0.3572,0.001659,6.75e-05,1e-07,0.06616,0.575,5
0.3484,0.002613,0.0005565,1e-07,0.0504,0.598,5
0.2869,0.0018835,1.17e-05,2e-07,0.003838,0.707,5
0.131,0.001757,5.25e-06,1e-07,0.003517,0.864,5
0.2136,0.0009575,3.2e-06,2.4e-07,0.001225,0.784,5
0.2815,0.00484,1.9e-05,2e-07,0.0005817,0.713,5
0.9595,0.001565,0.0003028,6e-08,0.0007,0.03824,0
0.9653,0.02702,0.0002694,6e-08,0.0005817,0.006283,0
0.964,0.01883,0.0003104,6e-08,0.012245,0.004776,0
0.6304,0.003296,0.001136,1e-07,0.3513,0.01431,0
