class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.998,0.001816,3.64e-06,1.127e-05,6e-06,4.613e-05,0
0.995,0.004906,7.2e-06,1.08e-05,6.3e-06,0.00010407,0
0.9937,0.00625,1.29e-05,4.804e-05,4.876e-05,6.23e-05,0
0.9893,0.01071,1.204e-05,0.0001002,8.035e-05,4.2e-05,0
0.9956,0.004295,1.085e-05,3.63e-05,3.79e-05,3.546e-05,0
0.999,0.001271,1.675e-05,2.29e-05,9.16e-05,2.354e-05,0
0.9985,0.001651,3.105e-05,2.044e-05,6.79e-05,1.33e-05,0
0.998,0.001477,5.31e-05,4.45e-05,7.56e-05,1e-05,0
0.996,0.00391,2.944e-05,2.02e-05,0.0002006,1.35e-05,0
0.998,0.001817,2.03e-05,2.16e-05,9.9e-05,2e-05,0
0.998,0.00202,4.34e-05,1.186e-05,7.54e-05,6.38e-05,0
0.999,0.000923,1.03e-05,1.43e-05,8.917e-05,5e-05,0
0.9985,0.001928,1.78e-05,2.73e-05,9.54e-06,1.41e-05,0
0.9995,0.0007834,2.354e-05,3.02e-05,8.64e-06,3.9e-06,0
0.9995,0.000631,2.45e-05,3.27e-05,7.87e-06,4.6e-06,0
1.0,0.0002797,9.5e-06,1.645e-05,8.9e-06,9.1e-06,0
0.9995,0.0004373,5.5e-06,2.14e-05,1.05e-05,1.37e-05,0
0.999,0.0004058,2.8e-06,8.34e-06,9.9e-06,4.06e-05,0
0.9995,0.000572,4.77e-06,8.2e-06,2.25e-05,5.347e-05,0
0.9995,0.0004878,8.1e-06,6.4e-06,1.115e-05,3.815e-05,0
0.9995,0.0007443,8.8e-06,1.12e-05,2.074e-05,1.985e-05,0
0.9976,0.002504,5.66e-06,1.05e-05,3.18e-05,3.684e-05,0
0.9995,0.000482,9.66e-06,5.25e-06,6.82e-05,4.73e-05,0
0.9995,0.0006733,5.36e-06,2.56e-06,0.0001551,7.856e-05,0
0.999,0.0003889,9.7e-06,3e-06,0.000143,0.0004182,0
0.997,0.002382,5.6e-06,1.5e-06,0.0002438,0.0002837,0
0.9985,0.000826,4.05e-06,2.56e-06,0.0002668,0.0001898,0
0.9985,0.001116,2.5e-06,1.9e-06,0.0003037,0.0002465,0
0.9985,0.0005813,1.9e-06,2.7e-06,0.0001221,0.0004811,0
0.998,0.000928,3.9e-06,4.5e-06,0.0009103,0.000279,0
0.998,0.0002329,5e-06,1.13e-05,0.00112,0.0003743,0
0.9785,0.0003967,1.377e-05,3.237e-05,0.02068,0.0005956,0
0.9688,0.0007563,1.556e-05,1.526e-05,0.02989,0.000406,0
0.951,0.000914,1.186e-05,1.943e-05,0.04773,0.0003862,0
0.9834,0.001524,9.54e-06,1.89e-05,0.01473,0.000288,0
0.8647,0.0009613,1.734e-05,4.7e-05,0.134,0.000374,0
0.982,0.0001044,0.0002238,0.000217,0.01729,0.0002491,0
0.9727,0.0002823,7.67e-05,0.0001407,0.02695,0.0001108,0
0.923,0.000993,0.0003667,0.0001508,0.07605,0.00010043,0
0.4106,0.000628,0.000509,4.49e-05,0.5884,3.23e-05,4
0.741,0.001541,0.00594,0.0002246,0.2512,1.687e-05,0
0.9956,0.002142,0.0007334,4.184e-05,0.0009446,7e-06,0
0.9937,0.00256,0.001485,0.0003142,0.00203,8.3e-06,0
0.9956,0.001024,0.00116,0.0002126,0.001888,3.64e-06,0
0.986,0.00915,0.00411,0.0001112,0.0005817,1.2e-06,0
