pred
0.263
0.2627
0.1236
0.1715
0.1602
0.1545
0.1774
0.2727
0.2073
0.412
0.2263
0.2908
0.2125
0.313
0.257
0.195
0.1665
0.1201
0.2054
0.171
0.094
0.0932
0.0424
0.0603
0.0789
0.0788
0.09534
0.06305
0.0641
0.11554
0.1897
0.1444
0.1304
0.1498
0.1404
0.1979
0.1627
0.2144
0.181
0.1498
0.2942
0.2037
0.1495
0.1523
0.1815
0.799
0.684
0.62
0.589
0.717
0.755
0.556
0.567
0.695
0.6577
0.195
0.2098
0.1921
0.1414
0.1653
0.1841
0.1188
0.0764
0.2507
0.1779
0.1973
0.1431
0.07697
0.0629
0.195
0.1517
0.3013
0.171
0.1943
0.1437
0.127
0.2473
0.65
0.505
0.572
0.5376
0.336
0.3057
0.3704
0.3228
0.3042
0.381
0.6895
0.723
0.7485
0.8247
0.8506
0.7124
0.8506
0.5483
0.806
0.631
0.4185
0.4998
0.3438
0.5513
0.3806
0.224
0.2184
0.2424
0.3765
0.4622
0.4536
0.2734
0.3394
0.1703
0.2194
0.2551
0.2483
0.223
0.1871
0.162
0.2607
0.282
0.469
0.549
0.518
0.369
0.3582
0.2605
0.3318
0.1843
0.1953
0.1733
0.1592
0.13
0.1763
0.204
0.3035
0.7227
0.6353
0.3604
0.382
0.5356
0.578
0.6333
0.5376
0.5996
0.4395
0.32
0.2751
0.471
0.3691
0.2827
0.1962
0.1436
0.1188
0.1302
0.145
0.1581
0.2021
0.10895
0.1249
0.1561
0.1572
0.134
0.03912
0.04352
0.06525
0.1311
0.07806
0.0592
0.0673
0.04715
0.0823
0.0906
0.06076
0.0993
0.1378
0.1136
0.1174
0.1964
0.08386
0.06476
0.0857
0.1076
0.11633
0.2433
0.3616
0.305
0.4128
0.2181
0.4631
0.1774
0.459
0.1
0.4163
0.2395
0.05878
0.12317
0.11066
0.10614
0.10376
0.1956
0.1519
0.2034
0.1575
0.3867
0.279
0.2198
0.2216
0.2319
0.2351
0.10504
0.1694
0.1743
0.1616
0.1235
0.112
0.1425
0.1462
0.11316
0.12067
0.1788
0.1808
0.126
0.1313
0.2009
0.2817
0.3123
0.2896
0.4312
0.763
0.835
0.3643
0.5083
0.3564
0.598
0.584
0.5566
0.4238
0.4172
0.3408
0.4739
0.6343
0.428
0.3516
0.1599
0.2073
0.1426
0.1796
0.0891
0.1361
0.1475
0.0933
0.04987
0.07965
0.1186
0.09845
0.1359
0.0891
0.128
0.12274
0.1915
0.2205
0.1893
0.1598
0.0998
0.1124
0.0854
0.0806
0.2094
0.1669
0.1874
0.1624
0.2852
0.1489
0.1531
0.316
0.5146
0.4946
0.3323
0.26
0.2448
0.2119
0.1792
0.1978
0.2042
0.1985
0.1761
0.0906
0.1941
0.299
0.3708
0.2238
0.2086
0.1726
0.1699
0.1217
0.1065
0.1235
0.1401
0.0457
0.1803
0.0716
0.10614
0.0979
0.1052
0.07825
0.09235
0.1996
0.08154
0.1659
0.0708
0.119
0.1761
0.1887
0.12317
0.075
0.0981
0.06854
0.1505
0.08374
0.1837
0.1307
0.1451
0.2344
0.2842
0.6787
0.398
0.498
0.2441
0.1699
0.1625
0.2925
0.4966
0.314
0.1207
0.3284
0.1783
0.2098
0.1599
0.1268
0.1624
0.2578
0.2402
0.2583
0.1915
0.247
0.2527
0.1747
0.1754
0.174
0.1748
0.1312
0.12054
0.10614
0.1302
0.1658
0.2013
0.1785
0.122
0.1421
0.1923
0.1666
0.2388
0.1437
0.1947
0.1207
0.1312
0.1693
0.2053
0.2166
0.217
0.217
0.2119
0.2654
0.1731
0.1617
0.1567
0.1716
0.1837
0.1378
0.1536
0.1782
0.195
0.206
0.244
0.2086
0.65
0.2344
0.2502
0.1565
0.2242
0.10724
0.2401
0.2006
0.265
0.1906
0.10156
0.1405
0.1282
0.143
0.1255
0.1421
0.1915
0.179
0.233
0.1464
0.2091
0.3416
0.2654
0.2205
0.2595
0.2494
0.2466
0.2256
0.3003
0.1915
0.3188
0.2217
0.3293
0.2957
0.2494
0.2563
0.3132
0.2177
0.2622
0.2695
0.2084
0.487
0.1965
0.428
0.231
0.2356
0.3672
0.1934
0.1152
0.1456
0.219
0.1052
0.279
0.1426
0.2244
0.1982
0.182
0.1805
0.189
0.1897
0.3103
0.3489
0.19
0.08466
0.11145
0.2374
0.2059
0.1622
0.21
0.2382
0.2556
0.2966
0.2142
0.1744
