class_0_prob,class_1_prob,class_2_prob,pred_class
0.001955,0.001715,0.996,2
0.001843,0.001305,0.997,2
0.000528,0.0423,0.9575,2
0.00442,0.0009394,0.9946,2
0.003603,0.001125,0.995,2
0.00122,0.002981,0.9956,2
0.004837,0.0004864,0.994,2
0.003822,0.0005155,0.9956,2
0.00554,0.0006275,0.994,2
0.004253,0.0005913,0.995,2
0.011314,0.0001856,0.989,2
0.0596,0.0001235,0.94,2
0.0622,0.0001276,0.938,2
0.04184,0.0001421,0.958,2
0.02295,0.0001314,0.9766,2
0.1168,0.000217,0.883,2
0.04938,0.0001621,0.95,2
0.0241,0.0001839,0.975,2
0.014206,0.0002223,0.986,2
0.03372,0.0001751,0.966,2
0.0267,0.0001391,0.9736,2
0.0516,0.0002301,0.948,2
0.03766,0.0002227,0.962,2
0.03217,0.0008845,0.9673,2
0.02232,0.0005493,0.9775,2
0.01135,0.0002458,0.9883,2
0.001449,0.01002,0.989,2
0.004063,0.006966,0.9883,2
0.005154,0.000917,0.994,2
0.0005493,0.01278,0.987,2
0.0004244,0.006954,0.9927,2
0.0005956,0.00362,0.9956,2
0.0005302,0.003626,0.9956,2
0.00129,0.0035,0.9956,2
0.0007024,0.04706,0.9526,2
0.001383,0.0798,0.919,2
0.002441,0.001012,0.9966,2
0.01598,0.0001805,0.984,2
0.05313,0.0005755,0.9463,2
0.0498,0.000489,0.9497,2
0.1135,0.0006833,0.886,2
0.177,0.0007873,0.8223,2
0.1058,0.0001408,0.894,2
0.0434,0.0001314,0.9565,2
0.0789,0.0001427,0.921,2
0.05923,0.0001237,0.9404,2
0.0455,0.0001177,0.954,2
0.014435,0.0001305,0.9854,2
0.01337,0.0001849,0.9863,2
0.00727,0.0001765,0.9927,2
0.007996,0.00019,0.9917,2
0.00819,0.0002844,0.9917,2
0.01049,0.00034,0.9893,2
0.01653,0.0005016,0.9834,2
0.010345,0.0005703,0.9893,2
0.004707,0.0004275,0.9946,2
0.001173,0.002634,0.9966,2
0.003067,0.000675,0.9966,2
0.005608,0.0005836,0.994,2
0.00848,0.000719,0.9907,2
0.003654,0.00076,0.9956,2
0.00862,0.0004544,0.9907,2
0.009926,0.0009375,0.9893,2
0.00811,0.001581,0.99,2
0.007755,0.00231,0.9897,2
0.01014,0.0028,0.987,2
0.006622,0.004875,0.9883,2
0.0227,0.000407,0.977,2
0.0483,0.0002856,0.951,2
0.01257,0.000387,0.9873,2
0.01848,0.0003066,0.9814,2
0.04242,0.0003588,0.957,2
0.0248,0.0003016,0.975,2
0.01264,0.0002713,0.9873,2
0.013084,0.0008025,0.9863,2
0.02148,0.001059,0.9775,2
0.01543,0.03555,0.9487,2
0.002544,0.0207,0.9766,2
0.0009627,0.05228,0.947,2
0.000654,0.01295,0.986,2
0.0007915,0.01941,0.98,2
0.0009727,0.004616,0.994,2
0.001022,0.00391,0.995,2
0.000848,0.003576,0.995,2
0.00191,0.000766,0.9976,2
0.002165,0.0006423,0.9976,2
0.003698,0.0003772,0.996,2
0.00658,0.0004551,0.9927,2
0.008675,0.000307,0.991,2
0.01289,0.0002515,0.9873,2
0.005116,0.0003583,0.9946,2
0.00248,0.001186,0.996,2
0.007572,0.000777,0.9917,2
0.001866,0.00851,0.9893,2
0.002378,0.001293,0.996,2
0.003542,0.0004585,0.996,2
0.003086,0.0006104,0.9966,2
0.002377,0.0004637,0.9976,2
0.002005,0.000431,0.997,2
0.001804,0.0006757,0.9976,2
0.00505,0.0002245,0.9946,2
0.006783,0.0002245,0.9927,2
0.005524,0.0002162,0.9946,2
0.00922,0.0001624,0.9907,2
0.007286,0.0002036,0.992,2
0.00868,0.0001562,0.991,2
0.007233,0.0002306,0.9927,2
0.002794,0.0004284,0.9966,2
0.002047,0.000357,0.997,2
0.011536,9.78e-05,0.989,2
0.001752,0.001152,0.997,2
0.002525,0.0003948,0.997,2
0.006813,0.0002122,0.993,2
0.008194,0.0003483,0.991,2
