class_0_prob,class_1_prob,class_2_prob,pred_class
0.4932,0.01009,0.4968,2
0.66,0.09863,0.2407,0
0.3782,0.0801,0.5415,2
0.3677,0.02592,0.606,2
0.4788,0.0019045,0.519,2
0.321,0.0003502,0.678,2
0.4287,0.0003448,0.5703,2
0.0872,0.0002508,0.9126,2
0.0749,0.0001298,0.9243,2
0.10333,0.0001565,0.8965,2
0.394,0.000436,0.6055,2
0.874,0.0002987,0.1261,0
0.9775,0.0008864,0.02148,0
0.9883,0.001495,0.01013,0
0.953,0.0008626,0.04605,0
0.957,0.001427,0.0416,0
0.8745,0.0003216,0.1256,0
0.9897,0.004093,0.006046,0
0.9937,0.001848,0.004612,0
0.9854,0.001004,0.0137,0
0.9927,0.001156,0.00632,0
0.9893,0.000601,0.0103,0
0.9834,0.0006876,0.0157,0
0.9663,0.0003424,0.0331,0
0.968,0.0002209,0.0319,0
0.986,0.0001605,0.01364,0
0.976,0.0001281,0.0237,0
0.9883,0.0001268,0.01114,0
0.9893,0.0002013,0.010345,0
0.988,0.0003793,0.01204,0
0.9824,0.0001488,0.01765,0
0.9785,0.0001403,0.0218,0
0.986,0.0001844,0.01391,0
0.957,0.0001493,0.0428,0
0.974,0.000274,0.02556,0
0.9707,0.0003035,0.02887,0
0.887,0.000378,0.11224,0
0.861,0.0002213,0.1394,0
0.3718,0.0004778,0.628,2
0.9854,0.0006795,0.0138,0
0.99,0.000763,0.00905,0
0.995,0.001359,0.003334,0
0.994,0.002752,0.002748,0
0.994,0.003408,0.00294,0
0.9907,0.007034,0.002378,0
0.9946,0.001987,0.0035,0
0.993,0.00212,0.004463,0
0.987,0.00112,0.0124,0
0.9883,0.00205,0.009384,0
0.99,0.000208,0.00929,0
0.992,0.0006785,0.007164,0
0.992,0.0008516,0.006664,0
0.987,0.0007305,0.012115,0
0.9946,0.001,0.00418,0
0.9917,0.000865,0.00709,0
0.9917,0.001047,0.007107,0
0.993,0.001556,0.004917,0
0.9917,0.00165,0.006687,0
0.992,0.003313,0.00451,0
0.9946,0.002338,0.003382,0
0.996,0.001329,0.002234,0
0.9956,0.001334,0.002808,0
0.995,0.0007854,0.003944,0
0.9917,0.0004563,0.00789,0
0.9956,0.0008063,0.003614,0
0.9927,0.0006766,0.006687,0
0.978,0.0002022,0.02191,0
0.985,0.0002166,0.014946,0
0.9727,0.0002508,0.02722,0
0.9453,0.0003908,0.05414,0
0.923,0.0003169,0.077,0
0.9453,0.0003524,0.05405,0
0.847,0.0002987,0.1527,0
0.919,0.0003123,0.08093,0
0.7656,0.0003157,0.2343,0
0.974,0.002172,0.02351,0
0.977,0.001029,0.02176,0
0.991,0.00349,0.005646,0
0.993,0.003408,0.003773,0
0.9927,0.004536,0.002592,0
0.995,0.000868,0.004147,0
0.994,0.001597,0.004505,0
0.9927,0.003702,0.003733,0
0.991,0.003918,0.00459,0
0.9834,0.00063,0.01572,0
0.982,0.0003176,0.01733,0
0.96,0.0007133,0.03915,0
0.9863,0.000753,0.01275,0
0.9844,0.0007114,0.01546,0
0.9814,0.001149,0.0173,0
0.9844,0.00797,0.007793,0
0.9937,0.002645,0.003618,0
0.9937,0.002491,0.003338,0
0.9907,0.007008,0.002,0
0.989,0.00845,0.003143,0
0.9556,0.0423,0.00205,0
0.988,0.01033,0.001688,0
0.9756,0.0229,0.002056,0
0.985,0.01363,0.001928,0
0.962,0.03665,0.001643,0
0.968,0.03001,0.0018,0
0.978,0.01945,0.002384,0
0.99,0.00485,0.00464,0
0.99,0.00305,0.006752,0
0.9907,0.001417,0.008095,0
0.988,0.00428,0.00828,0
0.99,0.004173,0.00558,0
0.9844,0.011185,0.004154,0
0.9883,0.004734,0.006523,0
0.9863,0.005943,0.00822,0
0.9893,0.002138,0.00868,0
0.991,0.003052,0.005787,0
0.9863,0.001434,0.01196,0
0.986,0.001729,0.01199,0
0.6987,0.001385,0.3,0
0.8276,0.0004852,0.1719,0
0.92,0.001012,0.07904,0
0.911,0.0004797,0.08887,0
0.954,0.00059,0.0454,0
0.952,0.001058,0.0466,0
0.9434,0.0006065,0.05615,0
0.923,0.000332,0.07654,0
0.788,0.0003824,0.211,0
0.8403,0.0002813,0.159,0
0.947,0.000319,0.05316,0
0.8247,0.0001827,0.175,0
0.81,0.0002263,0.1895,0
0.2253,0.0001847,0.7744,2
0.5,0.0002257,0.5,0
0.645,0.000381,0.3545,0
0.671,0.0001354,0.3286,0
0.95,0.0001752,0.04953,0
0.9614,7.89e-05,0.03864,0
0.9297,0.0001624,0.07025,0
0.954,0.0001806,0.04556,0
0.9766,0.0001547,0.02304,0
0.9727,0.0001827,0.0271,0
0.9946,0.0007186,0.00517,0
0.9917,0.0004725,0.007793,0
0.995,0.0006447,0.004166,0
0.9956,0.002151,0.002752,0
0.9946,0.001932,0.003786,0
0.9946,0.001854,0.00398,0
0.9937,0.0008726,0.005592,0
0.989,0.000376,0.01086,0
0.984,0.0003474,0.0158,0
0.9346,0.0001376,0.06476,0
0.9404,0.0001862,0.05927,0
0.8823,0.0001609,0.1172,0
0.8804,0.0002283,0.1193,0
0.7383,0.0002037,0.2615,0
0.875,0.0003421,0.1243,0
0.5312,0.0002635,0.4683,0
0.4983,0.000175,0.502,2
0.756,0.0002763,0.2439,0
0.728,0.0003257,0.2717,0
0.259,0.0002381,0.7407,2
0.3433,0.0002029,0.6562,2
0.3599,0.0002532,0.64,2
0.2593,0.0002307,0.7407,2
0.2925,0.0001446,0.7075,2
0.6333,0.000153,0.3665,0
0.4902,0.000177,0.5093,2
0.7285,0.0002956,0.2712,0
0.719,0.000265,0.2803,0
0.917,0.000957,0.0822,0
0.886,0.0006175,0.11273,0
0.94,0.002178,0.0578,0
0.924,0.000983,0.0752,0
0.9854,0.001604,0.01273,0
0.9644,0.0006104,0.03506,0
0.9595,0.000842,0.03976,0
0.956,0.000746,0.04312,0
0.845,0.000287,0.1543,0
0.84,0.0007596,0.1594,0
0.911,0.006535,0.0824,0
0.9536,0.01628,0.02968,0
