class_0_prob,class_1_prob,class_2_prob,pred_class
0.989,0.001498,0.00983,0
0.99,0.001301,0.00859,0
0.993,0.002668,0.003843,0
0.986,0.0007267,0.01295,0
0.9746,0.0006304,0.02444,0
0.982,0.0005965,0.01726,0
0.9927,0.00124,0.0063,0
0.9946,0.00286,0.00246,0
0.977,0.000628,0.02275,0
0.946,0.0005026,0.05386,0
0.981,0.0006804,0.01862,0
0.9917,0.007015,0.001394,0
0.982,0.018,0.0002453,0
0.9863,0.001119,0.01237,0
0.9404,0.0005426,0.0592,0
0.9907,0.001183,0.0084,0
0.9946,0.001381,0.004044,0
0.991,0.0009475,0.008095,0
0.9165,0.0003977,0.08325,0
0.974,0.0005245,0.02496,0
0.9736,0.001126,0.02509,0
0.9873,0.001675,0.01143,0
0.757,0.0003345,0.243,0
0.9688,0.000619,0.03056,0
0.9907,0.002903,0.00662,0
0.987,0.00113,0.01223,0
0.994,0.002827,0.002844,0
0.993,0.004646,0.002226,0
0.986,0.013885,0.0006485,0
0.9814,0.01735,0.001397,0
0.989,0.003098,0.0081,0
0.9893,0.001783,0.00897,0
0.99,0.00396,0.00589,0
0.9893,0.00886,0.002441,0
0.9844,0.01495,0.0009117,0
0.9956,0.001812,0.002653,0
0.9946,0.001402,0.00427,0
0.9937,0.001329,0.004692,0
0.9897,0.001507,0.008705,0
0.988,0.00997,0.002253,0
0.9917,0.001945,0.006496,0
0.973,0.02568,0.00115,0
0.981,0.0182,0.0004632,0
0.993,0.004204,0.002632,0
0.9937,0.004612,0.001428,0
0.967,0.0005403,0.0329,0
0.991,0.001959,0.00672,0
0.987,0.000921,0.0119,0
0.9805,0.01912,0.000593,0
0.9854,0.001285,0.013435,0
0.992,0.006313,0.001687,0
0.991,0.001,0.008125,0
0.9785,0.02086,0.000699,0
0.9834,0.001216,0.01538,0
0.9907,0.00469,0.00461,0
0.99,0.00332,0.006493,0
0.9937,0.00391,0.002731,0
0.993,0.00523,0.001725,0
0.986,0.01362,0.0005956,0
0.991,0.00796,0.000504,0
0.9907,0.00903,0.0004234,0
0.989,0.002012,0.009094,0
0.9897,0.001046,0.009056,0
0.991,0.004253,0.004562,0
0.9907,0.00719,0.002256,0
0.9824,0.000924,0.01634,0
0.993,0.001672,0.005306,0
0.9946,0.003061,0.00214,0
0.9883,0.0007286,0.01109,0
0.985,0.0006175,0.014175,0
0.9863,0.0006948,0.01304,0
0.9966,0.001939,0.001326,0
0.929,0.000421,0.0706,0
0.9673,0.0005198,0.03244,0
0.9585,0.0004413,0.04074,0
0.9844,0.0006604,0.01552,0
0.991,0.00136,0.007393,0
0.9946,0.001366,0.00409,0
0.993,0.0009403,0.006023,0
0.995,0.002735,0.001565,0
0.993,0.004955,0.001766,0
0.995,0.001279,0.003803,0
0.991,0.000968,0.008255,0
0.8867,0.0004227,0.11273,0
0.9927,0.006588,0.0008454,0
0.986,0.013626,0.0004716,0
0.99,0.00943,0.0004072,0
0.993,0.006336,0.000452,0
0.9956,0.002,0.002419,0
0.9785,0.0006766,0.02052,0
0.989,0.001371,0.010155,0
0.992,0.0017,0.00581,0
0.9673,0.0005226,0.03214,0
0.97,0.0007305,0.0288,0
0.9937,0.004906,0.001869,0
0.986,0.000731,0.01365,0
0.995,0.00312,0.00142,0
0.985,0.00073,0.014854,0
0.9937,0.001519,0.00497,0
0.9946,0.001527,0.00439,0
0.994,0.001807,0.003925,0
0.9917,0.001137,0.00678,0
0.991,0.001006,0.008385,0
0.9946,0.001507,0.004078,0
0.9946,0.00426,0.0008965,0
0.9917,0.000825,0.00695,0
0.995,0.001419,0.003405,0
0.993,0.006233,0.0006886,0
0.9883,0.01152,0.0002288,0
0.9893,0.0105,0.0003903,0
0.9966,0.002308,0.001332,0
0.995,0.001396,0.00337,0
0.9937,0.001254,0.005074,0
0.9956,0.004005,0.0004432,0
0.994,0.00551,0.000533,0
0.992,0.00103,0.006905,0
0.9956,0.004208,0.0004766,0
0.9946,0.005108,0.0004208,0
0.9834,0.01686,0.0001245,0
0.9883,0.01146,0.0002123,0
0.9937,0.005386,0.000724,0
0.9873,0.011925,0.0003104,0
0.9927,0.00622,0.0007715,0
0.9883,0.000837,0.01108,0
0.9956,0.00219,0.00229,0
0.995,0.003551,0.0013485,0
0.9893,0.0009108,0.009895,0
0.989,0.000805,0.01097,0
0.9287,0.0004177,0.0707,0
0.9585,0.0005183,0.04117,0
0.937,0.0004654,0.06287,0
0.938,0.0004745,0.06158,0
0.986,0.0007505,0.01383,0
0.984,0.0008335,0.01529,0
0.9897,0.00125,0.00915,0
0.985,0.0007377,0.01426,0
0.946,0.000457,0.05316,0
0.9497,0.0004716,0.04956,0
0.969,0.0004835,0.03052,0
0.8296,0.000326,0.1698,0
0.9062,0.0003812,0.09357,0
0.9087,0.0003762,0.091,0
0.9277,0.0003836,0.07135,0
0.886,0.0003538,0.1136,0
0.98,0.0007324,0.0189,0
0.9946,0.003864,0.001583,0
0.994,0.002504,0.003578,0
0.994,0.002943,0.002787,0
0.9673,0.000528,0.0318,0
0.994,0.001186,0.00466,0
0.9917,0.001521,0.006794,0
0.99,0.001286,0.007996,0
0.9556,0.00052,0.04367,0
0.975,0.000571,0.02432,0
0.981,0.000752,0.01877,0
0.9863,0.000998,0.012695,0
0.9453,0.0004623,0.05426,0
0.9717,0.000789,0.02773,0
0.9883,0.001594,0.00987,0
0.9795,0.001088,0.01947,0
0.9937,0.003452,0.002913,0
0.9688,0.0006027,0.03052,0
0.9834,0.00241,0.01385,0
0.9805,0.001117,0.01878,0
0.994,0.0019455,0.003983,0
0.9766,0.0005703,0.0226,0
0.977,0.02237,0.000373,0
0.987,0.01275,0.000644,0
