class_0_prob,class_1_prob,class_2_prob,pred_class
0.969,0.001135,0.02982,0
0.8174,0.0005474,0.182,0
0.931,0.000398,0.06836,0
0.804,0.0003386,0.1951,0
0.542,0.0002313,0.4583,0
0.4395,0.000202,0.56,2
0.832,0.0003378,0.1677,0
0.528,0.0002327,0.472,0
0.766,0.000298,0.2336,0
0.479,0.0002253,0.521,2
0.454,0.0002066,0.5454,2
0.5654,0.000248,0.4343,0
0.4624,0.0002067,0.5376,2
0.97,0.003166,0.02715,0
0.9375,0.000554,0.06183,0
0.9736,0.001088,0.02512,0
0.9355,0.0004258,0.0639,0
0.9326,0.000558,0.06683,0
0.98,0.001739,0.0183,0
0.9795,0.000905,0.01984,0
0.9746,0.0007186,0.02473,0
0.9946,0.002762,0.002428,0
0.986,0.01162,0.002066,0
0.991,0.006084,0.003082,0
0.9526,0.000546,0.04688,0
0.7183,0.000299,0.2815,0
0.9224,0.000421,0.0772,0
0.8696,0.000356,0.1298,0
0.933,0.0004058,0.0667,0
0.7637,0.0003092,0.2357,0
0.869,0.0003476,0.1304,0
0.593,0.0002494,0.4072,0
0.737,0.0002995,0.263,0
0.7993,0.0003262,0.2006,0
0.832,0.000309,0.1677,0
0.8647,0.0003242,0.1349,0
0.851,0.0003233,0.1486,0
0.853,0.000325,0.1466,0
0.782,0.0003116,0.2173,0
0.71,0.0002809,0.2896,0
0.474,0.0002203,0.526,2
0.755,0.0003078,0.2448,0
0.757,0.0003042,0.2427,0
0.726,0.000287,0.2737,0
0.465,0.0002099,0.534,2
0.6636,0.0002797,0.3362,0
0.891,0.0003593,0.1084,0
0.9707,0.0005593,0.02895,0
0.9844,0.008255,0.006935,0
0.9385,0.0004492,0.06116,0
0.836,0.0003166,0.164,0
0.5254,0.0002395,0.4739,0
0.955,0.0004313,0.04465,0
0.94,0.000417,0.0593,0
0.939,0.0004408,0.06024,0
0.9814,0.0006104,0.01753,0
0.9688,0.000561,0.03062,0
0.932,0.000403,0.06714,0
0.9844,0.001582,0.014,0
0.9434,0.0004144,0.05646,0
0.952,0.0004542,0.0475,0
