class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.668,0.000134,6.6e-07,9.7e-06,0.001553,0.3306,0
0.2386,6.884e-05,5.4e-07,4.6e-06,0.000642,0.7607,5
0.71,7.47e-05,1.97e-06,2.8e-06,0.000568,0.2893,0
0.772,0.0004466,9.5e-07,2.9e-06,0.000445,0.2273,0
0.9897,0.0004077,1.8e-06,6.6e-07,0.0006704,0.00911,0
0.974,2.795e-05,9.5e-07,1.22e-05,0.0001618,0.0256,0
1.0,5.4e-06,6.3e-06,2.766e-05,1.57e-05,0.0001401,0
0.9995,4.23e-06,1.854e-05,6.9e-06,8.8e-06,0.0003703,0
0.999,5.1e-06,0.00010043,4.95e-06,3.64e-06,0.0004268,0
0.9834,5.25e-06,3.123e-05,3.78e-05,3.46e-06,0.01692,0
0.9985,2.074e-05,0.001362,2.533e-05,2e-07,0.0003388,0
0.994,4.935e-05,8.17e-06,1.5e-06,3.04e-06,0.00591,0
0.9946,6.14e-06,1.91e-05,8.5e-06,1.6e-06,0.00569,0
0.846,7.04e-05,3.7e-06,3.64e-06,2.074e-05,0.1536,0
0.8975,0.00011396,4.7e-06,6.14e-06,3.7e-06,0.1026,0
0.87,0.000155,9e-06,8.9e-06,2.44e-06,0.1298,0
0.43,0.0003822,7.1e-06,6.26e-06,5e-06,0.57,5
0.659,0.0003693,9.54e-06,1.97e-06,1.29e-05,0.3406,0
0.9946,2.65e-05,7.427e-05,1.13e-06,4.5e-06,0.005634,0
0.975,5.24e-05,2.396e-05,2.15e-06,3e-06,0.02493,0
0.9053,0.0002099,5.54e-06,5.4e-07,6.12e-05,0.09467,0
0.743,8.57e-05,8.46e-06,1.67e-06,2.92e-05,0.2568,0
0.9614,2.337e-05,3.9e-06,1.115e-05,6.8e-06,0.0386,0
0.9995,2.915e-05,2.26e-06,1.39e-05,1.7e-06,0.000571,0
1.0,1.776e-05,1.186e-05,8e-07,5.73e-05,0.0001464,0
0.9995,2.664e-05,5.66e-06,9e-07,1.04e-05,0.0002863,0
0.999,9.24e-06,1.99e-05,6.6e-07,0.0002825,0.001064,0
0.996,3.153e-05,3.46e-06,8.3e-07,0.0001559,0.00371,0
0.9546,2.18e-05,3.9e-06,2.3e-06,0.01059,0.03452,0
0.914,0.0002086,2.3e-06,1.2e-06,0.05167,0.0342,0
0.763,0.0002098,3.1e-06,1.43e-06,0.2291,0.007633,0
0.902,0.0001503,3.3e-06,1.55e-06,0.08606,0.01199,0
0.852,0.001078,4.65e-06,3e-07,0.06915,0.07733,0
