class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.3328,8.58e-05,2.26e-06,0.00027,1.67e-06,0.667,5
0.331,9.996e-05,2.7e-06,0.0004761,1.5e-06,0.669,5
0.4392,0.0004187,4.53e-06,0.0008616,8.3e-07,0.5596,5
0.465,0.000724,2.24e-05,0.01334,5e-07,0.5205,5
0.202,9.41e-05,3.46e-06,0.001641,3.64e-06,0.7964,5
0.1624,2.474e-05,3.16e-06,0.0001891,4.786e-05,0.8374,5
0.0766,3.77e-05,3.4e-06,0.00114,1.216e-05,0.922,5
0.1661,0.000152,1e-06,1.2e-05,9.894e-05,0.834,5
0.1242,3.386e-05,1e-06,2.66e-05,6.086e-05,0.876,5
0.3225,2.646e-05,4.9e-06,4.62e-05,7.33e-06,0.6772,5
0.193,1.46e-05,1.5e-06,1.913e-05,1.45e-05,0.8066,5
0.248,1.615e-05,6.5e-06,1.57e-05,7.15e-06,0.752,5
0.2213,9.8e-06,1.216e-05,9.06e-06,8.4e-06,0.7783,5
0.1896,7.6e-06,9.06e-06,2.533e-05,3.16e-06,0.81,5
0.3381,3.934e-05,3.916e-05,2.307e-05,1.2e-06,0.662,5
0.4912,3.636e-05,3.95e-05,5.805e-05,6.6e-07,0.509,5
0.872,5.066e-05,8.094e-05,0.0001029,2.4e-07,0.1277,0
0.94,3.53e-05,0.0002037,0.0001665,2e-07,0.05988,0
0.8965,6.4e-05,0.001009,0.0001017,3.6e-07,0.1024,0
0.7812,7.08e-05,0.0002065,6.35e-05,5e-07,0.2188,0
0.939,0.0003595,0.002842,6.086e-05,3e-07,0.05774,0
0.773,0.0001062,0.0001912,6.014e-05,3.6e-07,0.2268,0
0.774,6.96e-05,0.000423,0.0004108,2.4e-07,0.2256,0
0.673,6.9e-06,5.74e-05,0.000298,2e-06,0.3267,0
0.7593,3.93e-06,0.0002723,0.0003037,7.15e-06,0.2399,0
0.688,7.6e-06,0.0004227,8.36e-05,1.34e-05,0.3113,0
0.4138,1.9e-06,7.59e-05,3.4e-05,0.0005527,0.5854,5
0.0867,9e-07,0.0001066,0.00994,1.51e-05,0.9033,5
0.2825,8e-07,0.0001705,0.002127,3.827e-05,0.7153,5
0.4683,4.3e-06,4.965e-05,0.002958,4.35e-06,0.5283,5
0.429,4.95e-06,2.396e-05,0.001202,3e-06,0.5703,5
0.493,5.66e-06,9.1e-06,0.0004196,5.9e-06,0.507,5
0.877,4.95e-06,1.127e-05,0.000812,5.9e-06,0.122,0
0.959,3.2e-06,2.46e-05,0.0002011,5.07e-06,0.04047,0
0.9683,7.75e-06,0.0001073,0.0008507,4.53e-06,0.03099,0
0.998,4.86e-05,1.56e-05,1.11e-05,1.997e-05,0.001909,0
0.9727,0.02666,1.84e-05,2.44e-06,0.0004432,0.0001528,0
0.997,0.001734,1.097e-05,3.2e-06,0.000524,0.000733,0
0.9404,0.05838,6.264e-05,1.67e-06,0.0007734,1.717e-05,0
0.9863,0.01346,0.0001432,3.6e-07,0.0002031,4.864e-05,0
0.999,0.000828,3.37e-05,1e-07,4.536e-05,0.0001906,0
0.9956,0.001041,6.56e-06,1e-07,0.0001198,0.003586,0
0.9976,0.000594,3.076e-05,1e-07,0.0001292,0.001812,0
0.9067,0.0006566,1.33e-05,3.6e-07,0.0004857,0.09247,0
0.988,0.00035,0.00011164,8e-07,1.067e-05,0.01153,0
0.8853,0.0003955,1.82e-05,1.4e-06,5.22e-05,0.1139,0
0.4512,2.027e-05,0.00010526,3.03e-05,4.77e-06,0.549,5
0.9736,0.0002675,6.24e-05,2.944e-05,3.6e-07,0.02618,0
0.999,6.09e-05,0.0005383,4.81e-05,1e-07,0.0005555,0
0.999,4.655e-05,0.000396,1.574e-05,4e-07,0.0008545,0
