class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.861,1.23e-05,2.7e-06,7e-06,0.0001843,0.1389,0
0.896,7e-06,3.4e-06,8.05e-06,0.0002282,0.1033,0
0.891,1.87e-05,3.04e-06,8.34e-06,3.016e-05,0.109,0
0.983,2.706e-05,1.13e-06,7.3e-06,2.17e-05,0.01662,0
0.981,1.89e-05,2.3e-06,3.1e-06,4.035e-05,0.01898,0
0.9907,9.1e-06,3.5e-06,1.05e-05,7.6e-06,0.00923,0
0.97,1.49e-05,2.74e-06,5.25e-06,3.29e-05,0.02977,0
0.9775,0.000163,8e-07,4.65e-06,5.74e-05,0.02216,0
0.635,7.915e-05,7e-07,5.794e-05,4.75e-05,0.3647,0
0.8335,4.923e-05,1.1e-06,3.7e-05,9.966e-05,0.166,0
0.489,2.74e-05,2.5e-06,2.635e-05,5.78e-05,0.5107,5
0.3416,3.27e-05,1.1e-06,4.79e-05,6.706e-05,0.658,5
0.352,0.000133,5.4e-07,3.83e-05,5.7e-05,0.6475,5
0.644,0.0001234,6e-07,7.766e-05,2.97e-05,0.3555,0
0.738,8.976e-05,1.13e-06,0.0001761,2.42e-05,0.262,0
0.7896,0.00011635,1.3e-06,5.007e-05,1.8e-05,0.21,0
0.862,0.0001713,1.2e-06,3.04e-05,2.81e-05,0.138,0
0.9473,0.0001539,6.6e-07,3.3e-05,2.515e-05,0.0528,0
0.989,7.105e-05,4.65e-06,2.56e-06,1.335e-05,0.01142,0
0.9985,0.000786,2.5e-06,9e-07,7.03e-06,0.0007977,0
0.968,2.9e-05,4.05e-06,3.4e-06,1.54e-05,0.03214,0
0.7993,5.51e-05,1.4e-06,3.6e-06,0.0001847,0.2006,0
0.901,4.46e-05,3.6e-06,1.67e-06,5.19e-05,0.0991,0
0.941,0.0001103,3.04e-06,8.3e-07,7.28e-05,0.05942,0
0.888,0.0002773,2.5e-06,6e-07,0.0003312,0.1114,0
0.9434,0.0002035,2.2e-06,7e-07,8.57e-05,0.05615,0
0.889,5.037e-05,1.127e-05,5.4e-07,0.000144,0.1109,0
0.7393,4.625e-05,1.31e-05,1.25e-06,4.42e-05,0.2605,0
0.995,1.305e-05,1.16e-05,1e-06,2.307e-05,0.0046,0
0.905,4.87e-05,1.11e-05,1.5e-06,3.9e-05,0.0948,0
0.7656,9.394e-05,2.86e-06,2.5e-06,4.13e-05,0.2345,0
0.8135,0.0002384,3.8e-06,3.46e-06,1.1e-05,0.1859,0
0.974,0.0003314,1.2e-06,1.67e-06,3.076e-05,0.0258,0
0.9863,0.003597,6.6e-07,5.96e-06,1.45e-05,0.01006,0
0.9917,0.007805,1.1e-06,6.26e-06,4.53e-06,0.0006757,0
0.9863,0.00461,9e-07,8.5e-06,7.6e-06,0.00928,0
0.8755,0.0003755,1.8e-06,4.8e-06,3.76e-05,0.12415,0
0.9883,0.00146,9e-07,1.92e-05,3.505e-05,0.009766,0
0.992,0.002972,3.6e-07,2.35e-05,3.52e-05,0.004974,0
0.9966,0.001987,6e-07,8.4e-06,0.000135,0.001577,0
0.9927,0.006763,1.1e-06,1.02e-05,0.0001252,0.0004575,0
0.9946,0.002903,6e-07,7.3e-06,5e-05,0.002457,0
0.998,0.00196,1.1e-06,6.56e-06,2.21e-05,0.0005317,0
0.9937,0.00237,7e-07,5.8e-06,4.15e-05,0.00405,0
0.9927,0.00201,5.4e-07,2.8e-06,7.17e-05,0.005135,0
0.996,0.001373,5e-07,4.65e-06,0.0001814,0.002287,0
0.9893,0.002306,5e-07,3.04e-06,8.637e-05,0.00809,0
0.9097,0.002108,5.4e-07,3.4e-06,0.0004277,0.08795,0
0.8525,0.00895,5.4e-07,3.6e-06,0.000321,0.1381,0
0.8594,0.00374,3.6e-07,8.8e-06,0.0002202,0.1367,0
0.856,0.002047,5.4e-07,3.6e-06,0.0003502,0.1416,0
0.905,0.002562,6e-07,4.35e-06,0.00011426,0.0924,0
0.9155,0.004906,6.6e-07,3.4e-06,0.0001526,0.0795,0
0.9175,0.00434,9e-07,4.7e-06,6.413e-05,0.0783,0
0.934,0.000443,2e-06,4.4e-06,5.66e-06,0.0656,0
0.925,6.163e-05,6.8e-06,9e-07,5.364e-05,0.0749,0
0.973,0.00010645,1.52e-05,6.6e-07,3.18e-05,0.02692,0
0.9976,0.0004263,6.74e-06,5.4e-07,1.043e-05,0.001895,0
0.9795,0.00011533,1.42e-05,9.5e-07,4.27e-05,0.02045,0
0.9683,6.07e-05,1.967e-05,1.55e-06,1.913e-05,0.03186,0
0.9536,9.25e-05,9.83e-06,1.6e-06,2.676e-05,0.04654,0
0.928,0.0001454,1.46e-05,2.3e-06,1.395e-05,0.0717,0
0.812,0.0001249,4.95e-06,4.65e-06,1.323e-05,0.1876,0
0.8594,0.0002279,4.53e-06,4.77e-06,1.1e-05,0.1403,0
0.7974,0.000493,6.85e-06,8.3e-06,1.234e-05,0.2024,0
0.7476,0.0001291,3.9e-06,2.223e-05,1.85e-05,0.2522,0
0.6396,0.0001304,3.04e-06,2.646e-05,4.28e-05,0.3604,0
0.5454,0.0001621,3.5e-06,3.44e-05,1.89e-05,0.454,0
0.309,4.69e-05,3e-06,4.92e-05,1.12e-05,0.691,5
0.512,0.0001184,1.43e-06,5.6e-05,1.91e-05,0.4873,0
0.6377,6.64e-05,1.55e-06,3.713e-05,9.83e-06,0.362,0
0.4739,4.41e-05,1.25e-06,3.85e-05,1.85e-05,0.5264,5
0.782,0.0001378,1.5e-06,9.8e-06,1.276e-05,0.2173,0
0.654,0.0003297,1.4e-06,1.746e-05,6.14e-06,0.3457,0
0.8438,0.0002402,1.8e-06,1.466e-05,3.9e-06,0.1555,0
0.3728,0.000597,1.55e-06,9.66e-06,8.3e-06,0.627,5
0.564,0.0006294,2.2e-06,9.7e-06,5.7e-06,0.4355,0
0.3223,8.45e-05,2.2e-06,1.92e-05,4.23e-06,0.6772,5
0.11554,2.79e-05,9.5e-07,9.1e-06,1.88e-05,0.8843,5
0.0678,3.97e-05,9e-07,5.6e-06,2.235e-05,0.932,5
0.0649,7.44e-05,9.5e-07,3.76e-06,3.254e-05,0.935,5
0.0971,8.446e-05,7e-07,5.1e-06,2.32e-05,0.903,5
0.0734,4.94e-05,7e-07,5.07e-06,1.64e-05,0.927,5
0.0931,4.29e-05,5e-07,5.6e-06,2.736e-05,0.9067,5
0.1136,6.455e-05,6e-07,4.2e-06,3.81e-05,0.8867,5
0.2174,5e-05,7e-07,9.66e-06,2.444e-05,0.7827,5
0.347,7.63e-05,1.9e-06,4.3e-06,2.4e-05,0.653,5
0.1865,6.15e-05,1.13e-06,3.9e-06,2.64e-05,0.814,5
0.7183,0.0003507,1.216e-05,9.5e-07,1.806e-05,0.2812,0
0.8975,0.0001075,5.25e-06,1.67e-06,1.323e-05,0.1027,0
0.8906,0.0003865,5.4e-06,1.67e-06,8.5e-06,0.10864,0
0.656,0.0003161,4.77e-06,6.8e-06,4.23e-06,0.3442,0
0.6426,0.0003467,2.15e-06,5.36e-06,1.39e-05,0.3574,0
0.506,6.58e-05,3.4e-06,1.57e-05,5.8e-06,0.4941,0
0.3503,4.023e-05,3.76e-06,7.45e-06,1.06e-05,0.65,5
0.0927,2.14e-05,2.6e-06,1.264e-05,1.246e-05,0.907,5
0.11053,2.07e-05,3.3e-06,4.65e-06,2.66e-05,0.8896,5
0.2006,8.31e-05,4e-06,2.86e-06,1.675e-05,0.7993,5
0.1986,4.876e-05,4.7e-06,3.46e-06,4.333e-05,0.8013,5
0.3904,9.54e-05,5.2e-06,2.44e-06,5.15e-05,0.6094,5
0.692,5.853e-05,2.307e-05,1.67e-06,6.455e-05,0.3083,0
0.4263,0.0001103,3.7e-06,2.26e-06,2.784e-05,0.5737,5
0.784,0.0001118,8.64e-06,1.85e-06,2.396e-05,0.2161,0
0.7734,0.000581,2.3e-06,3.8e-06,1.23e-05,0.226,0
0.774,0.0002496,2e-06,4.9e-06,1.52e-05,0.2253,0
0.3977,0.0005226,1.67e-06,7.03e-06,8.7e-06,0.602,5
0.3782,0.000875,1.1e-06,8.8e-06,1.3e-05,0.621,5
0.2474,0.001349,1.25e-06,5.96e-06,1.12e-05,0.751,5
0.2898,0.003757,1.25e-06,4.23e-06,2.325e-05,0.7065,5
0.2915,0.005634,2.7e-06,3.16e-06,2.235e-05,0.7026,5
0.1918,0.0008607,1.67e-06,4.9e-06,7.75e-06,0.8076,5
0.877,0.001081,4.77e-06,2.2e-06,1.04e-05,0.1222,0
0.95,0.00775,2.83e-05,1.4e-06,5.6e-06,0.04208,0
0.985,0.00453,2.27e-05,4e-07,2.25e-05,0.01056,0
0.987,0.00284,1.323e-05,3.6e-07,1.44e-05,0.01076,0
0.994,0.00532,1.514e-05,2e-07,1.544e-05,0.0006413,0
0.9844,0.006645,4.7e-06,6e-07,9.4e-06,0.00854,0
0.982,0.01756,1.866e-05,6e-07,3.9e-06,0.000469,0
0.99,0.009544,8.5e-06,3e-07,9.3e-06,0.0003314,0
0.966,0.03305,4.7e-06,4e-07,0.000254,0.00086,0
0.9795,0.01467,3.76e-06,4e-07,0.0001543,0.00545,0
0.9336,0.05478,1.13e-05,8.3e-07,4.274e-05,0.01164,0
0.9634,0.0084,7.57e-06,8e-07,1.913e-05,0.02837,0
0.945,0.007114,4.95e-06,2.8e-06,7e-06,0.04816,0
0.965,0.02429,3.04e-06,2.56e-06,9.7e-06,0.01108,0
0.98,0.00907,7.8e-06,3.16e-06,2.5e-06,0.01141,0
0.9795,0.003887,4.9e-06,3.04e-06,2.56e-06,0.01683,0
0.99,0.000988,7.33e-06,6.3e-06,1.7e-06,0.0088,0
0.936,0.0003917,2.8e-06,3.18e-05,2.2e-06,0.0635,0
0.95,6.706e-05,4.7e-06,0.00012183,1.6e-06,0.05023,0
0.9136,6.205e-05,4.1e-06,0.0001625,1.5e-06,0.0865,0
0.992,6.086e-05,2.8e-06,8.24e-05,9e-07,0.007683,0
0.9272,3.7e-05,5.36e-06,5.203e-05,1.67e-06,0.07275,0
0.979,3.51e-05,1.97e-06,5.92e-05,1.8e-06,0.02055,0
0.959,4.387e-05,1.43e-06,9.69e-05,2.5e-06,0.04083,0
0.9824,0.0005064,9e-07,7.65e-05,1.55e-06,0.01726,0
0.9937,8.3e-05,8e-07,5.496e-05,1.97e-06,0.006065,0
0.967,0.0003984,9.5e-07,8.7e-06,7.1e-06,0.03305,0
0.963,0.0002321,1.43e-06,1.484e-05,4.1e-06,0.0367,0
0.9976,0.000264,7e-07,4.846e-05,1.6e-06,0.00231,0
0.998,0.000726,8e-07,7.397e-05,1.13e-06,0.001315,0
0.9927,0.0003297,8e-07,3.95e-05,2.1e-06,0.00689,0
0.9946,0.000628,6e-07,8.18e-05,1.85e-06,0.004517,0
0.7935,0.000492,9.5e-07,3.034e-05,1.05e-05,0.206,0
0.8345,0.000277,8.3e-07,2.96e-05,2.14e-05,0.1649,0
0.4685,0.0004363,9e-07,4.8e-06,0.0001242,0.531,5
0.859,0.000891,1.13e-06,4.5e-06,5.287e-05,0.1406,0
0.811,0.00903,6.6e-07,1.925e-05,3.654e-05,0.1799,0
0.9854,0.004772,7e-07,7.5e-06,1.407e-05,0.00963,0
0.876,0.005146,1.1e-06,1.186e-05,2.32e-05,0.119,0
0.6465,0.0004013,1.85e-06,1e-05,1.92e-05,0.353,0
0.445,0.0006175,1e-06,8.8e-06,2.02e-05,0.554,5
0.7456,0.0001514,1.43e-06,4.23e-06,6.694e-05,0.2546,0
0.9995,0.000234,6.14e-06,4e-07,0.000388,0.0002213,0
0.9946,0.00288,9e-07,1.6e-06,0.0001242,0.002453,0
0.998,0.000935,2.2e-06,1e-06,7.03e-05,0.000816,0
0.9966,0.000492,3.1e-06,5.4e-07,0.000331,0.002684,0
0.995,0.0002168,1.13e-06,3.1e-06,0.000349,0.004246,0
0.9897,0.0004444,3.16e-06,8.3e-07,0.0002697,0.00917,0
0.992,0.001147,1.01e-05,2.4e-07,0.0004451,0.00644,0
0.966,0.00065,8.1e-06,2e-07,0.000839,0.03265,0
0.953,0.00231,7.75e-06,7e-07,2.015e-05,0.0444,0
0.9165,0.0007205,3.5e-06,9.5e-07,5.925e-05,0.08264,0
0.771,0.0004132,3.6e-06,1.3e-06,3.934e-05,0.2288,0
0.2365,0.0004084,6.14e-06,1.5e-06,1.657e-05,0.763,5
0.3325,0.000459,2.74e-06,1.67e-06,3.296e-05,0.6665,5
0.364,8.83e-05,4.3e-06,2.6e-06,2.32e-05,0.636,5
0.1981,4.65e-05,4.53e-06,1.8e-06,4.73e-05,0.8022,5
0.2095,2e-05,3.64e-06,1.7e-06,0.00011563,0.7905,5
0.1884,7.385e-05,2.15e-06,2.6e-06,5.25e-05,0.8115,5
0.2966,8.05e-05,3.6e-06,1.85e-06,0.0001583,0.7026,5
0.251,4.77e-05,5.36e-06,3e-06,3.433e-05,0.749,5
0.2037,3.034e-05,4.53e-06,3.64e-06,2.78e-05,0.7964,5
0.2854,3.37e-05,5.84e-06,2.4e-06,3.79e-05,0.7144,5
0.2379,2.956e-05,7.33e-06,1.6e-06,6.94e-05,0.762,5
0.3513,2.444e-05,1.38e-05,1.13e-06,0.0001553,0.649,5
