class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.992,0.001786,1.32e-05,0.0004625,9e-07,0.00548,0
0.9653,0.0003278,0.0001296,0.005432,1.7e-06,0.02858,0
0.916,1.556e-05,2.58e-05,1.276e-05,1.33e-05,0.0842,0
0.9907,1.85e-05,1.985e-05,3.856e-05,0.0003026,0.00916,0
0.9688,7.9e-06,6.07e-05,1.39e-05,0.003304,0.02808,0
0.9775,5.61e-05,5.76e-05,1.64e-05,0.02216,0.000189,0
0.995,4.35e-06,9.2e-06,5.823e-05,0.002275,0.002604,0
0.9385,1.89e-05,4.96e-05,2.25e-05,0.0607,0.000387,0
0.7925,8.1e-06,8.38e-05,2.074e-05,0.202,0.004894,0
0.3074,6.7e-06,0.0001352,4.6e-06,0.692,0.0006514,4
0.686,1.246e-05,1.854e-05,1.27e-05,0.003452,0.3103,0
0.7993,4.14e-05,1.603e-05,7.75e-06,0.00011086,0.2004,0
0.9985,1.14e-05,6.53e-05,5.8e-06,0.0004852,0.0009475,0
0.9175,2.48e-05,8.3e-06,4.05e-06,0.000512,0.0818,0
0.8145,0.0002165,2e-06,6.2e-06,0.00059,0.1846,0
0.9224,0.0002078,5.66e-06,8.34e-06,0.00010574,0.0772,0
0.947,0.0001413,3.4e-06,2.1e-06,0.00055,0.05212,0
0.9385,0.0007887,1.97e-06,3.7e-06,5.02e-05,0.06058,0
0.8135,0.001549,1.5e-06,3.7e-06,7.2e-05,0.1849,0
0.621,0.00497,1e-06,5.5e-06,8.786e-05,0.3738,0
0.2471,0.003117,6e-07,4.23e-06,0.000325,0.7495,5
0.01752,0.001433,3e-07,5.36e-06,0.0003934,0.981,5
0.0067,0.0004752,2.4e-07,1.067e-05,0.0007424,0.992,5
0.00197,0.009415,5e-07,7.653e-05,0.0009117,0.9873,5
0.005283,0.0162,7e-07,0.0001827,0.001183,0.9775,5
0.006866,0.001205,1e-07,3.564e-05,9.38e-05,0.9917,5
0.003084,0.0008397,1e-07,3.725e-05,0.0003529,0.9956,5
0.004593,0.00033,2e-07,0.00010234,0.00154,0.993,5
0.01075,0.0001954,1e-07,5.6e-06,0.002459,0.987,5
0.00397,0.0004973,1e-07,2.04e-05,0.002714,0.9927,5
0.02313,3.87e-05,2e-07,3.6e-06,8.66e-05,0.9766,5
0.02124,8.51e-05,2e-07,5.36e-06,0.0006833,0.9785,5
0.00928,0.0003679,1e-07,8.3e-07,0.0008345,0.9893,5
0.01081,0.0005283,1e-07,1.2e-06,0.0009274,0.988,5
0.01403,0.003365,2e-07,1.13e-06,0.0008726,0.982,5
0.00965,0.01521,3e-07,1.67e-06,0.002522,0.9727,5
0.0071,0.00923,2.4e-07,3.16e-06,0.0004437,0.9834,5
0.006073,0.01557,3e-07,3.2e-06,0.000685,0.978,5
0.01008,0.003454,2e-07,2.56e-06,7.766e-05,0.9863,5
0.03168,0.001791,2.4e-07,2e-06,8.965e-05,0.9663,5
0.01703,0.0008917,2e-07,4.35e-06,4.21e-05,0.982,5
0.005226,0.002567,1e-07,6.67e-05,0.0003538,0.9917,5
0.007042,0.002127,2e-07,7.71e-05,0.001309,0.9897,5
0.08264,0.003336,5e-07,9.125e-05,0.0009484,0.913,5
0.317,0.03122,7e-07,0.0002332,0.00524,0.6465,5
0.711,0.0573,1.67e-06,0.0004659,0.00407,0.2275,0
0.656,0.001371,1e-06,5.23e-05,0.002558,0.3403,0
0.54,0.0002381,1.2e-06,2.01e-05,0.001527,0.4583,0
0.9697,8.97e-05,1.8e-06,1.49e-05,0.006416,0.02391,0
0.4402,0.001999,2.15e-06,1.71e-05,0.001542,0.556,5
0.8843,0.0001261,3.6e-06,2.62e-05,0.000813,0.1146,0
0.4663,0.0007386,3.5e-06,5.66e-05,0.000531,0.5327,5
0.0854,0.0001322,5.4e-07,6.74e-05,1.49e-05,0.9146,5
0.11346,0.0006576,2.74e-06,0.0002269,5.9e-06,0.8853,5
0.214,0.0001195,1.97e-06,9.626e-05,3.46e-06,0.7856,5
