class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.9697,0.02994,7.313e-05,0.0001527,1.85e-06,9.98e-05,0
0.9956,0.003803,0.00011474,0.0003977,7e-07,1.574e-05,0
0.9976,0.001845,0.0002354,6.92e-05,8e-07,1.41e-05,0
0.9966,0.002567,0.000575,0.0001758,1.13e-06,1.794e-05,0
0.999,0.001168,9.49e-05,3.38e-05,7e-07,1.943e-05,0
0.995,0.003347,0.001098,3.56e-05,9e-07,4.33e-05,0
0.9976,0.002369,0.000241,1.967e-05,3e-07,5.22e-05,0
0.998,0.001259,0.0005746,1.38e-05,6e-07,2.396e-05,0
0.998,0.001474,0.0001671,1.25e-05,5e-07,1.99e-05,0
0.9995,0.0002801,3.99e-05,5.07e-06,8.3e-07,3.964e-05,0
1.0,0.0002435,9.66e-06,1.3e-06,2.15e-06,4.73e-05,0
1.0,0.0003352,1.2e-05,1.25e-06,2.26e-06,0.00010717,0
0.999,0.0002882,4.95e-06,1e-06,2.74e-06,0.0001379,0
0.999,0.000839,4.65e-06,2.2e-06,1.25e-06,8.81e-05,0
0.999,0.001002,5.36e-06,2.3e-06,1.55e-06,0.0001656,0
0.999,0.0003185,3.8e-06,1.7e-06,1.97e-06,0.0003586,0
0.999,0.0002794,4.6e-06,1.8e-06,4.95e-06,0.0002952,0
0.999,0.000257,3.64e-06,1.13e-06,5.66e-06,0.0005364,0
0.999,0.0002468,4.6e-06,1.2e-06,4.4e-06,0.0002395,0
0.999,0.0006766,4.7e-06,1.55e-06,3.9e-06,0.0001822,0
0.999,0.0003555,4.2e-06,2.4e-06,3.1e-06,8.76e-05,0
1.0,0.0003312,4.5e-06,2.6e-06,3.5e-06,7.784e-05,0
0.999,0.0004468,4.05e-06,3.46e-06,2.3e-06,5.45e-05,0
1.0,0.0001655,3.2e-06,3.9e-06,3.7e-06,6.75e-05,0
1.0,0.0002615,4.6e-06,6.3e-06,3.5e-06,2.62e-05,0
1.0,0.0003264,5.2e-06,2.74e-06,6.3e-06,2.27e-05,0
0.999,0.000424,5.96e-06,3.5e-06,5.66e-06,2.38e-05,0
1.0,0.0002751,6.4e-06,3.2e-06,6e-06,2.02e-05,0
0.999,0.0006523,5.7e-06,2e-06,7.6e-06,3.06e-05,0
0.999,0.000383,5.8e-06,1.3e-06,7.4e-06,3.36e-05,0
0.999,0.000593,6.56e-06,2.2e-06,2.9e-06,5.57e-05,0
0.999,0.0007143,8.5e-06,1.2e-06,5.54e-06,2.98e-05,0
0.999,0.000699,9.36e-06,1.67e-06,5.84e-06,2.12e-05,0
0.999,0.001113,1.04e-05,1.13e-06,7.1e-06,2.2e-05,0
0.999,0.0006046,7.7e-06,2.15e-06,6.8e-06,2.49e-05,0
0.9995,0.0005064,9.66e-06,2.2e-06,6.6e-06,3.403e-05,0
0.999,0.0004783,8.34e-06,2.5e-06,5.36e-06,4.01e-05,0
0.9995,0.000697,7.9e-06,2.74e-06,7.33e-06,4.3e-05,0
0.999,0.001033,1.115e-05,4.05e-06,4.6e-06,3.33e-05,0
0.9995,0.000787,1.025e-05,3.1e-06,1.097e-05,5.38e-05,0
0.999,0.000924,1.25e-05,2.74e-06,6.9e-06,4.04e-05,0
0.9995,0.000748,1.115e-05,2.74e-06,1.01e-05,3.177e-05,0
0.9995,0.000737,1.353e-05,3.04e-06,1.05e-05,2.77e-05,0
0.9976,0.002073,3.374e-05,9.36e-06,3.2e-06,1.67e-05,0
0.9976,0.002254,9.87e-05,1.985e-05,2.1e-06,1.186e-05,0
0.9966,0.00337,8.506e-05,1.33e-05,1.9e-06,3.207e-05,0
0.9976,0.002626,7.64e-05,1.14e-05,3.3e-06,2.176e-05,0
0.994,0.005444,6.765e-05,8.76e-06,2.8e-06,3.225e-05,0
0.992,0.007225,8.21e-05,1.08e-05,7.87e-06,2.68e-05,0
0.991,0.00895,6.43e-05,1.23e-05,2.2e-06,2.885e-05,0
0.9956,0.004112,7.48e-05,8.94e-06,2.7e-06,1.99e-05,0
0.9956,0.004517,9.7e-05,1.77e-05,1.55e-06,3.8e-05,0
0.9937,0.0064,6.115e-05,8.76e-06,2.9e-06,2.533e-05,0
0.9946,0.005264,1.81e-05,2.86e-06,4.35e-06,0.0001249,0
0.998,0.001722,1.246e-05,1.85e-06,5.9e-06,0.0001039,0
0.9966,0.003576,1.395e-05,2.8e-06,2.8e-06,0.00011396,0
0.9976,0.002483,1.794e-05,3.9e-06,2.8e-06,7.313e-05,0
0.9976,0.00253,2.45e-05,3.64e-06,1.6e-06,7.194e-05,0
0.998,0.002289,1.395e-05,1.8e-06,1.55e-06,9.72e-05,0
0.9956,0.003847,1.96e-05,3.76e-06,1e-06,9.48e-05,0
0.998,0.001949,3.63e-05,5.36e-06,6.6e-07,0.0002444,0
0.997,0.003014,3.09e-05,3.04e-06,6e-07,4.464e-05,0
0.997,0.002562,9.656e-05,2e-06,4e-07,0.000179,0
0.998,0.0016,6.82e-05,4.2e-06,6e-07,0.0001961,0
0.9976,0.0019455,9.99e-05,8.7e-06,3.6e-07,0.0002506,0
0.9995,0.0005813,2.6e-05,4.8e-06,3.6e-07,0.0003197,0
0.999,0.0006714,6.5e-06,3.4e-06,1.55e-06,6.07e-05,0
0.998,0.001144,6.49e-05,2.15e-06,1.2e-06,0.000494,0
0.9995,0.0003102,5.81e-05,1.55e-06,2.1e-06,7.683e-05,0
0.9985,0.001093,0.0001619,2.2e-06,9.5e-07,4.07e-05,0
0.9995,0.0004518,3.487e-05,3.64e-06,9.5e-07,0.0002161,0
0.9985,0.001345,3.92e-05,8.46e-06,8.3e-07,7.67e-05,0
1.0,0.0003002,9.3e-06,5.96e-06,1.67e-06,3.58e-05,0
