class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.7354,9e-06,8.46e-06,6.49e-05,1.59e-05,0.2644,0
0.9316,2.176e-05,1.08e-05,3.46e-05,2.8e-06,0.0684,0
0.997,6.1e-06,0.0002494,3.45e-05,1.25e-06,0.002882,0
0.983,8.94e-06,3.624e-05,0.0001897,1.2e-06,0.01717,0
0.9883,6.5e-06,1.48e-05,0.00034,6.14e-06,0.01135,0
0.9907,2e-06,1.69e-05,0.0002064,1.15e-05,0.00925,0
0.997,4.4e-06,0.00012124,0.0003273,6.6e-07,0.002087,0
0.994,1.13e-06,0.001049,0.000595,5.22e-05,0.004288,0
0.9966,8.3e-07,0.0002028,0.0002522,6.03e-05,0.002792,0
0.6694,9.5e-07,6.604e-05,0.0004973,0.0005684,0.329,0
0.3945,8e-07,5.09e-05,0.0004046,0.01236,0.5923,5
0.573,1.2e-06,2.724e-05,0.0011015,0.01646,0.4094,0
0.4294,1.25e-06,1.246e-05,0.00127,0.006943,0.562,5
0.4053,1.13e-06,5.6e-06,0.000524,0.001807,0.5923,5
0.4126,1e-06,9.6e-06,0.000526,0.0005274,0.5864,5
0.08594,4e-07,6.3e-06,0.0008397,0.0004404,0.913,5
0.2167,1.3e-06,2.74e-06,0.0001255,0.0001764,0.783,5
0.1043,5.5e-06,9e-07,0.001647,8.2e-05,0.894,5
0.7393,8.46e-06,5.96e-06,0.01436,9.3e-06,0.2467,0
0.9536,8.8e-06,4.1e-06,0.013794,1.28e-05,0.03262,0
0.994,2.01e-05,6.1e-06,0.005054,5.4e-07,0.001036,0
0.988,1.955e-05,6.56e-06,0.008835,1.43e-06,0.00353,0
0.8125,8.9e-06,4.05e-06,0.00496,2.384e-05,0.1821,0
0.8296,1.454e-05,3.76e-06,0.007473,0.0001207,0.1628,0
0.7104,9.7e-06,2.26e-06,0.002333,0.001929,0.285,0
0.774,1.097e-05,2.3e-06,0.00474,0.0003023,0.221,0
0.3472,8.5e-06,8e-07,0.0006356,0.001085,0.6514,5
0.196,3.7e-06,8e-07,0.0002391,0.0001793,0.803,5
0.01133,3.34e-06,1e-07,1.23e-05,3.38e-05,0.989,5
0.03137,1.3e-06,5e-07,2.16e-05,0.0001429,0.9683,5
0.0341,2.4e-06,5e-07,5e-05,0.0002677,0.9653,5
0.0943,4.23e-06,7.2e-06,0.0001027,0.000394,0.9053,5
0.2886,7.69e-05,6e-07,7.8e-06,0.0005665,0.711,5
0.996,0.0001279,5.84e-06,3.946e-05,5.4e-07,0.003777,0
0.9976,0.00121,7.194e-05,1.13e-06,5.4e-07,0.001308,0
0.9995,0.0003574,5.33e-05,1.13e-06,6.6e-07,0.0005317,0
0.9995,0.0002549,5.5e-05,5.4e-07,5e-06,0.0003705,0
0.999,5.05e-05,0.0004516,3.64e-06,1.6e-06,0.0004745,0
0.9985,7.135e-05,6.03e-05,1.3e-06,1.75e-05,0.001625,0
0.999,5.71e-05,0.0003273,2.44e-06,1.18e-05,0.0001114,0
0.999,3.46e-06,0.0001125,2.74e-06,4.536e-05,0.000406,0
0.9995,6.8e-06,0.0001702,1.55e-06,0.0005555,0.0002153,0
0.9946,4.2e-06,0.00011927,3.16e-06,0.00476,0.0005755,0
0.9907,3.16e-06,0.0004888,6.56e-06,0.005444,0.003254,0
0.9956,1.67e-06,6.276e-05,1.943e-05,0.000169,0.004623,0
0.875,1.5e-06,7.12e-05,0.00010884,2.71e-05,0.12463,0
0.933,1.6e-06,9.364e-05,0.001035,6.5e-06,0.0658,0
0.9233,2.15e-06,1.76e-05,0.0002156,2.43e-05,0.07623,0
0.6265,2.1e-06,8.7e-06,0.0006986,2.92e-05,0.3726,0
0.62,2.56e-06,9e-06,0.0008073,2.635e-05,0.379,0
0.469,9.2e-06,1.43e-06,0.00011146,6.217e-05,0.5312,5
0.4895,7.87e-06,2.766e-05,0.005264,7.8e-06,0.505,5
0.493,2.9e-06,2.73e-05,0.00992,1.574e-05,0.4968,5
0.547,6.14e-06,1.335e-05,0.0012,9.1e-06,0.4517,0
0.8633,8e-07,0.001369,0.01015,5.126e-05,0.1251,0
0.3389,1.1e-06,1.234e-05,0.0001491,0.000464,0.6606,5
0.4636,1.55e-06,1.13e-05,8.57e-05,0.005207,0.5312,5
0.2954,2.7e-06,4.05e-06,4.286e-05,0.00635,0.6978,5
0.823,2.56e-06,2.17e-05,1.085e-05,0.003166,0.1738,0
0.926,1.55e-06,6.384e-05,1.52e-05,0.03017,0.04422,0
0.887,1.25e-06,0.0001195,1.05e-05,0.01484,0.0978,0
0.561,3.16e-06,0.0001348,5.07e-06,0.1167,0.3223,0
0.89,3.7e-06,0.00010896,2.5e-06,0.04025,0.0696,0
0.622,1.31e-05,0.0001818,2.44e-06,0.1917,0.1858,0
0.509,1.44e-05,3.386e-05,2.8e-06,0.3184,0.1727,0
0.4119,3.7e-06,0.0001984,7.2e-06,0.05508,0.5327,5
0.816,1.1e-06,6.616e-05,0.0001713,0.000705,0.1827,0
0.3145,9e-07,0.0004392,0.002459,0.0005946,0.6816,5
0.5474,3.16e-06,0.0002371,0.00212,0.003296,0.4468,0
0.877,5.2e-06,0.0007463,0.007435,2.414e-05,0.11505,0
0.408,3.64e-06,4.41e-05,0.0073,3.57e-05,0.5845,5
0.997,5.66e-06,0.0004401,0.001777,5.4e-06,0.000544,0
0.999,3.73e-05,0.0001272,0.0002043,1.44e-05,4.274e-05,0
0.991,1.645e-05,6.264e-05,0.00472,2.4e-07,0.003487,0
0.9873,1.454e-05,0.0001706,0.00928,4e-07,0.003403,0
0.969,6.2e-06,0.000157,0.02899,4e-07,0.001551,0
0.983,1.78e-05,6.765e-05,0.001215,8e-07,0.01591,0
0.999,3.04e-06,7.534e-05,0.0004315,8.3e-07,0.0008407,0
0.999,8e-06,3.886e-05,0.0004141,1.2e-06,0.0003648,0
1.0,6.4e-06,6.133e-05,0.0001512,3.93e-06,6.515e-05,0
0.9985,7.45e-06,0.0005755,0.0012045,3.1e-06,1.174e-05,0
0.9995,4.494e-05,1.88e-05,5.126e-05,8.64e-06,0.0003712,0
0.9976,6.77e-05,7.5e-06,1.55e-05,7.4e-06,0.002718,0
0.9297,2.325e-05,2.9e-06,4.7e-06,3.266e-05,0.07007,0
0.983,2.24e-05,1.5e-06,8.45e-05,1.615e-05,0.01674,0
0.99,2.15e-06,7.75e-06,0.0003126,6.74e-06,0.00934,0
0.9985,5.7e-06,2.26e-06,0.000285,6.85e-06,0.000912,0
0.985,1.41e-05,1.5e-06,0.00011736,1.246e-05,0.01495,0
0.991,2.766e-05,1.13e-06,0.0002235,7.2e-06,0.00859,0
0.9575,0.0001533,1.55e-06,2.587e-05,3.6e-06,0.042,0
0.98,0.0001003,2.74e-06,1.94e-05,2.6e-06,0.01994,0
0.988,3.51e-05,6.1e-06,6.12e-05,1.5e-06,0.012054,0
0.999,9.54e-06,2.6e-05,0.0002515,5e-07,0.0008264,0
0.999,1.496e-05,9.24e-06,7.56e-05,2.56e-06,0.000386,0
0.999,1.4e-06,3.07e-05,9.525e-05,6.44e-06,0.0008163,0
0.795,1.06e-05,3.36e-05,3.7e-06,0.00010693,0.205,0
0.501,4e-06,6.54e-05,6.7e-05,1.99e-05,0.499,0
