class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.971,0.007378,0.01646,0.002674,0.001423,0.000769,0
0.993,0.005333,5.9e-05,0.001832,8.9e-06,2.31e-05,0
0.9976,0.002407,1.323e-05,0.0001874,1.08e-05,5.6e-05,0
0.9985,0.0006304,1.025e-05,0.0008273,1.01e-05,6.7e-05,0
0.999,0.0009136,1.19e-05,0.0001147,9.1e-06,0.000345,0
0.9985,0.00125,1.05e-05,0.0001525,9.2e-06,6.52e-05,0
0.998,0.001675,5.25e-06,6.5e-05,1.836e-05,0.0002047,0
0.998,0.001211,5.8e-06,6.33e-05,1.44e-05,7.486e-05,0
0.9985,0.001601,3.46e-06,5.64e-05,8.05e-06,7.93e-05,0
0.9985,0.001939,4.77e-06,4.9e-05,1.174e-05,3.98e-05,0
0.997,0.002577,5.84e-06,0.0001428,1.18e-05,3.1e-05,0
0.9883,0.01181,7.57e-06,0.0001168,1.967e-05,2.27e-05,0
0.995,0.004612,6.3e-06,0.0002371,3.93e-06,1.72e-05,0
0.956,0.04367,7.8e-06,0.0001683,3.34e-06,2.134e-05,0
0.912,0.0879,5.07e-06,0.0002108,4.77e-06,2.34e-05,0
0.955,0.0451,5.54e-06,0.0002344,2.9e-06,7.683e-05,0
0.9595,0.04007,6e-06,0.0001465,6e-06,3.314e-05,0
0.9536,0.046,1.13e-05,0.0002308,4.3e-06,4.554e-05,0
0.877,0.1229,1.603e-05,0.0001982,6.56e-06,2.78e-05,0
0.909,0.0902,1.46e-05,0.0002325,3.64e-06,6.294e-05,0
0.931,0.0688,1.17e-05,0.0002298,1.97e-06,5.96e-05,0
0.9443,0.05518,1.71e-05,0.0002044,3.64e-06,4.42e-05,0
0.98,0.01936,1e-05,0.0003738,4.77e-06,2.76e-05,0
0.9624,0.03748,1.585e-05,0.0003185,3.16e-06,1.13e-05,0
0.9507,0.04837,1.52e-05,0.0003517,2.15e-06,8.5e-06,0
0.9224,0.07733,2.11e-05,0.0005226,2.8e-06,5.25e-06,0
0.9766,0.02278,4.58e-05,0.0004709,3.76e-06,3.1e-06,0
0.942,0.0579,2.503e-05,0.00048,2.15e-06,6.5e-06,0
0.9727,0.02643,1.53e-05,0.0004916,1.9e-06,1.025e-05,0
0.9883,0.01071,6.74e-06,0.000962,8.3e-07,2.14e-05,0
0.991,0.008125,5.4e-06,0.000619,1.13e-06,2.635e-05,0
0.955,0.04413,7.6e-06,0.0006084,2.1e-06,1.91e-05,0
0.9526,0.0467,7.8e-06,0.000397,3.1e-06,1.18e-05,0
0.982,0.01767,8.7e-06,0.0001618,2.4e-06,1.353e-05,0
0.992,0.007683,1.13e-05,0.00012076,2e-06,1.705e-05,0
0.9893,0.010414,5.4e-06,0.0001494,1.67e-06,2.25e-05,0
0.982,0.01747,6.56e-06,0.0002131,1.9e-06,1.955e-05,0
0.991,0.00839,6.74e-06,0.0004122,1.55e-06,2.325e-05,0
0.9756,0.024,9.8e-06,0.0004644,3.04e-06,1.6e-05,0
0.9443,0.05484,1.26e-05,0.0006943,4.05e-06,1.204e-05,0
0.9644,0.035,1.72e-05,0.000508,4.77e-06,1.17e-05,0
0.9795,0.02005,1.216e-05,0.0008235,2.8e-06,1.23e-05,0
0.9907,0.00906,7.1e-06,0.0002618,3.76e-06,1.86e-05,0
0.995,0.00488,7.75e-06,0.0001562,5.2e-06,1.454e-05,0
0.997,0.002438,2.5e-06,7.284e-05,2.74e-06,3.1e-05,0
0.9985,0.001172,4.1e-06,6.49e-05,4.3e-06,3.546e-05,0
