class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.999,0.0008755,3.23e-05,2.07e-05,5e-07,0.0001974,0
0.9966,0.002539,0.000264,4.506e-05,6e-07,0.0002697,0
0.995,0.003351,0.001717,1.377e-05,1e-06,5.14e-05,0
0.948,0.05026,0.000996,1.62e-05,5e-07,2.986e-05,0
0.94,0.0457,0.01401,2.48e-05,1.3e-06,1.5e-05,0
0.9746,0.0249,0.0004408,2.77e-05,5e-07,4.69e-05,0
0.9653,0.02054,0.01404,0.0002351,3e-07,5.186e-05,0
0.9556,0.0404,0.003862,4.303e-05,3e-07,6.5e-06,0
0.9434,0.0514,0.0052,2.06e-05,5.4e-07,8.05e-06,0
0.907,0.0888,0.003859,2.19e-05,6e-07,5.25e-06,0
0.9395,0.05347,0.007107,1.544e-05,7e-07,2.43e-05,0
0.864,0.1289,0.00747,1.174e-05,2e-06,3.93e-06,0
0.9663,0.02615,0.006752,0.0001315,5.4e-07,1.13e-05,0
0.9976,0.00252,0.000137,1.574e-05,9e-07,2.09e-05,0
0.997,0.002552,0.0001855,6.795e-05,5.4e-07,5.6e-05,0
0.9976,0.002142,0.000205,4.34e-05,1.3e-06,9.96e-05,0
0.997,0.001835,7.45e-06,5.406e-05,2.26e-06,0.0009212,0
0.993,0.006092,1.42e-05,3.004e-05,8.5e-06,0.000601,0
0.9873,0.0007796,8.34e-06,6.53e-05,7.57e-06,0.01142,0
0.992,0.001568,6.7e-06,0.000101,3.46e-06,0.0059,0
0.9844,0.002409,1.29e-05,0.0001569,5.7e-06,0.01302,0
0.968,0.0304,4.16e-05,8.05e-05,2.44e-06,0.001555,0
0.9883,0.01103,9.4e-06,7.38e-05,2.74e-06,0.0006375,0
0.9707,0.02878,3.04e-05,1.293e-05,1.067e-05,0.0002421,0
0.993,0.00623,0.0003653,2.49e-05,2.8e-06,8.81e-05,0
0.9937,0.005875,2.1e-05,6.56e-06,4.7e-06,0.000418,0
0.9893,0.01051,0.0002415,1.705e-05,1.6e-06,5.15e-05,0
0.9893,0.01001,0.000253,0.0003088,2e-07,4.935e-05,0
0.9834,0.01596,0.000213,0.000264,3e-07,2.193e-05,0
0.98,0.01898,2.3e-05,0.0001277,9.5e-07,0.0002482,0
0.987,0.01304,5.12e-05,0.0001558,6e-07,0.0002104,0
0.985,0.014435,4.107e-05,0.00010794,8.3e-07,0.000276,0
0.9907,0.00903,2.164e-05,8.667e-05,6.6e-07,0.0004737,0
0.9463,0.05292,3.47e-05,0.000241,5e-07,0.0002728,0
