class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_5_prob,pred_class
0.996,0.000355,6.8e-06,2.486e-05,3.6e-07,0.003298,0
0.9956,0.000216,3.8e-06,0.0002794,3.1e-06,0.00456,0
0.997,0.00014,2.2e-06,0.0001919,2.44e-06,0.002659,0
0.9966,0.0008974,1.3e-06,0.0001032,4.3e-06,0.002058,0
0.996,0.00012124,1.2e-06,0.0003839,3.9e-06,0.003643,0
0.9917,0.0002241,1.43e-06,0.004597,3.46e-06,0.003794,0
0.9907,0.0001456,1.3e-06,0.004135,4.05e-06,0.00529,0
0.9756,0.0003588,1.43e-06,0.001421,2.6e-06,0.02289,0
0.994,0.000314,1.55e-06,0.002365,1.85e-06,0.00337,0
0.993,0.00259,1.4e-06,0.0003905,2.4e-06,0.004112,0
0.987,0.008804,5.66e-06,0.00459,1.2e-06,0.0002887,0
0.833,0.1656,3.1e-06,6.09e-05,1.67e-06,0.001166,0
0.577,0.422,3e-06,0.00011903,2.5e-06,0.0003603,0
0.9453,0.0499,3e-06,0.004337,1.5e-06,0.0005007,0
0.7876,0.2103,3.2e-06,0.0007124,2.2e-06,0.001562,0
0.9175,0.08154,3.64e-06,0.00054,1e-06,0.000771,0
0.902,0.0973,4e-06,0.000334,2.7e-06,0.000745,0
0.783,0.2162,6.5e-06,0.0002584,3.2e-06,0.0002002,0
0.9272,0.07166,7.4e-06,0.0004187,7.8e-06,0.0002376,0
0.9395,0.0582,5.066e-05,0.001991,5.84e-06,4.035e-05,0
0.842,0.1578,0.00011814,9.096e-05,0.0001409,4.15e-05,0
0.973,0.02199,0.001786,0.0002217,0.003237,1.71e-05,0
0.9707,0.0177,0.0006895,0.0002031,0.010216,8.14e-05,0
0.8755,0.1241,1.36e-05,4.5e-06,0.0001993,0.0004983,0
0.881,0.1169,5.9e-06,1.1e-06,0.00034,0.001978,0
0.7573,0.2252,6.324e-05,6.26e-06,0.0176,2.59e-05,0
0.9033,0.09595,4.77e-06,2e-06,0.0001358,0.0001857,0
0.8223,0.1774,3.254e-05,1.395e-05,0.00011027,4.28e-05,0
0.9375,0.0615,3.3e-06,5.4e-06,4.86e-05,0.001178,0
0.8774,0.12225,4.1e-06,1.746e-05,2.61e-05,0.0002995,0
0.871,0.128,3.16e-06,1.56e-05,2.7e-05,0.000767,0
0.9756,0.003994,5.25e-06,0.0001271,2.9e-05,0.02054,0
0.9897,0.0098,4.42e-05,0.0001544,9.06e-06,0.0004513,0
0.995,0.003138,8e-06,0.0002004,1.01e-05,0.001235,0
0.9956,0.00308,3.8e-06,0.0002053,4.65e-06,0.000978,0
0.997,0.001577,5e-06,0.0002413,4e-06,0.001093,0
0.9956,0.003548,3.3e-06,0.0002816,4.3e-06,0.000882,0
0.9966,0.001433,1.3e-06,0.0001435,5.1e-06,0.002092,0
0.997,0.000886,6e-07,7.47e-05,8.3e-06,0.002243,0
0.9966,0.0003223,7e-07,0.00010854,8.5e-06,0.003204,0
0.9966,0.0001771,7e-07,0.0004628,5.6e-06,0.002949,0
0.9927,0.0004265,8.3e-07,1.28e-05,9.95e-06,0.00692,0
0.9956,0.000565,6.6e-07,8.565e-05,6e-06,0.003656,0
0.998,0.0007896,9e-07,0.0001451,2.5e-06,0.0009046,0
0.9976,0.0003977,1.7e-06,0.00146,1.55e-06,0.0004482,0
0.9985,0.001104,1.9e-06,0.000483,1.25e-06,0.0003529,0
0.9995,0.0002651,4.9e-06,9.62e-05,4.23e-06,3.74e-05,0
0.9995,0.0006742,2.26e-06,5.99e-05,3.4e-06,3.57e-05,0
1.0,0.0001842,2.56e-06,6.23e-05,2.74e-06,3.93e-05,0
0.9995,0.0002573,4.8e-06,0.0002925,1.1e-06,1.717e-05,0
0.9985,0.0007358,7.87e-06,0.000598,9e-07,1.454e-05,0
0.9966,0.000847,6.74e-06,0.00195,7e-07,2.646e-05,0
0.993,0.001065,2.074e-05,0.005947,2.5e-06,1.15e-05,0
0.9897,0.0007997,1.806e-05,0.00937,7.3e-06,2.25e-05,0
0.9966,0.000366,9.66e-06,0.003244,4.2e-06,2.205e-05,0
0.998,0.0001029,7.57e-06,0.002008,4.7e-06,5.94e-05,0
0.993,0.0001495,1.72e-05,0.00668,1.967e-05,9.64e-05,0
0.9873,0.0001731,3.713e-05,0.01212,5.28e-05,8.13e-05,0
0.997,8.065e-05,1.24e-05,0.002342,0.00011694,0.0003598,0
0.998,9.63e-05,2.4e-06,0.0002338,0.0001923,0.001591,0
0.994,0.000404,3.7e-06,0.0002737,0.001531,0.003244,0
0.999,0.0003493,4.3e-06,0.000258,0.0002433,0.0003712,0
0.9985,0.0005136,3.46e-06,0.0001751,3.63e-05,0.0006833,0
